id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
7028	not	What's the problem? You don't look happy.__eou__I failed my oral test.__eou__How come?	I'm not practicing enough.	I'm practicing enough.	Why don't you go to the English corner to talk to your classmates in English quite often?	-14.858765363693237	-25.046509504318237	-1.4858765363693238	-2.782945500479804	10	9	-45.66147208213806	-44.607909083366394	-1.9852813948755679	-1.939474307972452	23	23	-123.7949857711792	-132.91525089740753	-1.9045382426335262	-2.0768007952719927	65	64	True	1.2970689641104802	True
7554	not	Are you ready to go shopping?	Not yet. I'm not finished with my research yet.	Yet. I'm finished with my research yet.	What research?	-22.539913535118103	-40.5759242773056	-1.4087445959448814	-2.898280305521829	16	14	-5.493150234222412	-8.258320569992065	-0.7847357477460589	-1.1797600814274378	7	7	-59.21134889125824	-80.0280009508133	-1.7415102615075952	-2.5008750297129154	34	32	True	1.4895357095769475	True
8009	not	We're in big trouble, Jason. Nick is beating us by a long shot.	Impossible! Well, I'm not giving up yet. It's not over till the fat lady sings!	Impossible! Well, I'm giving up yet. It's over till the fat lady sings!	OK, comeback kid. Here's you last question.How many times did Robin Williams win the Oscar for Best Actor?	-38.49886929988861	-65.65767514705658	-1.5399547719955444	-2.8546815281328946	25	23	-74.57895481586456	-76.0058581829071	-2.7621835116986877	-2.815031784552115	27	27	-178.95619022846222	-207.55029940605164	-2.451454660663866	-2.923243653606361	73	71	True	1.3147267561373501	True
8039	not	I have something really cool to tell you about! Do you know anything about online auctions?	Not really.	Really.	They're awesome! I was browsing through the eBay auction today, and I found the cutest fat little copper Buddha! It's over a hundred years old.	-6.25760817527771	-18.60379958152771	-0.8939440250396729	-3.1006332635879517	7	6	-89.67606055736542	-89.01212525367737	-2.4910016821490393	-2.4725590348243713	36	36	-159.6705573797226	-171.33889746665955	-2.456470113534194	-2.6771702729165554	65	64	True	2.206689238548279	True
8112	not	Are you ready to go shopping?	Not yet. I'm not finished with my research yet.	Yet. I'm finished with my research yet.	What research?	-22.539913535118103	-40.5759242773056	-1.4087445959448814	-2.898280305521829	16	14	-5.493150234222412	-8.258320569992065	-0.7847357477460589	-1.1797600814274378	7	7	-59.21134889125824	-80.0280009508133	-1.7415102615075952	-2.5008750297129154	34	32	True	1.4895357095769475	True
8177	not	Thank you for coming to see me off.	Not at all.	At all.	If I have time, I will come again.	-7.618642330169678	-17.617655277252197	-0.9523302912712097	-2.516807896750314	8	7	-21.61372470855713	-23.058066844940186	-1.5438374791826521	-1.6470047746385847	14	14	-69.88465070724487	-81.33545589447021	-1.9967043059212821	-2.39221929101383	35	34	True	1.5644776054791043	True
9128	not	What's going on?	Not much.	Much.	This Friday, I'm throwing a party.	-8.308979034423828	-14.946175575256348	-1.1869970049176897	-2.4910292625427246	7	6	-24.7795467376709	-27.194820880889893	-1.9061189798208384	-2.0919092985299916	13	13	-56.95902442932129	-66.01150560379028	-1.9641042906662514	-2.3575537715639387	29	28	True	1.304032257625035	True
9132	not	What are you doing this weekend?__eou__I'm going to the movies with a friend. How about you?	I'm not sure yet.	I'm sure yet.	Well, did you want to go see a movie with me?	-6.6334569454193115	-23.19400382041931	-0.6633456945419312	-2.5771115356021457	10	9	-20.10210156440735	-20.009222984313965	-1.182476562612197	-1.177013116724351	17	17	-69.61276960372925	-86.09204077720642	-1.2430851714951652	-1.565309832312844	56	55	True	1.9137658410602145	True
9157	not	You have any ideas as to what you want to do this weekend?__eou__I'm going to the movie theater with my friend. What are you going to do?	I'm not quite sure yet.	I'm quite sure yet.	How about you see a movie with me and my friend?	-10.251137375831604	-24.611942887306213	-0.9319215796210549	-2.4611942887306215	11	10	-14.821406245231628	-15.789579629898071	-0.9263378903269768	-0.9868487268686295	16	16	-95.82590508460999	-111.1632114648819	-1.430237389322537	-1.684291082801241	67	66	True	1.5292727091095666	True
9464	not	Excuse me. Would you mind trading seats with me?	Not at all.	At all.	Oh, thank you. That’s very kind of you.	-6.057354927062988	-15.078471183776855	-0.7571693658828735	-2.1540673119681224	8	7	-18.612518310546875	-18.74758791923523	-1.1632823944091797	-1.1717242449522018	16	16	-66.83094120025635	-75.97685027122498	-1.6707735300064086	-1.9481243659288456	40	39	True	1.3968979460852489	True
9608	not	Excuse me, would you mind changing seats with me?	Not at all.	At all.	Thank you. That's very kind of you.	-5.532591342926025	-14.925535678863525	-0.6915739178657532	-2.1322193826947893	8	7	-13.51782512664795	-13.25566816329956	-0.9655589376177106	-0.9468334402356829	14	14	-57.65524482727051	-66.78480958938599	-1.5172432849281712	-1.8049948537671887	38	37	True	1.440645464829036	True
10386	not	I need my minibar restocked.__eou__Everything is gone, sir?	There's not a drop left of anything.	There's a drop left of anything.	Is there anything in particular you want?	-16.51806879043579	-35.82519769668579	-1.2706206761873686	-2.9854331413904824	13	12	-14.117382287979126	-13.719897031784058	-1.1764485239982605	-1.1433247526486714	12	12	-98.74622559547424	-117.65586924552917	-2.1009835233079626	-2.5577362879462866	47	46	True	1.7148124652031138	True
11808	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	-21.99144220352173	-37.76781630516052	-1.8326201836268108	-3.433437845923684	12	11	-11.73400616645813	-12.083179235458374	-0.9026158589583176	-0.9294753258044903	13	13	-88.02872204780579	-104.15453696250916	-1.872951532932038	-2.264229064402373	47	46	True	1.6008176622968733	True
11940	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	-21.99144220352173	-37.76781630516052	-1.8326201836268108	-3.433437845923684	12	11	-11.73400616645813	-12.083179235458374	-0.9026158589583176	-0.9294753258044903	13	13	-88.02872204780579	-104.15453696250916	-1.872951532932038	-2.264229064402373	47	46	True	1.6008176622968733	True
12612	not	May I help you?	I’m not sure where to pick up my ballot.	I’m sure where to pick up my ballot.	I can assist you.	-22.925718307495117	-38.91314506530762	-1.5283812204996745	-2.779510361807687	15	14	-8.278300285339355	-8.888919591903687	-0.9198111428154839	-0.987657732433743	9	9	-58.247864723205566	-74.8459107875824	-1.7650868097941081	-2.33893471211195	33	32	True	1.2511291413080126	True
12662	not	Is everything all right?	Not at all.	At all.	What's the problem?	-8.602379322052002	-16.26789140701294	-1.0752974152565002	-2.3239844867161343	8	7	-7.113747596740723	-10.30653429031372	-0.790416399637858	-1.1451704767015245	9	9	-46.10324239730835	-56.961541175842285	-1.7732016306657057	-2.2784616470336916	26	25	True	1.248687071459634	True
13071	not	I need to use the ATM.__eou__What’s stopping you?	I’m not sure how.	I’m sure how.	I don’t understand.	-10.568609714508057	-21.275640964508057	-1.0568609714508057	-2.363960107167562	10	9	-9.942355871200562	-8.67594850063324	-1.1047062079111736	-0.9639942778481377	9	9	-75.6569299697876	-85.08437025547028	-1.9399212812766051	-2.2390623751439547	39	38	True	1.3070991357167563	True
