pool_row_index	pool_rank	source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	followup	particle	selection_score_per_token	selection_score_raw	fold_id	prompt_with	prompt_without	next_speaker
10	11	just	discourse_particle	28	12662	just	h	Is everything all right?__eou__Not at all.__eou__What's the problem?	Someone just robbed me.	Someone robbed me.	What do you mean?	0.02180614444	P	Someone just robbed me.	nucleus	base	0.9	1.0	20260416	1931887884	50	50	200	12	12	911. Stay on the line.	911. stay on the line.	911. Stay on the line.\nScene 2: —crime scene tape with hospital emergency sign behind it.\nHere, we have our own reporter talking to the victim, as our location can be an emergency room. Also, this is perfect because we have our hero witness of the event, making it even more dramatic.	-8.518218994140625	-12.172393798828123	-1.216888427734375	-1.7389133998325892	7	7	-8.518218994140625	-12.172393798828123	-1.216888427734375	-1.7389133998325892	3.6541748046875	0.5220249720982142	True	True	What do you mean?	just	0.5220249720982142	3.6541748046875	0	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone just robbed me.
Speaker 1: "	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone robbed me.
Speaker 1: "	Speaker 1
11	12	just	discourse_particle	28	12662	just	h	Is everything all right?__eou__Not at all.__eou__What's the problem?	Someone just robbed me.	Someone robbed me.	What do you mean?	0.02180614444	P	Someone just robbed me.	nucleus	base	0.9	1.0	20260416	1931887884	50	50	200	51	48	911? I need help!	911? i need help!	911? I need help!\nSpeaker 2: The police.\nSpeaker 3: What happened?\nSpeaker 2: I just got robbed.\nSpeaker 3: Where are you now?\nSpeaker 2: On Oxford Street.\nSpeaker 3: Did you see them?\nSpeaker 2: No.\nSpeaker 3	-13.02294921875	-16.08984375	-2.170491536458333	-2.681640625	6	6	-13.02294921875	-16.08984375	-2.170491536458333	-2.681640625	3.06689453125	0.5111490885416665	True	True	What do you mean?	just	0.5111490885416665	3.06689453125	0	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone just robbed me.
Speaker 1: "	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone robbed me.
Speaker 1: "	Speaker 1
12	13	just	discourse_particle	28	12662	just	h	Is everything all right?__eou__Not at all.__eou__What's the problem?	Someone just robbed me.	Someone robbed me.	What do you mean?	0.02180614444	P	Someone just robbed me.	nucleus	base	0.9	1.0	20260416	1931887884	50	50	200	13	13	9-1-1 where's the emergency?	9-1-1 where's the emergency?	9-1-1 where's the emergency?\nSpeaker 2: Right behind you.\nSpeaker 1: Your finger is on the button.\nSpeaker 2: You won't do anything.\nSpeaker 1: That's not the right way.\nSpeaker 2: Call me a doctor or you're next.\nSpeaker	-11.283206939697266	-16.304443359375	-1.1283206939697266	-1.6304443359375	10	10	-11.283206939697266	-16.304443359375	-1.1283206939697266	-1.6304443359375	5.021236419677734	0.5021236419677735	True	True	What do you mean?	just	0.5021236419677735	5.021236419677734	0	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone just robbed me.
Speaker 1: "	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone robbed me.
Speaker 1: "	Speaker 1
13	14	just	discourse_particle	28	12662	just	h	Is everything all right?__eou__Not at all.__eou__What's the problem?	Someone just robbed me.	Someone robbed me.	What do you mean?	0.02180614444	P	Someone just robbed me.	nucleus	base	0.9	1.0	20260416	1931887884	50	50	200	16	16	911, what is your emergency?	911, what is your emergency?	911, what is your emergency?\nSpeaker 1: Police. Hang on, can you describe the man?\nSpeaker 2: He was wearing a motorcycle helmet.\nSpeaker 1: What else can you tell me?\nSpeaker 2: It all happened really quickly, he was masked, I can't tell you what	-6.0499267578125	-9.4669189453125	-0.8642752511160714	-1.3524169921875	7	7	-6.0499267578125	-9.4669189453125	-0.8642752511160714	-1.3524169921875	3.4169921875	0.4881417410714286	True	True	What do you mean?	just	0.4881417410714286	3.4169921875	0	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone just robbed me.
Speaker 1: "	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone robbed me.
Speaker 1: "	Speaker 1
14	15	just	discourse_particle	28	12662	just	h	Is everything all right?__eou__Not at all.__eou__What's the problem?	Someone just robbed me.	Someone robbed me.	What do you mean?	0.02180614444	P	Someone just robbed me.	nucleus	base	0.9	1.0	20260416	1931887884	50	50	200	21	20	911, what's your emergency?	911, what's your emergency?	911, what's your emergency?\nSpeaker 2: Help, I've been robbed.\nSpeaker 1: Do you have any idea who it was?\nSpeaker 2: No, I was in my office, and I heard someone running. I just left the window open, and then a guy got into my office	-5.1279296875	-8.53167724609375	-0.7325613839285714	-1.21881103515625	7	7	-5.1279296875	-8.53167724609375	-0.7325613839285714	-1.21881103515625	3.40374755859375	0.4862496512276786	True	True	What do you mean?	just	0.4862496512276786	3.40374755859375	0	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone just robbed me.
Speaker 1: "	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone robbed me.
Speaker 1: "	Speaker 1
15	16	just	discourse_particle	28	12662	just	h	Is everything all right?__eou__Not at all.__eou__What's the problem?	Someone just robbed me.	Someone robbed me.	What do you mean?	0.02180614444	P	Someone just robbed me.	nucleus	base	0.9	1.0	20260416	1931887884	50	50	200	34	32	9-1-1. Where are you?	9-1-1. where are you?	9-1-1. Where are you?\nSpeaker 2: I don't know. I got mugged in a parking garage.\nSpeaker 1: I need you to take a deep breath and try to relax.\nSpeaker 2: I can't. You don't understand.\nSpeaker 1: Okay.	-10.84896469116211	-15.69772720336914	-1.0848964691162108	-1.569772720336914	10	10	-10.84896469116211	-15.69772720336914	-1.0848964691162108	-1.569772720336914	4.848762512207031	0.4848762512207032	True	True	What do you mean?	just	0.4848762512207032	4.848762512207031	0	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone just robbed me.
Speaker 1: "	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone robbed me.
Speaker 1: "	Speaker 1
16	17	just	discourse_particle	28	12662	just	h	Is everything all right?__eou__Not at all.__eou__What's the problem?	Someone just robbed me.	Someone robbed me.	What do you mean?	0.02180614444	P	Someone just robbed me.	nucleus	base	0.9	1.0	20260416	1931887884	50	50	200	40	37	911. What's your emergency?	911. what's your emergency?	911. What's your emergency?\nSpeaker 2: They took my laptop.\nSpeaker 1: Can you describe them?\nSpeaker 2: He was six foot tall.\nSpeaker 1: What color was his hair?\nSpeaker 2: His skin color was dark.\nSpeaker 1: I need to know his	-6.28082275390625	-9.63275146484375	-0.8972603934151786	-1.3761073521205358	7	7	-6.28082275390625	-9.63275146484375	-0.8972603934151786	-1.3761073521205358	3.3519287109375	0.4788469587053572	True	True	What do you mean?	just	0.4788469587053572	3.3519287109375	0	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone just robbed me.
Speaker 1: "	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone robbed me.
Speaker 1: "	Speaker 1
17	18	just	discourse_particle	28	12662	just	h	Is everything all right?__eou__Not at all.__eou__What's the problem?	Someone just robbed me.	Someone robbed me.	What do you mean?	0.02180614444	P	Someone just robbed me.	nucleus	base	0.9	1.0	20260416	1931887884	50	50	200	30	28	9-1-1, what is your emergency?	9-1-1, what is your emergency?	9-1-1, what is your emergency?\nSpeaker 2: Someone just stole my purse.\nSpeaker 1: Where did this happen?\nSpeaker 2: Right here on the bus.\nSpeaker 1: A robbery on the bus?\nSpeaker 2: Yes, on the 12.\nSpeaker 1	-7.507389068603516	-12.766387939453123	-0.6824899153275923	-1.1605807217684658	11	11	-7.507389068603516	-12.766387939453123	-0.6824899153275923	-1.1605807217684658	5.258998870849609	0.4780908064408735	True	True	What do you mean?	just	0.4780908064408735	5.258998870849609	0	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone just robbed me.
Speaker 1: "	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone robbed me.
Speaker 1: "	Speaker 1
18	19	just	discourse_particle	32	6675	just	h	I think modern painting means nothing.	I think so too. It's just pointless.	I think so too. It's pointless.	Then why are so many guys so crazy about it?	0.01945145069	P	I think so too. It's just pointless.	nucleus	base	0.9	1.0	20260416	1533082668	50	50	200	46	46	I think modern painting means nothing. I think so too. It's just pointless.	i think modern painting means nothing. i think so too. it's just pointless.	 I think modern painting means nothing. I think so too. It's just pointless.\nSpeaker 3: What are you talking about? You're both stupid. I think modern painting is a beautiful and important thing.	-10.115623474121094	-18.22705078125	-0.5950366749482996	-1.0721794577205883	17	17	-10.115623474121094	-18.22705078125	-0.5950366749482996	-1.0721794577205883	8.111427307128906	0.4771427827722887	True	True	Then why are so many guys so crazy about it?	just	0.4771427827722887	8.111427307128906	0	"Speaker 1: I think modern painting means nothing.
Speaker 2: I think so too. It's just pointless.
Speaker 1: "	"Speaker 1: I think modern painting means nothing.
Speaker 2: I think so too. It's pointless.
Speaker 1: "	Speaker 1
19	20	just	discourse_particle	3	2798	just	h	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?	0.2090342589	P	Um ... Uh ... I'm just looking, thanks.	nucleus	base	0.9	1.0	20260416	637051153	50	50	200	18	18	05:31 (I'm just looking) = try to get something.	05:31 (i'm just looking) = try to get something.	05:31 (I'm just looking) = try to get something.\nSpeaker 2: Oh, actually I'm just looking. Um, can I get, uh, have you got a... a... a bag or a purse?\nSpeaker 1: You can find a lot of bags and purses on the	-46.2900390625	-53.416259765625	-3.0860026041666666	-3.561083984375	15	15	-46.2900390625	-53.416259765625	-3.0860026041666666	-3.561083984375	7.126220703125	0.4750813802083335	True	True	Need a gift for your girlfriend or wife?	just	0.4750813802083335	7.126220703125	1	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
20	21	just	discourse_particle	28	12662	just	h	Is everything all right?__eou__Not at all.__eou__What's the problem?	Someone just robbed me.	Someone robbed me.	What do you mean?	0.02180614444	P	Someone just robbed me.	nucleus	base	0.9	1.0	20260416	1931887884	50	50	200	25	23	9-1-1, what's your emergency?	9-1-1, what's your emergency?	9-1-1, what's your emergency?\nSpeaker 2: I'm with the Red Cross in East Baton Rouge. We are trying to get to our office. We've been escorted off the road by armed individuals, and we need assistance getting through the area.\nSpeaker 2: 9-1-	-6.824527740478516	-12.028167724609377	-0.6204116127707742	-1.0934697931463069	11	11	-6.824527740478516	-12.028167724609377	-0.6204116127707742	-1.0934697931463069	5.203639984130859	0.4730581803755327	True	True	What do you mean?	just	0.4730581803755327	5.203639984130859	0	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone just robbed me.
Speaker 1: "	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone robbed me.
Speaker 1: "	Speaker 1
21	22	just	discourse_particle	10	5138	just	h	Do you mind if I ask your friend out?	Of course, but we aren't going out, we're just friends.	Of course, but we aren't going out, we're friends.	Okay, that's good.	0.1151122086	P	Of course, but we aren't going out, we're just friends.	nucleus	base	0.9	1.0	20260416	1538830971	50	50	200	29	29	We're just friends, really?	we're just friends, really?	 We're just friends, really?\nSpeaker 2: Yes.\nSpeaker 1:  I'll just see you around.\nSpeaker 2:  I think you'd better!\nSpeaker 1:  What is the closest to your opinion: 'I'll just see you around' or 'I	-14.1473388671875	-17.37060546875	-2.0210484095982144	-2.4815150669642856	7	7	-14.1473388671875	-17.37060546875	-2.0210484095982144	-2.4815150669642856	3.2232666015625	0.4604666573660712	True	True	Okay, that's good.	just	0.4604666573660712	3.2232666015625	1	"Speaker 1: Do you mind if I ask your friend out?
Speaker 2: Of course, but we aren't going out, we're just friends.
Speaker 1: "	"Speaker 1: Do you mind if I ask your friend out?
Speaker 2: Of course, but we aren't going out, we're friends.
Speaker 1: "	Speaker 1
22	23	just	discourse_particle	28	12662	just	h	Is everything all right?__eou__Not at all.__eou__What's the problem?	Someone just robbed me.	Someone robbed me.	What do you mean?	0.02180614444	P	Someone just robbed me.	nucleus	base	0.9	1.0	20260416	1931887884	50	50	200	8	8	9-1-1. What's your emergency?	9-1-1. what's your emergency?	9-1-1. What's your emergency?\nSpeaker 2: I've just been robbed!\nSpeaker 1: Where are you now?\nSpeaker 2: The main square.\nSpeaker 1: What can you see?\nSpeaker 2: I see the thief going into a shop.\nSpeaker 1:	-7.991519927978516	-13.03985595703125	-0.7265018116344105	-1.1854414506392046	11	11	-7.991519927978516	-13.03985595703125	-0.7265018116344105	-1.1854414506392046	5.048336029052734	0.458939639004794	True	True	What do you mean?	just	0.458939639004794	5.048336029052734	0	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone just robbed me.
Speaker 1: "	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone robbed me.
Speaker 1: "	Speaker 1
23	24	just	discourse_particle	28	12662	just	h	Is everything all right?__eou__Not at all.__eou__What's the problem?	Someone just robbed me.	Someone robbed me.	What do you mean?	0.02180614444	P	Someone just robbed me.	nucleus	base	0.9	1.0	20260416	1931887884	50	50	200	32	30	101 North Clinton.	101 north clinton.	101 North Clinton.\nSpeaker 2: No, the train station.\nSpeaker 1: You called from the train station.\nSpeaker 2: No, he hit me with a big stick.\nSpeaker 2: And he stole my money and my rings.\nSpeaker 1: Your rings? Where are they now?\n	-20.5732421875	-22.3984375	-5.143310546875	-5.599609375	4	4	-20.5732421875	-22.3984375	-5.143310546875	-5.599609375	1.8251953125	0.456298828125	True	True	What do you mean?	just	0.456298828125	1.8251953125	0	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone just robbed me.
Speaker 1: "	"Speaker 1: Is everything all right?
Speaker 2: Not at all.
Speaker 1: What's the problem?
Speaker 2: Someone robbed me.
Speaker 1: "	Speaker 1
24	25	just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	16	16	...........................	...........................	...........................\nSo I was browsing the whole afternoon on that day and there were nothing else to do. I was in the library. It was a sunny day so I decided to go out.	-8.8515625	-9.712890625	-4.42578125	-4.8564453125	2	2	-8.8515625	-9.712890625	-4.42578125	-4.8564453125	0.861328125	0.4306640625	True	True	Ok.	just	0.4306640625	0.861328125	0	"Speaker 1: Is there something I can help you with?
Speaker 2: No, I'm just browsing. Thanks anyway.
Speaker 1: "	"Speaker 1: Is there something I can help you with?
Speaker 2: No, I'm browsing. Thanks anyway.
Speaker 1: "	Speaker 1
