pool_row_index	pool_rank	source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	followup	particle	selection_score_per_token	selection_score_raw	fold_id	prompt_with	prompt_without	next_speaker
10	11	only	discourse_particle	13	1368	only	h	Excuse me. How much is the chocolate bar?__eou__One dollar.__eou__So, I can have five for five dollars?	Actually, you can only have four.	Actually, you can have four.	Oh, yeah. I forgot tax. Give me four then, please.		P	Actually, you can only have four.	nucleus	base	0.9	1.0	20260416	1634271979	50	50	200	12	11	Why is that? Are you selling two?	why is that? are you selling two?	 Why is that? Are you selling two?\nSpeaker 2: No. Actually, it’s only 80 cents.\nSpeaker 1: Oh, okay. That’s cheaper than the chocolate bars. Do you have a chocolate bar for two dollars?\nSpeaker 2: Yes.\nSpeaker 1: Okay, can	-21.52670288085937	-24.5059814453125	-2.391855875651041	-2.7228868272569446	9	9	-21.52670288085937	-24.5059814453125	-2.391855875651041	-2.7228868272569446	2.979278564453125	0.3310309516059031	True	True	Oh, yeah. I forgot tax. Give me four then, please.	only	0.3310309516059031	2.979278564453125	0	"Speaker 1: Excuse me. How much is the chocolate bar?
Speaker 2: One dollar.
Speaker 1: So, I can have five for five dollars?
Speaker 2: Actually, you can only have four.
Speaker 1: "	"Speaker 1: Excuse me. How much is the chocolate bar?
Speaker 2: One dollar.
Speaker 1: So, I can have five for five dollars?
Speaker 2: Actually, you can have four.
Speaker 1: "	Speaker 1
11	12	only	discourse_particle	13	1368	only	h	Excuse me. How much is the chocolate bar?__eou__One dollar.__eou__So, I can have five for five dollars?	Actually, you can only have four.	Actually, you can have four.	Oh, yeah. I forgot tax. Give me four then, please.		P	Actually, you can only have four.	nucleus	base	0.9	1.0	20260416	1634271979	50	50	200	49	41	Why? That’s unfair.	why? that’s unfair.	 Why? That’s unfair.\nSpeaker 2: No, it’s fair. You have to get the one with a lower price.\nSpeaker 1: I don’t like this rule. The chocolate bars don’t have different prices.\nSpeaker 2:  You don’t like the rule? Fine, I	-13.22900390625	-15.107421875	-2.204833984375	-2.517903645833333	6	6	-13.22900390625	-15.107421875	-2.204833984375	-2.517903645833333	1.87841796875	0.3130696614583335	True	True	Oh, yeah. I forgot tax. Give me four then, please.	only	0.3130696614583335	1.87841796875	0	"Speaker 1: Excuse me. How much is the chocolate bar?
Speaker 2: One dollar.
Speaker 1: So, I can have five for five dollars?
Speaker 2: Actually, you can only have four.
Speaker 1: "	"Speaker 1: Excuse me. How much is the chocolate bar?
Speaker 2: One dollar.
Speaker 1: So, I can have five for five dollars?
Speaker 2: Actually, you can have four.
Speaker 1: "	Speaker 1
12	13	only	discourse_particle	20	1624	only	h	Hi, I want to check out.__eou__Okay. Come with me.__eou__Can I pay by a credit card?	Sorry, you can only pay cash.	Sorry, you can pay cash.	OK. Here is the money.		P	Sorry, you can only pay cash.	nucleus	base	0.9	1.0	20260416	192054438	50	50	200	23	23	0h no!	0h no!	0h no!\nSpeaker 2: Of course, you can pay by credit card.\nSpeaker 1: Can I pay by credit card?\nSpeaker 2: No, you can only pay cash.\nSpeaker 1: Oh, no!\nSpeaker 2: Yeah, that’s ok, you can pay by credit	-11.705078125	-12.947265625	-2.92626953125	-3.23681640625	4	4	-11.705078125	-12.947265625	-2.92626953125	-3.23681640625	1.2421875	0.310546875	True	True	OK. Here is the money.	only	0.310546875	1.2421875	0	"Speaker 1: Hi, I want to check out.
Speaker 2: Okay. Come with me.
Speaker 1: Can I pay by a credit card?
Speaker 2: Sorry, you can only pay cash.
Speaker 1: "	"Speaker 1: Hi, I want to check out.
Speaker 2: Okay. Come with me.
Speaker 1: Can I pay by a credit card?
Speaker 2: Sorry, you can pay cash.
Speaker 1: "	Speaker 1
13	14	only	discourse_particle	7	794	only	h	Can I have the window seat over there?__eou__Sorry, sir. That table has been booked.	Well, in that case, this table is the only choice.	Well, in that case, this table is the choice.	Actually you can have a window seat if you don't mind a ten-minute wait.		P	Well, in that case, this table is the only choice.	nucleus	base	0.9	1.0	20260416	358767093	50	50	200	48	48	You’re probably right.	you’re probably right.	 You’re probably right.\nT: Hello, students. In this lesson we’re going to talk about the English conditional sentence. Now, the conditional sentence is a sentence which begins with the conditional clause. A conditional clause is a clause which begins with one of the words would, could, should, if, or unless	-12.5291748046875	-14.07177734375	-2.5058349609375	-2.81435546875	5	5	-12.5291748046875	-14.07177734375	-2.5058349609375	-2.81435546875	1.5426025390625	0.3085205078125002	True	True	Actually you can have a window seat if you don't mind a ten-minute wait.	only	0.3085205078125002	1.5426025390625	1	"Speaker 1: Can I have the window seat over there?
Speaker 2: Sorry, sir. That table has been booked.
Speaker 1: Well, in that case, this table is the only choice.
Speaker 2: "	"Speaker 1: Can I have the window seat over there?
Speaker 2: Sorry, sir. That table has been booked.
Speaker 1: Well, in that case, this table is the choice.
Speaker 2: "	Speaker 2
14	15	only	discourse_particle	10	1038	only	h	Can I order take-out here?	We only have spring rolls today for take-out.	We have spring rolls today for take-out.	Then could I have four orders, please?		P	We only have spring rolls today for take-out.	nucleus	base	0.9	1.0	20260416	2039209861	50	50	200	9	9	No problem.  Can I take two spring rolls, please?	no problem. can i take two spring rolls, please?	 No problem.  Can I take two spring rolls, please?\nSpeaker 2:  Sure, but do you have a beverage?\nSpeaker 1: I don’t think so.  What do you have?\nSpeaker 2: We have spring water and black tea.\nSpeaker 1: 	-28.982925415039062	-32.85064697265625	-2.070208958217076	-2.3464747837611606	14	14	-28.982925415039062	-32.85064697265625	-2.070208958217076	-2.3464747837611606	3.867721557617188	0.2762658255440846	True	True	Then could I have four orders, please?	only	0.2762658255440846	3.867721557617188	0	"Speaker 1: Can I order take-out here?
Speaker 2: We only have spring rolls today for take-out.
Speaker 1: "	"Speaker 1: Can I order take-out here?
Speaker 2: We have spring rolls today for take-out.
Speaker 1: "	Speaker 1
15	16	only	discourse_particle	1	491	only	h	Excuse me. Can you tell me where the Wal-Mart supermarket is?__eou__Turn right at the second crossing and then go straight for two blocks.__eou__Is it far from here?	No, it’s only ten-minute's walk.	No, it’s ten-minute's walk.	Thanks a lot.		P	No, it’s only ten-minute's walk.	nucleus	base	0.9	1.0	20260416	1159143795	50	50	200	47	46	？…	？…	？…\nSpeaker 2: No, it’s two blocks away from the main road.\nSpeaker 1: Thanks.	-11.00390625	-11.55078125	-5.501953125	-5.775390625	2	2	-11.00390625	-11.55078125	-5.501953125	-5.775390625	0.546875	0.2734375	True	True	Thanks a lot.	only	0.2734375	0.546875	0	"Speaker 1: Excuse me. Can you tell me where the Wal-Mart supermarket is?
Speaker 2: Turn right at the second crossing and then go straight for two blocks.
Speaker 1: Is it far from here?
Speaker 2: No, it’s only ten-minute's walk.
Speaker 1: "	"Speaker 1: Excuse me. Can you tell me where the Wal-Mart supermarket is?
Speaker 2: Turn right at the second crossing and then go straight for two blocks.
Speaker 1: Is it far from here?
Speaker 2: No, it’s ten-minute's walk.
Speaker 1: "	Speaker 1
16	17	only	discourse_particle	26	2118	only	h	Hello, may I help you?__eou__Yes, I'd like to have this parcel delivered to Shanghai.	Oh, we only take care of mail. For parcels, you can go to the next window.	Oh, we take care of mail. For parcels, you can go to the next window.	Thanks! ... Hello, I have a parcel to deliver.		P	Oh, we only take care of mail. For parcels, you can go to the next window.	nucleus	base	0.9	1.0	20260416	2118625524	50	50	200	28	28	但謝謝你!	但謝謝你!	但謝謝你!\n(But thanks anyway!)\nSpeaker 1: Not a problem. You can go to that window to the right. Just turn around and you'll see it.\n(I'll look for it.)\n● go to + INF.\n● 相當於直接加上介詞 prep\nSpeakers 1	-17.06524658203125	-18.3748779296875	-3.41304931640625	-3.6749755859375	5	5	-17.06524658203125	-18.3748779296875	-3.41304931640625	-3.6749755859375	1.30963134765625	0.2619262695312501	True	True	Thanks! ... Hello, I have a parcel to deliver.	only	0.2619262695312501	1.30963134765625	0	"Speaker 1: Hello, may I help you?
Speaker 2: Yes, I'd like to have this parcel delivered to Shanghai.
Speaker 1: Oh, we only take care of mail. For parcels, you can go to the next window.
Speaker 2: "	"Speaker 1: Hello, may I help you?
Speaker 2: Yes, I'd like to have this parcel delivered to Shanghai.
Speaker 1: Oh, we take care of mail. For parcels, you can go to the next window.
Speaker 2: "	Speaker 2
17	18	only	discourse_particle	8	965	only	h	Excuse me, where is the Beijing Railway Station?__eou__You can take the subway to get there.__eou__How long will it take to get there?	It takes only ten minutes.	It takes ten minutes.	May I take a bus or a taxi to get there?		P	It takes only ten minutes.	nucleus	base	0.9	1.0	20260416	1117735005	50	50	200	24	24	0H, that is great.	0h, that is great.	0H, that is great.\nCan you show me how to take the subway, please?\nSpeaker 1: Excuse me, I have just arrived in Beijing. Where is the subway station?\nSpeaker 2: I will show you how to get there. It's not far away.\nSpeaker 1: Really	-16.74462890625	-18.47021484375	-2.39208984375	-2.6386021205357144	7	7	-16.74462890625	-18.47021484375	-2.39208984375	-2.6386021205357144	1.7255859375	0.2465122767857144	True	True	May I take a bus or a taxi to get there?	only	0.2465122767857144	1.7255859375	1	"Speaker 1: Excuse me, where is the Beijing Railway Station?
Speaker 2: You can take the subway to get there.
Speaker 1: How long will it take to get there?
Speaker 2: It takes only ten minutes.
Speaker 1: "	"Speaker 1: Excuse me, where is the Beijing Railway Station?
Speaker 2: You can take the subway to get there.
Speaker 1: How long will it take to get there?
Speaker 2: It takes ten minutes.
Speaker 1: "	Speaker 1
18	19	only	discourse_particle	8	965	only	h	Excuse me, where is the Beijing Railway Station?__eou__You can take the subway to get there.__eou__How long will it take to get there?	It takes only ten minutes.	It takes ten minutes.	May I take a bus or a taxi to get there?		P	It takes only ten minutes.	nucleus	base	0.9	1.0	20260416	1117735005	50	50	200	31	31	17?	17?	17?\nSpeaker 2: No, you need to go to Exit 7 of the subway station and then walk another two blocks. What kind of ticket should I buy?\nSpeaker 2: There is the Beijing Subway Tourist Pass. It's valid for three days.\nSpeaker 1: I will get the Tour	-11.56640625	-12.03125	-5.783203125	-6.015625	2	2	-11.56640625	-12.03125	-5.783203125	-6.015625	0.46484375	0.232421875	True	True	May I take a bus or a taxi to get there?	only	0.232421875	0.46484375	1	"Speaker 1: Excuse me, where is the Beijing Railway Station?
Speaker 2: You can take the subway to get there.
Speaker 1: How long will it take to get there?
Speaker 2: It takes only ten minutes.
Speaker 1: "	"Speaker 1: Excuse me, where is the Beijing Railway Station?
Speaker 2: You can take the subway to get there.
Speaker 1: How long will it take to get there?
Speaker 2: It takes ten minutes.
Speaker 1: "	Speaker 1
19	20	only	discourse_particle	0	315	only	h	Excuse me, could you tell me how much is the lipstick?	It costs only 25 yuan.	It costs 25 yuan.	Oh, it's too expensive. Can't you make it any cheaper?		P	It costs only 25 yuan.	nucleus	base	0.9	1.0	20260416	710718775	50	50	200	21	21	25 yuan is very cheap, can I see it?	25 yuan is very cheap, can i see it?	25 yuan is very cheap, can I see it?\nSpeaker 2: Of course, you can.\nSpeaker 1: Ah, very pretty. What a nice color.\nSpeaker 2: Thank you. There are many pretty colors in the counter.\nSpeaker 1: I like this one. Is it fashionable?\n	-18.55648803710937	-20.950714111328125	-1.6869534579190342	-1.9046103737571023	11	11	-18.55648803710937	-20.950714111328125	-1.6869534579190342	-1.9046103737571023	2.39422607421875	0.2176569158380681	True	True	Oh, it's too expensive. Can't you make it any cheaper?	only	0.2176569158380681	2.39422607421875	1	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs only 25 yuan.
Speaker 1: "	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs 25 yuan.
Speaker 1: "	Speaker 1
20	21	only	discourse_particle	11	1142	only	h	Look! Allen has the mic!	I thought he only liked to listen!	I thought he liked to listen!	That was before he heard Stanley sing! I guess he couldn't stand it any more, so he decided to give it a try himself!		P	I thought he only liked to listen!	nucleus	base	0.9	1.0	20260416	1819544545	50	50	200	38	38	Well, he’s gotten better.	well, he’s gotten better.	 Well, he’s gotten better.\nThey say better late than never.  I still say it’s better when I don’t have to yell.\nHere’s what I learned about our super-friendly spider-friend:\nThat’s right – three eyes.  They don’t all match up.\nTwo big ones up	-16.662841796875	-18.13427734375	-2.380405970982143	-2.590611049107143	7	7	-16.662841796875	-18.13427734375	-2.380405970982143	-2.590611049107143	1.471435546875	0.210205078125	True	True	That was before he heard Stanley sing! I guess he couldn't stand it any more, so he decided to give it a try himself!	only	0.210205078125	1.471435546875	1	"Speaker 1: Look! Allen has the mic!
Speaker 2: I thought he only liked to listen!
Speaker 1: "	"Speaker 1: Look! Allen has the mic!
Speaker 2: I thought he liked to listen!
Speaker 1: "	Speaker 1
21	22	only	discourse_particle	0	315	only	h	Excuse me, could you tell me how much is the lipstick?	It costs only 25 yuan.	It costs 25 yuan.	Oh, it's too expensive. Can't you make it any cheaper?		P	It costs only 25 yuan.	nucleus	base	0.9	1.0	20260416	710718775	50	50	200	10	10	25 yuan? That's cheap! I want to buy it.	25 yuan? that's cheap! i want to buy it.	25 yuan? That's cheap! I want to buy it.\nSpeaker 2: Ok. Just pay the money.\nSpeaker 1: 25 yuan? That's cheap!\nSpeaker 1: 那个红嘴唇膏价格是多少钱？You don't know?\nSpeaker 1: Excuse me	-15.592254638671877	-18.26742553710937	-1.1994042029747596	-1.4051865797776442	13	13	-15.592254638671877	-18.26742553710937	-1.1994042029747596	-1.4051865797776442	2.6751708984375	0.2057823768028845	True	True	Oh, it's too expensive. Can't you make it any cheaper?	only	0.2057823768028845	2.6751708984375	1	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs only 25 yuan.
Speaker 1: "	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs 25 yuan.
Speaker 1: "	Speaker 1
22	23	only	discourse_particle	10	1038	only	h	Can I order take-out here?	We only have spring rolls today for take-out.	We have spring rolls today for take-out.	Then could I have four orders, please?		P	We only have spring rolls today for take-out.	nucleus	base	0.9	1.0	20260416	2039209861	50	50	200	40	39	會不會讓我訂外賣的飯食？	會不會讓我訂外賣的飯食？	會不會讓我訂外賣的飯食？\nSpeaker 2: 今天的外賣只有蝦卷啦。\nNormally, when someone asks you to order something for them to take out, he or she will say “是不是可以給我一些小食” (May I have a snack to	-31.7777099609375	-34.07061767578125	-2.6481424967447915	-2.839218139648437	12	12	-31.7777099609375	-34.07061767578125	-2.6481424967447915	-2.839218139648437	2.29290771484375	0.1910756429036459	True	True	Then could I have four orders, please?	only	0.1910756429036459	2.29290771484375	0	"Speaker 1: Can I order take-out here?
Speaker 2: We only have spring rolls today for take-out.
Speaker 1: "	"Speaker 1: Can I order take-out here?
Speaker 2: We have spring rolls today for take-out.
Speaker 1: "	Speaker 1
23	24	only	discourse_particle	0	315	only	h	Excuse me, could you tell me how much is the lipstick?	It costs only 25 yuan.	It costs 25 yuan.	Oh, it's too expensive. Can't you make it any cheaper?		P	It costs only 25 yuan.	nucleus	base	0.9	1.0	20260416	710718775	50	50	200	3	3	25 yuan? Oh, that’s quite cheap.	25 yuan? oh, that’s quite cheap.	25 yuan? Oh, that’s quite cheap.\nSpeaker 1: Where is the bathroom?\nSpeaker 2: It’s down there in the corner.\nSpeaker 1: Is there a hotel nearby?\nSpeaker 2: Oh yes, it’s right in front of us.\nSpeaker 2: No, you can	-11.969329833984377	-13.865020751953123	-1.1969329833984377	-1.3865020751953123	10	10	-11.969329833984377	-13.865020751953123	-1.1969329833984377	-1.3865020751953123	1.89569091796875	0.1895690917968751	True	True	Oh, it's too expensive. Can't you make it any cheaper?	only	0.1895690917968751	1.89569091796875	1	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs only 25 yuan.
Speaker 1: "	"Speaker 1: Excuse me, could you tell me how much is the lipstick?
Speaker 2: It costs 25 yuan.
Speaker 1: "	Speaker 1
