id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
4071	not	Excuse me, Professor, I have a problem and need to leave class early.__eou__Why do you have to leave early?	I am not feeling well.	I am feeling well.	Could you make it up by attending my other section this week?	-51.66590881347656	-64.96319580078125	-4.696900801225142	-6.496319580078125	11	10	-57.695191621780396	-53.256895542144775	-3.2052884234322443	-2.9587164190080433	18	18	-253.90778577327728	-262.7843930721283	-3.906273627281189	-4.106006141752005	65	64	True	False	1.7994187788529832	True
4334	not	Does she make any sense to you?__eou__No. It's all Greek to me.	She's speaking French, not Greek.	She's speaking French, Greek.	I know that. I mean I couldn't understand her at all.	-80.03489685058594	-99.45181274414062	-6.156530526968149	-8.287651062011719	13	12	-43.34480023384094	-49.03159439563751	-2.281305275465313	-2.580610231349343	19	19	-264.59248292446136	-289.6710159778595	-4.40987471540769	-4.909678236912873	60	59	True	False	2.1311205350435696	True
4414	not	Hey, Mary, can you cut that out?	Cut what out I’m not doing anything.	Cut what out I’m doing anything.	The tapping of your pen on your desk. It’s driving me crazy.	-99.43157172203064	-116.94607901573181	-7.102255123002188	-8.99585223197937	14	13	-53.97682809829712	-57.45915734767914	-2.698841404914856	-2.872957867383957	20	20	-242.31300520896912	-263.3056608438492	-4.8462601041793825	-5.3735849151805954	50	49	True	False	1.8935971089771817	True
4783	not	Hey, Mary, can you cut that out?	Cut what out I’m not doing anything.	Cut what out I’m doing anything.	The tapping of your pen on your desk. It’s driving me crazy.	-99.43157172203064	-116.94607901573181	-7.102255123002188	-8.99585223197937	14	13	-53.97682809829712	-57.45915734767914	-2.698841404914856	-2.872957867383957	20	20	-242.31300520896912	-263.3056608438492	-4.8462601041793825	-5.3735849151805954	50	49	True	False	1.8935971089771817	True
5084	not	Honey, what's wrong with you?	I'm not feeling well. I'm very nervous.	I'm feeling well. I'm very nervous.	Take it easy. We are going to have our own baby. You should be happy.	-81.68212127685547	-103.70333099365234	-5.105132579803467	-6.913555399576823	16	15	-87.56050932407379	-78.17009997367859	-3.806978666264078	-3.398699998855591	23	23	-237.24897396564484	-249.87510514259338	-4.3934995178823115	-4.71462462533195	54	53	True	False	1.808422819773356	True
5231	not	Hey, let's arm wrestle!	Not now.	Now.	Chicken! You're afraid I'll beat you.	-67.24458312988281	-74.53120422363281	-8.405572891235352	-10.647314889090401	8	7	-44.30999398231506	-43.71418571472168	-2.9539995988210044	-2.914279047648112	15	15	-181.34886944293976	-188.04065883159637	-4.901320795755129	-5.22335163421101	37	36	True	False	2.2417419978550495	True
5445	not	What do you like to do in your spare time?__eou__I like playing chess.__eou__Do you have any hobbies besides playing chess?	I'm afraid not.	I'm afraid.	Do you have any hobbies like playing tennis or things like that?	-48.05621337890625	-60.05743408203125	-4.805621337890625	-6.673048231336805	10	9	-61.810144662857056	-59.41865539550781	-3.433896925714281	-3.301036410861545	18	18	-287.68655598163605	-297.31063067913055	-4.16937037654545	-4.372215157046037	69	68	True	False	1.8674268934461802	True
5758	not	Do you like the Harry potter books and movies?	Not really!	Really!	Why not? They are very fun and exiting.	-74.33553314208984	-79.51229095458984	-9.29194164276123	-11.358898707798549	8	7	-60.573843240737915	-51.009445905685425	-4.038256216049194	-3.400629727045695	15	15	-210.87754344940186	-206.54312658309937	-5.271938586235047	-5.295977604694856	40	39	True	False	2.066957065037318	True
5817	not	Thank you for coming to see me off.	Not at all.	At all.	If have time, I'll come again.	-74.33245849609375	-81.14334106445312	-8.259162055121529	-10.14291763305664	9	8	-47.95068717002869	-48.807543992996216	-3.4250490835734775	-3.4862531423568726	14	14	-195.22021222114563	-202.85662531852722	-5.137374005819622	-5.48261149509533	38	37	True	False	1.883755577935112	True
5938	not	What are you doing this Saturday?	Not much.	Much.	Do you want to go see a movie?	-77.78050374984741	-83.75804281234741	-9.722562968730927	-11.965434687478202	8	7	-30.46332061290741	-32.164289116859436	-2.1759514723505293	-2.297449222632817	14	14	-167.552849650383	-175.2462455034256	-4.787224275725229	-5.154301338336047	35	34	True	False	2.242871718747276	True
6038	not	Hi Mark.__eou__Hi.__eou__What are you planning to do today?	I'm not sure yet.	I'm sure yet.	Would you like to have lunch with me?	-45.92877209186554	-70.42919933795929	-4.175342917442322	-7.042919933795929	11	10	-34.61212933063507	-34.7033257484436	-2.472294952188219	-2.478808982031686	14	14	-236.35327553749084	-260.9448992013931	-4.376912509953534	-4.923488664177229	54	53	True	False	2.867577016353607	True
6319	not	I can't believe how hot it is.	It's not even noon yet.	It's even noon yet.	That means it will get hotter.	-73.42661333084106	-88.63034868240356	-6.118884444236755	-8.05730442567305	12	11	-37.85547137260437	-31.854005336761475	-3.1546226143836975	-2.654500444730123	12	12	-182.20825123786926	-191.38415336608887	-4.672006441996648	-5.036425088581286	39	38	True	False	1.9384199814362955	True
6371	not	Hi, Craig! How are you?	Not so good. I have a terrible cold.	So good. I have a terrible cold.	Really? That's too bad! You should be at home in bed. It's really important to get a lot of rest.	-82.27362060546875	-106.11334228515625	-5.484908040364584	-7.579524448939732	15	14	-107.32656788825989	-105.1387722492218	-3.46214735123419	-3.3915732983619935	31	31	-261.17628741264343	-282.79317927360535	-4.352938123544058	-4.793104733450938	60	59	True	False	2.094616408575148	True
6487	not	Lily thinks that the job takes a back seat to the family after she is married.__eou__She must be a good wife.	Not necessarily. This is only what she says, not what she does.	Necessarily. This is only what she says, what she does.	I see.	-83.97155380249023	-115.3497428894043	-4.1985776901245115	-6.0710390994423316	20	19	-25.134830594062805	-24.560572147369385	-3.1418538242578506	-3.070071518421173	8	8	-286.11533093452454	-316.950586438179	-4.470552045851946	-5.030961689494905	64	63	True	False	1.87246140931782	True
6628	not	Hello?__eou__Hi, Shelley. Have you had lunch?	Not yet.	Yet.	So shall we have lunch together? I’d like to take you this time.	-58.979787826538086	-65.65576171875	-7.372473478317261	-9.37939453125	8	7	-80.98697185516357	-83.16712713241577	-3.8565224692935036	-3.960339387257894	21	21	-298.32828640937805	-307.18832182884216	-5.849574243321138	-6.143766436576843	51	50	True	False	2.0069210529327393	True
7211	not	Does she make any sense to you?__eou__No. It's all Greek to me.	She's speaking French, not Greek.	She's speaking French, Greek.	I know that. I mean I couldn't understand her at all.	-80.03489685058594	-99.45181274414062	-6.156530526968149	-8.287651062011719	13	12	-43.34480023384094	-49.03159439563751	-2.281305275465313	-2.580610231349343	19	19	-264.59248292446136	-289.6710159778595	-4.40987471540769	-4.909678236912873	60	59	True	False	2.1311205350435696	True
7542	not	Congratulations, Vivian. You won the grand prize, again.__eou__Isn't it just great! I just knew I'd win!__eou__You did? How? Did you wear red underwear again this year?	Not only that!	Only that!	Tell me! Tell me! What's your secret?!	-63.14709484577179	-72.24411022663116	-7.016343871752421	-9.030513778328896	9	8	-29.959828972816467	-35.81058847904205	-1.8724893108010292	-2.2381617799401283	16	16	-374.2938783168793	-389.24632239341736	-4.620912077986164	-4.865579029917717	81	80	True	False	2.014169906576474	True
7554	not	Are you ready to go shopping?	Not yet. I'm not finished with my research yet.	Yet. I'm finished with my research yet.	What research?	-88.1289176940918	-111.17999267578125	-5.1840539820054	-7.41199951171875	17	15	-29.916994094848633	-23.594738364219666	-3.739624261856079	-2.949342295527458	8	8	-182.33807229995728	-199.07989966869354	-4.798370323683086	-5.529997213019265	38	36	True	False	2.2279455297133497	True
7711	not	Do you drink the Robust Milk every day?	Not every day, but occasionally.	Every day, but occasionally.	It will make you as fit as a fiddle.	-74.74628353118896	-90.40625762939453	-6.228856960932414	-8.21875069358132	12	11	-45.25613057613373	-43.574684500694275	-2.828508161008358	-2.723417781293392	16	16	-223.80789458751678	-237.7800863981247	-5.0865430588072	-5.529769451119179	44	43	True	False	1.9898937326489063	True
7871	not	Is that girl your girlfriend?	No, it's not.	No, it's.	She doesn't look like our classmate.	-66.82177734375	-81.12158203125	-6.07470703125	-8.112158203125	11	10	-40.088605999946594	-40.25203049182892	-2.8634718571390425	-2.875145035130637	14	14	-177.9249893426895	-192.40628492832184	-4.808783495748365	-5.344619025786717	37	36	True	False	2.0374511718750004	True
8039	not	I have something really cool to tell you about! Do you know anything about online auctions?	Not really.	Really.	They're awesome! I was browsing through the eBay auction today, and I found the cutest fat little copper Buddha! It's over a hundred years old.	-65.93182373046875	-90.70504760742188	-8.241477966308594	-12.957863943917411	8	7	-150.84566748142242	-139.7772500514984	-4.076909931930336	-3.7777635149053626	37	37	-313.1533029079437	-326.8412331342697	-4.538453665332518	-4.80648872256279	69	68	True	False	4.716385977608818	True
8112	not	Are you ready to go shopping?	Not yet. I'm not finished with my research yet.	Yet. I'm finished with my research yet.	What research?	-88.1289176940918	-111.17999267578125	-5.1840539820054	-7.41199951171875	17	15	-29.916994094848633	-23.594738364219666	-3.739624261856079	-2.949342295527458	8	8	-182.33807229995728	-199.07989966869354	-4.798370323683086	-5.529997213019265	38	36	True	False	2.2279455297133497	True
8172	not	Good afternoon, would you mind if I sat here?	Of course not.	Of course.	I’m Jack. What’s your name?	-66.94895470142365	-75.49805760383606	-7.438772744602627	-9.437257200479507	9	8	-42.84071385860443	-40.289337515830994	-3.0600509899003163	-2.8778098225593567	14	14	-187.1702378988266	-193.1573442220688	-4.679255947470665	-4.952752415950481	40	39	True	False	1.9984844558768806	True
8177	not	Thank you for coming to see me off.	Not at all.	At all.	If I have time, I will come again.	-74.33245849609375	-81.14334106445312	-8.259162055121529	-10.14291763305664	9	8	-43.25809073448181	-42.71154713630676	-2.883872715632121	-2.847436475753784	15	15	-190.52761578559875	-196.76062846183777	-4.885323481682019	-5.17791127531152	39	38	True	False	1.883755577935112	True
8309	not	Oh, my! It's really hot. I've never seen such scorching weather in my life.__eou__Tell me about it! It's like the whole world is broiling.__eou__Oh, look at the thermometer! The temperature has hit 98.	I hope it's not gonna break into three digits	I hope it's gonna break into three digits	But it's already awfully close.	-88.98361587524414	-114.28232192993164	-5.932241058349609	-8.163022994995117	15	14	-27.4076566696167	-28.79147243499756	-2.1082812822782078	-2.214728648845966	13	13	-384.2682595252991	-410.90805673599243	-4.044929047634727	-4.371362305702047	95	94	True	False	2.230781936645508	True
8328	not	Hi, David! What are you doing?__eou__Oh, just looking at these club notices. I'm thinking of joining one. Hey-why don't we join a club together? How about the Tennis Club?	Actually, I'm not good at tennis at all ...	Actually, I'm good at tennis at all ...	Neither am I. It's just that the best-looking girls are in that club.	-89.30655360221863	-110.78142738342285	-5.581659600138664	-7.38542849222819	16	15	-46.84603309631348	-48.59767258167267	-2.1293651407415215	-2.2089851173487576	22	22	-367.68202126026154	-390.9114029407501	-4.0404617720907865	-4.343460032675002	91	90	True	False	1.8037688920895256	True
8391	not	Good afternoon, would you mind if I sit here?	Of course not.	Of course.	I’m Jack. What’s your name?	-66.21690773963928	-74.58250916004181	-7.357434193293254	-9.322813645005226	9	8	-42.44068944454193	-39.742477774620056	-3.0314778174672807	-2.838748412472861	14	14	-185.85651218891144	-191.4972287416458	-4.646412804722786	-4.910185352349893	40	39	True	False	1.9653794517119723	True
9128	not	What's going on?	Not much.	Much.	This Friday, I'm throwing a party.	-73.2779929637909	-77.94191813468933	-9.159749120473862	-11.134559733527047	8	7	-45.052614569664	-42.30727183818817	-3.218043897833143	-3.021947988442012	14	14	-169.7654412984848	-171.70838332176208	-5.144407312075297	-5.365886978805065	33	32	True	False	1.9748106130531848	True
9132	not	What are you doing this weekend?__eou__I'm going to the movies with a friend. How about you?	I'm not sure yet.	I'm sure yet.	Well, did you want to go see a movie with me?	-50.5340576171875	-71.94189453125	-4.594005237926137	-7.194189453125	11	10	-30.45083200931549	-32.64386248588562	-1.6917128894064162	-1.8135479158825345	18	18	-207.5781009197235	-231.2244757413864	-3.4029196872085823	-3.8537412623564404	61	60	True	False	2.6001842151988637	True
9157	not	You have any ideas as to what you want to do this weekend?__eou__I'm going to the movie theater with my friend. What are you going to do?	I'm not quite sure yet.	I'm quite sure yet.	How about you see a movie with me and my friend?	-54.166656494140625	-74.73007202148438	-4.513888041178386	-6.793642911044034	12	11	-30.565659523010254	-34.74198937416077	-1.7979799719417797	-2.0436464337741627	17	17	-256.7694789171219	-281.5561298131943	-3.566242762737804	-3.9655792931435814	72	71	True	False	2.2797548698656485	True
9456	not	Excuse me. Are you Mr. Smith?	No, I'm not.	No, I'm.	Oh, I'm so sorry.	-53.15339660644531	-67.47468566894531	-4.832126964222301	-6.747468566894531	11	10	-30.634719014167786	-24.020750880241394	-2.552893251180649	-2.0017292400201163	12	12	-155.7600942850113	-163.4587482213974	-3.993848571410546	-4.301546005826247	39	38	True	False	1.91534160267223	True
9464	not	Excuse me. Would you mind trading seats with me?	Not at all.	At all.	Oh, thank you. That’s very kind of you.	-57.597580552101135	-71.09336853027344	-6.399731172455682	-8.88667106628418	9	8	-31.90100610256195	-34.79500377178192	-1.8765297707389383	-2.0467649277518776	17	17	-168.21900045871735	-184.61887300014496	-3.823159101334485	-4.293462162794069	44	43	True	False	2.486939893828498	True
9496	not	Good afternoon, ladies. May I help you?__eou__Can we have two adjoining double rooms, sir?__eou__Have you made a reservation, ladies?	I'm afraid not.	I'm afraid.	One moment, please. I have to check if there are rooms available. I'm sorry, ladies. We have only two double rooms available but they are on different floors. Would you mind that?	-48.66711437702179	-64.62036144733429	-4.866711437702179	-7.180040160814921	10	9	-97.27195918560028	-98.78466355800629	-2.1615990930133395	-2.195214745733473	45	45	-360.0169720649719	-377.44593620300293	-3.636535071363353	-3.8514891449286015	99	98	True	False	2.3133287231127424	True
9526	not	Do you mind taking a photo for me?	Of course not.	Of course.	That's really kind of you.	-85.91949462890625	-91.966064453125	-9.546610514322916	-11.495758056640625	9	8	-21.028405904769897	-19.41334354877472	-1.7523671587308247	-1.61777862906456	12	12	-177.8944981098175	-182.33351290225983	-4.94151383638382	-5.209528940064566	36	35	True	False	1.949147542317709	True
9608	not	Excuse me, would you mind changing seats with me?	Not at all.	At all.	Thank you. That's very kind of you.	-58.70698320865631	-73.4146728515625	-6.522998134295146	-9.176834106445312	9	8	-12.1551114320755	-15.891515612602234	-0.8103407621383667	-1.0594343741734822	15	15	-140.10323286056519	-158.54184663295746	-3.3357912585848855	-3.866874308120914	42	41	True	False	2.6538359721501665	True
10080	not	Good afternoon, Ladies. May I help you?__eou__Can we have two a joining double room, sir?__eou__Have you made a reservation ladies?	I’m afraid not.	I’m afraid.	One moment, please. I have to check if there are room available. I’m sorry ladies. We have only two double room available, but they are on different floors. Would you mind that?	-60.6492919921875	-74.89111328125	-6.06492919921875	-8.321234809027779	10	9	-116.4125987291336	-117.55891704559326	-2.586946638425191	-2.6124203787909615	45	45	-416.49975061416626	-431.8811763525009	-4.207068188021881	-4.406950779107152	99	98	True	False	2.2563056098090284	True
10386	not	I need my minibar restocked.__eou__Everything is gone, sir?	There's not a drop left of anything.	There's a drop left of anything.	Is there anything in particular you want?	-76.02514779567719	-100.56787240505219	-5.430367699691227	-7.735990185004014	14	13	-36.993072509765625	-37.58493900299072	-2.8456209622896633	-2.8911491540762095	13	13	-253.22497284412384	-278.35956394672394	-4.8697110162331505	-5.458030665622038	52	51	True	False	2.305622485312787	True
10422	not	Does this hotel have a pool?__eou__I'm sorry, sir, we don't have one. However, in our gym, we do have swim stations.	I'm not sure I understand.	I'm sure I understand.	Think of a deep bathtub that you can swim in, but against a current.	-58.48020935058594	-74.56797790527344	-4.873350779215495	-6.778907082297585	12	11	-64.65581607818604	-63.343340277671814	-3.0788483846755255	-3.0163495370319913	21	21	-298.2946561574936	-313.09399676322937	-3.9772620820999145	-4.230999956259856	75	74	True	False	1.90555630308209	True
10551	not	Professor, excuse me, but I need to leave early.__eou__What seems to be the problem?	I am not feeling well.	I am feeling well.	What is bothering you?	-59.21124267578125	-72.1807861328125	-5.382840243252841	-7.21807861328125	11	10	-26.515050768852234	-24.28396451473236	-2.6515050768852233	-2.428396451473236	10	10	-214.32009840011597	-225.05855560302734	-4.202354870590509	-4.501171112060547	51	50	True	False	1.8352383700284092	True
11808	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	-93.5399227142334	-110.26104009151459	-7.195378670325646	-9.188420007626215	13	12	-35.98931682109833	-36.71091556549072	-2.570665487221309	-2.6222082546779086	14	14	-245.77108871936798	-263.21380484104156	-4.726367090757076	-5.161054996883168	52	51	True	False	1.9930413373005686	True
11940	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	-93.5399227142334	-110.26104009151459	-7.195378670325646	-9.188420007626215	13	12	-35.98931682109833	-36.71091556549072	-2.570665487221309	-2.6222082546779086	14	14	-245.77108871936798	-263.21380484104156	-4.726367090757076	-5.161054996883168	52	51	True	False	1.9930413373005686	True
12661	not	Are you all right?	No, I'm not.	No, I'm.	What's going on?	-61.5655837059021	-74.8967604637146	-5.5968712459911	-7.48967604637146	11	10	-14.80209195613861	-13.441980600357056	-1.480209195613861	-1.3441980600357055	10	10	-136.68974173069	-148.5684357881546	-4.271554429084063	-4.792530186714664	32	31	True	False	1.8928048003803601	True
12662	not	Is everything all right?	Not at all.	At all.	What's the problem?	-66.0045872926712	-78.06150257587433	-7.333843032519023	-9.757687821984291	9	8	-25.336785554885864	-25.2249813079834	-2.5336785554885863	-2.52249813079834	10	10	-152.97214424610138	-164.91899478435516	-5.099071474870046	-5.686861889115695	30	29	True	False	2.423844789465268	True
13071	not	I need to use the ATM.__eou__What’s stopping you?	I’m not sure how.	I’m sure how.	I don’t understand.	-69.1776123046875	-86.8555908203125	-6.288873845880682	-8.68555908203125	11	10	-33.141605377197266	-35.20023429393768	-3.3141605377197267	-3.520023429393768	10	10	-226.84632802009583	-246.569690823555	-5.155598364093087	-5.734178856361744	44	43	True	False	2.396685236150569	True
