particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_patch_position	corrupted_patch_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
only	0	5	275	resid	4	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.665827098645662	0.013585065540514418	0.11957096539192633	0.11957096539192633
only	0	7	190	resid	4	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.6398735046386719	0.1688470363616943	0.9153529985032686	0.9153529985032686
only	0	8	262	resid	4	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.44898292422294617	0.0420774022738139	0.3168153862333089	0.3168153862333089
only	0	4	245	resid	5	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.2102722724278767	-0.02094234360588909	-0.11891436809307215	0.0
only	0	5	275	resid	5	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6652784598501105	0.014133704336065978	0.1243998909675831	0.1243998909675831
only	0	7	190	resid	5	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.6561753273010253	0.15254521369934082	0.826977611072192	0.826977611072192
only	0	8	262	resid	5	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4370858867963155	0.053974439700444576	0.4063923159787034	0.4063923159787034
only	0	4	245	resid	6	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.19014490975274	-0.0008149809307522737	-0.004627607311392695	0.0
only	0	5	275	resid	6	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6624805299859298	0.01693163420024668	0.14902628485293198	0.14902628485293198
only	0	7	190	resid	6	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.6405526161193847	0.16816792488098142	0.91167140157635	0.91167140157635
only	0	8	262	resid	6	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4250515202681224	0.0660088062286377	0.49700324426016373	0.49700324426016373
only	0	4	245	resid	7	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.2107070287068684	-0.02137709988488079	-0.12138299190918866	0.0
only	0	5	275	resid	7	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6649896220157021	0.01442254217047434	0.1269421399246399	0.1269421399246399
only	0	7	190	resid	7	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.6486969470977784	0.1600235939025878	0.8675193812476891	0.8675193812476891
only	0	8	262	resid	7	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.44031213720639545	0.05074818929036462	0.3821007553185779	0.3821007553185779
only	0	4	245	resid	8	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.2124418682522244	-0.023111939430236816	-0.13123372075602474	0.0
only	0	5	275	resid	8	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.662904463316265	0.01650770086991149	0.14529497288989277	0.14529497288989277
only	0	7	190	resid	8	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.6324657917022705	0.1762547492980957	0.9555116675240343	0.9555116675240343
only	0	8	262	resid	8	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.44901761412620544	0.042042712370554625	0.31655419389477135	0.31655419389477135
only	0	4	245	resid	9	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.2168361213472154	-0.02750619252522779	-0.15618507481006372	0.0
only	0	5	275	resid	9	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.66462368714182	0.014788477044356485	0.13016296988752607	0.13016296988752607
only	0	7	190	resid	9	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.6322942256927491	0.1764263153076171	0.9564417606108934	0.9564417606108934
only	0	8	262	resid	9	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.45463549097379047	0.0364248355229696	0.27425524654776606	0.27425524654776606
only	0	4	245	resid	10	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.2238891389634874	-0.03455921014149976	-0.19623336877237077	0.0
only	0	5	275	resid	10	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6682758833232679	0.01113628086290852	0.0980176245512014	0.0980176245512014
only	0	7	190	resid	10	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.6180160045623779	0.19070453643798824	1.0338468060686117	1.0
only	0	8	262	resid	10	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.45879218975702923	0.032268136739730835	0.24295801669746073	0.24295801669746073
only	0	4	245	resid	11	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1997994316948786	-0.010469502872890946	-0.05944770756355737	0.0
only	0	5	275	resid	11	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.673051633332905	0.006360530853271484	0.05598315387310274	0.05598315387310274
only	0	7	190	resid	11	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.6310111522674561	0.1777093887329101	0.9633975540464733	0.9633975540464733
only	0	8	262	resid	11	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4475153386592865	0.04354498783747357	0.3278653480193439	0.3278653480193439
only	0	4	245	resid	12	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1936153570810955	-0.004285428259107826	-0.024333427195641067	0.0
only	0	5	275	resid	12	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.675582584581877	0.0038295796042994157	0.03370661179113995	0.03370661179113995
only	0	7	190	resid	12	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.6662011623382569	0.1425193786621093	0.7726255871244919	0.7726255871244919
only	0	8	262	resid	12	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.471018652121226	0.020041674375534058	0.15090073210148086	0.15090073210148086
only	0	4	245	resid	13	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1967625088161893	-0.00743257999420166	-0.04220351694846416	0.0
only	0	5	275	resid	13	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6775690379895662	0.0018431261966102008	0.01622254806284033	0.01622254806284033
only	0	7	190	resid	13	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.6890702247619629	0.11965031623840328	0.6486479010864871	0.6486479010864871
only	0	8	262	resid	13	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4779741168022156	0.013086209694544493	0.09853062106182628	0.09853062106182628
only	0	4	245	resid	14	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1929648452334933	-0.0036349164115057064	-0.02063970471880661	0.0
only	0	5	275	resid	14	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6780959932427657	0.0013161709434107438	0.01158447339507394	0.01158447339507394
only	0	7	190	resid	14	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.7535589218139649	0.05516161918640128	0.299041988610366	0.299041988610366
only	0	8	262	resid	14	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4831879635651906	0.007872362931569454	0.059273756647427574	0.059273756647427574
only	0	4	245	resid	15	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.190033992131551	-0.0007040633095634075	-0.003997797244177879	0.0
only	0	5	275	resid	15	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6759369247838071	0.003475239402369379	0.03058783404983358	0.03058783404983358
only	0	7	190	resid	15	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.7878437995910644	0.020876741409301736	0.11317692190371792	0.11317692190371792
only	0	8	262	resid	15	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4818529983361562	0.009207328160603878	0.06932517384025619	0.06932517384025619
only	0	4	245	resid	16	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1894383827845256	-0.0001084539625380021	-0.0006158209732921015	0.0
only	0	5	275	resid	16	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6758629648309005	0.003549199355275978	0.03123880352384972	0.03123880352384972
only	0	7	190	resid	16	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.7839114665985107	0.024809074401855424	0.13449487259689308	0.13449487259689308
only	0	8	262	resid	16	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4805365999539693	0.010523726542790768	0.0792367947900359	0.0792367947900359
only	0	4	245	resid	17	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1909037563535902	-0.001573827531602623	-0.008936473869876614	0.0
only	0	5	275	resid	17	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6785042662369577	0.00090789794921875	0.007990998198844562	0.007990998198844562
only	0	7	190	resid	17	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.7998128414154053	0.008907699584960849	0.04829039170929761	0.04829039170929761
only	0	8	262	resid	17	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.48998255530993146	0.0010777711868286133	0.008114913858138452	0.008114913858138452
only	0	4	245	resid	18	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1871055894427829	0.002224339379204743	0.012630196346711073	0.012630196346711073
only	0	5	275	resid	18	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6789698851735968	0.0004422790125796494	0.003892784201078951	0.003892784201078951
only	0	7	190	resid	18	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.8078886985778808	0.0008318424224853516	0.004509581406410353	0.004509581406410353
only	0	8	262	resid	18	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.49153541525204975	-0.00047508875528967653	-0.0035771083614605974	0.0
only	0	4	245	resid	19	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1870515214072332	0.00227840741475438	0.012937204311168826	0.012937204311168826
only	0	5	275	resid	19	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6818115836695621	-0.002399419483385623	-0.02111884577612072	0.0
only	0	7	190	resid	19	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.8087110996246338	9.441375732333057e-06	5.1183555085173404e-05	5.1183555085173404e-05
only	0	8	262	resid	19	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4911916454633077	-0.0001313189665476111	-0.000988746140643568	0.0
only	0	4	245	resid	20	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1879195504718356	0.0014103783501520084	0.008008380219361583	0.008008380219361583
only	0	5	275	resid	20	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6820475929661801	-0.002635428780003668	-0.023196116537452693	0.0
only	0	7	190	resid	20	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.8095849037170411	-0.0008643627166748935	-0.004685880318372534	0.0
only	0	8	262	resid	20	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.49032572905222577	0.0007345974445343018	0.005531039478189766	0.005531039478189766
only	0	4	245	resid	21	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1866175068749323	0.0027124219470553435	0.015401616357071185	0.015401616357071185
only	0	5	275	resid	21	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6823021738152755	-0.002890009629099022	-0.025436847567115072	0.0
only	0	7	190	resid	21	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.8097373962402343	-0.001016855239868164	-0.005512572283846418	0.0
only	0	8	262	resid	21	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.49115867416063946	-9.834766387939453e-05	-0.0007404937432766534	0.0
only	0	4	245	resid	22	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.186508960194058	0.0028209686279296875	0.016017963801640056	0.016017963801640056
only	0	5	275	resid	22	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.680890535053454	-0.0014783708672775342	-0.01301210003591786	0.0
only	0	7	190	resid	22	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.8096173763275146	-0.0008968353271484597	-0.0048619207275304105	0.0
only	0	8	262	resid	22	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4905736744403839	0.0004866520563761578	0.003664172474306876	0.003664172474306876
only	0	4	245	resid	23	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1888961262173123	0.00043380260467529297	0.00246320868298547	0.00246320868298547
only	0	5	275	resid	23	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6792157825670744	0.00019638161910207064	0.0017284818914738178	0.0017284818914738178
only	0	7	190	resid	23	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.808660888671875	5.9652328491144324e-05	0.0003233870071317312	0.0003233870071317312
only	0	8	262	resid	23	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.48953219254811603	0.0015281339486440393	0.011505851620911164	0.011505851620911164
only	0	4	245	resid	24	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1875397894117568	0.0017901394102308732	0.010164731358253912	0.010164731358253912
only	0	5	275	resid	24	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.678859785983437	0.0005523782027394564	0.004861838521576465	0.004861838521576465
only	0	7	190	resid	24	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.8089614868164062	-0.00024094581604006127	-0.001306214665898172	0.0
only	0	8	262	resid	24	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4897357225418091	0.001324603954950987	0.00997340355906738	0.00997340355906738
only	0	4	245	resid	25	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1873224973678589	0.0020074314541287386	0.011398554400126869	0.011398554400126869
only	0	5	275	resid	25	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.678289814999229	0.0011223491869474245	0.009878522513559066	0.009878522513559066
only	0	7	190	resid	25	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.810199499130249	-0.001478958129882857	-0.008017722952205658	0.0
only	0	8	262	resid	25	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4910743534564972	-1.4026959737123423e-05	-0.00010561385510154095	0.0
only	0	4	245	resid	26	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1888961129718356	0.0004338158501520084	0.002463283893168406	0.002463283893168406
only	0	5	275	resid	26	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6782526718942743	0.0011594922919021533	0.010205443050220857	0.010205443050220857
only	0	7	190	resid	26	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.8098369121551514	-0.001116371154785245	-0.0060520676346739796	0.0
only	0	8	262	resid	26	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4907081027825673	0.00035222371419274534	0.002652014763799978	0.002652014763799978
only	0	4	245	resid	27	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1885705921385024	0.0007593366834852677	0.004311649335232378	0.004311649335232378
only	0	5	275	resid	27	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6786287458319413	0.0007834183542351214	0.006895372616516686	0.006895372616516686
only	0	7	190	resid	27	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.8096761703491211	-0.0009556293487549272	-0.005180654684200291	0.0
only	0	8	262	resid	27	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4913642307122548	-0.00030390421549475466	-0.002288200464072386	0.0
only	0	4	245	resid	28	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1876482831107245	0.0016816457112631689	0.009548684754415523	0.009548684754415523
only	0	5	275	resid	28	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6792784490083393	0.00013371517783711262	0.001176913931983227	0.001176913931983227
only	0	7	190	resid	28	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.8087345123291015	-1.3971328735373767e-05	-7.574132141475112e-05	0.0
only	0	8	262	resid	28	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.49122272928555805	-0.00016240278879797732	-0.001222787041927674	0.0
only	0	4	245	resid	29	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.18949290116628	-0.00016297234429241136	-0.0009253860839495065	0.0
only	0	5	275	resid	29	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6787563374167994	0.0006558267693770325	0.005772356394631762	0.005772356394631762
only	0	7	190	resid	29	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.810781192779541	-0.0020606517791748047	-0.011171198651649377	0.0
only	0	8	262	resid	29	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.49221999446551007	-0.00115966796875	-0.00873154319344883	0.0
only	0	4	245	resid	30	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1896014081107245	-0.00027147928873683114	-0.0015415078979708304	0.0
only	0	5	275	resid	30	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6784934997558594	0.0009186644303170732	0.008085760976025222	0.008085760976025222
only	0	7	190	resid	30	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.8106995582580566	-0.001979017257690452	-0.010728641852121006	0.0
only	0	8	262	resid	30	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.4915282626946767	-0.00046793619791662966	-0.003523254271040477	0.0
only	0	4	245	resid	31	utterance_final_lexical	0	prompt_without	47	46	-1.013217118051317	-1.1893299288219876	-1.1893299288219876	0.0	0.0	0.0
only	0	5	275	resid	31	utterance_final_lexical	0	prompt_without	66	65	-0.5657970779820493	-0.6794121641861764	-0.6794121641861764	0.0	0.0	0.0
only	0	7	190	resid	31	utterance_final_lexical	0	prompt_without	45	44	-0.6242594242095947	-0.8087205410003662	-0.8087205410003662	0.0	0.0	0.0
only	0	8	262	resid	31	utterance_final_lexical	0	prompt_without	53	52	-0.35824669400850934	-0.49106032649676007	-0.49106032649676007	0.0	0.0	0.0
only	0	10	0	resid	0	utterance_final_lexical	0	prompt_without	25	24	-0.7616412162780761	-1.7958787965774536	-1.7995584583282471	-0.0036796617507934837	-0.0035578495897706053	0.0
only	0	13	12	resid	0	utterance_final_lexical	0	prompt_without	50	49	-1.0476051330566407	-1.6728814601898194	-1.6735068225860597	-0.0006253623962402255	-0.001000137649713114	0.0
only	0	14	11	resid	0	utterance_final_lexical	0	prompt_without	56	55	-0.37027835845947266	-1.2388315200805664	-1.2409553527832031	-0.0021238327026367188	-0.0024452535509429654	0.0
only	0	15	112	resid	0	utterance_final_lexical	0	prompt_without	90	89	-0.7118911418047819	-0.8910401691089976	-0.8884210326454857	0.002619136463511973	0.014619875435127962	0.014619875435127962
only	0	10	0	resid	1	utterance_final_lexical	0	prompt_without	25	24	-0.7616412162780761	-1.7958787965774536	-1.797712755203247	-0.001833958625793386	-0.0017732469412516567	0.0
only	0	13	12	resid	1	utterance_final_lexical	0	prompt_without	50	49	-1.0476051330566407	-1.6728814601898194	-1.6346164512634278	0.03826500892639162	0.0611969576744291	0.0611969576744291
only	0	14	11	resid	1	utterance_final_lexical	0	prompt_without	56	55	-0.37027835845947266	-1.2388315200805664	-1.2466821670532227	-0.00785064697265625	-0.00903876391170296	0.0
only	0	15	112	resid	1	utterance_final_lexical	0	prompt_without	90	89	-0.7118911418047819	-0.8910401691089976	-0.874187335101041	0.016852834007956674	0.09407159090704194	0.09407159090704194
only	0	10	0	resid	2	utterance_final_lexical	0	prompt_without	25	24	-0.7616412162780761	-1.7958787965774536	-1.799166841506958	-0.003288044929504297	-0.003179196919679245	0.0
only	0	13	12	resid	2	utterance_final_lexical	0	prompt_without	50	49	-1.0476051330566407	-1.6728814601898194	-1.5448807334899903	0.1280007266998291	0.20471065534608987	0.20471065534608987
only	0	14	11	resid	2	utterance_final_lexical	0	prompt_without	56	55	-0.37027835845947266	-1.2388315200805664	-1.2862606048583984	-0.04742908477783203	-0.05460700262642411	0.0
only	0	15	112	resid	2	utterance_final_lexical	0	prompt_without	90	89	-0.7118911418047819	-0.8910401691089976	-0.8730744925412265	0.01796567656777115	0.10028341676264506	0.10028341676264506
only	0	10	0	resid	3	utterance_final_lexical	0	prompt_without	25	24	-0.7616412162780761	-1.7958787965774536	-1.7973997974395752	-0.001521000862121591	-0.0014706493856869052	0.0
only	0	13	12	resid	3	utterance_final_lexical	0	prompt_without	50	49	-1.0476051330566407	-1.6728814601898194	-1.5051963806152344	0.167685079574585	0.26817755974131013	0.26817755974131013
only	0	14	11	resid	3	utterance_final_lexical	0	prompt_without	56	55	-0.37027835845947266	-1.2388315200805664	-1.3017587661743164	-0.06292724609375	-0.0724506557276249	0.0
only	0	15	112	resid	3	utterance_final_lexical	0	prompt_without	90	89	-0.7118911418047819	-0.8910401691089976	-0.8606923471797596	0.030347821929238017	0.16939986996247489	0.16939986996247489
only	0	10	0	resid	4	utterance_final_lexical	0	prompt_without	25	24	-0.7616412162780761	-1.7958787965774536	-1.7993637132644653	-0.0034849166870116743	-0.003369551400368672	0.0
only	0	13	12	resid	4	utterance_final_lexical	0	prompt_without	50	49	-1.0476051330566407	-1.6728814601898194	-1.5227855587005614	0.150095901489258	0.24004731184599734	0.24004731184599734
only	0	14	11	resid	4	utterance_final_lexical	0	prompt_without	56	55	-0.37027835845947266	-1.2388315200805664	-1.3353347778320312	-0.09650325775146484	-0.11110806110169268	0.0
only	0	15	112	resid	4	utterance_final_lexical	0	prompt_without	90	89	-0.7118911418047819	-0.8910401691089976	-0.8689454555511474	0.0220947135578502	0.12333147374744502	0.12333147374744502
only	0	10	0	resid	5	utterance_final_lexical	0	prompt_without	25	24	-0.7616412162780761	-1.7958787965774536	-1.7953723192214965	0.0005064773559571023	0.0004897108416912233	0.0004897108416912233
only	0	13	12	resid	5	utterance_final_lexical	0	prompt_without	50	49	-1.0476051330566407	-1.6728814601898194	-1.4323494911193848	0.24053196907043461	0.3846810740033075	0.3846810740033075
only	0	14	11	resid	5	utterance_final_lexical	0	prompt_without	56	55	-0.37027835845947266	-1.2388315200805664	-1.2667675018310547	-0.02793598175048828	-0.032163813321855535	0.0
