pool_row_index	pool_rank	source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	followup	particle	selection_score_per_token	selection_score_raw	fold_id	prompt_with	prompt_without	next_speaker
14	15	expanded_data	meaning_control	165	not_1804	not	h	You’re home late today, David. How was school?	Not bad. There’s a new English teacher.	Bad. There’s a new English teacher.	Oh, what’s she like?		P	Not bad. There’s a new English teacher.	nucleus	chat	0.9	1.0	20260416	63110141	50	50	500	51	43	That's nice! What's she like?	that's nice! what's she like?	That's nice! What's she like?	-6.047639727592468	-25.53429746627808	-0.4319742662566049	-1.823878390448434	14	14	-6.047639727592468	-25.53429746627808	-0.4319742662566049	-1.823878390448434	19.486657738685608	1.391904124191829	True	True	Oh, what’s she like?	not	1.391904124191829	19.486657738685608	0	"Speaker 1: You’re home late today, David. How was school?
Speaker 2: Not bad. There’s a new English teacher.
Speaker 1: "	"Speaker 1: You’re home late today, David. How was school?
Speaker 2: Bad. There’s a new English teacher.
Speaker 1: "	Speaker 1
15	16	expanded_data	meaning_control	124	not_81	not	h	I'm trying to reach Robert please.	Robert is not available at the moment.	Robert is available at the moment.	What time should I call back?		P	Robert is not available at the moment.	nucleus	chat	0.9	1.0	20260416	1045028012	50	50	500	19	19	Can you please leave a message or take a message for Robert?	can you please leave a message or take a message for robert?	Can you please leave a message or take a message for Robert?	-5.228147268295288	-30.033540964126587	-0.2904526260164048	-1.6685300535625882	18	18	-5.228147268295288	-30.033540964126587	-0.2904526260164048	-1.6685300535625882	24.8053936958313	1.3780774275461831	True	True	What time should I call back?	not	1.3780774275461831	24.8053936958313	0	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is not available at the moment.
Speaker 1: "	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is available at the moment.
Speaker 1: "	Speaker 1
16	17	expanded_data	meaning_control	124	not_81	not	h	I'm trying to reach Robert please.	Robert is not available at the moment.	Robert is available at the moment.	What time should I call back?		P	Robert is not available at the moment.	nucleus	chat	0.9	1.0	20260416	1045028012	50	50	500	11	11	Can you please leave a message or transfer me to his voicemail?	can you please leave a message or transfer me to his voicemail?	Can you please leave a message or transfer me to his voicemail?	-7.280248522758484	-33.397406578063965	-0.3831709748820254	-1.757758240950735	19	19	-7.280248522758484	-33.397406578063965	-0.3831709748820254	-1.757758240950735	26.11715805530548	1.3745872660687095	True	True	What time should I call back?	not	1.3745872660687095	26.11715805530548	0	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is not available at the moment.
Speaker 1: "	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is available at the moment.
Speaker 1: "	Speaker 1
17	18	expanded_data	meaning_control	170	not_2148	not	h	Hey, look, there is a circus show over there.	I'm not in the mood.	I'm in the mood.	It's the circus.		P	I'm not in the mood.	nucleus	chat	0.9	1.0	20260416	488230031	50	50	500	12	12	That's okay! Sometimes we don't feel like doing things. Is there something else you'd rather be doing instead?	that's okay! sometimes we don't feel like doing things. is there something else you'd rather be doing instead?	That's okay! Sometimes we don't feel like doing things. Is there something else you'd rather be doing instead?	-12.735762238502502	-51.610411167144775	-0.4391642151207759	-1.7796693505911991	29	29	-12.735762238502502	-51.610411167144775	-0.4391642151207759	-1.7796693505911991	38.87464892864227	1.3405051354704232	True	True	It's the circus.	not	1.3405051354704232	38.87464892864227	0	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm not in the mood.
Speaker 1: "	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm in the mood.
Speaker 1: "	Speaker 1
18	19	expanded_data	meaning_control	124	not_81	not	h	I'm trying to reach Robert please.	Robert is not available at the moment.	Robert is available at the moment.	What time should I call back?		P	Robert is not available at the moment.	nucleus	chat	0.9	1.0	20260416	1045028012	50	50	500	38	37	Can you take a message or let me know when Robert will be available to talk?	can you take a message or let me know when robert will be available to talk?	Can you take a message or let me know when Robert will be available to talk?	-6.252996921539307	-35.51419687271118	-0.2842271327972412	-1.6142816760323264	22	22	-6.252996921539307	-35.51419687271118	-0.2842271327972412	-1.6142816760323264	29.261199951171875	1.3300545432350852	True	True	What time should I call back?	not	1.3300545432350852	29.261199951171875	0	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is not available at the moment.
Speaker 1: "	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is available at the moment.
Speaker 1: "	Speaker 1
19	20	expanded_data	meaning_control	170	not_2148	not	h	Hey, look, there is a circus show over there.	I'm not in the mood.	I'm in the mood.	It's the circus.		P	I'm not in the mood.	nucleus	chat	0.9	1.0	20260416	488230031	50	50	500	31	31	No worries! Sometimes we just need a break from the usual routine. Would you like to talk about what's on your mind instead?	no worries! sometimes we just need a break from the usual routine. would you like to talk about what's on your mind instead?	No worries! Sometimes we just need a break from the usual routine. Would you like to talk about what's on your mind instead?	-14.4958997964859	-56.580522537231445	-0.4529968686401844	-1.7681413292884829	32	32	-14.4958997964859	-56.580522537231445	-0.4529968686401844	-1.7681413292884829	42.08462274074554	1.3151444606482985	True	True	It's the circus.	not	1.3151444606482985	42.08462274074554	0	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm not in the mood.
Speaker 1: "	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm in the mood.
Speaker 1: "	Speaker 1
20	21	expanded_data	meaning_control	124	not_81	not	h	I'm trying to reach Robert please.	Robert is not available at the moment.	Robert is available at the moment.	What time should I call back?		P	Robert is not available at the moment.	nucleus	chat	0.9	1.0	20260416	1045028012	50	50	500	8	8	That's okay. Can you please leave a message or take a message for Robert?	that's okay. can you please leave a message or take a message for robert?	That's okay. Can you please leave a message or take a message for Robert?	-8.170305967330933	-36.895673990249634	-0.3713775439695878	-1.6770760904658923	22	22	-8.170305967330933	-36.895673990249634	-0.3713775439695878	-1.6770760904658923	28.7253680229187	1.3056985464963045	True	True	What time should I call back?	not	1.3056985464963045	28.7253680229187	0	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is not available at the moment.
Speaker 1: "	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is available at the moment.
Speaker 1: "	Speaker 1
21	22	expanded_data	meaning_control	170	not_2148	not	h	Hey, look, there is a circus show over there.	I'm not in the mood.	I'm in the mood.	It's the circus.		P	I'm not in the mood.	nucleus	chat	0.9	1.0	20260416	488230031	50	50	500	1	1	That's okay! Sometimes we just need a break from excitement. Would you like to chat about something else or just take a moment to relax? I'm here for you.	that's okay! sometimes we just need a break from excitement. would you like to chat about something else or just take a moment to relax? i'm here for you.	That's okay! Sometimes we just need a break from excitement. Would you like to chat about something else or just take a moment to relax? I'm here for you.	-17.44446587562561	-69.37981843948364	-0.4361116468906402	-1.734495460987091	40	40	-17.44446587562561	-69.37981843948364	-0.4361116468906402	-1.734495460987091	51.93535256385803	1.2983838140964508	True	True	It's the circus.	not	1.2983838140964508	51.93535256385803	0	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm not in the mood.
Speaker 1: "	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm in the mood.
Speaker 1: "	Speaker 1
22	23	expanded_data	meaning_control	164	not_1776	not	h	Why don’t you sit down and relax, darling?__eou__I don’t want to.__eou__Well, come and talk to me then.	Certainly not.	Certainly.	May I turn on the radio then?		P	Certainly not.	nucleus	chat	0.9	1.0	20260416	1909952602	50	50	500	6	6	It seems I've been politely declined.	it seems i've been politely declined.	It seems I've been politely declined.	-7.425546646118164	-24.01709032058716	-0.5711958958552434	-1.8474684861990125	13	13	-7.425546646118164	-24.01709032058716	-0.5711958958552434	-1.8474684861990125	16.591543674468994	1.2762725903437688	True	True	May I turn on the radio then?	not	1.2762725903437688	16.591543674468994	0	"Speaker 1: Why don’t you sit down and relax, darling?
Speaker 2: I don’t want to.
Speaker 1: Well, come and talk to me then.
Speaker 2: Certainly not.
Speaker 1: "	"Speaker 1: Why don’t you sit down and relax, darling?
Speaker 2: I don’t want to.
Speaker 1: Well, come and talk to me then.
Speaker 2: Certainly.
Speaker 1: "	Speaker 1
23	24	expanded_data	meaning_control	124	not_81	not	h	I'm trying to reach Robert please.	Robert is not available at the moment.	Robert is available at the moment.	What time should I call back?		P	Robert is not available at the moment.	nucleus	chat	0.9	1.0	20260416	1045028012	50	50	500	16	16	Can I take a message or would you like me to try to reach him back later?	can i take a message or would you like me to try to reach him back later?	Can I take a message or would you like me to try to reach him back later?	-9.610984683036804	-38.77463614940643	-0.4178688992624697	-1.6858537456263667	23	23	-9.610984683036804	-38.77463614940643	-0.4178688992624697	-1.6858537456263667	29.16365146636963	1.267984846363897	True	True	What time should I call back?	not	1.267984846363897	29.16365146636963	0	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is not available at the moment.
Speaker 1: "	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is available at the moment.
Speaker 1: "	Speaker 1
24	25	expanded_data	meaning_control	124	not_81	not	h	I'm trying to reach Robert please.	Robert is not available at the moment.	Robert is available at the moment.	What time should I call back?		P	Robert is not available at the moment.	nucleus	chat	0.9	1.0	20260416	1045028012	50	50	500	29	28	Could you please leave a message or provide an alternative contact method so I can reach out to him at a later time?	could you please leave a message or provide an alternative contact method so i can reach out to him at a later time?	Could you please leave a message or provide an alternative contact method so I can reach out to him at a later time?	-9.746133089065552	-46.05693590641022	-0.3360735547953638	-1.588170203669318	29	29	-9.746133089065552	-46.05693590641022	-0.3360735547953638	-1.588170203669318	36.310802817344666	1.252096648873954	True	True	What time should I call back?	not	1.252096648873954	36.310802817344666	0	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is not available at the moment.
Speaker 1: "	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is available at the moment.
Speaker 1: "	Speaker 1
25	26	expanded_data	meaning_control	170	not_2148	not	h	Hey, look, there is a circus show over there.	I'm not in the mood.	I'm in the mood.	It's the circus.		P	I'm not in the mood.	nucleus	chat	0.9	1.0	20260416	488230031	50	50	500	47	47	That's okay! Sometimes we just need a break or a quiet evening at home. Maybe we can think of something else to do that you'd enjoy more?	that's okay! sometimes we just need a break or a quiet evening at home. maybe we can think of something else to do that you'd enjoy more?	That's okay! Sometimes we just need a break or a quiet evening at home. Maybe we can think of something else to do that you'd enjoy more?	-18.25860977172852	-64.31824111938477	-0.4934759397764464	-1.7383308410644531	37	37	-18.25860977172852	-64.31824111938477	-0.4934759397764464	-1.7383308410644531	46.05963134765625	1.2448549012880068	True	True	It's the circus.	not	1.2448549012880068	46.05963134765625	0	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm not in the mood.
Speaker 1: "	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm in the mood.
Speaker 1: "	Speaker 1
26	27	expanded_data	meaning_control	170	not_2148	not	h	Hey, look, there is a circus show over there.	I'm not in the mood.	I'm in the mood.	It's the circus.		P	I'm not in the mood.	nucleus	chat	0.9	1.0	20260416	488230031	50	50	500	35	35	No worries! It's totally okay to take a pass on the circus show. Maybe we can think of something else to do instead?	no worries! it's totally okay to take a pass on the circus show. maybe we can think of something else to do instead?	No worries! It's totally okay to take a pass on the circus show. Maybe we can think of something else to do instead?	-13.74925434589386	-53.51874780654907	-0.4296641983091831	-1.6724608689546585	32	32	-13.74925434589386	-53.51874780654907	-0.4296641983091831	-1.6724608689546585	39.76949346065521	1.2427966706454754	True	True	It's the circus.	not	1.2427966706454754	39.76949346065521	0	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm not in the mood.
Speaker 1: "	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm in the mood.
Speaker 1: "	Speaker 1
27	28	expanded_data	meaning_control	124	not_81	not	h	I'm trying to reach Robert please.	Robert is not available at the moment.	Robert is available at the moment.	What time should I call back?		P	Robert is not available at the moment.	nucleus	chat	0.9	1.0	20260416	1045028012	50	50	500	26	25	Can you please leave a message or give me an idea of when he might be available? I'd like to reach him as soon as possible.	can you please leave a message or give me an idea of when he might be available? i'd like to reach him as soon as possible.	Can you please leave a message or give me an idea of when he might be available? I'd like to reach him as soon as possible.	-14.03412127494812	-56.0895299911499	-0.4127682727925917	-1.6496920585632324	34	34	-14.03412127494812	-56.0895299911499	-0.4127682727925917	-1.6496920585632324	42.05540871620178	1.2369237857706403	True	True	What time should I call back?	not	1.2369237857706403	42.05540871620178	0	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is not available at the moment.
Speaker 1: "	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is available at the moment.
Speaker 1: "	Speaker 1
28	29	expanded_data	meaning_control	124	not_81	not	h	I'm trying to reach Robert please.	Robert is not available at the moment.	Robert is available at the moment.	What time should I call back?		P	Robert is not available at the moment.	nucleus	chat	0.9	1.0	20260416	1045028012	50	50	500	12	12	Can I take a message or is there a way to get in touch with him later?	can i take a message or is there a way to get in touch with him later?	Can I take a message or is there a way to get in touch with him later?	-11.34151041507721	-39.76077222824097	-0.4931091484816178	-1.7287292273148247	23	23	-11.34151041507721	-39.76077222824097	-0.4931091484816178	-1.7287292273148247	28.41926181316376	1.235620078833207	True	True	What time should I call back?	not	1.235620078833207	28.41926181316376	0	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is not available at the moment.
Speaker 1: "	"Speaker 1: I'm trying to reach Robert please.
Speaker 2: Robert is available at the moment.
Speaker 1: "	Speaker 1
29	30	expanded_data	meaning_control	170	not_2148	not	h	Hey, look, there is a circus show over there.	I'm not in the mood.	I'm in the mood.	It's the circus.		P	I'm not in the mood.	nucleus	chat	0.9	1.0	20260416	488230031	50	50	500	21	21	That's okay! Circus shows can be overwhelming or just not everyone's cup of tea. Maybe we can talk about something else instead? What's on your mind?	that's okay! circus shows can be overwhelming or just not everyone's cup of tea. maybe we can talk about something else instead? what's on your mind?	That's okay! Circus shows can be overwhelming or just not everyone's cup of tea. Maybe we can talk about something else instead? What's on your mind?	-15.81590712070465	-62.76452744007111	-0.4162080821238066	-1.651698090528187	38	38	-15.81590712070465	-62.76452744007111	-0.4162080821238066	-1.651698090528187	46.948620319366455	1.2354900084043805	True	True	It's the circus.	not	1.2354900084043805	46.948620319366455	0	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm not in the mood.
Speaker 1: "	"Speaker 1: Hey, look, there is a circus show over there.
Speaker 2: I'm in the mood.
Speaker 1: "	Speaker 1
