id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
6991	not	Simon, may I introduce you to Linda? You don’t know each other, do you?	No. I’Ve not had the pleasure of meeting her yet.	No. I’Ve had the pleasure of meeting her yet.	How do you do? I’m pleased to meet you.	-34.80294418334961	-39.69277572631836	-1.8317339043868215	-2.205154207017687	19	18	-13.043411254882812	-13.02413558959961	-0.7672594855813419	-0.7661256229176241	17	17	-125.83303165435791	-130.69467639923096	-2.0628365844976706	-2.1782446066538492	61	60	True	0.37342030263086534	False
7008	not	Do you know much about computers?	Not a great deal.	A great deal.	I've just been reading an article about them.they' ll be used for all sorts of things now.	-8.920482635498047	-11.10226058959961	-0.8920482635498047	-1.233584509955512	10	9	-64.49161338806152	-65.48080825805664	-2.388578273631908	-2.4252151206687644	27	27	-121.37771415710449	-124.53878402709961	-2.477096207287847	-2.594558000564575	49	48	True	0.34153624640570734	False
7010	not	Hi, Nancy.How are you doing?__eou__Hi, Tom.Want a cup of coffee?	Not right now. I've got to get another car and my old one is blown up.	Right now. I've got to get another car and my old one is blown up.	Oh, hey, did you look in the classified ads?	-57.55676746368408	-61.41913318634033	-2.302270698547363	-2.559130549430847	25	24	-27.78903365135193	-28.297956943511963	-1.7368146032094955	-1.7686223089694977	16	16	-161.59497904777527	-165.9306035041809	-2.308499700682504	-2.4047913551330566	70	69	True	0.25685985088348406	False
7011	not	Hello, is that Cathy speaking?__eou__Yes, is that you, Allen?__eou__Yes, how are you doing?	Not bad.	Bad.	Say I've got two tickets for the concert this evening.Would you like to come with me?	-6.214181661605835	-11.721505880355835	-0.7767727077007294	-1.6745008400508337	8	7	-37.35662221908569	-41.59680104255676	-1.4942648887634278	-1.6638720417022705	25	25	-127.18840503692627	-136.90255069732666	-1.8169772148132324	-1.9840949376424153	70	69	True	0.8977281323501043	False
7014	not	Hi, Mary, it’s been a long time.__eou__Hello, my old friend. Long time no see. How are you doing?__eou__Well, I’m doing okay. And how about yourself?	Not so well. To be honest with you, I broke up with Tom.	So well. To be honest with you, I broke up with Tom.	Oh. I’m sorry to hear that. What happened?	-28.072606563568115	-38.87885808944702	-1.3367907887413388	-1.943942904472351	21	20	-9.692087888717651	-10.240441799163818	-0.5701228169833913	-0.6023789293625775	17	17	-126.20438814163208	-137.52102971076965	-1.3425998738471498	-1.4787207495781682	94	93	True	0.6071521157310122	False
7016	not	It's raining outside, Catherine, it's too bad.What' s the weather like in your hometown?__eou__It's very hot, the temperature is often over 40C.__eou__Do you like the weather in Seattle?	Not really.But I like it in spring and fall. I don't like it in winter.	Really.but I like it in spring and fall. I don't like it in winter.	Why?	-33.15511131286621	-44.47659873962402	-1.2751965889563928	-1.779063949584961	26	25	-2.6642608642578125	-2.611896514892578	-0.44404347737630206	-0.4353160858154297	6	6	-178.95805168151855	-190.22717475891113	-1.8837689650686165	-2.0236933484990547	95	94	True	0.5038673606285682	False
7020	not	It's a lovely day, isn't it?__eou__Yes, the weather sure is nice today.__eou__I love it when the weather is like this.Why don't we sit down outside and have our lunch?	That sounds like a good idea.The sky is clear, the sun is shining and there's a nice cool breeze, so it is not too hot.	That sounds like a good idea.The sky is clear, the sun is shining and there's a nice cool breeze, so it is too hot.	I really miss the change of seasons like we have in Colorado.but I must admit, this sure is a nice spring day.	-40.729772090911865	-44.873692989349365	-1.1008046511057261	-1.2464914719263713	37	36	-74.79220581054688	-74.3746919631958	-2.4930735270182294	-2.4791563987731933	30	30	-219.60988330841064	-223.33415412902832	-1.742935581812783	-1.7866732330322266	126	125	True	0.1456868208206452	False
7028	not	What's the problem? You don't look happy.__eou__I failed my oral test.__eou__How come?	I'm not practicing enough.	I'm practicing enough.	Why don't you go to the English corner to talk to your classmates in English quite often?	-16.176398277282715	-23.044318199157715	-1.3480331897735596	-2.0949380181052466	12	11	-40.02876162528992	-40.80631685256958	-1.6678650677204132	-1.7002632021903992	24	24	-130.56685364246368	-138.19328582286835	-1.7885870361981326	-1.9193511919842825	73	72	True	0.746904828331687	False
7033	not	Miss Wang, would you mind my asking you a personal question?	No, not at all.Go ahead.	No, at all.Go ahead.	Are you married?	-12.547641277313232	-17.448848724365234	-0.8962600912366595	-1.3422191326434796	14	13	-4.406200408935547	-4.499698638916016	-0.5507750511169434	-0.562462329864502	8	8	-82.64190816879272	-87.6359748840332	-2.066047704219818	-2.2470762790777745	40	39	True	0.4459590414068201	False
7037	not	John, if you don't mind, I'd like to ask you a personal question.__eou__I don't mind at all.__eou__All right.Are you married?	To tell you the truth, I'm not married. I'm still single.	To tell you the truth, I'm married. I'm still single.	Then, when do you plan to get married?	-22.003605365753174	-31.179325580596924	-0.9566784941631815	-1.4172420718453147	23	22	-11.651898384094238	-12.448208808898926	-0.8322784560067313	-0.889157772064209	14	14	-115.69960606098175	-125.65735447406769	-1.3298805294365719	-1.461132028768229	87	86	True	0.4605635776821332	False
7040	not	What do you think of smoking?	It’s harmful not only for yourself but for others.	It’s harmful only for yourself but for others.	What in your opinion can be done to stop smoking?	-22.497007369995117	-31.880735397338867	-1.3233533747055952	-1.9925459623336792	17	16	-17.53984832763672	-17.944324493408203	-1.1693232218424479	-1.1962882995605468	15	15	-92.5459041595459	-102.33337593078613	-2.103316003626043	-2.3798459518787474	44	43	True	0.669192587628084	False
7041	not	What do you plan to do on Sunday morning?__eou__Nothing special.__eou__How about going to English corner with me?	Oh, I'd rather not.	Oh, I'd rather.	Why not?	-13.34522819519043	-18.52735710144043	-1.0265560150146484	-1.5439464251200359	13	12	-1.9263277053833008	-4.904315948486328	-0.2751896721976144	-0.7006165640694755	7	7	-95.75594520568848	-103.8960428237915	-1.6799288632576925	-1.8552864789962769	57	56	True	0.5173904101053874	False
7058	not	I really like the book you lent me the other day.__eou__I'm glad you like it.__eou__And thank you very much for letting me keep it so long.	Not at all.	At all.	Everyone in our class enjoyed it too.It' s very interesting.	-4.342361927032471	-12.082935333251953	-0.4824846585591634	-1.5103669166564941	9	8	-44.643489837646484	-46.335323333740234	-2.4801938798692493	-2.574184629652235	18	18	-134.33486604690552	-143.75415086746216	-1.7911315472920735	-1.9426236603711102	75	74	True	1.0278822580973308	True
7059	not	You shouldn't have told her the truth.What can we do now?__eou__I'm sorry, It's all my fault.	You are always like this. I've told you many times not to tell her.	You are always like this. I've told you many times to tell her.	Sorry, I had no intention.	-29.443893432617188	-33.279754638671875	-1.280169279679008	-1.5127161199396306	23	22	-16.888530731201172	-17.554765701293945	-1.535320975563743	-1.5958877910267224	11	11	-138.4028046131134	-142.8739984035492	-1.9222611751821306	-2.012309836669707	72	71	True	0.23254684026062256	False
7069	not	Look! It’s the start of the Olympic Games.__eou__So what?__eou__You want to watch, don’t you?	Not really. I couldn’t careless about the Olympic Games.	Really. I couldn’t careless about the Olympic Games.	Please yourself.	-22.740504384040833	-27.504480600357056	-1.263361354668935	-1.617910623550415	18	17	-14.165975570678711	-14.70293140411377	-2.0237107958112444	-2.1004187720162526	7	7	-123.37138152122498	-128.67154622077942	-1.898021254172692	-2.0104929096996784	65	64	True	0.35454926888148	False
7093	not	Hey Claire, you've been really quiet these last few days. Is something wrong?__eou__I've been really stressed. It's the end of the year and I've got so much stuff to do! I feel like I'm drowning in work.	Well, stress is a real thing. It's not an imaginary condition.	Well, stress is a real thing. It's an imaginary condition.	It's seriously affecting my life! I can't sleep, I don't have much of an appetite and my husband says I've been kind of short tempered. Other people seem to handle stress okay ... why am I so weak?	-39.02408313751221	-45.66129016876221	-1.858289673214867	-2.2830645084381103	21	20	-99.03207874298096	-99.74840080738068	-1.833927384129277	-1.8471926075440865	54	54	-250.12114763259888	-257.4502626657486	-1.799432716781287	-1.8655816135199175	139	138	True	0.4247748352232432	False
7113	not	You are married to a foreigner, huh? So what’s it like?	Well, the first year of our marriage, we had great difficulty getting along. The things that are important to me are not important to him. We had a lot of conflicts.	Well, the first year of our marriage, we had great difficulty getting along. The things that are important to me are important to him. We had a lot of conflicts.	Yeah, I know what you mean. The first year of any marriage is difficult for all couples, not to mention two people from different cultures.	-65.66983032226562	-70.00190734863281	-1.6017031785918445	-1.7500476837158203	41	40	-46.30934238433838	-45.93808937072754	-1.4033134055860115	-1.392063314264471	33	33	-182.36194133758545	-186.34533309936523	-1.9195993825008995	-1.9823971606315451	95	94	True	0.1483445051239758	False
7130	not	Hi, Mary, it’s been a long time__eou__Hello, my old friend. Long time no see. How are you doing?__eou__Well, I’m doing okay. And how about yourself?	Not so well. To be honest with you, I broke up with Tom.	So well. To be honest with you, I broke up with Tom.	Oh. I’m sorry to hear that. What happened?	-28.11068058013916	-38.28641223907471	-1.3386038371494837	-1.9143206119537353	21	20	-9.633721590042114	-10.103605508804321	-0.566689505296595	-0.5943297358120189	17	17	-131.26067781448364	-141.87190008163452	-1.4114051377901466	-1.542085870452549	93	92	True	0.5757167748042515	False
7147	not	Did you like the party?	Not particularly. I was rather disappointed.	Particularly. I was rather disappointed.	Why? What had you expected?	-18.22005844116211	-33.225820541381836	-1.40154295701247	-2.7688183784484863	13	12	-11.938325881958008	-12.669848442077637	-1.0853023529052734	-1.1518044038252397	11	11	-78.50849151611328	-94.24685001373291	-2.2430997576032365	-2.771966176874497	35	34	True	1.3672754214360163	True
7157	not	Vince, I think one of your programmers is spying on us for WebTracker.__eou__Pardon?	I won't say who, because I'm not sure yet. But I'll know soon.	I won't say who, because I'm sure yet. But I'll know soon.	Zina, I hope you're not scheming to make Elvin look bad.	-37.858012437820435	-56.785502672195435	-1.4021486088081643	-2.1840577950844398	27	26	-65.9464282989502	-66.28230738639832	-2.997564922679554	-3.0128321539271963	22	22	-235.53710794448853	-254.83758664131165	-3.058923479798552	-3.3531261400172583	77	76	True	0.7819091862762755	False
7158	not	How do you get paid? If you don't mind my asking.	Not cash. But if our launch goes well, my stock options will pay off, big time.	Cash. But if our launch goes well, my stock options will pay off, big time.	And in the meantime, how do you pay the rent?	-74.21267509460449	-65.85177421569824	-2.96850700378418	-2.7438239256540933	25	24	-17.525508880615234	-18.22774648666382	-1.0953443050384521	-1.1392341554164886	16	16	-148.03122198581696	-140.3861085176468	-2.4267413440297863	-2.3397684752941132	61	60	True	-0.2246830781300866	False
7159	not	Whoa. Now I'm awake! Zina has a secret admirer.	I really do not have time to deal with some lovesick computer geek.	I really do have time to deal with some lovesick computer geek.	I know what you mean. I can't stand computer geeks.	-47.7111701965332	-59.90438461303711	-2.38555850982666	-3.1528623480545845	20	19	-25.10748028755188	-25.643390655517578	-1.3214463309237832	-1.349652139764083	19	19	-170.35649418830872	-183.10753059387207	-2.8873982065815036	-3.1570263895495185	59	58	True	0.7673038382279245	False
7186	not	Does he know that he has already at his wits' end?__eou__I think he has realized that. But he is still whistling in the dark by putting up an act.	He might be driven up a wall. You should not handle your relation with him with kid gloves.	He might be driven up a wall. You should handle your relation with him with kid gloves.	But when I noticed that he was left in the cold, I could not help wanting to help him to get out of the situation.	-64.70791625976562	-59.8021240234375	-2.588316650390625	-2.491755167643229	25	24	-62.29804706573486	-64.71307945251465	-2.009614421475318	-2.0875186920166016	31	31	-265.3990755081177	-262.919225692749	-2.6539907550811765	-2.6557497544722124	100	99	True	-0.09656148274739618	False
7199	not	It's a lovely day, isn't it?__eou__Yes, the weather sure is nice today.__eou__I love it when the weather is like this.Why don't we sit down outside and have our lunch?	That sounds like a good idea.The sky is clear, the sun is shining and there's a nice cool breeze, so it is not too hot.	That sounds like a good idea.The sky is clear, the sun is shining and there's a nice cool breeze, so it is too hot.	I really miss the change of seasons like we have in Colorado; but I must admit, this sure is a nice spring day.	-40.729772090911865	-44.873692989349365	-1.1008046511057261	-1.2464914719263713	37	36	-69.22225952148438	-69.8582124710083	-2.307408650716146	-2.3286070823669434	30	30	-214.03993701934814	-218.81767463684082	-1.6987296588837155	-1.7505413970947266	126	125	True	0.1456868208206452	False
7202	not	John, if you don't mind, I'd like to ask you a personal question.__eou__I don't mind at all.__eou__All right. Are you married?	To tell you the truth, I'm not married. I'm still single.	To tell you the truth, I'm married. I'm still single.	Then, when do you plan to get married?	-21.70260000228882	-31.03627920150757	-0.94359130444734	-1.4107399637048894	23	22	-12.025854587554932	-12.98891019821167	-0.8589896133967808	-0.9277792998722622	14	14	-108.40630090236664	-118.70443952083588	-1.2460494356593868	-1.3802841804748358	87	86	True	0.46714865925754945	False
7204	not	What do you think of smoking?	It’s harmful not only for yourself but for others.	It’s harmful only for yourself but for others.	What in your opinion can be done to stop smoking?	-22.497007369995117	-31.880735397338867	-1.3233533747055952	-1.9925459623336792	17	16	-17.53984832763672	-17.944324493408203	-1.1693232218424479	-1.1962882995605468	15	15	-92.5459041595459	-102.33337593078613	-2.103316003626043	-2.3798459518787474	44	43	True	0.669192587628084	False
7210	not	Miss Wang, would you mind my asking you a personal question?	No, not at all. Go ahead.	No, at all. Go ahead.	Are you married?	-7.967929363250732	-13.242916107177734	-0.5691378116607666	-1.0186858543982873	14	13	-4.423517227172852	-4.4512481689453125	-0.5529396533966064	-0.5564060211181641	8	8	-78.08177137374878	-83.38134765625	-1.9520442843437196	-2.1379832732371793	40	39	True	0.4495480427375207	False
7211	not	Does she make any sense to you?__eou__No. It's all Greek to me.	She's speaking French, not Greek.	She's speaking French, Greek.	I know that. I mean I couldn't understand her at all.	-13.851381301879883	-21.854448318481445	-0.989384378705706	-1.6811114091139574	14	13	-21.24299955368042	-22.216534733772278	-1.1180526080884432	-1.1692913017774884	19	19	-99.71415567398071	-108.67278301715851	-1.6346582897373887	-1.8112130502859751	61	60	True	0.6917270304082515	False
7214	not	Can you speak Japanese?	Yes, I can, but not very well.	Yes, I can, but very well.	Where did you learn it?	-9.406869888305664	-16.26084327697754	-0.6271246592203776	-1.1614888054983956	15	14	-5.060848236083984	-5.306954383850098	-0.5060848236083985	-0.5306954383850098	10	10	-58.70000076293945	-65.80108737945557	-1.6771428789411271	-1.935326099395752	35	34	True	0.534364146278018	False
7218	not	It's raining outside, Catherine, it's too bad.What' s the weather like in your hometown?__eou__It's very hot, the temperature is often over 40C.__eou__Do you like the weather in Seattle?	Not really.But I like it in spring and fall. I don't like it in winter.	Really.but I like it in spring and fall. I don't like it in winter.	Why?	-33.15511131286621	-44.47659873962402	-1.2751965889563928	-1.779063949584961	26	25	-2.6642608642578125	-2.611896514892578	-0.44404347737630206	-0.4353160858154297	6	6	-178.95805168151855	-190.22717475891113	-1.8837689650686165	-2.0236933484990547	95	94	True	0.5038673606285682	False
7225	not	Hello, is that Cathy speaking?__eou__Yes, is that you, Allen?__eou__Yes, how are you doing?	Not bad.	Bad.	Say I've got two tickets for the concert this evening.Would you like to come with me?	-6.214181661605835	-11.721505880355835	-0.7767727077007294	-1.6745008400508337	8	7	-37.35662221908569	-41.59680104255676	-1.4942648887634278	-1.6638720417022705	25	25	-127.18840503692627	-136.90255069732666	-1.8169772148132324	-1.9840949376424153	70	69	True	0.8977281323501043	False
7242	not	Welcome, young man. No offence, but I haven't seen you here before.__eou__Of course, this is my first time here. My Mom has a membership here. Here is the card.__eou__Okay then. You are the younger customer here ever.	It's not so wise that you do not explore the children's market.	It's so wise that you do explore the children's market.	It's the marketing's fault, I suppose.What do you want to do?	-63.39934682846069	-62.185765743255615	-2.881788492202759	-3.109288287162781	22	20	-50.19520854949951	-52.283522605895996	-2.18240037171737	-2.2731966350389565	23	23	-281.32213139533997	-282.17050099372864	-2.534433616174234	-2.5887201926030152	111	109	True	0.22749979496002215	False
7248	not	What's your little caper? Come home so late! We are all worried about you.__eou__Oh, I am terribly sorry. But I was so captivated with the singer at the subway exit. So I forgot the time.__eou__Singing? At the subway exit? Oh, it sounds like someone needs some money.	Oh, no, the guy was a musician who just sang. He played the guitar and sang so many cool pop songs. Many people were drawn to his music and there was no hat on the floor. He sang for appreciation, but not for money.	Oh, no, the guy was a musician who just sang. He played the guitar and sang so many cool pop songs. Many people were drawn to his music and there was no hat on the floor. He sang for appreciation, but for money.	It is just pop song, you could have sung there too if you want it.	-129.41849040985107	-135.67529582977295	-2.3110444716044833	-2.4668235605413265	56	55	-62.51591444015503	-61.38364887237549	-2.976948306674049	-2.923030898684547	21	21	-406.1713228225708	-411.29867029190063	-2.620460147242392	-2.670770586311043	155	154	True	0.1557790889368431	False
7251	not	I didn't expect to see you at this hour. You must have goofed off again.	Goofed off? Maybe, but I'm not a clock-watcher. I finished doing what I should do and then knock off an hour earlier.	Goofed off? Maybe, but I'm a clock-watcher. I finished doing what I should do and then knock off an hour earlier.	You'll be sorry if you the boss finds it out. He may probably give you the bag.	-81.93839073181152	-82.91190147399902	-2.2760664092169867	-2.368911470685686	36	35	-62.334428787231445	-63.669663429260254	-2.4933771514892578	-2.5467865371704104	25	25	-223.42997932434082	-225.73082065582275	-2.598023015399312	-2.6556567135979146	86	85	True	0.09284506146869953	False
7260	not	I wonder how Sarah and Mat are.__eou__Don't you know they've already broken up?	I'm not surprised. She's a plain Jane.	I'm surprised. She's a plain Jane.	And he's so handsome.	-26.849743843078613	-30.555996894836426	-1.4916524357265897	-1.7974115820492016	18	17	-9.343799591064453	-8.940693378448486	-0.8494363264604048	-0.8127903071316805	11	11	-126.44021463394165	-129.7501516342163	-2.143054485321045	-2.2370715799002814	59	58	True	0.3057591463226119	False
7265	not	I decided to go for this kind of life.	Try to keep cool. It's not an easy take.	Try to keep cool. It's an easy take.	I know. I always hope for the best and prepare for the worst.	-47.43412780761719	-45.68497276306152	-2.635229322645399	-2.687351339003619	18	17	-28.09657573699951	-29.935609817504883	-1.4787671440526058	-1.5755584114476253	19	19	-135.06058406829834	-135.1552333831787	-2.5973189243903527	-2.6501026153564453	52	51	True	0.05212201635821989	False
7274	not	Come on, you are left behind!__eou__Wow, I can't catch my breath. You are running too fast, honey.__eou__You just need more exercise.	Yes, but you need to slow down. This is jogging, not racing!	Yes, but you need to slow down. This is jogging, racing!	I don't care. I want to burn up my fat.	-29.81377601623535	-41.5745792388916	-1.4197036198207311	-2.07872896194458	21	20	-23.62810468673706	-24.344146251678467	-1.3126724825965033	-1.3524525695376926	18	18	-168.51723456382751	-181.02185034751892	-1.9595027274863666	-2.1296688276178695	86	85	True	0.6590253421238488	False
7275	not	Honey, wait! I've sprained my ankle.__eou__Oh, my god, are you OK?	Of course not!	Of course!	Come on, sit down, and let me have a look.	-10.855069160461426	-12.437100410461426	-1.2061187956068251	-1.5546375513076782	9	8	-18.45190668106079	-18.093557834625244	-1.085406275356517	-1.0643269314485437	17	17	-108.04711818695068	-109.27177715301514	-1.895563476964047	-1.9512817348752702	57	56	True	0.3485187557008531	False
7293	not	Dad, I want to learn how to drive this summer vacation.__eou__That's a good idea. You'd better hurry up before they've filled all classes. Many people are learning how to drive now.__eou__I will get registered now at once. Do you know any training schools?	I am not sure. You can search for them on the Internet.	I am sure. You can search for them on the Internet.	OK. look, I've typed driver schools, and there are so many results coming out.	-21.619712352752686	-29.433738231658936	-1.1378795975132991	-1.6352076795366075	19	18	-58.7482967376709	-58.45255374908447	-2.447845697402954	-2.4355230728785195	24	24	-252.22493362426758	-259.72301387786865	-2.1743528760712723	-2.258460990242336	116	115	True	0.49732808202330836	False
7301	not	Do you believe in UFOs?__eou__Of course, they are out there.__eou__But I never saw them.	Are you stupid? They are called UFOs, so not everybody can see them.	Are you stupid? They are called UFOs, so everybody can see them.	You mean that you can them.	-34.0400493144989	-35.238444089889526	-1.5472749688408591	-1.6780211471375965	22	21	-26.914016723632812	-25.724077224731445	-2.4467287930575283	-2.338552474975586	11	11	-132.50722455978394	-132.51757192611694	-1.9203945588374483	-1.9487878224428963	69	68	True	0.1307461782967374	False
7302	not	Nice weather, honey!__eou__The days are getting longer!__eou__May and Daniel often like this kind of weather.	Yeah, they can enjoy themselves in the day time and it is not so hot.	Yeah, they can enjoy themselves in the day time and it is so hot.	Honey, how about taking them to the beach this weekend?	-40.49212312698364	-45.55523347854614	-1.8405510512265293	-2.169296832311721	22	21	-19.707133769989014	-19.164294719696045	-1.2316958606243134	-1.1977684199810028	16	16	-179.3440179824829	-183.81111097335815	-2.4235678105740934	-2.5179604242925775	74	73	True	0.3287457810851917	False
7306	not	I heard that Ann had divorced.__eou__I suspect it's unavoidable.	Poor Ann. She did not love her husband at all.	Poor Ann. She did love her husband at all.	Yeah. She married him at her mother's bidding.	-29.458849906921387	-37.45286846160889	-1.7328735239365523	-2.3408042788505554	17	16	-23.574857711791992	-24.05876636505127	-1.4734286069869995	-1.5036728978157043	16	16	-145.359112739563	-153.83905410766602	-2.550159872623912	-2.747125966208322	57	56	True	0.6079307549140032	False
7310	not	It's said that the government will clamp down on the new policy.__eou__Are you sure of that?	I am not certain about that.	I am certain about that.	They may have some difficulty in doing it.	-15.823104858398438	-12.253890991210938	-1.3185920715332031	-1.1139900901100852	12	11	-23.1790132522583	-23.440171241760254	-1.7830010194044847	-1.8030900955200195	13	13	-125.07395839691162	-121.7641248703003	-2.233463542801993	-2.213893179460005	56	55	True	-0.20460198142311792	False
7311	not	Your husband is very helpful, isn't he?	Willing to help, maybe, but not as helpful as you think.	Willing to help, maybe, but as helpful as you think.	Really?	-39.61384582519531	-47.61723327636719	-2.084939253957648	-2.645401848687066	19	18	-4.1463623046875	-5.346744537353516	-0.6910603841145834	-0.8911240895589193	6	6	-99.54443442821503	-108.76714026927948	-2.427913034834513	-2.719178506731987	41	40	True	0.560462594729418	False
7317	not	Does Tom drink a lot?	Yes, he does. He of ten has had one to many. But I advised him not to drink too much, he just boasted that he had hollow legs and nobody had ever drunk him under the table.	Yes, he does. He of ten has had one to many. But I advised him to drink too much, he just boasted that he had hollow legs and nobody had ever drunk him under the table.	That's a problem. He has sort of Dutch courage and that will egg him on in doing anything.	-134.97301483154297	-143.47639846801758	-2.8717662730115525	-3.1190521406090777	47	46	-83.04571151733398	-83.52433395385742	-3.1940658275897684	-3.21247438284067	26	26	-276.69662857055664	-285.68141174316406	-3.294007482982817	-3.4419447197971573	84	83	True	0.24728586759752513	False
