id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
6095	just	Hey, Joshua! Is Anny coming with us?__eou__Yes, why?	Nothing. I'm just asking.	Nothing. I'm asking.	Just asking? But why is your face burning like mad? Aha, someone has a crush on Anny, doesn't he?	-62.968780517578125	-70.62747192382812	-4.84375234750601	-5.885622660319011	13	12	-106.77078473567963	-110.79209232330322	-3.235478325323625	-3.3573361310091885	33	33	-289.78737103939056	-301.45845890045166	-3.969690014238227	-4.186923040284051	73	72	True	False	1.0418703128130007	True
6138	just	Hi, Jim. How are you? I haven't seen you for a while.	I'm fine. I've been out of town. I just got back.	I'm fine. I've been out of town. I got back.	Where were you?	-69.44062423706055	-83.81122016906738	-3.1563920107754795	-3.991010484241304	22	21	-44.37482213973999	-45.532049775123596	-4.437482213973999	-4.55320497751236	10	10	-158.1992735862732	-173.72709715366364	-2.824987028326307	-3.1586744937029754	56	55	True	False	0.8346184734658246	True
6658	just	He has a girlfriend already.	You are kidding! He just broke up with Ann.	You are kidding! He broke up with Ann.	His new girlfriend is a far cry from Ann. She is like a breath of fresh air.	-98.27564573287964	-106.1171989440918	-5.780920337228214	-6.632324934005737	17	16	-88.82944440841675	-88.5005875825882	-3.55317777633667	-3.540023503303528	25	25	-216.49205923080444	-223.98391354084015	-3.936219258741899	-4.147850250756299	55	54	True	False	0.851404596777523	True
6728	just	Hello! Let me introduce myself. My name is Nancy.__eou__Nice to meet you, I'am Simon. I don't think I' Ve seen you around before.	No, I just started working here at IBM, I am in the sale department.	No, I started working here at IBM, I am in the sale department.	What do you do there?	-102.79239273071289	-117.02909851074219	-4.469234466552734	-5.319504477761009	23	22	-62.48359298706055	-65.18022537231445	-5.206966082255046	-5.431685447692871	12	12	-340.5803178548813	-357.5136560201645	-4.257253973186016	-4.525489316710943	80	79	True	False	0.8502700112082744	True
7257	just	He has a girlfriend already.	You are kidding! He just broke up with Ann.	You are kidding! He broke up with Ann.	Her new girlfriend is a far cry from Ann. She is like a breath of fresh air.	-98.27564573287964	-106.1171989440918	-5.780920337228214	-6.632324934005737	17	16	-91.92339372634888	-93.80137872695923	-3.676935749053955	-3.752055149078369	25	25	-219.58600854873657	-229.28470468521118	-3.9924728827043015	-4.246013049726133	55	54	True	False	0.851404596777523	True
7379	just	Hi, Mark! Long time no see!__eou__Hi, Alex!__eou__Where have you been?	I just got back from London.	I got back from London.	How was your flight?	-67.67090606689453	-74.64859008789062	-5.205454312838041	-6.220715840657552	13	12	-49.67230224609375	-46.448883056640625	-4.5156638405539775	-4.222625732421875	11	11	-253.4665539264679	-257.2308704853058	-4.155189408630621	-4.287181174755096	61	60	True	False	1.0152615278195105	True
8252	just	Hey, Jack! Is Jenny coming with us?__eou__Yes. Why?	Nothing. I am just asking.	Nothing. I am asking.	Just asking?! Why is your face burning like mad? Ah-huh, someone has a crush on Jenny, doesn't he?	-72.19979858398438	-80.44541931152344	-5.55383066030649	-6.703784942626953	13	12	-105.88684940338135	-106.72114181518555	-3.308964043855667	-3.3350356817245483	32	32	-294.04082584381104	-303.1197624206543	-4.141420082307198	-4.330282320295061	71	70	True	False	1.1499542823204632	True
8362	just	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.	-87.723876953125	-101.190673828125	-6.2659912109375	-7.783897986778846	14	13	-49.71869659423828	-52.971893310546875	-3.3145797729492186	-3.5314595540364584	15	15	-164.15560150146484	-180.87364196777344	-4.003795158572313	-4.521841049194336	41	40	True	False	1.5179067758413458	True
8538	just	And so, that concludes my outline for our marketing strategy next year. Thank you very much for your time.__eou__Hey, that was quite the presentation! Honestly, I was completely blown away by your strategy outline. I've gotta say, Alex, you really wowed me today.	Aw, come on, it was nothing. I'm just doing my job.	Aw, come on, it was nothing. I'm doing my job.	No, I think you deserve some recognition here; I mean, if I look back on your previous presentations, this is a huge improvement.	-90.05485320091248	-107.00480437278748	-4.093402418223294	-5.095466874894642	22	21	-140.82163619995117	-138.12646484375	-4.141812829410329	-4.062543083639706	34	34	-467.4346582889557	-481.6894381046295	-3.769634341039965	-3.9161742935335733	124	123	True	False	1.0020644566713477	True
8556	just	I think I'm going to go home.	Why? We just got here.	Why? We got here.	I know, but it's 12	-68.30517578125	-81.971435546875	-5.254244290865385	-6.830952962239583	13	12	-62.33026123046875	-69.75936889648438	-4.452161516462054	-4.982812064034598	14	14	-166.36649322509766	-187.45314025878906	-3.8689882145371546	-4.463170006161644	43	42	True	False	1.576708671374198	True
8648	just	what sort of music do you like?	I love just about anything by Prince.	I love about anything by Prince.	so, you're into 80s music then?	-95.8197250366211	-102.1299819946289	-6.844266074044364	-7.8561524611253	14	13	-56.45989811420441	-58.7844934463501	-3.3211704773061417	-3.4579113791970646	17	17	-183.0475903749466	-191.63164615631104	-3.979295442933622	-4.258481025695801	46	45	True	False	1.0118863870809367	True
9003	just	Hi, Mark! Long time no see!__eou__Hi, Alex!__eou__Where have you been?	I just got back from London.	I got back from London.	How was your flight?	-67.67090606689453	-74.64859008789062	-5.205454312838041	-6.220715840657552	13	12	-49.67230224609375	-46.448883056640625	-4.5156638405539775	-4.222625732421875	11	11	-253.4665539264679	-257.2308704853058	-4.155189408630621	-4.287181174755096	61	60	True	False	1.0152615278195105	True
9308	just	Excuse me, I'm looking for the airport bus stop. Do you know where it is?__eou__Here it is.__eou__When does the bus come?	You just missed one.	You missed one.	How about the next one?	-65.23291015625	-69.469970703125	-5.930264559659091	-6.9469970703125	11	10	-42.81215286254883	-33.08135986328125	-3.5676794052124023	-2.756779988606771	12	12	-282.1130905151367	-276.59372329711914	-3.9182373682657876	-3.8956862436213964	72	71	True	False	1.0167325106534095	True
9360	just	Can I see your ticket please?__eou__Here you are.__eou__Ok, Mr. Smith. Do you have any bags to check?	Just this one.	This one.	And would you prefer a window seat or an aisle seat?	-48.08915710449219	-55.66264343261719	-4.808915710449218	-6.1847381591796875	10	9	-43.67863059043884	-50.14726459980011	-2.4265905883577137	-2.7859591444333396	18	18	-255.47402548789978	-269.52639973163605	-3.548250353998608	-3.7961464750934653	72	71	True	False	1.375822448730469	True
9381	just	I'd like to make a reservation to Los Angels for next Monday.	Just a second and I'll check the schedule.	A second and I'll check the schedule.	I'll need an economy ticket with an open return.	-92.43274688720703	-99.58826446533203	-5.7770466804504395	-6.639217631022135	16	15	-68.62802124023438	-70.062255859375	-4.0369424258961395	-4.121309168198529	17	17	-223.54305267333984	-232.13280487060547	-4.139686160617405	-4.379864242841613	54	53	True	False	0.8621709505716959	True
9416	just	How many people are traveling with you today, miss?	Just me. I'm traveling alone.	Me. I'm traveling alone.	And how many bags do you have?	-63.834564208984375	-73.35226440429688	-4.559611729213169	-5.642481877253606	14	13	-33.97778046131134	-29.45929217338562	-2.4269843186650957	-2.10423515524183	14	14	-140.06224930286407	-145.0722644329071	-3.0448315065840017	-3.223828098509047	46	45	True	False	1.0828701480404366	True
9948	just	Good evening, sir. can I help you?__eou__I have a room registered in your hotel. My name is Charles Hill.	Just a minute, please.	A minute, please.	Yes, a single room for March 28.	-68.60118103027344	-74.29808044433594	-5.71676508585612	-6.754370949485085	12	11	-76.8630256652832	-77.0837631225586	-4.8039391040802	-4.817735195159912	16	16	-290.94323348999023	-296.83599853515625	-4.47604974599985	-4.638062477111816	65	64	True	False	1.037605863628965	True
10084	just	May I see your ticket and passport, PLS?__eou__Sure, here they are.__eou__Any luggage?	Just this suitcase.	This suitcase.	Your backpack is very big and today's flight is quite full. I am afraid that you will have to check your backpack too.	-64.16748046875	-69.7822265625	-6.416748046875	-7.753580729166667	10	9	-132.98855590820312	-133.22296142578125	-4.155892372131348	-4.163217544555664	32	32	-361.7976198196411	-367.63505268096924	-4.466637281723965	-4.595438158512115	81	80	True	False	1.336832682291667	True
10145	just	Can I see your ticket please?__eou__Here you are.__eou__Ok, Mr. Smith. Do you have any bags to check?	Just this one.	This one.	And would you prefer a window seat or an aisle seat?	-48.08915710449219	-55.66264343261719	-4.808915710449218	-6.1847381591796875	10	9	-43.67863059043884	-50.14726459980011	-2.4265905883577137	-2.7859591444333396	18	18	-255.47402548789978	-269.52639973163605	-3.548250353998608	-3.7961464750934653	72	71	True	False	1.375822448730469	True
10200	just	Hello, Beijing Hotel.__eou__Hello! Do you have any rooms available tomorrow night?__eou__Sure.How many rooms do you need?	Just one.	One.	What kind of room?	-52.4219970703125	-58.42120361328125	-5.824666341145833	-7.302650451660156	9	8	-50.29273200035095	-49.90065348148346	-4.57206654548645	-4.536423043771223	11	11	-281.3887484073639	-286.9877587556839	-4.466488069958157	-4.628834818640063	63	62	True	False	1.4779841105143232	True
11457	just	The time has come to say goodbye.	So soon. It seems as if you just got here.	So soon. It seems as if you got here.	I feel that way, too. But all good things must come to an end, as they say.	-89.80433416366577	-104.03662109375	-4.98912967575921	-6.119801240808823	18	17	-60.40971267223358	-58.99667727947235	-2.2373967656382807	-2.185062121461939	27	27	-176.76753640174866	-189.58825290203094	-2.946125606695811	-3.2133602186784906	60	59	True	False	1.1306715650496137	True
11852	just	And so, that concludes my outline for our marketing strategy next year. Thank you very much for your time.__eou__Hey, that was quite the presentation! Honestly, I was completely blown away by your strategy outline. I've gotta say, Alex, you really wowed me today.	Aw, come on; it was nothing. I'm just doing my job.	Aw, come on; it was nothing. I'm doing my job.	No, I think you deserve some recognition here; I mean, if I look back on your previous presentations, this is a huge improvement.	-93.34586882591248	-109.09440398216248	-4.242994037541476	-5.194971618198213	22	21	-138.54679107666016	-136.45088958740234	-4.074905619901769	-4.01326145845301	34	34	-468.4508287906647	-482.10346245765686	-3.777829264440844	-3.919540345184202	124	123	True	False	0.9519775806567372	True
12589	just	I am really excited!__eou__Why are you so excited?	I just got done voting.	I got done voting.	This was your first time voting, wasn’t it?	-67.8137435913086	-72.24988555908203	-5.651145299275716	-6.568171414462003	12	11	-55.24510717391968	-56.77042245864868	-3.2497121867011574	-3.339436615214628	17	17	-213.09504985809326	-219.06860733032227	-4.097981728040255	-4.2954628888298485	52	51	True	False	0.9170261151862871	True
13025	just	How do you use an ATM card, Billy?__eou__It’s easy, grandpa. Insert you card into the machine here. Then wait a moment. OK. Now you enter your PIN. It should have four numbers.	Oh yes. I’Ve got it written down here. Just a minute.	Oh yes. I’Ve got it written down here. A minute.	You really shouldn’t write it down. You should memorise it. You can change it to a more convenient number if you like.	-113.26547241210938	-125.94027709960938	-5.14843056418679	-5.997156052362351	22	21	-94.02191483974457	-91.63522577285767	-2.8491489345377143	-2.776825023419929	33	33	-454.7300953865051	-465.0143047571182	-4.096667526004551	-4.227402770519257	111	110	True	False	0.8487254881755613	True
