id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
745	only	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?	-133.54221260547638	-127.5432198047638	-3.1056328512901485	-3.036743328684852	43	42	-52.46142864227295	-51.52563738822937	-2.914523813459608	-2.862535410457187	18	18	-380.8849632740021	-373.9501792192459	-3.400758600660733	-3.36892053350672	112	111	True	False	-0.06888952260529635	False
794	only	Can I have the window seat over there?__eou__Sorry, sir. That table has been booked.	Well, in that case, this table is the only choice.	Well, in that case, this table is the choice.	Actually you can have a window seat if you don't mind a ten-minute wait.	-104.995356798172	-107.331294298172	-5.526071410430105	-5.962849683231777	19	18	-71.47018241882324	-70.29323863983154	-3.1073992356010107	-3.0562277669491977	23	23	-319.17137253284454	-320.32255375385284	-4.372210582641706	-4.448924357692401	73	72	True	False	0.43677827280167225	False
797	only	Good evening, may I help you?__eou__I would like to book a table for six tonight.	Sorry, sir. We have only double tables left.	Sorry, sir. We have double tables left.	What a pity. Can you recommend a nice restaurant near here?	-105.14111328125	-105.31689453125	-6.184771369485294	-6.582305908203125	17	16	-74.38337707519531	-79.42910766601562	-3.914914582905016	-4.180479350842927	19	19	-278.9595317840576	-284.140027999878	-4.163575101254591	-4.30515193939209	67	66	True	False	0.3975345387178306	False
871	only	Tom, how do you think of second-hand goods?__eou__Why did you ask that? Do you want to buy the used goods?__eou__I'm considering buying a second-hand computer for I'm short of money now.	You know the car I'm driving, which is still in good condition though it is second-hand. And it only cost me 300 dollars. It was so cheap.	You know the car I'm driving, which is still in good condition though it is second-hand. And it cost me 300 dollars. It was so cheap.	But do you really mean that the second - hand goods are just as good as the new ones?	-148.47061157226562	-147.36013793945312	-3.7117652893066406	-3.778465075370593	40	39	-91.76991415023804	-90.63192653656006	-3.5296120827014628	-3.485843328329233	26	26	-474.7580134868622	-472.5095522403717	-3.738252074699702	-3.750075811431522	127	126	True	False	0.06669978606395244	False
876	only	I like Chinese food.__eou__I like Chinese food, too. I like dumplings best.__eou__At school, we sometimes have Chinese food for lunch.	That's good. We eat Chinese food only at the Chinese restaurant.	That's good. We eat Chinese food at the Chinese restaurant.	My mother can make some Chinese food.	-96.45272827148438	-89.34614562988281	-4.822636413574219	-4.702428717362253	20	19	-42.25879669189453	-38.86541748046875	-3.0184854779924666	-2.7761012486049106	14	14	-296.003112077713	-285.50315022468567	-3.6097940497282073	-3.5247302496874773	82	81	True	False	-0.12020769621196514	False
915	only	Steven, we are preparing a martial arts show for the New Year's party. Would you like to join us?	I'd love to! But I have never learned martial arts, and there is only a month left before the New Year.	I'd love to! But I have never learned martial arts, and there is a month left before the New Year.	That's OK. A month is enough for you to learn the basic movements. It would be great to have you with us on the show.	-110.24210596084596	-117.3372049331665	-3.5561969664789017	-3.911240164438884	31	30	-117.34095549583436	-113.993727684021	-3.35259872845241	-3.2569636481148856	35	35	-307.4357771873474	-311.186776638031	-3.202456012368202	-3.2756502804003262	96	95	True	False	0.3550431979599824	False
951	only	Have you got any outdoor interests?	Yes. My only recreation is skateboarding.	Yes. My recreation is skateboarding.	Oh, I know it. It is included in extreme sports. I think it's too dangerous for me.	-100.88840746879578	-97.99314618110655	-6.725893831253051	-6.999510441507612	15	14	-98.87763214111328	-102.87669372558594	-3.53134400503976	-3.6741676330566406	28	28	-236.1591374874115	-237.23165273666385	-4.143142762937043	-4.236279513154711	57	56	True	False	0.2736166102545603	False
965	only	Excuse me, where is the Beijing Railway Station?__eou__You can take the subway to get there.__eou__How long will it take to get there?	It takes only ten minutes.	It takes ten minutes.	May I take a bus or a taxi to get there?	-74.37244415283203	-64.95596313476562	-6.197703679402669	-5.905087557705966	12	11	-52.32701110839844	-50.39965438842773	-2.9070561726888022	-2.799980799357096	18	18	-295.2023162841797	-283.8668785095215	-3.7846450805664062	-3.6865828377859935	78	77	True	False	-0.29261612169670315	False
966	only	Excuse me, can you tell me where Main Street is?__eou__Turn left at the second light and then go straight for two blocks.__eou__Is it far?	No. It's only a five-minute walk. You can't miss it.	No. It's a five-minute walk. You can't miss it.	Thanks a lot.	-88.27356469631195	-85.2129784822464	-4.012434758923271	-4.057760880106971	22	21	-37.34097290039063	-36.58328628540039	-3.7340972900390623	-3.658328628540039	10	10	-299.38823449611664	-295.56996166706085	-3.651076030440447	-3.64901187243285	82	81	True	False	0.04532612118370061	False
987	only	Where do these flower vases come from?__eou__They are made a town nearby. The flower vases are made of porcelain and covered with tiny bamboo sticks.__eou__Are they breakable?	No. They are not only ornamental, but also useful.	No. They are not ornamental, but also useful.	No wonder it's so expensive.	-89.44203042984009	-94.08680582046507	-4.707475285781057	-5.227044767803616	19	18	-60.98149108886719	-60.086700439453125	-4.690883929912861	-4.6220538799579325	13	13	-401.8131889104843	-405.5715354681015	-4.618542401269934	-4.71594808683839	87	86	True	False	0.5195694820225585	False
1010	only	In 1986, a New Zealander Hackett popularized Bungee as a commercialized sport of mass entertainment. This sport is very challenging. It is a test of people's psychological ability of endurance. Especially when descending, as if they are watching a fast forward tape and when they bounce back, they sway around. The timid people will shrink back at the sight of it. Even if they jump off, they find it hard to avoid screaming with closed eyes. No wonder people give the title' brave' to anyone who jumps off.__eou__You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth. The wind roars at their ears and their bodies rapidly descend. They do not even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.__eou__Entrusting life to the care of a rope indeed requires infinite courage.	"A young French fellow recalled his first bungee experience and said, "" When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more. If the cord had broken, I would be knocked to' bakemeat'. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I only felt wind wiring at my ears. My body rapidly descended. I thought that after only seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I only felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable. """	"A young French fellow recalled his first bungee experience and said, "" When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more. If the cord had broken, I would be knocked to' bakemeat'. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I felt wind wiring at my ears. My body rapidly descended. I thought that after seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable. """	It is hard to come by in life that you experience this kind of' comfortable'	-649.899694442749	-643.7813005447388	-3.494084378724457	-3.5179306040696106	186	183	-116.8469135761261	-117.32276391983032	-5.0803005902663525	-5.100989735644797	23	23	-1669.3908833265305	-1663.7483397722244	-3.811394710791165	-3.824708827062585	438	435	True	False	0.02384622534515346	False
1038	only	Can I order take-out here?	We only have spring rolls today for take-out.	We have spring rolls today for take-out.	Then could I have four orders, please?	-101.18438720703124	-103.31393432617188	-6.324024200439453	-6.887595621744792	16	15	-64.86830258369446	-68.09168815612793	-4.324553505579631	-4.539445877075195	15	15	-200.061311006546	-205.3996868133545	-4.445806911256578	-4.668174700303511	45	44	True	False	0.5635714213053387	False
1099	only	How long is the warranty?__eou__We guarantee our product for two years.__eou__How about the repairs after the warranty expire? Are you responsible for the fixing if the machine breaks down after the warranty period?	Yes. All repairs are billed at cost. We'll only bill you for parts. The on-site service is $ 300 a year after the warranty.	Yes. All repairs are billed at cost. We'll bill you for parts. The on-site service is $ 300 a year after the warranty.	Will you supply spare parts if we want them?	-181.3891613483429	-177.2946331501007	-4.90240976617143	-4.924850920836131	37	36	-80.60170865058899	-84.31551420688629	-5.037606790661812	-5.269719637930393	16	16	-501.8452363014221	-501.4645136594772	-4.521128254967767	-4.558768305995248	111	110	True	False	0.0224411546647012	False
1142	only	Look! Allen has the mic!	I thought he only liked to listen!	I thought he liked to listen!	That was before he heard Stanley sing! I guess he couldn't stand it any more, so he decided to give it a try himself!	-86.6849365234375	-85.7308349609375	-6.191781180245536	-6.594679612379808	14	13	-122.2517808675766	-122.10780799388884	-3.595640613752253	-3.591406117467319	34	34	-261.4092744588852	-260.28287971019745	-4.2162786203046	-4.266932454265532	62	61	True	False	0.4028984321342728	False
1272	only	Excuse me, but can you tell me the way to the Today Mall?__eou__Yes, go down the fifth street. You won't miss it.__eou__How long will it take me to get there?	It's only about 10 minutes' walk.	It's about 10 minutes' walk.	Thank you very much.	-70.79667139053345	-67.3442211151123	-4.4247919619083405	-4.489614741007487	16	15	-36.60013496875763	-35.99497127532959	-3.3272849971597847	-3.2722701159390537	11	11	-330.96160876750946	-326.8833200931549	-3.848390799622203	-3.845686118742999	86	85	True	False	0.06482277909914647	False
1368	only	Excuse me. How much is the chocolate bar?__eou__One dollar.__eou__So, I can have five for five dollars?	Actually, you can only have four.	Actually, you can have four.	Oh, yeah. I forgot tax. Give me four then, please.	-79.15814971923828	-73.12171363830566	-5.654153551374163	-5.6247472029465895	14	13	-65.28224897384644	-59.7550539970398	-3.108678522564116	-2.8454787617637995	21	21	-302.7873225212097	-291.1155962944031	-3.8818887502719193	-3.780722029797442	78	77	True	False	-0.029406348427573725	False
1446	only	Excuse me. Have you got the time?__eou__My watch says half past five.__eou__Does your watch keep good time?	Oh yeah. It loses only a few seconds in the whole month.	Oh yeah. It loses a few seconds in the whole month.	Thanks a lot.	-96.736083984375	-99.5030517578125	-4.83680419921875	-5.237002724095395	20	19	-45.50816345214844	-42.69293212890625	-4.550816345214844	-4.269293212890625	10	10	-293.51193511486053	-293.47246062755585	-4.020711439929596	-4.076006397604942	73	72	True	False	0.40019852487664487	False
1492	only	Now I'm sure we'll never get all our things back. They're so clever these criminals. What's the point of collecting beautiful things for other people to steal?	I only wish it were this time yesterday.	I wish it were this time yesterday.	Think how happy we were. Now this.Things always go wrong.	-91.66790771484376	-83.28509521484375	-6.11119384765625	-5.948935372488839	15	14	-91.99951171875	-86.63510131835938	-4.5999755859375	-4.331755065917969	20	20	-296.5691137313843	-282.80821895599365	-3.902225180676109	-3.770776252746582	76	75	True	False	-0.16225847516741077	False
1493	only	Jane! What an enchanting skirt you have on!__eou__Thank you! Guess how much it costs.__eou__Bright colors, smooth material, exquisite craftsmanship, soft lines ... Darling, it looks elegant on you! It can't be any cheap stuff. Something around two hundred, I guess.	Your offer is way off the mark. It set me back only sixty-five.	Your offer is way off the mark. It set me back sixty-five.	Then you got a windfall! Was sixty-five the original price, or did you get a special discount?	-99.08226108551024	-99.18382358551024	-4.503739140250466	-4.723039218357632	22	21	-99.04689741134644	-101.0968154668808	-3.537389193262373	-3.6106005523886	28	28	-528.2920293807983	-530.4435099363327	-4.226336235046387	-4.277770241422038	125	124	True	False	0.21930007810716656	False
1538	only	Excuse me. Would you tell me where The People's Park is?__eou__The People's Park is located on Nanjing Road, near Limbo road, just on the opposite side of the International Hotel.__eou__How long will it take me to get there?	Only about twenty minutes.	About twenty minutes.	I'm not going in the wrong direction, am I?	-66.01800537109375	-58.42353820800781	-6.001636851917613	-5.842353820800781	11	10	-60.07306897640228	-60.79853427410126	-3.3373927209112377	-3.377696348561181	18	18	-372.9248341321945	-366.0714381933212	-3.766917516486813	-3.73542283870736	99	98	True	False	-0.15928303111683206	False
1553	only	Our housing problem is a highly complicated issue.__eou__It is true. I think we should change some policies.__eou__Right. Like our LPF program. The mortgage size is linked with the amount of savings households have accumulated on their LPF accounts.	Indeed, it's unfair. Households with higher salaries receive larger LPF contributions and thus qualify for larger loans. Lower-income households, on the other hand, can only get smaller loans, or perhaps nothing if they could not afford to purchase any housing.	Indeed, it's unfair. Households with higher salaries receive larger LPF contributions and thus qualify for larger loans. Lower-income households, on the other hand, can get smaller loans, or perhaps nothing if they could not afford to purchase any housing.	Like you and me!	-181.24761307239527	-181.50508606433868	-3.17978268548062	-3.241162251148905	57	56	-59.93576049804688	-60.066253662109375	-5.448705499822443	-5.460568514737216	11	11	-551.7245398759842	-552.12031853199	-4.086848443525809	-4.12030088456709	135	134	True	False	0.06137956566828473	False
1562	only	Did you watch the finale last night? My favorite singer won!	Oh, I love him too. He not only sings well but shows perseverance when he encounters difficulties in the contest.	Oh, I love him too. He not sings well but shows perseverance when he encounters difficulties in the contest.	Yeah, he got booted after his initial performance in the audition, but he did not give up. He then tried at another two auditions.	-162.79738235473633	-172.5853271484375	-5.613702839818494	-6.163761683872768	29	28	-170.46625590324402	-172.00429701805115	-4.735173775090112	-4.777897139390309	36	36	-385.5302321910858	-396.9203050136566	-4.535649790483363	-4.725241726353055	85	84	True	False	0.5500588440542744	False
1577	only	Excuse me, can you tell me where central Park Street is?__eou__Turn right at the third light and then go straight for two blocks.__eou__Is it far?	No. It's only a ten-minute walk.	No. It's a ten-minute walk.	I see. Thanks a lot.	-74.36872291564941	-72.96318054199219	-4.648045182228088	-4.8642120361328125	16	15	-42.621612548828125	-40.358360290527344	-3.2785855806790867	-3.104489253117488	13	13	-316.8855228424072	-313.2167282104492	-3.96106903553009	-3.9647687115246737	80	79	True	False	0.21616685390472412	False
1579	only	Excuse me, how do I get to the Forbidden City?__eou__Follow this road and turn right at the second intersection. It'll be right there.__eou__Is it far?	No, it should only take you about 15 minutes by foot.	No, it should take you about 15 minutes by foot.	Thank you.	-64.5804717540741	-69.32943415641785	-3.229023587703705	-3.6489175871798873	20	19	-29.99121594429016	-26.9717481136322	-3.332357327143351	-2.996860901514689	9	9	-283.2167148590088	-284.9462094306946	-3.453862376329376	-3.5178544374159824	82	81	True	False	0.41989399947618233	False
1602	only	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.	-69.35261535644531	-69.13719177246094	-4.079565609202666	-4.321074485778809	17	16	-81.15659618377686	-81.32530212402344	-3.246263847351074	-3.2530120849609374	25	25	-316.39835608005524	-316.34837305545807	-3.476905011868739	-3.514981922838423	91	90	True	False	0.24150887657614284	False
1624	only	Hi, I want to check out.__eou__Okay. Come with me.__eou__Can I pay by a credit card?	Sorry, you can only pay cash.	Sorry, you can pay cash.	OK. Here is the money.	-72.11784362792969	-74.78343200683594	-5.151274544852121	-5.752571692833533	14	13	-53.2652587890625	-46.3583984375	-4.097327599158654	-3.5660306490384617	13	13	-309.3825483322144	-305.1323652267456	-4.5497433578266815	-4.554214406369337	68	67	True	False	0.6012971479814126	False
1706	only	You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth The wind roars at their ears and their bodies rapidly descend. They do not even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.__eou__Entrusting life to the care of a rope indeed requires infinite courage.	A young French fellow recalled his first bungee experience and said, When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more.If the cord had broken, I would be knocked to bake meat. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I only felt wind wiring at my ears. My body rapidly descended. I thought that after only seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I only felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable.	A young French fellow recalled his first bungee experience and said, When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more.If the cord had broken, I would be knocked to bake meat. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I felt wind wiring at my ears. My body rapidly descended. I thought that after seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable.	It is hard to come by in life that you experience this kind of comfortable!	-681.462704539299	-671.3060559034348	-3.76498731789668	-3.7713823365361514	181	178	-117.89933252334596	-117.51465034484865	-5.359060569242998	-5.3415750156749375	22	22	-1297.8306070566175	-1287.2892762422562	-4.159713484155826	-4.16598471275811	312	309	True	False	0.006395018639471228	False
1817	only	What’s the matter, dear?__eou__Something awful happened. We went to the Portobello Road, and someone stole my handbag.__eou__Oh, dear. Did you lose a lot of money?	No. Only a few pounds. But my passport was in the bag. That’what I’m really worried about.	No. A few pounds. But my passport was in the bag. That’what I’m really worried about.	You must tell your embassy about it. And I think they’ll issue you with a new one.	-79.65710735321045	-80.85140895843506	-2.655236911773682	-2.7879796192563813	30	29	-78.40504455566406	-80.34164428710938	-3.01557863675631	-3.090063241811899	26	26	-357.40971755981445	-360.5406188964844	-3.135172961051004	-3.1906249459865874	114	113	True	False	0.13274270748269945	False
1888	only	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.	-146.44085049629211	-137.35021328926086	-4.576276578009129	-4.4306520415890605	32	31	-65.84185349941254	-65.04648864269257	-3.2920926749706267	-3.2523244321346283	20	20	-451.7774230241776	-441.89142096042633	-3.962959851089277	-3.910543548322357	114	113	True	False	-0.14562453642006812	False
1891	only	I work so hard that I do not have the energy to exercise.__eou__That is just an excuse. You can always find some time to exercise.__eou__But I work hard all the time for long hours. Often I have no time for lunch. Yet, I am still getting fatter.	Bill, you know that work is not the same as exercise as it is stressful but not relaxing. And skipping meals will not help you lose weight.In fact your body will only store fat if you miss meals.	Bill, you know that work is not the same as exercise as it is stressful but not relaxing. And skipping meals will not help you lose weight.In fact your body will store fat if you miss meals.	I know you're right, but what can I do?	-195.85146856307983	-187.4701285362244	-4.080238928397496	-3.988726139068604	48	47	-48.138275146484375	-47.92961120605469	-2.674348619249132	-2.662756178114149	18	18	-534.9942201375961	-526.3886064291	-3.767564930546452	-3.733252527865958	142	141	True	False	-0.09151278932889229	False
1895	only	Hello. This is the Stewart Resident.__eou__Hello. Is Mr. Stewart there?__eou__This is Mr. Stewart. Who’s this?	I’m calling from Bell Canada. We are currently offering a great deal on long distance calling, only $ 17 a month. With this plan you get 500 minutes of long distance calls each month without any additional charges.	I’m calling from Bell Canada. We are currently offering a great deal on long distance calling, $ 17 a month. With this plan you get 500 minutes of long distance calls each month without any additional charges.	I’m sorry. I’m not interested in it.	-193.4152660369873	-191.9026908874512	-3.792456196803673	-3.838053817749024	51	50	-57.1767463684082	-57.78063583374024	-3.363338021671071	-3.3988609313964844	17	17	-423.7466003894806	-422.8379147052765	-3.749969914951156	-3.7753385241542543	113	112	True	False	0.045597620945351025	False
1938	only	What’s the matter, dear?__eou__Something awful happened. We went to the Portobello Road, and someone stole my handbag.__eou__Oh, dear. Did you lose a lot of money?	No. Only a few pounds. But my passport was in the bag. That’what I’m really worry about.	No. A few pounds. But my passport was in the bag. That’what I’m really worry about.	You must tell the embassy about it. And I think they’ll issue you with a new one.	-91.09705638885498	-92.43482494354248	-3.036568546295166	-3.1874077566738785	30	29	-86.55782127380371	-86.61214447021484	-3.3291469720693736	-3.331236325777494	26	26	-377.0024433135986	-378.39453506469727	-3.307038976435076	-3.3486242041123653	114	113	True	False	0.15083921037871262	False
1967	only	They must have got in through the kitchen window.	If only we'd remember to close it.	If we'd remember to close it.	I am afraid your diamond bracelet has gone, darling!	-81.25859451293945	-88.75333786010742	-5.417239634195964	-6.339524132864816	15	14	-84.56787109375	-83.96533203125	-4.974580652573529	-4.939137178308823	17	17	-203.1667366027832	-210.06529235839844	-4.146259930669045	-4.376360257466634	49	48	True	False	0.9222844986688523	False
1997	only	Excuse me, please.Could you tell me how to get to the No. 10 Middle School?__eou__Walk down this road, take the fourth turn to the right.Then you'll see it.__eou__Is it far from here to there?	No. It's only about five minutes' walk.	No. It's about five minutes' walk.	Many thanks!	-60.72940254211426	-58.98533058166504	-3.572317796594956	-3.686583161354065	17	16	-29.65664291381836	-28.19355583190918	-3.295182545979818	-3.132617314656576	9	9	-331.0038719177246	-327.7967128753662	-3.559181418470157	-3.5630077486452847	93	92	True	False	0.11426536475910876	False
2005	only	Michael, it is time to wake up.__eou__Huh?	Yes, it is time to wake up. And, also, from now on I will speak only English to you. And you should speak only English to me, too.	Yes, it is time to wake up. And, also, from now on I will speak English to you. And you should speak English to me, too.	Okay, mom.	-137.19111716747284	-133.63638699054718	-3.346124808962752	-3.426574025398646	41	39	-37.65777802467346	-40.317649841308594	-3.7657778024673454	-4.031764984130859	10	10	-275.3210173845291	-274.4098068475723	-3.670946898460388	-3.759038449966744	75	73	True	False	0.08044921643589387	False
2032	only	You should not have criticize your son in front of his friends.__eou__Why? He did something wrong.__eou__I know. But at that time your blame is rubbing salt into his wounds.	I only wanted to help him.	I wanted to help him.	But it is not the right time.	-62.367149353027344	-60.58256530761719	-4.79747302715595	-5.048547108968099	13	12	-38.50440979003906	-37.579833984375	-2.7503149850027904	-2.6842738560267856	14	14	-331.9863214492798	-329.2771615982056	-4.048613676210729	-4.065150143187723	82	81	True	False	0.2510740818121491	False
2038	only	Dad, can you buy a new camera? My old one has gone west.	What? I gave it to you only 3 months ago.	What? I gave it to you 3 months ago.	So, you didn’t buy a good one for me. This time how about a better one?	-94.36737442016602	-90.03496503829956	-4.966703916850843	-5.001942502127753	19	18	-106.05471420288086	-103.6370849609375	-4.079027469341572	-3.986041729266827	26	26	-265.92231798172	-259.181432723999	-3.853946637416232	-3.811491657705868	69	68	True	False	0.03523858527691015	False
