id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
6038	not	Hi Mark.__eou__Hi.__eou__What are you planning to do today?	I'm not sure yet.	I'm sure yet.	Would you like to have lunch with me?	-51.52568817138672	-69.58843231201172	-4.29380734761556	-6.326221119273793	12	11	-48.12079429626465	-52.2815408706665	-3.20805295308431	-3.4854360580444337	15	15	-231.68893241882324	-253.9048547744751	-3.926931057946157	-4.377669909904743	59	58	True	False	2.0324137716582333	True
6487	not	Lily thinks that the job takes a back seat to the family after she is married.__eou__She must be a good wife.	Not necessarily. This is only what she says, not what she does.	Necessarily. This is only what she says, what she does.	I see.	-89.46371459960938	-120.72305297851562	-4.260176885695684	-6.036152648925781	21	20	-36.193153381347656	-30.29972076416016	-4.021461486816406	-3.36663564046224	9	9	-301.04917907714844	-326.4229736328125	-4.493271329509678	-4.945802630800189	67	66	True	False	1.7759757632300968	True
6628	not	Hello?__eou__Hi, Shelley. Have you had lunch?	Not yet.	Yet.	So shall we have lunch together? I’d like to take you this time.	-50.0646858215332	-60.95068359375	-5.562742869059245	-7.61883544921875	9	8	-59.15190315246582	-63.60038948059082	-2.6887228705666284	-2.89092679457231	22	22	-234.27829933166504	-249.61279487609863	-4.338487024660464	-4.709675375020729	54	53	True	False	2.056092580159505	True
6913	not	You don’t look like enjoying this workout.	I’m not crazy about it at all.	I’m crazy about it at all.	You don’t like this sort of exercise?	-75.23488235473633	-93.8921890258789	-5.015658823649089	-6.706584930419922	15	14	-55.80588614940643	-48.244903922080994	-3.720392409960429	-3.216326928138733	15	15	-187.24791991710663	-198.36269795894623	-4.070606954719709	-4.4080599546432495	46	45	True	False	1.6909261067708332	True
7554	not	Are you ready to go shopping?	Not yet. I'm not finished with my research yet.	Yet. I'm finished with my research yet.	What research?	-88.48904418945312	-107.03152465820312	-4.916058010525173	-6.689470291137695	18	16	-47.36285662651062	-39.70947265625	-5.262539625167847	-4.412163628472222	9	9	-164.77519488334656	-175.6626434326172	-4.018907192276745	-4.504170344426082	41	39	True	False	1.773412280612522	True
8009	not	We're in big trouble, Jason. Nick is beating us by a long shot.	Impossible! Well, I'm not giving up yet. It's not over till the fat lady sings!	Impossible! Well, I'm giving up yet. It's over till the fat lady sings!	OK, comeback kid. Here's you last question.How many times did Robin Williams win the Oscar for Best Actor?	-101.4142302274704	-145.98727667331696	-3.756082601017422	-5.839491066932678	27	25	-139.31728553771973	-134.83673667907715	-4.804044328886887	-4.649542644106108	29	29	-312.64861381053925	-352.7731716632843	-3.9081076726317407	-4.522732970042107	80	78	True	False	2.0834084659152556	True
8039	not	I have something really cool to tell you about! Do you know anything about online auctions?	Not really.	Really.	They're awesome! I was browsing through the eBay auction today, and I found the cutest fat little copper Buddha! It's over a hundred years old.	-66.53608226776123	-78.94916820526123	-7.392898029751247	-9.868646025657654	9	8	-156.1539807319641	-155.07192766666412	-4.109315282420108	-4.080840201754319	38	38	-291.8345228433609	-303.1489541530609	-4.0532572617133455	-4.269703579620576	72	71	True	False	2.4757479959064064	True
8112	not	Are you ready to go shopping?	Not yet. I'm not finished with my research yet.	Yet. I'm finished with my research yet.	What research?	-88.48904418945312	-107.03152465820312	-4.916058010525173	-6.689470291137695	18	16	-47.36285662651062	-39.70947265625	-5.262539625167847	-4.412163628472222	9	9	-164.77519488334656	-175.6626434326172	-4.018907192276745	-4.504170344426082	41	39	True	False	1.773412280612522	True
8328	not	Hi, David! What are you doing?__eou__Oh, just looking at these club notices. I'm thinking of joining one. Hey-why don't we join a club together? How about the Tennis Club?	Actually, I'm not good at tennis at all ...	Actually, I'm good at tennis at all ...	Neither am I. It's just that the best-looking girls are in that club.	-66.52528941631317	-93.09662246704102	-3.913252318606657	-5.818538904190064	17	16	-70.54246544837952	-73.48421084880829	-3.0670637151469355	-3.194965689078621	23	23	-332.168398976326	-361.6651142835617	-3.533706372088574	-3.8888721965974375	94	93	True	False	1.9052865855834074	True
9132	not	What are you doing this weekend?__eou__I'm going to the movies with a friend. How about you?	I'm not sure yet.	I'm sure yet.	Well, did you want to go see a movie with me?	-59.62760925292969	-75.08976745605469	-4.968967437744141	-6.826342496004972	12	11	-38.8385009765625	-47.68272018432617	-2.0441316303453947	-2.5096168518066406	19	19	-185.53352797031403	-209.8235479593277	-2.8989613745361567	-3.330532507290916	64	63	True	False	1.857375058260831	True
9157	not	You have any ideas as to what you want to do this weekend?__eou__I'm going to the movie theater with my friend. What are you going to do?	I'm not quite sure yet.	I'm quite sure yet.	How about you see a movie with me and my friend?	-64.86328125	-80.72317504882812	-4.989483173076923	-6.726931254069011	13	12	-52.8199850320816	-53.0830340385437	-2.9344436128934226	-2.949057446585761	18	18	-253.13650846481323	-269.28395688533783	-3.3751534461975097	-3.638972390342403	75	74	True	False	1.7374480809920874	True
9496	not	Good afternoon, ladies. May I help you?__eou__Can we have two adjoining double rooms, sir?__eou__Have you made a reservation, ladies?	I'm afraid not.	I'm afraid.	One moment, please. I have to check if there are rooms available. I'm sorry, ladies. We have only two double rooms available but they are on different floors. Would you mind that?	-50.93516540527344	-63.93711853027344	-4.630469582297585	-6.393711853027344	11	10	-117.4922251701355	-119.6312174797058	-2.554178808046424	-2.60067864086317	46	46	-363.5453028678894	-378.6696467399597	-3.495627912191244	-3.6764043372811614	104	103	True	False	1.7632422707297586	True
10386	not	I need my minibar restocked.__eou__Everything is gone, sir?	There's not a drop left of anything.	There's a drop left of anything.	Is there anything in particular you want?	-74.27850341796875	-96.449462890625	-4.951900227864583	-6.889247349330357	15	14	-50.05777740478516	-54.0128173828125	-3.5755555289132253	-3.858058384486607	14	14	-253.11323261260983	-279.23923206329346	-4.602058774774725	-5.17109689006099	55	54	True	False	1.9373471214657734	True
