source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	candidate_weight_unnormalized	candidate_weight
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	chat	0.9	1.0	20260416	1524864276	50	50	200	11	11	No worries, not everyone has to be a fitness enthusiast! It's great that you can appreciate the humor in the situation, though.	no worries, not everyone has to be a fitness enthusiast! it's great that you can appreciate the humor in the situation, though.	No worries, not everyone has to be a fitness enthusiast! It's great that you can appreciate the humor in the situation, though.	-19.377283573150635	-37.151750683784485	-0.6055401116609573	-1.1609922088682652	32	32	-19.377283573150635	-37.151750683784485	-0.6055401116609573	-1.1609922088682652	17.77446711063385	0.5554520972073078	True	True	9.211884428276625e-06	5.155780175886362e-06
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	chat	0.9	1.0	20260416	1524864276	50	50	200	12	12	It seems like we're having a bit of a contrasting experience!	it seems like we're having a bit of a contrasting experience!	It seems like we're having a bit of a contrasting experience!	-15.306785464286804	-20.328284859657288	-0.8503769702381558	-1.1293491588698492	18	18	-15.306785464286804	-20.328284859657288	-0.8503769702381558	-1.1293491588698492	5.021499395370483	0.2789721886316934	True	True	0.0005396887286662596	0.00030205724681756275
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	chat	0.9	1.0	20260416	1524864276	50	50	200	13	13	No worries! I'm just glad you had fun, even if it wasn't exactly your thing. We all have our own preferences when it comes to fitness and health. Maybe we can try something else that's more your style?	no worries! i'm just glad you had fun, even if it wasn't exactly your thing. we all have our own preferences when it comes to fitness and health. maybe we can try something else that's more your style?	No worries! I'm just glad you had fun, even if it wasn't exactly your thing. We all have our own preferences when it comes to fitness and health. Maybe we can try something else that's more your style?	-25.73223054409027	-49.10050415992737	-0.5045535400802014	-0.9627549835279876	51	51	-25.73223054409027	-49.10050415992737	-0.5045535400802014	-0.9627549835279876	23.368273615837097	0.4582014434477862	True	True	1.601142843003193e-08	8.961402623960818e-09
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	chat	0.9	1.0	20260416	1524864276	50	50	200	14	14	Sounds like you're having a great time, despite not being into the health kick!	sounds like you're having a great time, despite not being into the health kick!	Sounds like you're having a great time, despite not being into the health kick!	-13.149398446083069	-39.00812816619873	-0.5976999293674122	-1.773096734827215	22	22	-13.149398446083069	-39.00812816619873	-0.5976999293674122	-1.773096734827215	25.85872972011566	1.175396805459803	True	True	0.0046675032100819	0.0026123450319847606
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	chat	0.9	1.0	20260416	1524864276	50	50	200	15	15	No worries! I get it. Sometimes group fitness classes just aren't everyone's cup of tea. But hey, at least you're being honest about it! Did you ever find a workout routine that you enjoyed, though?	no worries! i get it. sometimes group fitness classes just aren't everyone's cup of tea. but hey, at least you're being honest about it! did you ever find a workout routine that you enjoyed, though?	No worries! I get it. Sometimes group fitness classes just aren't everyone's cup of tea. But hey, at least you're being honest about it! Did you ever find a workout routine that you enjoyed, though?	-25.816080927848816	-39.345330238342285	-0.5163216185569763	-0.7869066047668457	50	50	-25.816080927848816	-39.345330238342285	-0.5163216185569763	-0.7869066047668457	13.52924931049347	0.2705849862098693	True	True	1.4723610479776145e-08	8.240626510259448e-09
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	chat	0.9	1.0	20260416	1524864276	50	50	200	16	16	I think we got a bit off track there! It seems like we were talking about a workout or fitness class, but things took a weird turn. Don't worry, I'm here to help and won't judge your fitness preferences. If you want to talk about something else or start fresh, I'm game!	i think we got a bit off track there! it seems like we were talking about a workout or fitness class, but things took a weird turn. don't worry, i'm here to help and won't judge your fitness preferences. if you want to talk about something else or start fresh, i'm game!	I think we got a bit off track there! It seems like we were talking about a workout or fitness class, but things took a weird turn. Don't worry, I'm here to help and won't judge your fitness preferences. If you want to talk about something else or start fresh, I'm game!	-35.26317608356476	-42.00404667854309	-0.5185761188759523	-0.6177065688021043	68	68	-35.26317608356476	-42.00404667854309	-0.5185761188759523	-0.6177065688021043	6.7408705949783325	0.0991304499261519	True	True	1.1619649374350942e-12	6.503377062692559e-13
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	chat	0.9	1.0	20260416	1524864276	50	50	200	17	17	I think you're getting a little too worked up! I just thought the instructor was enthusiastic, didn't mean to get you all riled up! Let's just forget about the whole thing, okay?	i think you're getting a little too worked up! i just thought the instructor was enthusiastic, didn't mean to get you all riled up! let's just forget about the whole thing, okay?	I think you're getting a little too worked up! I just thought the instructor was enthusiastic, didn't mean to get you all riled up! Let's just forget about the whole thing, okay?	-35.61947774887085	-40.55707502365112	-0.7743364728015402	-0.8816755439924158	46	46	-35.61947774887085	-40.55707502365112	-0.7743364728015402	-0.8816755439924158	4.937597274780273	0.1073390711908756	True	True	8.136791285563558e-13	4.554063561268741e-13
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	chat	0.9	1.0	20260416	1524864276	50	50	200	18	18	No worries! I'm glad you had a good time despite not being a fan of the intense workout vibe. It's okay to not be into everything, and I'm here to chat about whatever you'd like! What's been going on in your life that's got you feeling stressed or overwhelmed?	no worries! i'm glad you had a good time despite not being a fan of the intense workout vibe. it's okay to not be into everything, and i'm here to chat about whatever you'd like! what's been going on in your life that's got you feeling stressed or overwhelmed?	No worries! I'm glad you had a good time despite not being a fan of the intense workout vibe. It's okay to not be into everything, and I'm here to chat about whatever you'd like! What's been going on in your life that's got you feeling stressed or overwhelmed?	-35.65718472003937	-67.07066583633423	-0.5485720726159903	-1.0318563974820651	65	65	-35.65718472003937	-67.07066583633423	-0.5485720726159903	-1.0318563974820651	31.41348111629486	0.4832843248660748	True	True	7.835690014655211e-13	4.385540825712247e-13
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	chat	0.9	1.0	20260416	1524864276	50	50	200	19	19	Ha ha, I think we're on the same wavelength!	ha ha, i think we're on the same wavelength!	Ha ha, I think we're on the same wavelength!	-13.182042002677916	-14.85735285282135	-0.7754142354516422	-0.873961932518903	17	17	-13.182042002677916	-14.85735285282135	-0.7754142354516422	-0.873961932518903	1.6753108501434326	0.0985476970672607	True	True	0.004517599314291833	0.0025284456365657114
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	chat	0.9	1.0	20260416	1524864276	50	50	200	20	20	No worries! I think we can all relate to not loving the gym scene sometimes. What do you say we take a break and grab some coffee or a snack?	no worries! i think we can all relate to not loving the gym scene sometimes. what do you say we take a break and grab some coffee or a snack?	No worries! I think we can all relate to not loving the gym scene sometimes. What do you say we take a break and grab some coffee or a snack?	-31.13402140140533	-51.85028541088104	-0.8193163526685614	-1.3644811950231854	38	38	-31.13402140140533	-51.85028541088104	-0.8193163526685614	-1.3644811950231854	20.716264009475708	0.545164842354624	True	True	7.218751913643383e-11	4.040248040537691e-11
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	chat	0.9	1.0	20260416	1524864276	50	50	200	21	21	It sounds like you had a great time at the instructor's class, despite the less-than-ideal conditions! It's definitely not everyone's cup of tea, but it's awesome that you were able to find the humor in it.	it sounds like you had a great time at the instructor's class, despite the less-than-ideal conditions! it's definitely not everyone's cup of tea, but it's awesome that you were able to find the humor in it.	It sounds like you had a great time at the instructor's class, despite the less-than-ideal conditions! It's definitely not everyone's cup of tea, but it's awesome that you were able to find the humor in it.	-27.59627497196197	-44.515756487846375	-0.5306975956146534	-0.8560722401508918	52	52	-27.59627497196197	-44.515756487846375	-0.5306975956146534	-0.8560722401508918	16.9194815158844	0.3253746445362384	True	True	2.482480634921105e-09	1.3894143531870717e-09
