id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
2485	just	I'm looking for some fresh produce that's on sale.	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?	-19.81735134124756	-27.23493766784668	-1.4155250958033971	-2.0949952052189755	14	13	-13.876529693603516	-13.616826057434082	-1.2615026994185017	-1.237893277948553	11	11	-93.93300914764404	-101.0683250427246	-2.13484111699191	-2.3504261637842934	44	43	True	0.6794701094155784	True
2522	just	I'm searching for an old music box.__eou__You came to the right place. Any particular decade?__eou__If you had a box made in the' 20s, that would be nice.	We just got one in yesterday, so now we have six.	We got one in yesterday, so now we have six.	Would any of them have dancing figures?	-33.47423315048218	-38.54576635360718	-1.859679619471232	-2.2673980208004223	18	17	-24.2339460849762	-24.489072799682617	-2.01949550708135	-2.0407560666402182	12	12	-184.77486276626587	-190.0977385044098	-2.1738219148972453	-2.263068315528688	85	84	True	0.40771840132919035	True
2533	just	Ahhs! I'm beat!__eou__What happened to you? You look like you got hit by a tornado!	I just got back from fighting the crowds.	I got back from fighting the crowds.	You mean at the mall? Was there a sale?	-32.074442863464355	-39.592814445495605	-2.291031633104597	-3.04560111119197	14	13	-18.988518238067627	-20.77830648422241	-1.265901215871175	-1.385220432281494	15	15	-144.74460220336914	-154.09228229522705	-2.334590358118857	-2.526102988446345	62	61	True	0.7545694780873728	True
2554	just	Do you think this blouse really suits me?	Sure.It' s just right.	Sure.It' s right.	Not too tight in the waist?	-25.99891662597656	-29.91127014160156	-1.9999166635366588	-2.4926058451334634	13	12	-17.550308227539062	-18.527278900146484	-1.5954825661399148	-1.6842980818314983	11	11	-105.02257919311523	-109.90262603759766	-2.763752084029348	-2.970341244259396	38	37	True	0.49268918159680464	True
2640	just	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife ...	-28.70358085632324	-38.73501396179199	-1.6884459327248966	-2.4209383726119995	17	16	-29.600598335266117	-29.168784141540527	-2.276969102712778	-2.2437526262723484	13	13	-107.42454624176024	-117.02050304412842	-2.238011380036672	-2.4897979371091155	48	47	True	0.7324924398871029	True
2762	just	Hi, can I help you?	No, thanks. I'm just looking.	No, thanks. I'm looking.	All right. If you need any help, just let me know. My name is Greg.	-9.710967063903809	-14.792998313903809	-0.647397804260254	-1.056642736707415	15	14	-23.46025562286377	-24.475242614746094	-1.0200111140375552	-1.06414098324983	23	23	-72.07923030853271	-78.16990089416504	-1.4415846061706543	-1.5953040998809191	50	49	True	0.409244932447161	True
2774	just	No-no-no, sorry! That's a handicapped parking space. Are you handicapped?__eou__No, but this is an emergency! Please!__eou__Sorry, but you'll have to park in a normal space.	OK, OK, fine! Just open the gate!	OK, OK, fine! Open the gate!	Be patient, miss. It'll just be a second.	-25.77361011505127	-32.01360034942627	-1.6108506321907043	-2.1342400232950847	16	15	-30.60825061798096	-31.004783630371094	-1.800485330469468	-1.8238108017865349	17	17	-186.08797645568848	-192.7244997024536	-2.0226953962574834	-2.117851645081908	92	91	True	0.5233893911043803	True
2795	just	Ahhs! I'm beat!__eou__What happened to you? You look like you got hit by a tornado!	I just got back from fighting the crowds.	I got back from fighting the crowds.	You mean at the mall? Was there a sale?	-32.074442863464355	-39.592814445495605	-2.291031633104597	-3.04560111119197	14	13	-18.988518238067627	-20.77830648422241	-1.265901215871175	-1.385220432281494	15	15	-144.74460220336914	-154.09228229522705	-2.334590358118857	-2.526102988446345	62	61	True	0.7545694780873728	True
2798	just	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?	-28.70358085632324	-38.73501396179199	-1.6884459327248966	-2.4209383726119995	17	16	-23.757336616516117	-23.545126914978027	-1.827487432039701	-1.811163608844464	13	13	-101.58128452301024	-111.39684581756592	-2.116276760896047	-2.370145655692892	48	47	True	0.7324924398871029	True
2934	just	It’s time to get up.	I just went to bed.	I went to bed.	You shouldn’t stay up so late watching TV. I told you we had to get an early start.	-11.71134090423584	-15.90465259552002	-1.064667354930531	-1.590465259552002	11	10	-37.34008502960205	-38.523914217948914	-1.4361571165231557	-1.4816890083826506	26	26	-90.8358554840088	-96.19265830516817	-1.816717109680176	-1.9631154756156768	50	49	True	0.5257979046214709	True
3363	just	I need to eat something.	You just ate.	You ate.	I know, but I'm hungry again.	-7.636728286743164	-11.673593521118164	-0.8485253651936849	-1.4591991901397705	9	8	-6.107235908508301	-7.344263076782227	-0.4362311363220215	-0.5245902197701591	14	14	-58.22133255004883	-63.50491237640381	-1.7123921338249657	-1.9243912841334487	34	33	True	0.6106738249460856	True
3515	just	This looks like a very nice house.__eou__You know, I fell in love with this house the first moment I laid eyes on it.	The style of the exterior is just what I’Ve been looking for!	The style of the exterior is what I’Ve been looking for!	The exterior is only half of the story. The interior is incredible.	-48.07561254501343	-54.00124883651733	-2.403780627250671	-2.842170991395649	20	19	-23.7080659866333	-23.37369441986084	-1.3171147770351834	-1.298538578881158	18	18	-146.5990023612976	-152.15459203720093	-1.9546533648173012	-2.0561431356378503	75	74	True	0.4383903641449778	True
3537	just	I'm looking for some fresh produce that's on sale.	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?	-19.81735134124756	-27.23493766784668	-1.4155250958033971	-2.0949952052189755	14	13	-13.876529693603516	-13.616826057434082	-1.2615026994185017	-1.237893277948553	11	11	-93.93300914764404	-101.0683250427246	-2.13484111699191	-2.3504261637842934	44	43	True	0.6794701094155784	True
3542	just	Hi. Are you new in this class?__eou__Yes, I am. I really don’t know anyone.	Did you just arrive in this country? You look a little nervous.	Did you arrive in this country? You look a little nervous.	No. I was here last semester, but I didn’t find out about this class in time. So I’m taking it this semester.	-29.77816390991211	-35.70595932006836	-1.5672717847322162	-1.9836644066704645	19	18	-40.73758816719055	-42.50039315223694	-1.1981643578585457	-1.2500115633010864	34	34	-141.2723581790924	-148.9499580860138	-1.66202774328344	-1.7732137867382594	85	84	True	0.41639262193824833	True
3597	just	I'm searching for an old music box.__eou__You came to the right place. Any particular decade?__eou__If you had a box made in the' 20s, that would be nice.	We just got one in yesterday, so now we have six.	We got one in yesterday, so now we have six.	Would any of them have dancing figures?	-33.47423315048218	-38.54576635360718	-1.859679619471232	-2.2673980208004223	18	17	-24.2339460849762	-24.489072799682617	-2.01949550708135	-2.0407560666402182	12	12	-184.77486276626587	-190.0977385044098	-2.1738219148972453	-2.263068315528688	85	84	True	0.40771840132919035	True
3959	just	Where's Mrs. Johnson?	Just call her Lisa, Mary. She's cooking dinner.	Call her Lisa, Mary. She's cooking dinner.	I see. Can I sit down?	-46.23956871032715	-51.49738121032715	-2.568864928351508	-3.029257718254538	18	17	-14.9690580368042	-15.594595909118652	-1.2474215030670166	-1.299549659093221	12	12	-112.3085641860962	-118.15883350372314	-2.6740134330022904	-2.881922768383492	42	41	True	0.4603927899030298	True
4508	just	Mom, have we got any cookies?	Cookies? You just ate an hour ago.	Cookies? You ate an hour ago.	I know, but I'm hungry.	-22.19780540466309	-25.98848533630371	-1.585557528904506	-1.999114256638747	14	13	-6.054018497467041	-6.232896327972412	-0.4656937305743878	-0.4794535636901855	13	13	-82.68116617202759	-86.62316656112671	-2.06702915430069	-2.221106834900685	40	39	True	0.4135567277342409	True
4704	just	All the routine work really browns me off.	Oh, come on.You' Ve just started.	Oh, come on.You' Ve started.	I wish I hadn't chosen this job.	-43.33056831359863	-49.47509956359863	-2.7081605195999146	-3.2983399709065755	16	15	-18.82095718383789	-20.71096420288086	-1.3443540845598494	-1.4793545859200614	14	14	-154.47299575805664	-162.4967918395996	-3.5107499035921963	-3.778995159060456	44	43	True	0.5901794513066609	True
4928	just	Hey, Mark, long time no see.__eou__Julie! It's good to see you again. How have you been?	Great. I just got back from a week's vacation in Thailand.	Great. I got back from a week's vacation in Thailand.	Really? How was it?	-21.855464696884155	-29.176939249038696	-1.092773234844208	-1.5356283815283525	20	19	-4.427574753761292	-4.428575873374939	-0.4427574753761291	-0.4428575873374939	10	10	-98.3180092573166	-105.62766540050508	-1.5125847578048706	-1.6504322718828917	65	64	True	0.4428551466841444	True
5349	just	Hey, Mike, is Jenny coming with us?__eou__Yes. Why?	Nothing. I'm just asking.	Nothing. I'm asking.	Just asking? But why is your face burning like mad? Ah-huh, someone has a crush on Jenny, doesn't he?	-9.946703672409058	-14.997118711471558	-0.7651310517237737	-1.24975989262263	13	12	-74.62343287467957	-78.13687443733215	-2.3319822773337364	-2.44177732616663	32	32	-157.55611276626587	-166.1184434890747	-2.2834219241487808	-2.44291828660404	69	68	True	0.4846288408988564	True
5473	just	Hey Bobby. What's going on?	Just taking a smoke break.	Taking a smoke break.	I forgot my cigarette today. Do you have another one?	-15.92369270324707	-19.08470344543457	-1.4476084275679155	-1.908470344543457	11	10	-28.493590831756592	-28.567503690719604	-1.780849426984787	-1.7854689806699753	16	16	-94.62535429000854	-97.85966753959656	-2.307935470488013	-2.446491688489914	41	40	True	0.46086191697554146	True
5636	just	The time has come to say goodbye.	So soon. It seems as if you just got here.	So soon. It seems as if you got here.	I feel that way, too. But all good things must come to an end, as they say.	-27.09329605102539	-35.28689956665039	-1.5937232971191406	-2.2054312229156494	17	16	-23.77044558525085	-26.30466938018799	-0.9508178234100342	-1.0521867752075196	25	25	-94.54410147666933	-105.2685718536377	-1.718983663212169	-1.9494179972895869	55	54	True	0.6117079257965088	True
5815	just	What time is it, Tom?	Just a minute. It's ten to nine by my watch.	A minute. It's ten to nine by my watch.	Is it? I had no idea it was so late. I must be off now.	-26.40700340270996	-35.35195541381836	-1.389842284353156	-1.963997522989909	19	18	-25.700886726379395	-26.30839252471924	-1.1682221239263362	-1.1958360238508745	22	22	-95.7066297531128	-105.25504970550536	-1.805785467039864	-2.024135571259719	53	52	True	0.574155238636753	True
5953	just	Do you like traveling?	Yes, I've just come back from Scotland.	Yes, I've come back from Scotland.	Where did you visit?	-19.32400894165039	-27.124652862548828	-1.2077505588531494	-1.8083101908365888	16	15	-7.130609512329102	-7.445205688476562	-0.7922899458143446	-0.8272450764973959	9	9	-69.49978446960449	-77.57562637329102	-1.985708127702985	-2.2816360698026767	35	34	True	0.6005596319834394	True
6095	just	Hey, Joshua! Is Anny coming with us?__eou__Yes, why?	Nothing. I'm just asking.	Nothing. I'm asking.	Just asking? But why is your face burning like mad? Aha, someone has a crush on Anny, doesn't he?	-10.627054929733276	-14.969095945358276	-0.8174657638256366	-1.2474246621131897	13	12	-64.96240758895874	-68.1961019039154	-2.0955615351277013	-2.199874254965013	31	31	-161.2147786617279	-168.78563117980957	-2.336446067561274	-2.4821416349972	69	68	True	0.42995889828755307	True
6138	just	Hi, Jim. How are you? I haven't seen you for a while.	I'm fine. I've been out of town. I just got back.	I'm fine. I've been out of town. I got back.	Where were you?	-19.529695510864254	-28.359712600708008	-0.849117196124533	-1.2890778454867275	23	22	-3.078521728515625	-3.5249385833740234	-0.3848152160644531	-0.4406173229217529	8	8	-74.4070497751236	-83.68348371982574	-1.3779083291689556	-1.5789336550910518	54	53	True	0.4399606493621946	True
6311	just	What's the weather like?	I don't know. I just woke up.	I don't know. I woke up.	Why don't you look outside?	-14.533546447753906	-20.794178009033203	-0.9083466529846193	-1.3862785339355468	16	15	-8.122876167297363	-9.089231014251707	-0.6769063472747803	-0.7574359178543091	12	12	-63.44948434829712	-70.7057409286499	-1.586237108707428	-1.8129677161192284	40	39	True	0.47793188095092753	True
7244	just	Daniel, you can't spit the gum everywhere.	Come on, just a little piece.	Come on, a little piece.	Do you know how many people chew gum everyday?	-18.138715744018555	-22.00187492370605	-1.3952858264629655	-1.8334895769755049	13	12	-21.46897530555725	-21.80243039131165	-1.533498236111232	-1.5573164565222604	14	14	-118.1467022895813	-122.3076720237732	-2.747597727664681	-2.9120874291374568	43	42	True	0.43820375051253935	True
7379	just	Hi, Mark! Long time no see!__eou__Hi, Alex!__eou__Where have you been?	I just got back from London.	I got back from London.	How was your flight?	-10.97277581691742	-18.12762200832367	-0.9143979847431184	-1.6479656371203335	12	11	-7.933313846588135	-7.919026851654053	-0.8814793162875705	-0.8798918724060059	9	9	-82.06544005870819	-89.20599925518036	-1.5197303714575592	-1.6831320614184972	54	53	True	0.7335676523772151	True
7614	just	Hey Michelle. Good to see you. Are you at lunch?	Oh hi Jim. No I just got back. I thought you were on vacation now.	Oh hi Jim. No I got back. I thought you were on vacation now.	No, I wish I was! I just got back from Spain actually.	-42.51688194274902	-50.59598350524902	-1.8485600844673489	-2.299817432056774	23	22	-32.693193674087524	-33.30681085586548	-1.7206944038993437	-1.7529900450455516	19	19	-141.63561272621155	-150.2963490486145	-2.360593545436859	-2.5473957465866865	60	59	True	0.45125734758942504	True
8096	just	Are you ready, honey?__eou__Sorry, not yet! can you help me to select the dress? i don, t what i should wear to fit thinner party.	Just dress formal.	Dress formal.	How about transom?	-22.086143493652344	-23.253135681152344	-2.454015943739149	-2.906641960144043	9	8	-27.723896026611328	-27.572633743286133	-3.080432891845703	-3.063625971476237	9	9	-212.30662441253665	-213.33846759796145	-3.480436465779289	-3.5556411266326906	61	60	True	0.45262601640489386	True
8168	just	Do you like traveling?	Yes. I’Ve just come back from Scotland.	Yes. I’Ve come back from Scotland.	Where did you visit?	-33.57002639770508	-40.99013137817383	-2.0981266498565674	-2.732675425211589	16	15	-7.017748832702637	-7.36454963684082	-0.779749870300293	-0.8182832929823134	9	9	-83.61571407318115	-91.39182090759276	-2.3890204020908903	-2.687994732576258	35	34	True	0.6345487753550216	True
8211	just	What time is it, Tom?	Just a minute. It’s ten to nine by my watch.	A minute. It’s ten to nine by my watch.	Is it? I have no idea if I’m so late. I must be off now.	-27.388303756713867	-36.42496871948242	-1.441489671405993	-2.023609373304579	19	18	-47.28736591339111	-46.857421875	-1.9703069130579631	-1.952392578125	24	24	-118.25903606414796	-126.86755561828612	-2.1501642920754174	-2.34939917811641	55	54	True	0.5821197018985858	True
8252	just	Hey, Jack! Is Jenny coming with us?__eou__Yes. Why?	Nothing. I am just asking.	Nothing. I am asking.	Just asking?! Why is your face burning like mad? Ah-huh, someone has a crush on Jenny, doesn't he?	-12.455472469329834	-17.175004959106445	-1.0379560391108196	-1.561364087191495	12	11	-71.0244870185852	-73.36016464233398	-2.2911124844704904	-2.3664569239462576	31	31	-157.85067129135132	-164.9040002822876	-2.355980168527632	-2.4985454588225395	67	66	True	0.5234080480806755	True
8333	just	You look so tan and healthy!	Thanks. I just got back from summer camp.	Thanks. I got back from summer camp.	How was it?	-15.736318588256836	-21.453474044799805	-1.049087905883789	-1.532391003199986	15	14	-4.107575416564941	-4.19288444519043	-0.5134469270706177	-0.5241105556488037	8	8	-73.15772342681885	-78.97304344177246	-2.090220669337681	-2.322736571816837	35	34	True	0.4833030973161969	True
8362	just	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.	-24.11869430541992	-29.303565979003903	-1.855284177339994	-2.4419638315836587	13	12	-9.844282150268556	-10.79474925994873	-0.7031630107334682	-0.7710535185677665	14	14	-84.33157539367676	-90.47955226898192	-2.219251984044125	-2.4453933045670797	38	37	True	0.5866796542436647	True
8538	just	And so, that concludes my outline for our marketing strategy next year. Thank you very much for your time.__eou__Hey, that was quite the presentation! Honestly, I was completely blown away by your strategy outline. I've gotta say, Alex, you really wowed me today.	Aw, come on, it was nothing. I'm just doing my job.	Aw, come on, it was nothing. I'm doing my job.	No, I think you deserve some recognition here; I mean, if I look back on your previous presentations, this is a huge improvement.	-21.284245491027832	-31.214909553527832	-0.9674657041376288	-1.4864242644537062	22	21	-58.88479721546173	-58.55395829677582	-1.840149912983179	-1.8298111967742443	32	32	-246.1824632883072	-255.7792366743088	-2.0345658123000594	-2.131493638952573	121	120	True	0.5189585603160775	True
8556	just	I think I'm going to go home.	Why? We just got here.	Why? We got here.	I know, but it's 12	-12.02814769744873	-21.14850902557373	-1.0023456414540608	-1.922591729597612	12	11	-13.749848365783691	-12.921775341033936	-0.9821320261274066	-0.9229839529309954	14	14	-71.62473106384277	-79.90432405471802	-1.7469446600937262	-1.9976081013679503	41	40	True	0.9202460881435512	True
8708	just	Hi, Jim. How are you? I haven’t seen you for a while.	I’m fine. I’Ve been out of town. I just got back.	I’m fine. I’Ve been out of town. I got back.	Where were you?	-33.19493103027344	-41.79667663574219	-1.443257870881454	-1.8998489379882808	23	22	-3.059358596801758	-3.590614318847656	-0.3824198246002197	-0.448826789855957	8	8	-89.45869135856628	-98.59169268608092	-1.6566424325660425	-1.860220616718508	54	53	True	0.45659106710682673	True
8728	just	hey, the new SOHO. How's everything going?	Everything's great. I've just returned from my office.	Everything's great. I've returned from my office.	your office? Aren't you a freelancer?	-26.723690032958984	-33.685420989990234	-1.4065100017346834	-1.87141227722168	19	18	-16.531553030014038	-18.890093088150024	-1.180825216429574	-1.3492923634392875	14	14	-128.82360243797302	-138.14387345314026	-2.525952988979863	-2.762877469062805	51	50	True	0.4649022754869965	True
8904	just	Hey, Mark, long time no see.__eou__Julie! It's good to see you again. How have you been?	Great. I just got back from a week's vacation in Thailand.	Great. I got back from a week's vacation in Thailand.	Really? How was it?	-21.855464696884155	-29.176939249038696	-1.092773234844208	-1.5356283815283525	20	19	-4.427574753761292	-4.428575873374939	-0.4427574753761291	-0.4428575873374939	10	10	-98.3180092573166	-105.62766540050508	-1.5125847578048706	-1.6504322718828917	65	64	True	0.4428551466841444	True
9003	just	Hi, Mark! Long time no see!__eou__Hi, Alex!__eou__Where have you been?	I just got back from London.	I got back from London.	How was your flight?	-10.97277581691742	-18.12762200832367	-0.9143979847431184	-1.6479656371203335	12	11	-7.933313846588135	-7.919026851654053	-0.8814793162875705	-0.8798918724060059	9	9	-82.06544005870819	-89.20599925518036	-1.5197303714575592	-1.6831320614184972	54	53	True	0.7335676523772151	True
9072	just	Look, who's here, Peter!__eou__Oh, Tom! I thought you were in Paris.	Just got back.Good to see you!	Got back.Good to see you!	Good to see you too!	-34.024537563323975	-40.14267110824585	-2.4303241116659984	-3.087897777557373	14	13	-4.653896331787109	-4.611697673797607	-0.4653896331787109	-0.4611697673797607	10	10	-118.33196783065796	-124.40790271759032	-2.191332737604777	-2.3473189191998176	54	53	True	0.6575736658913747	True
9270	just	Jim. How are you? I haven’t seen you for a while.	I’m fine. I’Ve been out of town. I just got back.	I’m fine. I’Ve been out of town. I got back.	Where were you?	-33.16151428222656	-41.31806945800781	-1.4418049687924592	-1.8780940662730825	23	22	-3.2436466217041016	-3.795248031616211	-0.4054558277130127	-0.4744060039520263	8	8	-97.17500829696657	-105.88316488265993	-1.868750159557049	-2.0761404878952923	52	51	True	0.4362890974806233	True
9308	just	Excuse me, I'm looking for the airport bus stop. Do you know where it is?__eou__Here it is.__eou__When does the bus come?	You just missed one.	You missed one.	How about the next one?	-13.8501935005188	-16.9147686958313	-1.38501935005188	-1.8794187439812555	10	9	-8.324798583984375	-7.670074462890625	-0.8324798583984375	-0.7670074462890625	10	10	-99.91444540023804	-102.3225874900818	-1.537145313849816	-1.598790429532528	65	64	True	0.4943993939293756	True
9360	just	Can I see your ticket please?__eou__Here you are.__eou__Ok, Mr. Smith. Do you have any bags to check?	Just this one.	This one.	And would you prefer a window seat or an aisle seat?	-5.160958766937256	-10.058175563812256	-0.5734398629930284	-1.257271945476532	9	8	-15.68626594543457	-16.40110445022583	-0.9803916215896606	-1.0250690281391144	16	16	-91.171133518219	-96.78489780426024	-1.4026328233572154	-1.5122640281915665	65	64	True	0.6838320824835036	True
9381	just	I'd like to make a reservation to Los Angels for next Monday.	Just a second and I'll check the schedule.	A second and I'll check the schedule.	I'll need an economy ticket with an open return.	-18.870445251464844	-30.518783569335938	-1.1794028282165527	-2.0345855712890626	16	15	-23.976572036743164	-23.681859970092773	-1.4985357522964478	-1.4801162481307983	16	16	-108.16528511047365	-119.51983451843262	-2.0801016367398777	-2.3435261670280907	52	51	True	0.8551827430725099	True
9405	just	Would you mind helping us take a picture?__eou__My pleasure. How do you want me to do it?	Just focus on us and press the button.	Focus on us and press the button.	Ready? Say cheese.	-17.690767288208008	-22.032808303833008	-1.2636262348720009	-1.6948314079871545	14	13	-9.8452410697937	-9.740633964538574	-1.0939156744215224	-1.082292662726508	9	9	-100.22824430465698	-104.46567821502686	-1.8560785982343888	-1.9710505323589973	54	53	True	0.4312051731151536	True
9465	just	Oh, you look kind of pale. What's the matter?__eou__I feel sick.	Do you? Just a minute. Let me get the airsick bag ready ... Here.	Do you? A minute. Let me get the airsick bag ready ... Here.	Thank you.	-55.01140642166138	-63.66069841384888	-2.3918002792026685	-2.893668109720404	23	22	-2.072873592376709	-2.1379308700561523	-0.2961247989109584	-0.3054186957223074	7	7	-120.69213771820068	-129.36809587478638	-2.0808989261758737	-2.2696157171015154	58	57	True	0.5018678305177353	True
9648	just	Is this the right counter to check in for this flight?__eou__Can I have a look at your ticket?	Here you are. I have just come from downtown.	Here you are. I have come from downtown.	I am sorry.sir.Your plane has just taken off.	-27.70566272735596	-32.33163928985596	-1.731603920459747	-2.1554426193237304	16	15	-35.249776124954224	-36.39598727226257	-2.073516242644366	-2.140940427780152	17	17	-151.03483414649963	-156.81326937675476	-2.3599192835390568	-2.4890995139167424	64	63	True	0.4238386988639833	True
10084	just	May I see your ticket and passport, PLS?__eou__Sure, here they are.__eou__Any luggage?	Just this suitcase.	This suitcase.	Your backpack is very big and today's flight is quite full. I am afraid that you will have to check your backpack too.	-6.945634841918945	-10.785722732543944	-0.7717372046576606	-1.3482153415679932	9	8	-65.0891752243042	-65.70495128631592	-2.0996508136872323	-2.119514557623094	31	31	-151.82317924499512	-156.3350887298584	-2.0516645843918258	-2.141576557943265	74	73	True	0.5764781369103326	True
10098	just	I'd like you to bring me some food.	Just name it, sir.	Name it, sir.	Please send up a bottle of champagne, lobster tail, and filet mignon, medium rare.	-19.25605583190918	-23.71381950378418	-1.7505505301735618	-2.371381950378418	11	10	-45.43428325653076	-45.07224369049072	-2.065194693478671	-2.04873834956776	22	22	-117.53213214874268	-121.61906719207764	-2.398614941811075	-2.533730566501617	49	48	True	0.6208314202048564	True
