id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
186	just	Peter, go and tidy up your toys now.__eou__Wait a moment, mom.__eou__I'm mad! I said now! Turn off the TV, and do it now.	Mom, just ten more minutes. The show is going to be over soon.	Mom, ten more minutes. The show is going to be over soon.	Peter, if you don't do it soon, I will throw your toys in the trash can.	-66.61615943908691	-68.48637866973877	-3.1721980685279485	-3.4243189334869384	21	20	-105.61459970474243	-104.84978771209717	-4.06209998864394	-4.032684142772968	26	26	-536.8483567237854	-537.9187335968018	-5.212119968192091	-5.273713074478448	103	102	True	False	0.2521208649589899	False
244	just	I would like to buy a black suit.__eou__Do you have any special brand in your mind?	No, I never wear suit in my everyday life. I just want one to take part in my sister’s wedding ceremony.	No, I never wear suit in my everyday life. I want one to take part in my sister’s wedding ceremony.	I see. Have a look at this one. It’s very cheap because it’s not very durable.	-127.68085885047913	-126.68158400058746	-4.11873738227352	-4.222719466686248	31	30	-155.18458592891693	-156.04410219192505	-5.542306640318462	-5.573003649711609	28	28	-540.7358345985413	-540.5709933042526	-6.07568353481507	-6.142852196639234	89	88	True	False	0.1039820844127286	False
272	just	Where's the nearest tailor's?	There is one just around the corner.	There is one around the corner.	The jacket is tight in the shoulders and long in the sleeve. What about the price there?	-51.65896415710449	-51.96076965332031	-3.9737664736234226	-4.330064137776692	13	12	-104.09194231033325	-103.59955835342407	-4.3371642629305525	-4.316648264726003	24	24	-349.99679601192474	-349.78098320961	-6.140294666875873	-6.246088985885892	57	56	True	False	0.3562976641532698	False
302	just	Would you like to have some icecream? I've got a variety of flavors for you to choose from. I've got strawberry, peach, chocolate, coffee, vanilla and praline.	Wow! So many choices you have! I wish I could, but I just can't. I'm on a diet to lose weight.	Wow! So many choices you have! I wish I could, but I can't. I'm on a diet to lose weight.	Come on, just a bite. It doesn't really hurt to have just a bite.	-112.0145035982132	-109.63476705551147	-3.200414388520377	-3.224551972220926	35	34	-154.52757453918457	-152.5678997039795	-6.43864893913269	-6.3569958209991455	24	24	-531.5740834474564	-527.2283430099487	-4.832491667704149	-4.83695727532063	110	109	True	False	0.02413758370054886	False
325	just	This book I'm reading about Yoga is really interesting.__eou__I didn't know you did Yoga.	I don't really practice it regularly yet, I'm just learning about it.	I don't really practice it regularly yet, I'm learning about it.	What have you learned?	-67.80905675888062	-72.08624792098999	-2.948219859081766	-3.2766476327722724	23	22	-98.29535579681396	-102.03314304351807	-9.829535579681396	-10.203314304351807	10	10	-409.6631153821945	-417.6400420665741	-6.3025094674183775	-6.52562565729022	65	64	True	False	0.32842777369050635	False
351	just	Don't tell me that's your lunch?	No, this is just my appetizer ... this is my lunch!	No, this is my appetizer ... this is my lunch!	A candy bar for an appetizer and a piece of pie for lunch! That's all junk!	-83.935546875	-79.376220703125	-4.6630859375	-4.669189453125	18	17	-122.45156967639923	-120.45668721199036	-4.898062787055969	-4.818267488479615	25	25	-407.4157351255417	-400.81438636779785	-6.267934386546795	-6.262724786996841	65	64	True	False	0.006103515625	False
355	just	( A stranger stops to help ) Everything OK?__eou__No! My tour bus got a speeding ticket not ten minutes ago. Now my engine is on fire!	I think that's just steam. Your engine's overheated.	I think that's steam. Your engine's overheated.	Do you know a lot about cars?	-70.18431413173676	-72.94749844074249	-3.5092157065868377	-3.8393420231969735	20	19	-74.16836953163147	-72.15144634246826	-5.705259194740882	-5.550111257112944	13	13	-424.354501247406	-425.1224421262741	-5.6580600166320805	-5.7448978665712715	75	74	True	False	0.3301263166101358	False
366	just	How's your new car?__eou__Perfect! Couldn't be better.__eou__You made a good choice, then?	It's just what I want.	It's what I want.	No regrets?	-67.22977197170258	-69.62129342556	-5.171520920900198	-5.80177445213	13	12	-66.86376953125	-54.75115966796875	-8.35797119140625	-6.843894958496094	8	8	-474.5580313205719	-464.7171803712845	-7.30089278954726	-7.26120594330132	65	64	True	False	0.6302535312298021	False
375	just	Dad, can I have a pet? I did what you said and passed all of my exams.__eou__Then I guess you get to have a pet. Do you know what you want?	I want a dog. My friend Mindy's dog just had puppies and she said I can have one.	I want a dog. My friend Mindy's dog had puppies and she said I can have one.	You know who will be responsible for feeding and cleaning and all of that stuff?	-85.45508873462677	-89.9825850725174	-3.165003286467658	-3.4608686566352844	27	26	-118.54776382446289	-117.57047271728516	-5.6451316106887095	-5.598593938918341	21	21	-507.6336508989334	-511.2339965105057	-5.287850530197223	-5.381410489584271	96	95	True	False	0.2958653701676264	False
394	just	Nathan said he didn't have any fun at his new school this week. Do you know why?	I think he hasn't made any new friends yet. He's just a little lonely.	I think he hasn't made any new friends yet. He's a little lonely.	He really misses his friends from our old neighborhood.	-83.6491322517395	-80.37082362174988	-3.34596529006958	-3.3487843175729117	25	24	-111.42979431152344	-111.26660537719727	-7.428652954101563	-7.417773691813151	15	15	-418.3348182439804	-414.88085782527924	-5.810205808944172	-5.843392363736327	72	71	True	False	0.002819027503331739	False
407	just	What do you think about half day kindergarten for Stacey?__eou__We could try it for the first few weeks and see if she likes it.	I just think it will be a little difficult for her to be away from home for so long right off the bat.	I think it will be a little difficult for her to be away from home for so long right off the bat.	You have a good point. She hasn't really ever been away from home for longer than a few hours.	-103.85210418701172	-98.40558242797852	-3.5811070409314385	-3.5144850867135182	29	28	-134.43451499938965	-132.72084856033325	-4.80123267854963	-4.740030305726187	28	28	-534.6598949432373	-527.4755616188049	-5.62799889413934	-5.611442144880903	95	94	True	False	-0.06662195421792028	False
454	just	Cathy, I'd like to introduce the new microwave stove of mine to you, because it is easy to use.__eou__OK, it so happened I want to buy one.	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you just need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	I think it’s good, and it suits me, because I'm not good at cooking. Is it expensive?	-156.3785376548767	-159.97300052642822	-2.5222344783044632	-2.6225082053512825	62	61	-135.21734237670898	-132.11081314086914	-4.5072447458903	-4.403693771362304	30	30	-622.9835143089294	-623.4714479446411	-4.514373292093691	-4.550886481347745	138	137	True	False	0.10027372704681925	False
462	just	I'm looking for some fresh produce that's on sale.	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?	-100.05120849609375	-102.88031005859375	-7.146514892578125	-7.913870004507212	14	13	-86.46947574615479	-84.60347747802734	-7.2057896455128985	-7.050289789835612	12	12	-397.90961170196533	-398.8727149963379	-7.802149249058144	-7.977454299926758	51	50	True	False	0.7673551119290867	False
465	just	Let’s go to Wangfujing by bus.__eou__Better take the subway. It’s faster, and more convenient.__eou__En, where do we pay the fares?	Just go to the ticket office in the subway.	Go to the ticket office in the subway.	Do I have to pay an additional fare to change trains?	-73.23388671875	-70.9866943359375	-4.882259114583333	-5.070478166852679	15	14	-74.78451538085938	-74.59613037109375	-4.399089140050552	-4.388007668887868	17	17	-533.530713558197	-531.0931220054626	-6.13253693745054	-6.17550141866817	87	86	True	False	0.18821905226934543	False
472	just	Hey Michael. Where are you going?	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-52.27313232421875	-57.99420166015625	-3.267070770263672	-3.866280110677083	16	15	-50.62480163574219	-48.491241455078125	-6.328100204467773	-6.061405181884766	8	8	-293.5367889404297	-297.11785888671875	-6.826436952103016	-7.074234735398066	43	42	True	False	0.5992093404134113	False
476	just	Hey Michael. Where are you going?	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-52.27313232421875	-57.99420166015625	-3.267070770263672	-3.866280110677083	16	15	-50.62480163574219	-48.491241455078125	-6.328100204467773	-6.061405181884766	8	8	-293.5367889404297	-297.11785888671875	-6.826436952103016	-7.074234735398066	43	42	True	False	0.5992093404134113	False
482	just	Mike, I'm afraid I can't come back home for dinner tonight.__eou__Not back home for dinner again? That's the third time this week!	I'm sorry. Our company has just opened. There are always too many things to handle. You know that.	I'm sorry. Our company has opened. There are always too many things to handle. You know that.	You don't have to explain. Suit yourself.	-114.93489074707031	-117.90608978271484	-3.9632720947265625	-4.210931777954102	29	28	-94.01369380950928	-92.68745613098145	-5.87585586309433	-5.79296600818634	16	16	-442.1884424686432	-443.7679512500763	-4.9684094659398115	-5.042817627841776	89	88	True	False	0.24765968322753906	False
492	just	Excuse me, but can you tell me the way to the railway station?	Just go straight along this street, turn left at the first crossing and walk straight ahead about 100 meters. You can’t miss it.	Go straight along this street, turn left at the first crossing and walk straight ahead about 100 meters. You can’t miss it.	About how long will it take me to get there?	-86.81833577156067	-81.60231971740723	-2.4116204380989075	-2.3314948490687777	36	35	-63.89555501937866	-64.82002806663513	-3.9934721887111664	-4.051251754164696	16	16	-353.2715587615967	-348.9662368297577	-4.529122548225598	-4.532029049737113	78	77	True	False	-0.08012558903012978	False
498	just	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	-59.635498046875	-59.21044921875	-5.9635498046875	-6.578938802083333	10	9	-61.81359648704529	-63.09661865234375	-5.151133040587108	-5.2580515543619795	12	12	-307.26156783103943	-308.1128273010254	-6.8280348406897655	-7.002564256841486	45	44	True	False	0.6153889973958329	False
526	just	Hey! What are you doing here?	I'm just shopping.	I'm shopping.	What are you shopping for?	-76.63662338256836	-74.66347885131836	-6.966965762051669	-7.466347885131836	11	10	-52.042685747146606	-54.18792474269867	-4.731153249740601	-4.92617497660897	11	11	-316.0076858997345	-316.17440927028656	-7.707504534139866	-7.904360231757164	41	40	True	False	0.49938212308016716	False
527	just	Hi, I'd like to get your store credit card.__eou__Here's the application form.__eou__I'm finished. Here's the form.	Thank you. Now if you'll just give me a credit card.	Thank you. Now if you'll give me a credit card.	Here's my VISA.	-69.5719108581543	-69.47743225097656	-3.4785955429077147	-3.6567069605777136	20	19	-78.3970719575882	-80.44812607765198	-7.127006541598927	-7.3134660070592705	11	11	-512.4634146690369	-514.2970892190933	-6.1742580080606855	-6.271915722184065	83	82	True	False	0.17811141766999894	False
557	just	What's wrong with you?__eou__I feel so tired.__eou__I really recommend you go for a run in the morning.	Why? I'd just be dead tired for the rest of the day.	Why? I'd be dead tired for the rest of the day.	On the contrary! It really refreshes you and gets you ready to attack the day.	-78.95926284790039	-75.7115523815155	-3.7599648975190663	-3.785577619075775	21	20	-122.06465637683868	-121.16795837879181	-5.30715897290603	-5.268172103425731	23	23	-562.3680787086487	-558.1849627494812	-6.318742457400547	-6.343010940335014	89	88	True	False	0.025612721556708795	False
569	just	May I help you?	I'm just browsing, thanks.	I'm browsing, thanks.	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	-67.89892578125	-77.2440185546875	-5.222994290865385	-6.437001546223958	13	12	-138.05396270751953	-128.16686248779297	-5.113109729908131	-4.746920832881221	27	27	-374.0648956298828	-373.51654052734375	-6.67973027910505	-6.791209827769887	56	55	True	False	1.214007255358573	True
570	just	I'm looking for some lipsticks. Do you still have some in peach rose?	Oh, yes. That is a beautiful color. It has been a very popular lipstick this season. I have just two left.	Oh, yes. That is a beautiful color. It has been a very popular lipstick this season. I have two left.	Great. I'll take one.	-111.1348876953125	-108.8631591796875	-3.584996377268145	-3.62877197265625	31	30	-52.38211441040039	-52.59680461883545	-4.029393416184646	-4.045908047602727	13	13	-400.0730438232422	-397.9818067550659	-5.480452655112907	-5.52752509382036	73	72	True	False	0.04377559538810516	False
575	just	Can I see the paper when you're through, Sally?	OK. I just want to read the comics.	OK. I want to read the comics.	Take your time.	-69.50213623046875	-68.6951904296875	-4.633475748697917	-4.90679931640625	15	14	-61.80966281890869	-61.92123985290527	-6.867740313212077	-6.880137761433919	9	9	-345.88238620758057	-345.1870174407959	-7.2058830459912615	-7.344404626399912	48	47	True	False	0.2733235677083332	False
585	just	Could you show me where the ice cream is located?	Just go to the end of the store. And it will be on your right. We have all the ice creams and frozen foods back there in the freezers.	Go to the end of the store. And it will be on your right. We have all the ice creams and frozen foods back there in the freezers.	This is my first time here.	-120.84016418457031	-114.12020492553711	-3.1800043206465873	-3.0843298628523543	38	37	-73.222900390625	-72.8861083984375	-6.101908365885417	-6.073842366536458	12	12	-393.17382621765137	-386.0659656524658	-5.460747586356269	-5.437548812006561	72	71	True	False	-0.095674457794233	False
622	just	I think we should do the floors before we work on the curtains and walls.__eou__Why? it doesn't make sense. If we do the floors first, and then paint the walls, we will get paint all over our new floor.	Hmm Maybe you're right. But I can't stand all this green carpet here. And besides, I know how to paint. I will just cover everything with drop cloth. I won't get anything on the floor.	Hmm Maybe you're right. But I can't stand all this green carpet here. And besides, I know how to paint. I will cover everything with drop cloth. I won't get anything on the floor.	Are you sure?	-199.7309728860855	-196.46393990516663	-3.8409802478093367	-3.852234115787581	52	51	-107.03724956512451	-107.63054275512695	-11.893027729458279	-11.958949195014107	9	9	-613.4132128953934	-610.7394731044769	-5.111776774128278	-5.132264479869554	120	119	True	False	0.011253867978244347	False
638	just	Hello, do you have any vacancies?	Yes, something just opened up.	Yes, something opened up.	What kind of apartment is it?	-73.95199584960938	-78.04777145385742	-6.162666320800781	-7.095251950350675	12	11	-84.12640237808228	-80.64999806880951	-7.010533531506856	-6.720833172400792	12	12	-353.07902002334595	-353.7066959142685	-8.21114000054293	-8.421587997958774	43	42	True	False	0.9325856295498935	True
683	just	I think this spring is a good time for us to start looking.__eou__We should plan to move out of here before July. I'm tired of living in apartments.	I know, dear. I am too. But we've just been too busy to look for a house.	I know, dear. I am too. But we've been too busy to look for a house.	We need to find a good realtor.	-85.81917572021484	-83.64683532714844	-3.0649705614362444	-3.098030938042535	28	27	-74.77813720703125	-72.48237609863281	-5.752164400540865	-5.575567392202524	13	13	-414.63917541503906	-410.2163848876953	-4.8213857606399895	-4.8260751163258275	86	85	True	False	0.033060376606290465	False
690	just	Hello, are you interested in this Honda?	Hi, I am just looking.	Hi, I am looking.	It's a good car.	-63.24169921875	-71.8172607421875	-5.2701416015625	-6.528841885653409	12	11	-76.21507000923157	-74.11924648284912	-6.351255834102631	-6.17660387357076	12	12	-347.45643639564514	-353.9265308380127	-7.896737190810117	-8.230849554372389	44	43	True	False	1.2587002840909092	True
693	just	Miss, may I help you?	Yes, I just wondered why the price between the ninth and tenth floor is so different.	Yes, I wondered why the price between the ninth and tenth floor is so different.	It's because of the view.	-103.3214111328125	-100.26678466796875	-4.4922352666440215	-4.557581121271307	23	22	-85.2003755569458	-86.89172410964966	-6.553875042841985	-6.6839787776653585	13	13	-365.5362138748169	-364.172935962677	-6.769189145829943	-6.871187470993906	54	53	True	False	0.06534585462728515	False
698	just	What is your favorite coffee?__eou__Irish coffee is my favorite. But I'm not particular on it.__eou__All right. Would you make coffee yourself when you are at home?	Not very often. Making coffee is a bit troublesome. Most of the time, I just buy takeout at Starbucks. And also, I quite like instant coffee.	Not very often. Making coffee is a bit troublesome. Most of the time, I buy takeout at Starbucks. And also, I quite like instant coffee.	I think instant coffee is becoming more and more popular. Though its taste is not perfect, it's really cheap and convenient.	-145.53468704223633	-147.67486381530762	-3.9333699200604415	-4.102079550425212	37	36	-138.37079226970673	-137.1936765909195	-4.463573944184088	-4.425602470674822	31	31	-678.428506731987	-679.3881613016129	-5.471197634935379	-5.5234809861919745	124	123	True	False	0.16870963036477038	False
728	just	Hello, can I help you?__eou__Yes, my engine warning light is on.__eou__How long has it been on for?	Just since today.	Since today.	You can still drive, without problems.	-59.02001953125	-61.184326171875	-6.557779947916667	-7.648040771484375	9	8	-101.658203125	-103.582763671875	-7.819861778846154	-7.967904897836538	13	13	-528.1703209877014	-532.1927056312561	-7.8831391192194245	-8.06352584289782	67	66	True	False	1.090260823567708	True
731	just	Do you eat a lot of healthy food?	Compared with healthy food, unhealthy food just tastes so much better. And anyway, I believe if you live a low stress Life and are active, you can get away with eating whatever you like. It's all in the mind.	Compared with healthy food, unhealthy food tastes so much better. And anyway, I believe if you live a low stress Life and are active, you can get away with eating whatever you like. It's all in the mind.	You have the point. I think cancer is caused by more worry than by the things we consume. Some good things you should try are cranberry juice, wild rice and yoghurt.	-187.51003551483154	-187.46956825256348	-3.6059622214390683	-3.6758738873051664	52	51	-229.45565795898438	-226.3909912109375	-5.73639144897461	-5.6597747802734375	40	40	-603.9733381271362	-600.8169345855713	-5.392619090420859	-5.412765176446588	112	111	True	False	0.0699116658660981	False
753	just	This is the menu. What would you like to have?	I don't know what to have. If you don't mind, I'll just leave the choice to you.	I don't know what to have. If you don't mind, I'll leave the choice to you.	With pleasure, sir. May I suggest Steamed stuffed buns and deep-fried twisted dough sticks? They are popular breakfast among Chinese people.	-89.36504530906677	-85.5223023891449	-2.8827433970666703	-2.8507434129714966	31	30	-189.47345542907715	-190.99494552612305	-5.7416198614871865	-5.7877256220037285	33	33	-468.6553294658661	-466.35475993156433	-5.3868428674237485	-5.422729766646097	87	86	True	False	-0.031999984095173684	False
756	just	Food is less expensive in a cafeteria, because you serve yourself.__eou__How to do it?	Just pick up a tray, then put a knife, a fork, a spoon and a paper napkin on it and stand in the line.	Pick up a tray, then put a knife, a fork, a spoon and a paper napkin on it and stand in the line.	How long will it take to reach the buffet?	-123.802734375	-114.740966796875	-3.7515980113636362	-3.5856552124023438	33	32	-87.75236511230469	-81.87384033203125	-5.850157674153646	-5.458256022135417	15	15	-471.9228057861328	-456.980224609375	-6.128867607612114	-6.012897692228618	77	76	True	False	-0.1659427989612925	False
760	just	Let's decide what to order.__eou__I'll have a hamburger.__eou__The works?	No, just tomatoes, please. And large fries.	No, tomatoes, please. And large fries.	Anything to drink?	-79.18038940429688	-77.32980346679688	-4.948774337768555	-5.155320231119791	16	15	-65.2975857257843	-65.81222248077393	-7.2552873028649225	-7.3124691645304365	9	9	-480.21880543231964	-478.9179972410202	-7.503418834879994	-7.601872972079685	64	63	True	False	0.20654589335123674	False
788	just	Excuse me. Does this bus go by Tiananmen square?__eou__Yes, it does.__eou__At which stop should I get off?	There is a stop at Tiananmen Square. The stops will be announced on the bus both in English and Chinese. When the stop is coming, you just push the red button near the rear door if you want to get off.	There is a stop at Tiananmen Square. The stops will be announced on the bus both in English and Chinese. When the stop is coming, you push the red button near the rear door if you want to get off.	Okay, thanks very much.	-163.18988573551178	-163.96332895755768	-3.1382670333752265	-3.2149672344619153	52	51	-53.855764508247375	-53.77008938789368	-4.895978591658852	-4.888189944353971	11	11	-526.2294917106628	-526.9175497293472	-4.783904470096935	-4.8341059608196995	110	109	True	False	0.07670020108668885	False
814	just	Hi, Mikel. What's with you? You look angry.	Nah, I just check my weight, I'm getting fatter.	Nah, I check my weight, I'm getting fatter.	True, you are getting a really pot belly, aren't you?	-84.90480422973633	-83.52234029769897	-4.245240211486816	-4.3959126472473145	20	19	-118.2962738275528	-119.57596027851105	-5.91481369137764	-5.9787980139255525	20	20	-429.5779240131378	-429.38937973976135	-6.608891138663659	-6.709209058433771	65	64	True	False	0.15067243576049805	False
820	just	Hello, madam, I am sorry for keeping you waiting so long. Now please follow me and I will show you your table.__eou__Thank you. Is that a window table?	Yes, just as you have ordered.	Yes, as you have ordered.	It's very nice of you.	-66.6030502319336	-69.02044677734375	-5.123311556302584	-5.7517038981119795	13	12	-80.42273044586182	-86.15445566177368	-6.186363880450909	-6.627265820136437	13	13	-398.48353362083435	-406.6526749134064	-5.534493522511588	-5.727502463569103	72	71	True	False	0.6283923418093957	False
870	just	How do you like the food?__eou__It tastes really great. Did you cook it?__eou__Yes. I made it this afternoon. Would you like some more?	OK, just a little though. I'm really full.	OK, a little though. I'm really full.	Oh. Would you like some soup instead?	-74.16156005859375	-77.763671875	-4.120086669921875	-4.574333639705882	18	17	-67.06649017333984	-66.53783416748047	-4.790463583809989	-4.7527024405343195	14	14	-464.7649574279785	-467.84433364868164	-5.532916159856887	-5.636678718658815	84	83	True	False	0.45424696978400725	False
898	just	Can I help you, sir?__eou__Yes. Fill it up, please.__eou__OK. What kind of gas do you want?	I don't really know. I have just bought this new car. And it's the first time I've gotten gas for it.	I don't really know. I have bought this new car. And it's the first time I've gotten gas for it.	We have regular, super, and premium gasoline. This is a new car, so I'd recommend premium.	-103.3000739812851	-106.27299857139587	-2.951430685179574	-3.125676428570467	35	34	-130.8943634033203	-133.30789184570312	-4.674798692975726	-4.76099613734654	28	28	-561.4500430822372	-566.8705713748932	-5.1509178264425435	-5.248801586804567	109	108	True	False	0.17424574339089283	False
906	just	You sure are buying a lot of things online.__eou__Yes, I ordered a camera and some personal care stuff online yesterday. They will be delivered in two weeks.__eou__What are the advantages of buying online?	Sometimes you can save money and you can find things that you had difficulty finding in a store. sometimes it's just convenient, like doing it late at night and sometimes it's just fun.	Sometimes you can save money and you can find things that you had difficulty finding in a store. sometimes it's convenient, like doing it late at night and sometimes it's fun.	The idea of doing it at night is interesting. Maybe I'll try it some day.	-145.56088852882385	-146.4689085483551	-3.234686411751641	-3.406253687171049	45	43	-109.30874633789062	-104.66667938232422	-4.554531097412109	-4.361111640930176	24	24	-653.7944395542145	-650.0731490850449	-5.02918799657088	-5.078696477226913	130	128	True	False	0.17156727541940775	False
925	just	Hello, I want to order an Easy-own package. What would you recommend?__eou__Which function do you use more, making calls or sending short messages?__eou__About the same. But I'm looking for a job, so I have to answer the phone often.	Then I recommend this package to you. You can receive all the calls free by paying just 10 yuan a month.	Then I recommend this package to you. You can receive all the calls free by paying 10 yuan a month.	That's good. How can I order it?	-100.70133972167969	-99.38557434082031	-3.3567113240559894	-3.427088770373114	30	29	-78.24017524719238	-83.64377844333649	-4.890010952949524	-5.22773615270853	16	16	-659.4808826446533	-663.558207154274	-5.495674022038778	-5.576119387851042	120	119	True	False	0.07037744631712473	False
