id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
745	only	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?	-63.26211357116699	-60.958269119262695	-1.5429783797845609	-1.5239567279815673	41	40	-16.159815788269043	-16.26804828643799	-1.0773210525512695	-1.0845365524291992	15	15	-178.65333080291748	-176.45771884918213	-1.7688448594348265	-1.7645771884918213	101	100	True	-0.019021651802993533	False
794	only	Can I have the window seat over there?__eou__Sorry, sir. That table has been booked.	Well, in that case, this table is the only choice.	Well, in that case, this table is the choice.	Actually you can have a window seat if you don't mind a ten-minute wait.	-27.16846466064453	-30.92871856689453	-1.509359147813585	-1.8193363862879135	18	17	-34.00827646255493	-37.11344575881958	-1.4786207157632578	-1.6136280764704165	23	23	-135.03785181045532	-141.8809494972229	-1.9291121687207904	-2.0562456448872886	70	69	True	0.30997723847432845	False
797	only	Good evening, may I help you?__eou__I would like to book a table for six tonight.	Sorry, sir. We have only double tables left.	Sorry, sir. We have double tables left.	What a pity. Can you recommend a nice restaurant near here?	-24.348559379577637	-33.18693828582764	-1.5217849612236023	-2.212462552388509	16	15	-23.566981315612793	-23.480906009674072	-1.3862930185654585	-1.3812297652749455	17	17	-107.36455345153809	-116.10587072372437	-1.7316863459925498	-1.9033749298971208	62	61	True	0.6906775911649068	True
871	only	Tom, how do you think of second-hand goods?__eou__Why did you ask that? Do you want to buy the used goods?__eou__I'm considering buying a second-hand computer for I'm short of money now.	You know the car I'm driving, which is still in good condition though it is second-hand. And it only cost me 300 dollars. It was so cheap.	You know the car I'm driving, which is still in good condition though it is second-hand. And it cost me 300 dollars. It was so cheap.	But do you really mean that the second - hand goods are just as good as the new ones?	-72.5821304321289	-73.0444107055664	-1.6879565216774164	-1.7391526358468192	43	42	-35.27106285095215	-35.43799591064453	-1.4696276187896729	-1.4765831629435222	24	24	-241.81184577941895	-242.4353265762329	-1.8891550451517105	-1.9089395793404167	128	127	True	0.05119611416940284	False
876	only	I like Chinese food.__eou__I like Chinese food, too. I like dumplings best.__eou__At school, we sometimes have Chinese food for lunch.	That's good. We eat Chinese food only at the Chinese restaurant.	That's good. We eat Chinese food at the Chinese restaurant.	My mother can make some Chinese food.	-25.5287823677063	-22.788708686828613	-1.276439118385315	-1.1994057203594006	20	19	-14.487532615661621	-15.403298377990723	-1.2072943846384685	-1.2836081981658936	12	12	-129.5462236404419	-127.725905418396	-1.7272829818725586	-1.7260257488972433	75	74	True	-0.07703339802591436	False
915	only	Steven, we are preparing a martial arts show for the New Year's party. Would you like to join us?	I'd love to! But I have never learned martial arts, and there is only a month left before the New Year.	I'd love to! But I have never learned martial arts, and there is a month left before the New Year.	That's OK. A month is enough for you to learn the basic movements. It would be great to have you with us on the show.	-37.75119590759277	-39.5143985748291	-1.217780513148154	-1.31714661916097	31	30	-41.524070262908936	-42.07313299179077	-1.221296184203204	-1.2374450879938461	34	34	-182.0064959526062	-184.33484411239624	-1.9362393186447469	-1.9820950979827552	94	93	True	0.09936610601281592	False
951	only	Have you got any outdoor interests?	Yes. My only recreation is skateboarding.	Yes. My recreation is skateboarding.	Oh, I know it. It is included in extreme sports. I think it's too dangerous for me.	-30.1922664642334	-27.3472957611084	-2.3224820357102613	-2.2789413134256997	13	12	-51.433855056762695	-50.340468406677246	-1.9049575946949147	-1.864461792839898	27	27	-138.78648948669434	-134.8602170944214	-2.6689709516671987	-2.6443179822435567	52	51	True	-0.04354072228456163	False
965	only	Excuse me, where is the Beijing Railway Station?__eou__You can take the subway to get there.__eou__How long will it take to get there?	It takes only ten minutes.	It takes ten minutes.	May I take a bus or a taxi to get there?	-8.766989707946777	-8.637763023376465	-0.796999064358798	-0.8637763023376465	11	10	-18.60820198059082	-18.396211624145508	-1.1630126237869263	-1.1497632265090942	16	16	-105.25662326812744	-104.87805080413818	-1.503666046687535	-1.5199717507846113	70	69	True	0.06677723797884849	False
966	only	Excuse me, can you tell me where Main Street is?__eou__Turn left at the second light and then go straight for two blocks.__eou__Is it far?	No. It's only a five-minute walk. You can't miss it.	No. It's a five-minute walk. You can't miss it.	Thanks a lot.	-15.32997465133667	-16.931154251098633	-0.6387489438056946	-0.7361371413521145	24	23	-2.9013729095458984	-2.923455238342285	-0.3626716136932373	-0.36543190479278564	8	8	-98.2871413230896	-99.90772724151611	-1.2764563808193454	-1.3145753584410016	77	76	True	0.09738819754641992	False
987	only	Where do these flower vases come from?__eou__They are made a town nearby. The flower vases are made of porcelain and covered with tiny bamboo sticks.__eou__Are they breakable?	No. They are not only ornamental, but also useful.	No. They are not ornamental, but also useful.	No wonder it's so expensive.	-19.706189155578613	-29.441450119018555	-1.1591875973869772	-1.8400906324386597	17	16	-16.62615966796875	-16.449691772460938	-1.3855133056640625	-1.3708076477050781	12	12	-181.0356845855713	-190.58712196350098	-2.3209703151996317	-2.475157428097415	78	77	True	0.6809030350516825	True
1010	only	In 1986, a New Zealander Hackett popularized Bungee as a commercialized sport of mass entertainment. This sport is very challenging. It is a test of people's psychological ability of endurance. Especially when descending, as if they are watching a fast forward tape and when they bounce back, they sway around. The timid people will shrink back at the sight of it. Even if they jump off, they find it hard to avoid screaming with closed eyes. No wonder people give the title' brave' to anyone who jumps off.__eou__You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth. The wind roars at their ears and their bodies rapidly descend. They do not even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.__eou__Entrusting life to the care of a rope indeed requires infinite courage.	"A young French fellow recalled his first bungee experience and said, "" When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more. If the cord had broken, I would be knocked to' bakemeat'. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I only felt wind wiring at my ears. My body rapidly descended. I thought that after only seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I only felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable. """	"A young French fellow recalled his first bungee experience and said, "" When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more. If the cord had broken, I would be knocked to' bakemeat'. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I felt wind wiring at my ears. My body rapidly descended. I thought that after seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable. """	It is hard to come by in life that you experience this kind of' comfortable'	-474.8908100128174	-475.79382514953613	-2.6237061326674995	-2.672999017694023	181	178	-42.961734771728516	-42.79630088806152	-2.045796893891834	-2.0379190899076915	21	21	-1217.0968408584595	-1217.8344221115112	-2.857034837695914	-2.8790411870248493	426	423	True	0.049292885026523514	False
1038	only	Can I order take-out here?	We only have spring rolls today for take-out.	We have spring rolls today for take-out.	Then could I have four orders, please?	-31.90814971923828	-33.45006561279297	-1.9942593574523926	-2.230004374186198	16	15	-20.759878158569336	-22.40445613861084	-1.5969137045053334	-1.7234197029700646	13	13	-103.14204406738281	-106.34363651275635	-2.455762953985305	-2.5937472320184476	42	41	True	0.23574501673380555	False
1099	only	How long is the warranty?__eou__We guarantee our product for two years.__eou__How about the repairs after the warranty expire? Are you responsible for the fixing if the machine breaks down after the warranty period?	Yes. All repairs are billed at cost. We'll only bill you for parts. The on-site service is $ 300 a year after the warranty.	Yes. All repairs are billed at cost. We'll bill you for parts. The on-site service is $ 300 a year after the warranty.	Will you supply spare parts if we want them?	-86.9420919418335	-85.7082052230835	-2.1735522985458373	-2.197646287771372	40	39	-21.595189094543457	-21.43257713317871	-1.5425135067531042	-1.5308983666556222	14	14	-222.56638145446777	-221.18138790130615	-2.060799828282109	-2.067115774778562	108	107	True	0.024093989225534518	False
1142	only	Look! Allen has the mic!	I thought he only liked to listen!	I thought he liked to listen!	That was before he heard Stanley sing! I guess he couldn't stand it any more, so he decided to give it a try himself!	-24.256996154785156	-23.416419982910156	-1.8659227811373198	-1.9513683319091797	13	12	-72.28439831733704	-71.36398100852966	-2.1904363126465767	-2.1625448790463535	33	33	-169.29094815254211	-167.53703474998474	-2.9188094509058984	-2.9392462236839427	58	57	True	0.08544555077185989	False
1272	only	Excuse me, but can you tell me the way to the Today Mall?__eou__Yes, go down the fifth street. You won't miss it.__eou__How long will it take me to get there?	It's only about 10 minutes' walk.	It's about 10 minutes' walk.	Thank you very much.	-9.903305530548096	-8.167534351348877	-0.5825473841498879	-0.5104708969593048	17	16	-2.351316452026367	-2.3195629119873047	-0.26125738355848527	-0.2577292124430339	9	9	-128.27009057998657	-126.51372766494751	-1.5835813651850195	-1.5814215958118438	81	80	True	-0.07207648719058313	False
1368	only	Excuse me. How much is the chocolate bar?__eou__One dollar.__eou__So, I can have five for five dollars?	Actually, you can only have four.	Actually, you can have four.	Oh, yeah. I forgot tax. Give me four then, please.	-14.423308849334717	-15.057586193084717	-1.1094852961026704	-1.2547988494237263	13	12	-37.41359043121338	-35.84542751312256	-1.9691363384849148	-1.886601448059082	19	19	-134.12940311431885	-133.1713047027588	-1.916134330204555	-1.9300189087356345	70	69	True	0.1453135533210559	False
1446	only	Excuse me. Have you got the time?__eou__My watch says half past five.__eou__Does your watch keep good time?	Oh yeah. It loses only a few seconds in the whole month.	Oh yeah. It loses a few seconds in the whole month.	Thanks a lot.	-30.7233304977417	-31.63757610321045	-1.6170173946179842	-1.757643116845025	19	18	-6.982110977172852	-6.873283386230469	-0.8727638721466064	-0.8591604232788086	8	8	-112.34983968734741	-113.13853406906128	-1.728459072113037	-1.7677895948290825	65	64	True	0.14062572222704084	False
1492	only	Now I'm sure we'll never get all our things back. They're so clever these criminals. What's the point of collecting beautiful things for other people to steal?	I only wish it were this time yesterday.	I wish it were this time yesterday.	Think how happy we were. Now this.Things always go wrong.	-34.822251319885254	-31.232651710510254	-2.4873036657060896	-2.4025116700392504	14	13	-58.66645050048828	-57.48655128479004	-3.259247250027127	-3.1936972935994468	18	18	-227.56825828552246	-222.81243133544922	-3.0342434438069663	-3.0109788018303947	75	74	True	-0.08479199566683926	False
1493	only	Jane! What an enchanting skirt you have on!__eou__Thank you! Guess how much it costs.__eou__Bright colors, smooth material, exquisite craftsmanship, soft lines ... Darling, it looks elegant on you! It can't be any cheap stuff. Something around two hundred, I guess.	Your offer is way off the mark. It set me back only sixty-five.	Your offer is way off the mark. It set me back sixty-five.	Then you got a windfall! Was sixty-five the original price, or did you get a special discount?	-40.5279016494751	-41.3797082901001	-1.8421773477034136	-1.970462299528576	22	21	-52.1683464050293	-52.41681671142578	-1.932160977964048	-1.9413635819046586	27	27	-318.2405309677124	-319.289409160614	-2.652004424730937	-2.683104278660622	120	119	True	0.12828495182516253	False
1538	only	Excuse me. Would you tell me where The People's Park is?__eou__The People's Park is located on Nanjing Road, near Limbo road, just on the opposite side of the International Hotel.__eou__How long will it take me to get there?	Only about twenty minutes.	About twenty minutes.	I'm not going in the wrong direction, am I?	-11.189901351928711	-7.105703353881836	-1.118990135192871	-0.7895225948757596	10	9	-22.65578269958496	-22.7327823638916	-1.332693099975586	-1.3372224919936235	17	17	-181.7304244041443	-177.7259726524353	-1.9540905849907988	-1.931804050569949	93	92	True	-0.32946754031711145	False
1553	only	Our housing problem is a highly complicated issue.__eou__It is true. I think we should change some policies.__eou__Right. Like our LPF program. The mortgage size is linked with the amount of savings households have accumulated on their LPF accounts.	Indeed, it's unfair. Households with higher salaries receive larger LPF contributions and thus qualify for larger loans. Lower-income households, on the other hand, can only get smaller loans, or perhaps nothing if they could not afford to purchase any housing.	Indeed, it's unfair. Households with higher salaries receive larger LPF contributions and thus qualify for larger loans. Lower-income households, on the other hand, can get smaller loans, or perhaps nothing if they could not afford to purchase any housing.	Like you and me!	-105.02002835273743	-105.81727004051208	-1.8424566377673233	-1.8895941078662872	57	56	-21.48318099975586	-21.558337211608887	-2.3870201110839844	-2.3953708012898765	9	9	-332.155446767807	-333.06190180778503	-2.5748484245566434	-2.6020461078733206	129	128	True	0.04713747009896396	False
1562	only	Did you watch the finale last night? My favorite singer won!	Oh, I love him too. He not only sings well but shows perseverance when he encounters difficulties in the contest.	Oh, I love him too. He not sings well but shows perseverance when he encounters difficulties in the contest.	Yeah, he got booted after his initial performance in the audition, but he did not give up. He then tried at another two auditions.	-65.17142486572266	-77.70128631591797	-2.3275508880615234	-2.8778254191080728	28	27	-75.54359817504883	-77.34395217895508	-2.360737442970276	-2.416998505592346	32	32	-209.5603485107422	-223.86392211914062	-2.686671134753105	-2.9073236638849433	78	77	True	0.5502745310465493	True
1577	only	Excuse me, can you tell me where central Park Street is?__eou__Turn right at the third light and then go straight for two blocks.__eou__Is it far?	No. It's only a ten-minute walk.	No. It's a ten-minute walk.	I see. Thanks a lot.	-10.811713218688965	-12.52661418914795	-0.6359831305111155	-0.7829133868217468	17	16	-6.698646545410156	-6.796955108642578	-0.6089678677645597	-0.617905009876598	11	11	-114.88139057159424	-116.72036457061768	-1.5524512239404626	-1.5989091037070915	74	73	True	0.14693025631063128	False
1579	only	Excuse me, how do I get to the Forbidden City?__eou__Follow this road and turn right at the second intersection. It'll be right there.__eou__Is it far?	No, it should only take you about 15 minutes by foot.	No, it should take you about 15 minutes by foot.	Thank you.	-14.402929306030273	-14.308355331420898	-0.7201464653015137	-0.7530713332326788	20	19	-2.3405189514160156	-2.270414352416992	-0.3343598502022879	-0.32434490748814176	7	7	-106.93715476989746	-106.77867126464844	-1.4070678259197034	-1.4237156168619791	76	75	True	0.032924867931165114	False
1602	only	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.	-20.498828411102295	-20.459017038345337	-1.1388238006167941	-1.2034715904909021	18	17	-38.09848737716675	-37.90809631347656	-1.5874369740486145	-1.5795040130615234	24	24	-132.57544016838074	-132.36588406562805	-1.5065390928225084	-1.521446943283081	88	87	True	0.06464778987410802	False
1624	only	Hi, I want to check out.__eou__Okay. Come with me.__eou__Can I pay by a credit card?	Sorry, you can only pay cash.	Sorry, you can pay cash.	OK. Here is the money.	-13.098586320877075	-16.492385149002075	-1.0075835631443903	-1.3743654290835063	13	12	-10.163321256637573	-10.244624376296997	-0.9239382960579612	-0.9313294887542725	11	11	-99.62576055526733	-103.10367012023926	-1.633209189430612	-1.7183945020039877	61	60	True	0.366781865939116	False
1706	only	You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth The wind roars at their ears and their bodies rapidly descend. They do not even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.__eou__Entrusting life to the care of a rope indeed requires infinite courage.	A young French fellow recalled his first bungee experience and said, When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more.If the cord had broken, I would be knocked to bake meat. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I only felt wind wiring at my ears. My body rapidly descended. I thought that after only seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I only felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable.	A young French fellow recalled his first bungee experience and said, When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more.If the cord had broken, I would be knocked to bake meat. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I felt wind wiring at my ears. My body rapidly descended. I thought that after seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable.	It is hard to come by in life that you experience this kind of comfortable!	-477.286660194397	-478.04632091522217	-2.6813857314291965	-2.731693262372698	178	175	-44.98210334777832	-45.299628257751465	-2.249105167388916	-2.264981412887573	20	20	-893.8447113037109	-894.9218969345093	-2.930638397717085	-2.9633175395182425	305	302	True	0.05030753094350171	False
1817	only	What’s the matter, dear?__eou__Something awful happened. We went to the Portobello Road, and someone stole my handbag.__eou__Oh, dear. Did you lose a lot of money?	No. Only a few pounds. But my passport was in the bag. That’what I’m really worried about.	No. A few pounds. But my passport was in the bag. That’what I’m really worried about.	You must tell your embassy about it. And I think they’ll issue you with a new one.	-46.148027658462524	-49.27298188209534	-1.5382675886154176	-1.6990683407619083	30	29	-35.31240272521973	-35.51837348937988	-1.412496109008789	-1.4207349395751954	25	25	-194.15141463279724	-197.4162995815277	-1.7976982836370115	-1.8450121456217543	108	107	True	0.1608007521464907	False
1888	only	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.	-64.62810516357422	-62.225914001464844	-1.9584274291992188	-1.9445598125457764	33	32	-37.02663993835449	-37.07462501525879	-1.948770523071289	-1.951296053434673	19	19	-256.98880767822266	-254.6441535949707	-2.3362618879838424	-2.3361848953667037	110	109	True	-0.013867616653442383	False
1891	only	I work so hard that I do not have the energy to exercise.__eou__That is just an excuse. You can always find some time to exercise.__eou__But I work hard all the time for long hours. Often I have no time for lunch. Yet, I am still getting fatter.	Bill, you know that work is not the same as exercise as it is stressful but not relaxing. And skipping meals will not help you lose weight.In fact your body will only store fat if you miss meals.	Bill, you know that work is not the same as exercise as it is stressful but not relaxing. And skipping meals will not help you lose weight.In fact your body will store fat if you miss meals.	I know you're right, but what can I do?	-122.70355606079102	-118.21263551712036	-2.556324084599813	-2.5151624578110714	48	47	-16.05939292907715	-16.146574020385742	-0.9446701722986558	-0.9497984717873966	17	17	-291.3733878135681	-286.9481177330017	-2.126813049734074	-2.1099126303897187	137	136	True	-0.04116162678874158	False
1895	only	Hello. This is the Stewart Resident.__eou__Hello. Is Mr. Stewart there?__eou__This is Mr. Stewart. Who’s this?	I’m calling from Bell Canada. We are currently offering a great deal on long distance calling, only $ 17 a month. With this plan you get 500 minutes of long distance calls each month without any additional charges.	I’m calling from Bell Canada. We are currently offering a great deal on long distance calling, $ 17 a month. With this plan you get 500 minutes of long distance calls each month without any additional charges.	I’m sorry. I’m not interested in it.	-88.5066466331482	-88.79206228256226	-1.6390119746879295	-1.675321929859665	54	53	-15.110194206237793	-15.12257719039917	-0.8888349533081055	-0.8895633641411277	17	17	-199.10345220565796	-199.40167808532715	-1.7619774531474155	-1.7803721257618494	113	112	True	0.03630995517173563	False
1938	only	What’s the matter, dear?__eou__Something awful happened. We went to the Portobello Road, and someone stole my handbag.__eou__Oh, dear. Did you lose a lot of money?	No. Only a few pounds. But my passport was in the bag. That’what I’m really worry about.	No. A few pounds. But my passport was in the bag. That’what I’m really worry about.	You must tell the embassy about it. And I think they’ll issue you with a new one.	-52.976587533950806	-56.126917123794556	-1.7658862511316935	-1.9354109353032605	30	29	-36.07044219970703	-36.000762939453125	-1.4428176879882812	-1.440030517578125	25	25	-201.7515790462494	-204.75344824790955	-1.868070176354161	-1.913583628485136	108	107	True	0.16952468417156696	False
1967	only	They must have got in through the kitchen window.	If only we'd remember to close it.	If we'd remember to close it.	I am afraid your diamond bracelet has gone, darling!	-22.343019485473633	-25.34831428527832	-1.4895346323649088	-1.81059387751988	15	14	-40.81369590759277	-40.4165735244751	-2.720913060506185	-2.6944382349650065	15	15	-118.14402198791504	-120.7522554397583	-2.6254227108425563	-2.7443694418126885	45	44	True	0.3210592451549712	False
1997	only	Excuse me, please.Could you tell me how to get to the No. 10 Middle School?__eou__Walk down this road, take the fourth turn to the right.Then you'll see it.__eou__Is it far from here to there?	No. It's only about five minutes' walk.	No. It's about five minutes' walk.	Many thanks!	-9.180460929870605	-9.303948402404785	-0.5400271135218003	-0.5814967751502991	17	16	-7.6954498291015625	-7.656259536743164	-1.0993499755859375	-1.0937513623918806	7	7	-138.34357357025146	-138.43457126617432	-1.5544221749466456	-1.5731201280247082	89	88	True	0.041469661628498744	False
2005	only	Michael, it is time to wake up.__eou__Huh?	Yes, it is time to wake up. And, also, from now on I will speak only English to you. And you should speak only English to me, too.	Yes, it is time to wake up. And, also, from now on I will speak English to you. And you should speak English to me, too.	Okay, mom.	-65.0008282661438	-60.901188373565674	-1.6250207066535949	-1.6026628519359387	40	38	-7.533564567565918	-7.333489418029785	-0.9416955709457397	-0.9166861772537231	8	8	-131.3289933204651	-127.0252194404602	-1.9033187437748564	-1.895898797618809	69	67	True	-0.022357854717656167	False
2032	only	You should not have criticize your son in front of his friends.__eou__Why? He did something wrong.__eou__I know. But at that time your blame is rubbing salt into his wounds.	I only wanted to help him.	I wanted to help him.	But it is not the right time.	-14.659202575683594	-15.37384033203125	-1.2216002146402996	-1.3976218483664773	12	11	-10.92732048034668	-10.938352584838867	-0.91061004002889	-0.9115293820699056	12	12	-169.7317600250244	-170.4561710357666	-2.263090133666992	-2.3034617707536027	75	74	True	0.17602163372617774	False
2038	only	Dad, can you buy a new camera? My old one has gone west.	What? I gave it to you only 3 months ago.	What? I gave it to you 3 months ago.	So, you didn’t buy a good one for me. This time how about a better one?	-22.939870834350586	-22.71095848083496	-1.2744372685750325	-1.3359387341667623	18	17	-46.941819190979004	-48.30296301841736	-1.8776727676391602	-1.9321185207366944	25	25	-148.80196857452393	-149.94853377342224	-2.3250307589769363	-2.380135456720988	64	63	True	0.061501465591729865	False
