id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
288	not	[NO CONTEXT]	Yes, please get some white bread, thick cut, some ham, not the processed stuff, some gouda cheese, some galla apples and...	Yes, please get some white bread, thick cut, some ham, the processed stuff, some gouda cheese, some galla apples and...	Wait. This is sounding like a major list. Why don't you just come with me?	-54.92223358154297	-54.186058044433594	1.4046787800027007e-24	2.932877982195022e-24	-0.736175537109375	0.4789421136952353	False
302	not	[NO CONTEXT]	I'd better not. Please don't tempt me. Please!	I'd better. Please don't tempt me. Please!	Gee! You are really strong-willed.	-29.761693954467773	-31.74034881591797	1.1875736243469315e-13	1.6418809182164266e-14	1.9786548614501953	7.23300704192964	False
309	not	[NO CONTEXT]	It is. I'm on a diet and strawberry cream cheese cake is not on it.	It is. I'm on a diet and strawberry cream cheese cake is on it.	A diet? What for? You are in great shape.	-29.99613380432129	-29.598590850830078	9.393871396931491e-14	1.3979618550851023e-13	-0.39754295349121094	0.6719690786097757	False
319	not	[NO CONTEXT]	Not bad.	bad.	I always have the temptation to eat something there.	-41.9498176574707	-43.33232879638672	6.045408809059949e-19	1.517080812945344e-19	1.3825111389160156	3.9848957006601777	False
320	not	[NO CONTEXT]	Yes, I love them, but they are fragile. It is not convenient to take them.	Yes, I love them, but they are fragile. It is convenient to take them.	You are right. How about paintings and embroidered handkerchiefs?	-40.65291213989258	-44.13312339782715	2.211386145343941e-18	6.811269106527048e-20	3.4802112579345703	32.466580174094595	False
327	not	[NO CONTEXT]	Certainly not.	Certainly.	May I turn on the TV then?	-29.38677215576172	-29.76227569580078	1.7277743081820713e-13	1.1868829645957991e-13	0.3755035400390625	1.4557242455413253	False
333	not	[NO CONTEXT]	Yard work? I said' what are we doing for fun', not work!	Yard work? I said' what are we doing for fun', work!	It will be fun. And besides, you'll be in the best company.	-36.2383918762207	-39.410797119140625	1.827537827891177e-16	7.657875188613459e-18	3.172405242919922	23.86481606031597	False
355	not	[NO CONTEXT]	No! My tour bus got a speeding ticket not ten minutes ago. Now my engine is on fire!	No! My tour bus got a speeding ticket ten minutes ago. Now my engine is on fire!	I think that's just steam. Your engine's overheated.	-32.44186592102051	-33.43496131896973	8.140979251046201e-15	3.0156490358204558e-15	0.9930953979492188	2.6995778203451706	False
360	not	[NO CONTEXT]	Well, I do not know Chinese tea at all.	Well, I do know Chinese tea at all.	This is green tea, you can drink it in summer. It can relieve summer-heat and it is good for maintaining your lungs.	-71.46000671386719	-76.92306709289551	9.232374385284749e-32	3.915042045208848e-34	5.46306037902832	235.81801366815836	False
367	not	[NO CONTEXT]	Sorry, but I'm not really that interested in those things.	Sorry, but I'm really that interested in those things.	Well, they are very nice you know.	-25.627012252807617	-26.973445892333984	7.418737267544813e-12	1.9301065788507465e-12	1.3464336395263672	3.843693062774901	False
379	not	[NO CONTEXT]	It's not special. It can be seen everywhere.	It's special. It can be seen everywhere.	How about the umbrella? It's made of wood and paper. It's very beautiful.	-45.080135345458984	-44.35681915283203	2.6420800757996598e-20	5.446007149498868e-20	-0.7233161926269531	0.48514076520130517	False
381	not	[NO CONTEXT]	No, not yet. I'd like to buy a teapot.	No, yet. I'd like to buy a teapot.	Which do you like best?	-16.221345901489258	-16.042407989501953	9.019012439730719e-08	1.078625625182052e-07	-0.1789379119873047	0.8361578131623265	False
383	not	[NO CONTEXT]	Oh, no. Carnations are not very elegant. Artificial flowers have no passion.	Oh, no. Carnations are very elegant. Artificial flowers have no passion.	How much did you want to spend?	-22.97943878173828	-22.777633666992188	1.0475060497364205e-10	1.2817383762036666e-10	-0.20180511474609375	0.817254183212482	False
385	not	[NO CONTEXT]	She'd better not start crying like she usually does.	She'd better start crying like she usually does.	I know, but she is going to miss you something awful. Have I told you how proud I am of you?	-49.617889404296875	-57.63009262084961	2.8263401502268513e-22	9.366315510583935e-26	8.012203216552734	3017.5581284156906	False
388	not	[NO CONTEXT]	No, you do not have to. The handbag can be taken with you. There is the cart at the entrance.	No, you do have to. The handbag can be taken with you. There is the cart at the entrance.	Thank you. I'd tike to buy some milk powder for my baby. Is there anything that you can recommend for me?	-67.17820739746094	-68.01982116699219	6.681519236877691e-30	2.879831031559075e-30	0.84161376953125	2.3201080770563363	False
401	not	[NO CONTEXT]	I'm still not sure. The type with top quality, I guess. Well, which one do you recommend?	I'm still sure. The type with top quality, I guess. Well, which one do you recommend?	Do you prefer imported ones or domestic ones?	-23.563125610351562	-24.626667022705078	5.843385937114411e-11	2.0173181892111978e-11	1.0635414123535156	2.8966109403887668	False
413	not	[NO CONTEXT]	No, I'm afraid not. Can I sit over there? There's a table free by the window.	No, I'm afraid. Can I sit over there? There's a table free by the window.	Sorry, sir. That table has been reserved. This way, please. How about this one, sir?	-41.02024841308594	-40.9731502532959	1.5315545430712774e-18	1.605413604027135e-18	-0.04709815979003906	0.9539937491680747	False
420	not	[NO CONTEXT]	I'm afraid he is not in at the moment.	I'm afraid he is in at the moment.	May I ask what time he will come back?	-19.435184478759766	-22.203994750976562	3.6258232217759246e-09	2.2747182053800254e-10	2.768810272216797	15.939658869394668	False
427	not	[NO CONTEXT]	But Day. I'm not sleepy.	But Day. I'm sleepy.	Well, honey. Turn off the light, lie down and go to sleep.	-39.18443298339844	-39.31737518310547	9.603222224043803e-18	8.4077717865416e-18	0.13294219970703125	1.142183977854367	False
435	not	[NO CONTEXT]	I'm not sure. What do you suggest?	I'm sure. What do you suggest?	Well, how about like this?	-18.505062103271484	-20.3592472076416	9.190806892675356e-09	1.439101023359943e-09	1.8541851043701172	6.386491805291826	False
454	not	[NO CONTEXT]	I think it’s good, and it suits me, because I'm not good at cooking. Is it expensive?	I think it’s good, and it suits me, because I'm good at cooking. Is it expensive?	Oh, it is not so expensive. It only costs me 280 dollars.	-42.70556640625	-42.05489921569824	2.839279607419673e-19	5.442385910406094e-19	-0.6506671905517578	0.5216975889179117	False
460	not	[NO CONTEXT]	The water will not drain.	The water will drain.	Is there anything else wrong with it?	-18.98035430908203	-22.31829833984375	5.713955568427582e-09	2.0290193349465198e-10	3.3379440307617188	28.161168649377057	False
467	not	[NO CONTEXT]	I'm afraid I can't. Parking is not allowed here.	I'm afraid I can't. Parking is allowed here.	Oh, that's too bad. Where can you park around here?	-23.003883361816406	-24.96465301513672	1.022210631724436e-10	1.438761980152561e-11	1.9607696533203125	7.104793189044686	False
479	not	[NO CONTEXT]	No, not yet. Is it good?	No, yet. Is it good?	Yes, it's quite amusing, actually. Good plot, and Sharon Stone's in it.	-59.5917911529541	-60.2775764465332	1.3170853998538582e-26	6.634087063735582e-27	0.6857852935791016	1.9853302906643224	False
480	not	[NO CONTEXT]	Not much. I started exercising.	much. I started exercising.	Trying to get in shape?	-18.327253341674805	-20.7054443359375	1.0979308931657065e-08	1.0179812515450775e-09	2.3781909942626953	10.785374401535222	False
482	not	[NO CONTEXT]	Not back home for dinner again? That's the third time this week!	back home for dinner again? That's the third time this week!	I'm sorry. Our company has just opened. There are always too many things to handle. You know that.	-61.798667907714844	-62.09209632873535	1.4493709042122361e-27	1.0807996481348416e-27	0.2934284210205078	1.3410171873329582	False
562	not	[NO CONTEXT]	I'm afraid he is not in at the moment.	I'm afraid he is in at the moment.	Then what time do you think he will be in?	-19.841060638427734	-21.278213500976562	2.4162220851725034e-09	5.7410230661121e-10	1.4371528625488281	4.208696006526938	False
569	not	[NO CONTEXT]	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	We're on clearance sale now. Prices have up to twenty percent off. Do miss the chance.	Well, how about fifty percent discount? If so, I'll buy that fur coat.	-56.15239334106445	-55.31269073486328	4.1051159304588124e-25	9.506127493388143e-25	-0.8397026062011719	0.43183893055443134	False
576	not	[NO CONTEXT]	Oh, please do not mention it any more. Last night he did it for the first time.	Oh, please do mention it any more. Last night he did it for the first time.	Really? Was it delicious?	-19.941049575805664	-20.68487548828125	2.1863123391623044e-09	1.0391367793758305e-09	0.7438259124755859	2.1039697396482664	False
588	not	[NO CONTEXT]	I'm sorry. These batteries are not on sale.	I'm sorry. These batteries are on sale.	But that's what the ad said.	-17.801319122314453	-22.721620559692383	1.8577417211087822e-08	1.355581305723462e-10	4.92030143737793	137.04391711991937	False
609	not	[NO CONTEXT]	Please cut the sides shorter, but not so much at the back.	Please cut the sides shorter, but so much at the back.	It's such a hot season, isn't it? May I suggest thinning out the top?	-55.43551063537598	-55.607051849365234	8.407437152851392e-25	7.082135421855409e-25	0.1715412139892578	1.1871330682135948	False
617	not	[NO CONTEXT]	Oh, it is not easy to learn!	Oh, it is easy to learn!	I think you are a quick learner.	-20.906532287597656	-22.689376831054688	8.325462936786162e-10	1.4000026071728065e-10	1.7828445434570312	5.946748166132897	False
627	not	[NO CONTEXT]	That dress looks lovely on you, but it's not very practical, is it?	That dress looks lovely on you, but it's very practical, is it?	No, I don't have any plans to go to a formal dance any time soon, but I love the way it looks. I just want to try it on! What do you think about this? It's casual, yet sophisticated.	-89.38319396972656	-96.46032238006592	1.518350665203318e-39	1.2817822928192747e-42	7.0771284103393555	1184.5620537195223	False
658	not	[NO CONTEXT]	200 Yuan a week, but smoking is not allowed.	200 Yuan a week, but smoking is allowed.	OK. Can I see the room now?	-19.195388793945312	-20.271312713623047	4.608383031069875e-09	1.571378285859352e-09	1.0759239196777344	2.9327012295767165	False
665	not	[NO CONTEXT]	Sure, why not?	Sure, why?	This is a new product of company this year. It's oil-free.	-57.67543411254883	-56.625864028930664	8.951116788106939e-26	2.5568174357240804e-25	-1.049570083618164	0.3500882254259197	False
669	not	[NO CONTEXT]	I'm sorry, sir. The rooms are not available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	I'm sorry, sir. The rooms are available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	No, thanks. We have made a reservation before.	-21.523059844970703	-22.36682891845703	4.494215318120568e-10	1.9329010546926935e-10	0.8437690734863281	2.325114007884429	False
677	not	[NO CONTEXT]	I'm not sure. It could be the tires. Let's stop here.	I'm sure. It could be the tires. Let's stop here.	How about the tires?	-14.73872184753418	-14.605491638183594	3.972413336867076e-07	4.538533820075747e-07	-0.13323020935058594	0.8752635750549012	False
678	not	[NO CONTEXT]	Yes, it's not very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Yes, it's very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Is the restaurant on the right or on the left hand side of the road?	-21.311768531799316	-21.425646781921387	5.551579035208251e-10	4.954043679372284e-10	0.11387825012207031	1.1206156817558945	False
686	not	[NO CONTEXT]	Why? You're not fat.	Why? You're fat.	I'm considering entering for the beauty contest this summer, so I must have a slender figure.	-63.72357368469238	-66.15945625305176	2.114479999484172e-28	1.8506028368660723e-29	2.435882568359375	11.425898401112178	False
692	not	[NO CONTEXT]	Not really.	really.	What did you do for your last move?	-28.49602508544922	-30.18077850341797	4.210498812577969e-13	7.810061188833362e-14	1.68475341796875	5.391121414769502	False
697	not	[NO CONTEXT]	I'm pretty social and outgoing, and I like making new friends. But I'm not a party animal, and I like to keep the apartment clean.	I'm pretty social and outgoing, and I like making new friends. But I'm a party animal, and I like to keep the apartment clean.	I'm like that too. I like to invite friends over sometimes, but I don't want to have lots of crazy parties at the apartment.	-52.80595588684082	-56.11420822143555	1.1659092468654941e-23	4.264901575478581e-25	3.3082523345947266	27.337307232809074	False
698	not	[NO CONTEXT]	Irish coffee is my favorite. But I'm not particular on it.	Irish coffee is my favorite. But I'm particular on it.	All right. Would you make coffee yourself when you are at home?	-43.560401916503906	-47.37521743774414	1.2076965291763554e-19	2.6619781587999285e-21	3.8148155212402344	45.36838610730032	False
702	not	[NO CONTEXT]	Of course not. But I don't know when to get off.	Of course. But I don't know when to get off.	Where are you going?	-11.920236587524414	-11.93044662475586	6.654371255937764e-06	6.586775542247304e-06	0.010210037231445312	1.0102623375059472	False
717	not	[NO CONTEXT]	I'm not quite sure. What do you have?	I'm quite sure. What do you have?	We have strawberry, chocolate, vanilla and banana.	-27.960805892944336	-28.595508575439453	7.1907847899506e-13	3.8117851910513443e-13	0.6347026824951172	1.8864611801399227	False
726	not	[NO CONTEXT]	Sorry, tomato soup is not being served today, but we have egg soup, it's very delicious. Why don't you try it today?	Sorry, tomato soup is being served today, but we have egg soup, it's very delicious. Why don't you try it today?	It sounds good. I'll try it.	-13.502037048339844	-13.572315216064453	1.368169218965297e-06	1.2753177227748073e-06	0.07027816772460938	1.072806559912353	False
729	not	[NO CONTEXT]	Yes, my brakes are not working well.	Yes, my brakes are working well.	What's wrong with them?	-11.417068481445312	-13.749679565429688	1.1006016485694975e-05	1.0680461941313382e-06	2.332611083984375	10.30481316835399	False
741	not	[NO CONTEXT]	I'm not sure. I don't know very much about the price of pearls.	I'm sure. I don't know very much about the price of pearls.	I see. Let me show you some samples of various qualities. This one is very nice. It's three hundred and fifty dollars.	-58.75913429260254	-58.986392974853516	3.028532337901408e-26	2.4128761109500854e-26	0.22725868225097656	1.2551545121431469	False
768	not	[NO CONTEXT]	OK, it's not far from here.	OK, it's far from here.	I have something important to do, can you fast the speed?	-48.272796630859375	-47.7396183013916	1.0849027178615958e-21	1.8490438201151524e-21	-0.5331783294677734	0.5867371589895752	False
789	not	[NO CONTEXT]	Well, you know, the traffic in Beijing is sometimes dangerous. Therefore, I have to remind you of something. First, you should obey the traffic rules, don't break in the red light. Second, don't play a joke with your friends when riding on the bike. Third, do not hurry up when riding, or would make an accident. Finally, remember come on the left and go on the right!	Well, you know, the traffic in Beijing is sometimes dangerous. Therefore, I have to remind you of something. First, you should obey the traffic rules, don't break in the red light. Second, don't play a joke with your friends when riding on the bike. Third, do hurry up when riding, or would make an accident. Finally, remember come on the left and go on the right!	Oh, my dear sister, I am no longer a baby!	-36.019447326660156	-35.94328308105469	2.274850102553291e-16	2.4548812928267686e-16	-0.07616424560546875	0.926663993570877	False
790	not	[NO CONTEXT]	I am afraid not. Are there any vacant tables?	I am afraid. Are there any vacant tables?	I don't think so. You have to wait for about 10 minutes.	-23.0355167388916	-23.406503677368164	9.9038075483388e-11	6.834151660944525e-11	0.3709869384765625	1.4491641449715835	False
796	not	[NO CONTEXT]	No, sir. I'm afraid not.	No, sir. I'm afraid.	Oh, I see. How about the charges?	-29.13104248046875	-30.572200775146484	2.231253931260759e-13	5.280340196353628e-14	1.4411582946777344	4.225587458932221	False
798	not	[NO CONTEXT]	Why not go the youth restaurant? You will have a happy lunch there.	Why go the youth restaurant? You will have a happy lunch there.	Well, thanks for your help.	-15.794610977172852	-16.49447250366211	1.381934976273812e-07	6.863436338454733e-08	0.6998615264892578	2.013473875369182	False
809	not	[NO CONTEXT]	Not to me, I wouldn't be caught dead in that.	to me, I wouldn't be caught dead in that.	I love that kind of stuff.	-15.887357711791992	-15.286914825439453	1.259529122943824e-07	2.2960283490283244e-07	-0.6004428863525391	0.5485686287265812	False
818	not	[NO CONTEXT]	It is not too late. Pass your ticket to me, please.	It is too late. Pass your ticket to me, please.	How much is the cancellation fee?	-21.50926399230957	-21.39792251586914	4.5566465060272985e-10	5.093312547487769e-10	-0.11134147644042969	0.8946332006023907	False
841	not	[NO CONTEXT]	Well, why not try Spaghetti Bolognese?	Well, why try Spaghetti Bolognese?	OK. I will follow your advice.	-22.789737701416016	-24.674957275390625	1.2663176853326315e-10	1.9222161160553753e-11	1.8852195739746094	6.587800792822774	False
848	not	[NO CONTEXT]	Your birthday is coming, and I think this dress suits you. Why not try it now?	Your birthday is coming, and I think this dress suits you. Why try it now?	My birthday present? I can't help telling you that I am a happy woman, darling. I will come back soon. ( Go to her bedroom and wear the new dress, then show it to Steven. )	-137.34725379943848	-137.87360763549805	2.243084169405476e-60	1.32511327207757e-60	0.5263538360595703	1.6927490024220126	False
861	not	[NO CONTEXT]	We serve different styles of Chinese food here. But I'm not sure which one do you prefer.	We serve different styles of Chinese food here. But I'm sure which one do you prefer.	I have no idea. Could you recommend some to me?	-19.80588150024414	-21.125213623046875	2.5027355075798044e-09	6.690156766957279e-10	1.3193321228027344	3.7409220661925726	False
865	not	[NO CONTEXT]	Yes. Maybe you should do it too. You may not get enough vitamins from your food, you know.	Yes. Maybe you should do it too. You may get enough vitamins from your food, you know.	But, I don't believe in taking pills to get enough vitamins.	-31.576013565063477	-31.860828399658203	1.935136248865304e-14	1.455519530109928e-14	0.28481483459472656	1.329515824991474	False
887	not	[NO CONTEXT]	You are not going to believe this. Do you remember the dress we saw at Mayors that was so beautiful and expensive? I got it today at half price.	You are going to believe this. Do you remember the dress we saw at Mayors that was so beautiful and expensive? I got it today at half price.	So they have started the year end sale earlier this year.	-35.791500091552734	-37.00611686706543	2.8572550646413376e-16	8.48101141928223e-17	1.2146167755126953	3.369002732557522	False
894	not	[NO CONTEXT]	I want to have a car like that. But I am not rich. And I don’t have a rich daddy.	I want to have a car like that. But I am rich. And I don’t have a rich daddy.	They are By new models now, they are not very expensive. Maybe you should look for one.	-75.67587280273438	-77.96666717529297	1.3626553590818861e-33	1.3788171397542532e-34	2.2907943725585938	9.88278517719001	False
900	not	[NO CONTEXT]	Not yet, can you recommend me some chickens?	yet, can you recommend me some chickens?	We have roast chicken, grilled chicken, chicken curry and chicken chops.	-35.381919860839844	-36.57068634033203	4.303555868216719e-16	1.3108491686764624e-16	1.1887664794921875	3.2830290250417833	False
901	not	[NO CONTEXT]	Well. I am afraid you have made a mistake. It's not the dish I ordered.	Well. I am afraid you have made a mistake. It's the dish I ordered.	Let me see, I am sorry. It's for table 11.	-37.818138122558594	-36.47396659851074	3.76522815495024e-17	1.4439680141995848e-16	-1.3441715240478516	0.26075564818084757	False
903	not	[NO CONTEXT]	Not so delicious as before, but it's fine. The soup is tasty but the meat is a little tough.	so delicious as before, but it's fine. The soup is tasty but the meat is a little tough.	I am sorry for that. We will improve the dishes next time.	-31.034564971923828	-33.31334686279297	3.325520921619258e-14	3.4056285955330305e-15	2.2787818908691406	9.76477859617797	False
934	not	[NO CONTEXT]	Exercise. The morning hours are the most precious period within a single day. We should not pass them up easily. Seize the time and do something useful.	Exercise. The morning hours are the most precious period within a single day. We should pass them up easily. Seize the time and do something useful.	So, you choose to spend it on bodybuilding. Where do you exercise?	-50.969032287597656	-50.70541763305664	7.318642436400821e-23	9.526139113268427e-23	-0.2636146545410156	0.7682695317987843	False
939	not	[NO CONTEXT]	Why don't we go down to the pool? It's not too far from here.	Why don't we go down to the pool? It's too far from here.	Fine. I'll be ready in a minute.	-17.783130645751953	-17.66281509399414	1.8918403740979205e-08	2.1337172574983848e-08	-0.1203155517578125	0.8866406115662926	False
949	not	[NO CONTEXT]	I'm not familiar with American size.	I'm familiar with American size.	All right. Let me see. I think you'd wear a size 8. This shirt is size 8.	-48.193763732910156	-51.61933898925781	1.1741250359661037e-21	3.819494750505575e-23	3.4255752563476562	30.740323332312165	False
959	not	[NO CONTEXT]	The post office? Sorry, I'm not sure.	The post office? Sorry, I'm sure.	Well, thanks anyway.	-11.46866226196289	-14.197029113769531	1.0452574335860476e-05	6.828237155966483e-07	2.7283668518066406	15.307866579776103	False
969	not	[NO CONTEXT]	Why not? If I were you, I certainly would.	Why? If I were you, I certainly would.	But I'm afraid it'll take up too much of my time.	-28.094898223876953	-30.293376922607422	6.288408292584066e-13	6.97836312045615e-14	2.1984786987304688	9.011294173200056	False
970	not	[NO CONTEXT]	I'm sorry, Mr. Baker is not in. May I take a message?	I'm sorry, Mr. Baker is in. May I take a message?	Yes.Tell him Mr.Cook called and ask him to return my call soon as he gets back.	-55.75458908081055	-57.85737419128418	6.1106811248989105e-25	7.462110078460281e-26	2.102785110473633	8.188945299182423	False
987	not	[NO CONTEXT]	No. They are not only ornamental, but also useful.	No. They are only ornamental, but also useful.	No wonder it's so expensive.	-23.839445114135742	-23.452404022216797	4.432620343266351e-11	6.527552083956404e-11	-0.3870410919189453	0.679063190343738	False
995	not	[NO CONTEXT]	No, not yet. I just want a haircut.	No, yet. I just want a haircut.	Will you sit here, please? How would you like it cut?	-31.987934112548828	-33.2246208190918	1.2817895524494535e-14	3.7216070430478776e-15	1.2366867065429688	3.4441829500615646	False
1000	not	[NO CONTEXT]	Yes, I would like to look at some of your products. I think what I am using now does not fit me well.	Yes, I would like to look at some of your products. I think what I am using now does fit me well.	We have a full range of products from cosmetics to skin cleansers.	-37.01353454589844	-36.13604927062988	8.418334745495677e-17	2.024478663471201e-16	-0.8774852752685547	0.41582728913830463	False
1010	not	[NO CONTEXT]	You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth. The wind roars at their ears and their bodies rapidly descend. They do not even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.	You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth. The wind roars at their ears and their bodies rapidly descend. They do even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.	Entrusting life to the care of a rope indeed requires infinite courage.	-55.03487777709961	-56.08145523071289	1.2550362476514965e-24	4.406902642858313e-25	1.0465774536132812	2.8478873924872574	False
1012	not	[NO CONTEXT]	I have not given it much thought. Do you have any good suggestions?	I have given it much thought. Do you have any good suggestions?	I want to spend two days in the mountains with friends. The city is too noisy. Do you know Tangle Temple?	-81.18092346191406	-80.99102401733398	5.5408054920744976e-36	6.699543102746204e-36	-0.18989944458007812	0.8270422933473286	False
1015	not	[NO CONTEXT]	Well, to be honest, I mostly use Sarah Winter products now. But I'm not happy with them. So I would like to change companies.	Well, to be honest, I mostly use Sarah Winter products now. But I'm happy with them. So I would like to change companies.	Well, you made a good choice. Coming to us, I mean. We have a full range of products from cosmetics to skin cleansers and moisturizers.	-76.47175025939941	-79.8859748840332	6.1480988404800765e-34	2.022841833018164e-35	3.414224624633789	30.39337401534186	False
1016	not	[NO CONTEXT]	Yes, in some sense. I should say I like mountain climbing, you know, because I'm not so professional. How about you	Yes, in some sense. I should say I like mountain climbing, you know, because I'm so professional. How about you	I'm the same with you, an amateur mountain climber. I went climbing in the Rocky Mountains with my friends last summer vacation. We spent two days in the mountains.	-68.68932890892029	-71.93801426887512	1.4743598283483725e-30	5.72423380292937e-32	3.248685359954834	25.756457180240794	False
