id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
193	not	Peter, wash your hands first, and then have some dessert.__eou__Mom, can I have some ice cream?	Not today, Honey. Don't eat too much ice cream.	Today, Honey. Don't eat too much ice cream.	Mom, can I have one more piece of cake?	-31.05883228778839	-31.573702812194824	-2.2184880205563138	-2.4287463701688328	14	13	-29.92582094669342	-30.746802806854248	-1.496291047334671	-1.5373401403427125	20	20	-159.92013955116272	-165.25296986103058	-2.317683181900909	-2.4301907332504498	69	68	True	False	0.210258349612519	False
226	not	Do you have any plan to buy a house in this city?__eou__Absolutely we need a house here. But what makes me upset is the prices in this city.	Our monthly salary can not buy one square meter of the house here.	Our monthly salary can buy one square meter of the house here.	It is depressing to hear the price goes higher and higher.	-39.29288363456726	-34.368778347969055	-2.6195255756378173	-2.4549127391406467	15	14	-46.98895001411438	-44.034952998161316	-2.237569048291161	-2.0969025237219676	21	21	-223.88582003116608	-216.00722336769104	-2.764022469520569	-2.700090292096138	81	80	True	False	-0.16461283649717062	False
235	not	Hello, I'm sorry for calling this late. May I speak to Peter?	I'm sorry. He's not in right now.	I'm sorry. He's in right now.	When is he coming back?	-15.579508543014526	-24.331836104393005	-1.298292378584544	-2.2119851003993642	12	11	-24.13158929347992	-22.300960183143616	-1.608772619565328	-1.486730678876241	15	15	-122.66611325740814	-129.489764213562	-2.405217907008003	-2.5897952842712404	51	50	True	False	0.9136927218148203	False
244	not	I would like to buy a black suit.__eou__Do you have any special brand in your mind?__eou__No, I never wear suit in my everyday life. I just want one to take part in my sister’s wedding ceremony.	I see. Have a look at this one. It’s very cheap because it’s not very durable.	I see. Have a look at this one. It’s very cheap because it’s very durable.	but it looks good. Let me try it on.	-59.10170102119446	-59.20108640193939	-2.686440955508839	-2.8190993524733043	22	21	-37.15886640548706	-41.43053674697876	-1.857943320274353	-2.071526837348938	20	20	-283.32339358329773	-287.68981063365936	-2.7242633998394012	-2.7931049576083433	104	103	True	False	0.13265839696446546	False
249	not	Do you carrying fresh fish?__eou__Yes we do. Check the meat department. There is a fish counter there too.	I already looked, but did not see anything.	I already looked, but did see anything.	Let me show you.	-27.052480578422546	-32.4333062171936	-2.4593164162202314	-3.2433306217193603	11	10	-15.927444815635681	-15.068084001541138	-1.137674629688263	-1.0762917143957955	14	14	-167.6627173423767	-172.2136117219925	-2.748569136760274	-2.870226862033208	61	60	True	False	0.7840142054991288	False
272	not	Where's the nearest tailor's?__eou__There is one just around the corner.__eou__The jacket is tight in the shoulders and long in the sleeve. What about the price there?	The price is moderate, but their work is sometimes not satisfactory.	The price is moderate, but their work is sometimes satisfactory.	Is there a better tailor's around here?	-33.723756432533264	-36.21399688720703	-2.4088397451809476	-2.7856920682466946	14	13	-30.03984296321869	-28.208715558052063	-1.6688801646232605	-1.5671508643362257	18	18	-217.62067461013794	-218.28308355808258	-2.5907223167873563	-2.629916669374489	84	83	True	False	0.376852323065747	False
279	not	Can I also take the MET to get there?__eou__Yeah sure, it's much quicker. Do you know how?__eou__No, can I trouble you to lend me a hand?	Ok, not a problem. Let's go to the station.	Ok, a problem. Let's go to the station.	You have to buy a ticket first. You want to go to Shi Da, right?	-18.002976894378662	-31.966004133224487	-1.2859269210270472	-2.458923394863422	14	13	-58.43902611732483	-56.09947597980499	-2.1644083747157343	-2.077758369622407	27	27	-247.8583892583847	-259.48217236995697	-2.636791375089199	-2.790130885698462	94	93	True	False	1.1729964738363747	False
288	not	Are you going grocery shopping today?__eou__I am, as a matter of fact. Do you have any special requests?	Yes, please get some white bread, thick cut, some ham, not the processed stuff, some gouda cheese, some galla apples and...	Yes, please get some white bread, thick cut, some ham, the processed stuff, some gouda cheese, some galla apples and...	Wait. This is sounding like a major list. Why don't you just come with me?	-106.93706703186035	-107.01418161392212	-3.341783344745636	-3.452070374642649	32	31	-64.34382033348083	-61.94539248943329	-2.2979935833386014	-2.212335446051189	28	28	-261.8573293685913	-259.57676672935486	-2.7276805142561593	-2.7323870182037355	96	95	True	False	0.11028702989701289	False
302	not	Would you like to have some icecream? I've got a variety of flavors for you to choose from. I've got strawberry, peach, chocolate, coffee, vanilla and praline.__eou__Wow! So many choices you have! I wish I could, but I just can't. I'm on a diet to lose weight.__eou__Come on, just a bite. It doesn't really hurt to have just a bite.	I'd better not. Please don't tempt me. Please!	I'd better. Please don't tempt me. Please!	Gee! You are really strong-willed.	-28.113035917282104	-34.78364157676697	-2.008073994091579	-2.675664736674382	14	13	-44.900187611579895	-42.89517021179199	-2.363167769030521	-2.2576405374627364	19	19	-279.5702257156372	-284.2037550210953	-2.0708905608565717	-2.1209235449335466	135	134	True	False	0.6675907425828034	False
309	not	Would you like a piece of birthday cake?__eou__No, thanks, I'll pass. It looks very tempting though.__eou__I thought strawberry cake with cream cheese frosting was your favorite?	It is. I'm on a diet and strawberry cream cheese cake is not on it.	It is. I'm on a diet and strawberry cream cheese cake is on it.	A diet? What for? You are in great shape.	-36.62746214866638	-36.53129541873932	-1.9277611657192832	-2.0295164121521845	19	18	-45.87071466445923	-43.31797957420349	-2.18431974592663	-2.0627609321049283	21	21	-214.82311820983887	-212.18959724903107	-2.309926002256332	-2.3064086657503378	93	92	True	False	0.10175524643290124	False
319	not	Did you ever buy food from the snack stands near our hotel?__eou__Yes, several times.__eou__How do you like them?	Not bad.	Bad.	I always have the temptation to eat something there.	-2.5361502170562744	-1.5337060689926147	-0.6340375542640686	-0.5112353563308716	4	3	-56.942251443862915	-53.465970396995544	-2.9969606023085746	-2.8139984419471338	19	19	-169.14195704460144	-169.99843883514404	-2.6021839545323298	-2.6562256067991257	65	64	True	False	-0.12280219793319702	False
320	not	It is my first time coming to China. I want to buy something unique of China to my friends as gifts.__eou__We have a great variety of Chinese antiques and porcelain. Do you like them?	Yes, I love them, but they are fragile. It is not convenient to take them.	Yes, I love them, but they are fragile. It is convenient to take them.	You are right. How about paintings and embroidered handkerchiefs?	-33.96600604057312	-39.183684945106506	-1.698300302028656	-2.0622992076371847	20	19	-51.53996169567108	-49.3029248714447	-2.240867899811786	-2.143605429193248	23	23	-222.31916308403015	-225.32324182987213	-2.3158246154586473	-2.3718235982091804	96	95	True	False	0.36399890560852866	False
327	not	Why don't you sit down and relax, darling?__eou__I don't want to.__eou__Well, come over and talk to me then.	Certainly not.	Certainly.	May I turn on the TV then?	-3.3971763849258423	-0.998196005821228	-0.8492940962314606	-0.33273200194040936	4	3	-24.168522000312805	-26.81381368637085	-1.4216777647242826	-1.5772831580218147	17	17	-129.7815387248993	-130.0406675338745	-1.966386950377262	-2.0006256543673	66	65	True	False	-0.5165620942910512	False
333	not	Dad, what are we doing tonight for fun?__eou__We're going over to Mrs. Smith's place to help her with her yard work.	Yard work? I said' what are we doing for fun', not work!	Yard work? I said' what are we doing for fun', work!	It will be fun. And besides, you'll be in the best company.	-43.64242708683014	-52.204723954200745	-2.4245792826016745	-3.070866114952985	18	17	-62.395546555519104	-60.294379353523254	-2.495821862220764	-2.41177517414093	25	25	-211.84100723266602	-218.2535070180893	-2.4922471439137177	-2.5982560359296345	85	84	True	False	0.6462868323513105	False
355	not	( A stranger stops to help ) Everything OK?	No! My tour bus got a speeding ticket not ten minutes ago. Now my engine is on fire!	No! My tour bus got a speeding ticket ten minutes ago. Now my engine is on fire!	I think that's just steam. Your engine's overheated.	-83.08622813224792	-76.79435753822327	-3.7766467332839966	-3.656874168486822	22	21	-59.76576316356659	-58.8517187833786	-2.716625598343936	-2.675078126517209	22	22	-212.45024263858795	-205.88425087928772	-3.4266168167514186	-3.375151653758815	62	61	True	False	-0.11977256479717457	False
360	not	Chinese tea is famous all over the world. I want to buy several boxes.__eou__There are various kinds of tea in China. It depends on the taste and effect.	Well, I do not know Chinese tea at all.	Well, I do know Chinese tea at all.	This is green tea, you can drink it in summer. It can relieve summer-heat and it is good for maintaining your lungs.	-18.65220546722412	-25.067914605140686	-1.55435045560201	-2.2789013277400625	12	11	-92.35114121437073	-90.54562032222748	-2.5653094781769648	-2.5151561200618744	36	36	-229.05715477466583	-233.6591798067093	-2.4367782422836792	-2.512464298996874	94	93	True	False	0.7245508721380525	False
367	not	Would you like to see our new shirts?	Sorry, but I'm not really that interested in those things.	Sorry, but I'm really that interested in those things.	Well, they are very nice you know.	-32.018128514289856	-38.99589419364929	-2.2870091795921326	-2.9996841687422533	14	13	-44.03967523574829	-42.804577708244324	-2.4466486242082386	-2.3780320949024625	18	18	-119.70946431159973	-126.44938695430756	-2.443050292073464	-2.6343622282147408	49	48	True	False	0.7126749891501207	False
379	not	What can I do for you?__eou__I'd like to buy a keepsake for my girlfriend. Could you make a recommendation for me?__eou__I'd like to. How do you like the hat?	It's not special. It can be seen everywhere.	It's special. It can be seen everywhere.	How about the umbrella? It's made of wood and paper. It's very beautiful.	-30.453157782554626	-30.83185625076294	-2.537763148546219	-2.802896022796631	12	11	-42.412370443344116	-40.90297853946686	-1.570828534938671	-1.5149251310913652	27	27	-209.59776258468628	-208.493803024292	-2.1833100269238153	-2.194671610782021	96	95	True	False	0.265132874250412	False
381	not	Has someone already helped you?	No, not yet. I'd like to buy a teapot.	No, yet. I'd like to buy a teapot.	Which do you like best?	-36.74597883224487	-40.14490234851837	-2.4497319221496583	-2.8674930248941695	15	14	-27.26336109638214	-26.74665856361389	-1.817557406425476	-1.7831105709075927	15	15	-107.04104614257812	-109.6255395412445	-2.4327510486949575	-2.5494311521219655	44	43	True	False	0.41776110274451117	False
383	not	I need some flowers for my girlfriend.__eou__No problem. Would you like some artificial carnations?	Oh, no. Carnations are not very elegant. Artificial flowers have no passion.	Oh, no. Carnations are very elegant. Artificial flowers have no passion.	How much did you want to spend?	-41.875690937042236	-45.65015232563019	-2.326427274280124	-2.6853030779782463	18	17	-23.092634677886963	-24.081778287887573	-1.3583902751698214	-1.4165751934051514	17	17	-156.15441918373108	-160.88479924201965	-2.3306629728915085	-2.437648473363934	67	66	True	False	0.3588758036981221	False
385	not	Dad, do you know where Mom is?__eou__I think she is in her room putting a little something together for you to take to school with you.	She'd better not start crying like she usually does.	She'd better start crying like she usually does.	I know, but she is going to miss you something awful. Have I told you how proud I am of you?	-30.74733006954193	-33.46059465408325	-2.562277505795161	-3.0418722412802954	12	11	-56.17332637310028	-56.57021391391754	-1.702222011306069	-1.7142489064823498	33	33	-196.0090115070343	-199.1579817533493	-2.202348443899262	-2.2631588835607874	89	88	True	False	0.47959473548513465	False
388	not	Do I have to deposit my handbag at the checkroom?	No, you do not have to. The handbag can be taken with you. There is the cart at the entrance.	No, you do have to. The handbag can be taken with you. There is the cart at the entrance.	Thank you. I'd tike to buy some milk powder for my baby. Is there anything that you can recommend for me?	-60.231284499168396	-66.90933871269226	-2.3165878653526306	-2.6763735485076903	26	25	-81.86341762542725	-83.69512033462524	-2.3389547892979214	-2.391289152417864	35	35	-225.28783988952637	-232.13887429237366	-2.74741268157959	-2.8659120283009094	82	81	True	False	0.35978568315505965	False
413	not	Can I help you, sir?__eou__I'd like a table for two, please.__eou__Do you have a reservation, sir?	No, I'm afraid not. Can I sit over there? There's a table free by the window.	No, I'm afraid. Can I sit over there? There's a table free by the window.	Sorry, sir. That table has been reserved. This way, please. How about this one, sir?	-43.75591766834259	-47.11828410625458	-1.902431202971417	-2.1417401866479353	23	22	-48.05265176296234	-47.06192600727081	-1.5500855407407206	-1.5181266453958326	31	31	-181.27108311653137	-183.63995444774628	-1.868774052747746	-1.9129161921640236	97	96	True	False	0.23930898367651832	False
420	not	Hello, Can I speak to Tom, please?	I'm afraid he is not in at the moment.	I'm afraid he is in at the moment.	May I ask what time he will come back?	-15.782212257385254	-24.32159447669983	-1.3151843547821045	-2.211054043336348	12	11	-29.356017470359802	-28.98545014858246	-1.5450535510715686	-1.5255500078201294	19	19	-96.31034111976624	-104.72410941123962	-1.965517165709515	-2.1817522794008255	49	48	True	False	0.8958696885542436	False
427	not	Jenny, you should go to bed now.__eou__But it's still early.__eou__Don't stay up late.	But Day. I'm not sleepy.	But Day. I'm sleepy.	Well, honey. Turn off the light, lie down and go to sleep.	-29.639594316482544	-31.907730221748352	-3.2932882573869495	-3.988466277718544	9	8	-58.657259702682495	-52.96415138244629	-2.3462903881073	-2.1185660552978516	25	25	-177.94824481010437	-174.493670463562	-2.4047060109473564	-2.390324252925507	74	73	True	False	0.6951780203315945	False
460	not	What can I help you with today?__eou__My washing machine isn't working.__eou__What's the problem?	The water will not drain.	The water will drain.	Is there anything else wrong with it?	-10.74659252166748	-16.96472954750061	-1.5352275030953544	-2.827454924583435	7	6	-32.2296324968338	-20.659984827041626	-1.8958607351078707	-1.2152932251200956	17	17	-117.51773178577423	-112.17998254299164	-1.8954472868673262	-1.839016107262158	62	61	True	False	1.2922274214880807	False
467	not	I'm thirsty. Pull over to that store, I'll buy some drinks.	I'm afraid I can't. Parking is not allowed here.	I'm afraid I can't. Parking is allowed here.	Oh, that's too bad. Where can you park around here?	-27.647079706192017	-32.18405365943909	-1.974791407585144	-2.4756964353414683	14	13	-32.62992060184479	-35.88351118564606	-1.4186922000802082	-1.5601526602454807	23	23	-139.2282017469406	-146.90009665489197	-2.282429536835092	-2.4483349442481996	61	60	True	False	0.5009050277563243	False
480	not	Hi Mike. What have you been up to?	Not much. I started exercising.	Much. I started exercising.	Trying to get in shape?	-20.244242429733276	-20.71946668624878	-2.5305303037166595	-2.959923812321254	8	7	-37.44681489467621	-37.4421112537384	-2.4964543263117474	-2.4961407502492268	15	15	-104.3194670677185	-112.61474013328552	-2.54437724555411	-2.815368503332138	41	40	True	False	0.4293935086045946	False
482	not	Mike, I'm afraid I can't come back home for dinner tonight.	Not back home for dinner again? That's the third time this week!	Back home for dinner again? That's the third time this week!	I'm sorry. Our company has just opened. There are always too many things to handle. You know that.	-25.603553652763367	-22.270989060401917	-1.6002221032977104	-1.4847326040267945	16	15	-72.63610649108887	-71.02054727077484	-2.269878327846527	-2.219392102211714	32	32	-162.75604128837585	-161.309805393219	-2.2923386096954346	-2.3044257913317	71	70	True	False	-0.1154894992709159	False
562	not	Hello? This is Steven. I'd like to speak to Mr. Brown, please.	I'm afraid he is not in at the moment.	I'm afraid he is in at the moment.	Then what time do you think he will be in?	-17.174663543701172	-25.225651144981384	-1.4312219619750977	-2.293241013180126	12	11	-27.549257397651672	-28.160014033317566	-1.3774628698825837	-1.4080007016658782	20	20	-108.4285079240799	-117.03687238693237	-1.8694570331737912	-2.0532784629286382	58	57	True	False	0.8620190512050283	False
569	not	May I help you?__eou__I'm just browsing, thanks.	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	We're on clearance sale now. Prices have up to twenty percent off. Do miss the chance.	Well, how about fifty percent discount? If so, I'll buy that fur coat.	-75.07490170001984	-81.86894297599792	-3.4124955318190833	-3.8985210940951394	22	21	-51.09373438358307	-50.03106153011322	-1.8923605327252988	-1.8530022788930822	27	27	-183.1141061782837	-188.86683666706085	-2.474514948355185	-2.587216940644669	74	73	True	False	0.4860255622760561	False
576	not	Hi, Kerry. Did your husband make cooking for you?	Oh, please do not mention it any more. Last night he did it for the first time.	Oh, please do mention it any more. Last night he did it for the first time.	Really? Was it delicious?	-52.63154339790344	-63.67195188999176	-2.5062639713287354	-3.183597594499588	21	20	-29.30400061607361	-27.391692996025085	-1.953600041071574	-1.8261128664016724	15	15	-163.43643617630005	-174.92267203330994	-2.918507788862501	-3.1804122187874535	56	55	True	False	0.6773336231708527	False
588	not	I'm glad these batteries are on sale.	I'm sorry. These batteries are not on sale.	I'm sorry. These batteries are on sale.	But that's what the ad said.	-19.25069558620453	-17.925625920295715	-1.6042246321837108	-1.6296023563905195	12	11	-41.697009682655334	-39.52290403842926	-2.452765275450314	-2.324876708142898	17	17	-114.31124150753021	-111.25424778461456	-2.485026989294135	-2.472316617435879	46	45	True	False	0.025377724206808727	False
609	not	Good morning. What can I do for you, sir?__eou__Good morning. I'd like to have a haircut.__eou__Very well. Please sit down here. Do you want me to cut your hair very close?	Please cut the sides shorter, but not so much at the back.	Please cut the sides shorter, but so much at the back.	It's such a hot season, isn't it? May I suggest thinning out the top?	-31.3528311252594	-39.780864238739014	-2.09018874168396	-2.8414903027670726	15	14	-66.76611864566803	-69.57432174682617	-2.3022799532988976	-2.3991145429940057	29	29	-228.3228212594986	-239.5589359998703	-2.195411742879794	-2.3258149126201	104	103	True	False	0.7513015610831126	False
617	not	Can you show me how to use chopsticks?__eou__With pleasure.	Oh, it is not easy to learn!	Oh, it is easy to learn!	I think you are a quick learner.	-17.100438475608826	-17.118937373161316	-1.7100438475608826	-1.9021041525734796	10	9	-37.27356958389282	-34.94782567024231	-2.1925629166995777	-2.055754451190724	17	17	-118.49653339385986	-116.18928837776184	-2.2357836489407523	-2.2344093918800354	53	52	True	False	0.19206030501259708	False
658	not	I wonder if you can help me. I'm looking for a room.__eou__Yes. I've got a small room.__eou__How much is it?	200 Yuan a week, but smoking is not allowed.	200 Yuan a week, but smoking is allowed.	OK. Can I see the room now?	-36.31044316291809	-37.4575070142746	-2.593603083065578	-2.8813466934057383	14	13	-23.81302571296692	-24.090764045715332	-1.3229458729426067	-1.3383757803175185	18	18	-167.39137244224548	-168.81464874744415	-2.1188781321803227	-2.1642903685569763	79	78	True	False	0.2877436103401605	False
669	not	Good evening. Welcome to our restaurant.__eou__Good evening. We want a dinning room with a table for eight.	I'm sorry, sir. The rooms are not available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	I'm sorry, sir. The rooms are available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	No, thanks. We have made a reservation before.	-77.7997020483017	-84.21640503406525	-1.9948641550846589	-2.21622118510698	39	38	-32.36515831947327	-32.69269776344299	-1.6182579159736634	-1.6346348881721497	20	20	-210.2439216375351	-216.9354306459427	-2.213093911974054	-2.307823730275986	95	94	True	False	0.2213570300223211	False
677	not	The car isn't running smoothly. I'd like to have a look at it.__eou__What's the matter with it?	I'm not sure. It could be the tires. Let's stop here.	I'm sure. It could be the tires. Let's stop here.	How about the tires?	-38.64437913894653	-42.98768067359924	-2.273198772879208	-2.6867300420999527	17	16	-23.070175766944885	-21.136842489242554	-1.6478696976389204	-1.5097744635173254	14	14	-150.7277752161026	-153.1340788602829	-2.2165849296485676	-2.2855832665713867	68	67	True	False	0.4135312692207447	False
678	not	Excuse me, do you know where the Post Office is?	Yes, it's not very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Yes, it's very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Is the restaurant on the right or on the left hand side of the road?	-63.949718832969666	-69.98699688911438	-1.998428713530302	-2.2576450609391734	32	31	-28.81942594051361	-26.868982315063477	-1.1527770376205444	-1.074759292602539	25	25	-130.3627587556839	-136.0976563692093	-1.6713174199446654	-1.7675020307689517	78	77	True	False	0.25921634740887134	False
686	not	Would you like to have a piece of cake?__eou__No, thank you. I'm on a diet.	Why? You're not fat.	Why? You're fat.	I'm considering entering for the beauty contest this summer, so I must have a slender figure.	-14.917752504348755	-17.91803526878357	-1.8647190630435944	-2.5597193241119385	8	7	-74.18908739089966	-71.30510950088501	-2.649610263960702	-2.546611053603036	28	28	-154.6670755147934	-154.7884168624878	-2.2095296502113344	-2.2433103893114175	70	69	True	False	0.6950002610683441	False
692	not	Hi, Mike. I am going to move on the first of next month.__eou__Congratulations! So, have you started planning your move?__eou__Yes, I am trying to find good movers now. Do you know any?	Not really.	Really.	What did you do for your last move?	-2.841833472251892	-6.999080061912537	-0.710458368062973	-2.3330266873041787	4	3	-28.36602032184601	-27.279738426208496	-1.575890017880334	-1.5155410236782498	18	18	-190.84687638282776	-198.5760442018509	-2.2993599564196114	-2.421659075632328	83	82	True	False	1.6225683192412057	True
697	not	Hi Steve, it's nice to meet you. I hear that you're looking for an apartment, and I just rented a two-bedroom downtown. I'm looking for a compatible roommate.__eou__Great, I'm looking for a place right in that area. Your apartment sounds ideal.__eou__Alright. So tell me, how would you describe yourself?	I'm pretty social and outgoing, and I like making new friends. But I'm not a party animal, and I like to keep the apartment clean.	I'm pretty social and outgoing, and I like making new friends. But I'm a party animal, and I like to keep the apartment clean.	I'm like that too. I like to invite friends over sometimes, but I don't want to have lots of crazy parties at the apartment.	-56.72320079803467	-60.16983985900879	-1.7726000249385834	-1.9409625760970577	32	31	-85.7881588935852	-77.41345357894897	-2.257583128778558	-2.0371961468144466	38	38	-341.30563819408417	-336.42438673973083	-2.201971859316672	-2.184573939868382	155	154	True	False	0.16836255115847432	False
698	not	What is your favorite coffee?	Irish coffee is my favorite. But I'm not particular on it.	Irish coffee is my favorite. But I'm particular on it.	All right. Would you make coffee yourself when you are at home?	-41.81514072418213	-42.721662759780884	-2.613446295261383	-2.8481108506520587	16	15	-64.44447076320648	-63.32773005962372	-2.8019335114437602	-2.753379567809727	23	23	-158.07494401931763	-158.14522802829742	-2.9825461135720306	-3.041254385159566	53	52	True	False	0.23466455539067566	False
702	not	Good coming, sir.__eou__Good morning.__eou__Would you mind moving to the middle of the bus?	Of course not. But I don't know when to get off.	Of course. But I don't know when to get off.	Where are you going?	-27.191760778427124	-26.920705318450928	-1.8127840518951417	-1.922907522746495	15	14	-17.272743225097656	-17.357327342033386	-1.233767373221261	-1.2398090958595276	14	14	-148.81643497943878	-148.6806836128235	-2.2547944693854363	-2.287395132504977	66	65	True	False	0.11012347085135321	False
729	not	Can I help you?	Yes, my brakes are not working well.	Yes, my brakes are working well.	What's wrong with them?	-30.38959050178528	-33.825756907463074	-3.0389590501785277	-3.758417434162564	10	9	-22.721803188323975	-25.1608966588974	-1.5147868792215984	-1.67739311059316	15	15	-81.63266289234161	-87.45753479003906	-2.148227970851095	-2.3637171564875423	38	37	True	False	0.719458383984036	False
