id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
232	just	[NO CONTEXT]	I really would rather just listen. Isn't there anyone else who wants to sing?	I really would rather listen. Isn't there anyone else who wants to sing?	Come on! In the two hours we've been here, you haven't sung even one song!	-53.468292236328125	-53.21846008300781	6.011955052281142e-24	7.718207506883383e-24	-0.2498321533203125	0.7789315131679808	False
244	just	[NO CONTEXT]	No, I never wear suit in my everyday life. I just want one to take part in my sister’s wedding ceremony.	No, I never wear suit in my everyday life. I want one to take part in my sister’s wedding ceremony.	I see. Have a look at this one. It’s very cheap because it’s not very durable.	-61.2464599609375	-59.7005615234375	2.5176792631850564e-27	1.1813417802902061e-26	-1.5458984375	0.21312030990443495	False
272	just	[NO CONTEXT]	There is one just around the corner.	There is one around the corner.	The jacket is tight in the shoulders and long in the sleeve. What about the price there?	-73.87936401367188	-75.70626831054688	8.214854625708627e-33	1.3218598976698524e-33	1.826904296875	6.214618236160735	False
302	just	[NO CONTEXT]	Wow! So many choices you have! I wish I could, but I just can't. I'm on a diet to lose weight.	Wow! So many choices you have! I wish I could, but I can't. I'm on a diet to lose weight.	Come on, just a bite. It doesn't really hurt to have just a bite.	-47.14215087890625	-46.614013671875	3.3606555999301757e-21	5.698900611144971e-21	-0.52813720703125	0.5897024407405805	False
325	just	[NO CONTEXT]	I don't really practice it regularly yet, I'm just learning about it.	I don't really practice it regularly yet, I'm learning about it.	What have you learned?	-20.23291015625	-20.0107421875	1.632896906588647e-09	2.0391308220610823e-09	-0.22216796875	0.8007808468797367	False
351	just	[NO CONTEXT]	No, this is just my appetizer ... this is my lunch!	No, this is my appetizer ... this is my lunch!	A candy bar for an appetizer and a piece of pie for lunch! That's all junk!	-62.22664833068848	-61.789008140563965	9.447349945635553e-28	1.4634393291217395e-27	-0.4376401901245117	0.6455580192248376	False
355	just	[NO CONTEXT]	I think that's just steam. Your engine's overheated.	I think that's steam. Your engine's overheated.	Do you know a lot about cars?	-26.510009765625	-26.35968017578125	3.0679554124619165e-12	3.565630655367401e-12	-0.15032958984375	0.8604243425615814	False
366	just	[NO CONTEXT]	It's just what I want.	It's what I want.	No regrets?	-24.6328125	-24.0546875	2.0049588220856738e-11	3.574225548665714e-11	-0.578125	0.5609491608144708	False
375	just	[NO CONTEXT]	I want a dog. My friend Mindy's dog just had puppies and she said I can have one.	I want a dog. My friend Mindy's dog had puppies and she said I can have one.	You know who will be responsible for feeding and cleaning and all of that stuff?	-48.755126953125	-48.862548828125	6.697572134522121e-22	6.015402226376888e-22	0.107421875	1.1134038726710562	False
394	just	[NO CONTEXT]	I think he hasn't made any new friends yet. He's just a little lonely.	I think he hasn't made any new friends yet. He's a little lonely.	He really misses his friends from our old neighborhood.	-37.32421875	-37.513671875	6.170178889288987e-17	5.1052769756238534e-17	0.189453125	1.2085884700770824	False
407	just	[NO CONTEXT]	I just think it will be a little difficult for her to be away from home for so long right off the bat.	I think it will be a little difficult for her to be away from home for so long right off the bat.	You have a good point. She hasn't really ever been away from home for longer than a few hours.	-48.05830383300781	-47.80242919921875	1.3444474621887332e-21	1.7364759677950467e-21	-0.2558746337890625	0.7742390261213312	False
454	just	[NO CONTEXT]	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you just need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	I think it’s good, and it suits me, because I'm not good at cooking. Is it expensive?	-60.43316650390625	-59.841888427734375	5.6781814086510406e-27	1.0256473663032127e-26	-0.591278076171875	0.5536192647885567	False
458	just	[NO CONTEXT]	Let me just park my car in a better position. Alright, miss. Where’s the luggage?	Let me park my car in a better position. Alright, miss. Where’s the luggage?	Over there.	-17.123046875	-17.1591796875	3.660624894173001e-08	3.530717317712089e-08	0.0361328125	1.03679353648881	False
462	just	[NO CONTEXT]	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?	-18.71630859375	-19.38525390625	7.440642801741315e-09	3.811458524436376e-09	0.6689453125	1.9521772974931189	False
465	just	[NO CONTEXT]	Just go to the ticket office in the subway.	go to the ticket office in the subway.	Do I have to pay an additional fare to change trains?	-41.3349609375	-40.55029296875	1.1180328268177074e-18	2.450369195250737e-18	-0.78466796875	0.45627117292555713	False
472	just	[NO CONTEXT]	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-20.4296875	-20.4345703125	1.341218242236539e-09	1.3346852876141739e-09	0.0048828125	1.0048947528552166	False
476	just	[NO CONTEXT]	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-20.4296875	-20.4345703125	1.341218242236539e-09	1.3346852876141739e-09	0.0048828125	1.0048947528552166	False
482	just	[NO CONTEXT]	I'm sorry. Our company has just opened. There are always too many things to handle. You know that.	I'm sorry. Our company has opened. There are always too many things to handle. You know that.	You don't have to explain. Suit yourself.	-33.7718505859375	-33.65167236328125	2.153136914895539e-15	2.4280877942605833e-15	-0.12017822265625	0.8867623814859733	False
492	just	[NO CONTEXT]	Just go straight along this street, turn left at the first crossing and walk straight ahead about 100 meters. You can’t miss it.	go straight along this street, turn left at the first crossing and walk straight ahead about 100 meters. You can’t miss it.	About how long will it take me to get there?	-26.918182373046875	-26.192840576171875	2.0397734400337898e-12	4.213023410694055e-12	-0.725341796875	0.48415905661861885	False
498	just	[NO CONTEXT]	Just a few cookies.	a few cookies.	That's fine with me.	-20.2193603515625	-20.773193359375	1.6551729177311017e-09	9.512983697977204e-10	0.5538330078125	1.739909338941735	False
526	just	[NO CONTEXT]	I'm just shopping.	I'm shopping.	What are you shopping for?	-14.7528076171875	-13.30950927734375	3.9168510749154224e-07	1.6586454588443619e-06	-1.44329833984375	0.23614757777375966	False
527	just	[NO CONTEXT]	Thank you. Now if you'll just give me a credit card.	Thank you. Now if you'll give me a credit card.	Here's my VISA.	-19.61963653564453	-19.623550415039062	3.0150888567443818e-09	3.0033112257435204e-09	0.00391387939453125	1.0039215486227024	False
557	just	[NO CONTEXT]	Why? I'd just be dead tired for the rest of the day.	Why? I'd be dead tired for the rest of the day.	On the contrary! It really refreshes you and gets you ready to attack the day.	-56.971487045288086	-57.27996826171875	1.8096623475545967e-25	1.3293087404965644e-25	0.30848121643066406	1.361355938183778	False
569	just	[NO CONTEXT]	I'm just browsing, thanks.	I'm browsing, thanks.	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	-90.615478515625	-89.79150390625	4.4278989953300535e-40	1.0093582375382926e-39	-0.823974609375	0.4386845849823532	False
570	just	[NO CONTEXT]	Oh, yes. That is a beautiful color. It has been a very popular lipstick this season. I have just two left.	Oh, yes. That is a beautiful color. It has been a very popular lipstick this season. I have two left.	Great. I'll take one.	-24.0703125	-25.43359375	3.5188123177150964e-11	9.001825282397928e-12	1.36328125	3.908998683406735	False
575	just	[NO CONTEXT]	OK. I just want to read the comics.	OK. I want to read the comics.	Take your time.	-15.998046875	-17.19140625	1.1275518476600464e-07	3.418748313750563e-08	1.193359375	3.2981423146153084	False
585	just	[NO CONTEXT]	Just go to the end of the store. And it will be on your right. We have all the ice creams and frozen foods back there in the freezers.	go to the end of the store. And it will be on your right. We have all the ice creams and frozen foods back there in the freezers.	This is my first time here.	-18.6767578125	-18.6708984375	7.740823090940233e-09	7.786312616185703e-09	-0.005859375	0.9941577576591378	False
593	just	[NO CONTEXT]	Thank you, but I'm just looking around. How much does this skirt cost?	Thank you, but I'm looking around. How much does this skirt cost?	This is the new style.Two hundred and twenty-eight.	-49.15478515625	-48.9365234375	4.491051626647434e-22	5.586475617012798e-22	-0.21826171875	0.8039150144986923	False
622	just	[NO CONTEXT]	Hmm Maybe you're right. But I can't stand all this green carpet here. And besides, I know how to paint. I will just cover everything with drop cloth. I won't get anything on the floor.	Hmm Maybe you're right. But I can't stand all this green carpet here. And besides, I know how to paint. I will cover everything with drop cloth. I won't get anything on the floor.	Are you sure?	-15.561767578125	-15.667724609375	1.7442559461516015e-07	1.568894202496191e-07	0.10595703125	1.1117741039366458	False
623	just	[NO CONTEXT]	Just a minute. I'll check if there is any availability. I'm sorry, sir. There isn't any table left for 7:00, but we can give you one at 8: 00. Would you like to make a reservation at that time?	a minute. I'll check if there is any availability. I'm sorry, sir. There isn't any table left for 7:00, but we can give you one at 8: 00. Would you like to make a reservation at that time?	Let me see. It seems a little late.	-31.74267578125	-31.37255859375	1.6380647599963203e-14	2.3717609785615652e-14	-0.3701171875	0.690653389950694	False
638	just	[NO CONTEXT]	Yes, something just opened up.	Yes, something opened up.	What kind of apartment is it?	-24.32337760925293	-26.237735748291016	2.7320668582483892e-11	4.028062002599936e-12	1.914358139038086	6.782583923695714	False
653	just	[NO CONTEXT]	Just a moment, sir. Let me check the reservation list. Sorry, I'm afraid we're fully booked tonight. Would you like to make a reservation some other time?	a moment, sir. Let me check the reservation list. Sorry, I'm afraid we're fully booked tonight. Would you like to make a reservation some other time?	Do you have pot service at noon?	-50.3427734375	-49.263671875	1.3690247271871384e-22	4.027718839352293e-22	-1.0791015625	0.33990076810011255	False
683	just	[NO CONTEXT]	I know, dear. I am too. But we've just been too busy to look for a house.	I know, dear. I am too. But we've been too busy to look for a house.	We need to find a good realtor.	-32.26025390625	-31.738525390625	9.762245919550203e-15	1.6448774965988806e-14	-0.521728515625	0.5934937975463604	False
690	just	[NO CONTEXT]	Hi, I am just looking.	Hi, I am looking.	It's a good car.	-26.70263671875	-27.388671875	2.5304177234119295e-12	1.2742391315737634e-12	0.68603515625	1.9858264125719547	False
691	just	[NO CONTEXT]	You mean we can't just buy curtains already made?	You mean we can't buy curtains already made?	Absolutely not. The windows must be measured, and then the curtains need to be made professionally. So that will take a while. Maybe a month or so.	-89.92947387695312	-88.95762634277344	8.79277043897394e-40	2.3237732932492427e-39	-0.9718475341796875	0.37838331581302187	False
693	just	[NO CONTEXT]	Yes, I just wondered why the price between the ninth and tenth floor is so different.	Yes, I wondered why the price between the ninth and tenth floor is so different.	It's because of the view.	-21.046142578125	-22.04638671875	7.240630960317354e-10	2.6630290384654385e-10	1.000244140625	2.718945552501276	False
698	just	[NO CONTEXT]	Not very often. Making coffee is a bit troublesome. Most of the time, I just buy takeout at Starbucks. And also, I quite like instant coffee.	Not very often. Making coffee is a bit troublesome. Most of the time, I buy takeout at Starbucks. And also, I quite like instant coffee.	I think instant coffee is becoming more and more popular. Though its taste is not perfect, it's really cheap and convenient.	-57.30251121520996	-57.849854469299316	1.299677438750018e-25	7.518434578550347e-26	0.5473432540893555	1.7286543164955128	False
728	just	[NO CONTEXT]	Just since today.	since today.	You can still drive, without problems.	-41.48046875	-42.2265625	9.666323269928392e-19	4.583918806501858e-19	0.74609375	2.1087466157161465	False
731	just	[NO CONTEXT]	Compared with healthy food, unhealthy food just tastes so much better. And anyway, I believe if you live a low stress Life and are active, you can get away with eating whatever you like. It's all in the mind.	Compared with healthy food, unhealthy food tastes so much better. And anyway, I believe if you live a low stress Life and are active, you can get away with eating whatever you like. It's all in the mind.	You have the point. I think cancer is caused by more worry than by the things we consume. Some good things you should try are cranberry juice, wild rice and yoghurt.	-127.52828216552734	-127.03912353515625	4.122595918035464e-56	6.723720670427666e-56	-0.48915863037109375	0.6131420563271621	False
753	just	[NO CONTEXT]	I don't know what to have. If you don't mind, I'll just leave the choice to you.	I don't know what to have. If you don't mind, I'll leave the choice to you.	With pleasure, sir. May I suggest Steamed stuffed buns and deep-fried twisted dough sticks? They are popular breakfast among Chinese people.	-96.38734722137451	-96.04981231689453	1.3788181019908405e-42	1.9323977490592252e-42	-0.33753490447998047	0.7135270689805495	False
756	just	[NO CONTEXT]	Just pick up a tray, then put a knife, a fork, a spoon and a paper napkin on it and stand in the line.	pick up a tray, then put a knife, a fork, a spoon and a paper napkin on it and stand in the line.	How long will it take to reach the buffet?	-31.650054931640625	-31.784042358398438	1.7970319194503262e-14	1.571686023591101e-14	0.1339874267578125	1.143378443580187	False
760	just	[NO CONTEXT]	No, just tomatoes, please. And large fries.	No, tomatoes, please. And large fries.	Anything to drink?	-23.259765625	-22.326171875	7.91429325847594e-11	2.0131065071908126e-10	-0.93359375	0.39313832776388624	False
765	just	[NO CONTEXT]	All right. And do you want to separate bills or just one single bill?	All right. And do you want to separate bills or one single bill?	Separate bills, please.	-16.76708984375	-16.54443359375	5.225711183182293e-08	6.528956634512104e-08	-0.22265625	0.8003899360518268	False
788	just	[NO CONTEXT]	There is a stop at Tiananmen Square. The stops will be announced on the bus both in English and Chinese. When the stop is coming, you just push the red button near the rear door if you want to get off.	There is a stop at Tiananmen Square. The stops will be announced on the bus both in English and Chinese. When the stop is coming, you push the red button near the rear door if you want to get off.	Okay, thanks very much.	-20.146116256713867	-20.52840232849121	1.7809547202980593e-09	1.2151451181358441e-09	0.38228607177734375	1.4656313009183828	False
814	just	[NO CONTEXT]	Nah, I just check my weight, I'm getting fatter.	Nah, I check my weight, I'm getting fatter.	True, you are getting a really pot belly, aren't you?	-57.923370361328125	-57.360443115234375	6.98553831144174e-26	1.2265240701764784e-25	-0.56292724609375	0.5695394392412231	False
815	just	[NO CONTEXT]	Well, we are waiting for two friends, so could we just have a look at the menu for a while?	Well, we are waiting for two friends, so could we have a look at the menu for a while?	Take your time. When you need anything, just call me.	-39.183837890625	-39.4189453125	9.608938732948914e-18	7.595730866659313e-18	0.235107421875	1.265044654902976	False
820	just	[NO CONTEXT]	Yes, just as you have ordered.	Yes, as you have ordered.	It's very nice of you.	-20.83477783203125	-19.926971435546875	8.944806619674908e-10	2.217309228250456e-09	-0.907806396484375	0.40340817174755145	False
859	just	[NO CONTEXT]	Would you like butter or jam on your toast or do you just want it plain?	Would you like butter or jam on your toast or do you want it plain?	Spread some jam, please.	-27.5126953125	-27.0595703125	1.1256107794844009e-12	1.7708343211861177e-12	-0.453125	0.635638673826052	False
870	just	[NO CONTEXT]	OK, just a little though. I'm really full.	OK, a little though. I'm really full.	Oh. Would you like some soup instead?	-32.11279296875	-32.1258544921875	1.1313349794502289e-14	1.1166541070962711e-14	0.0130615234375	1.0131471977406983	False
898	just	[NO CONTEXT]	I don't really know. I have just bought this new car. And it's the first time I've gotten gas for it.	I don't really know. I have bought this new car. And it's the first time I've gotten gas for it.	We have regular, super, and premium gasoline. This is a new car, so I'd recommend premium.	-65.706787109375	-66.016845703125	2.9100800443434236e-29	2.1342642926805505e-29	0.31005859375	1.363505004662979	False
906	just	[NO CONTEXT]	Sometimes you can save money and you can find things that you had difficulty finding in a store. sometimes it's just convenient, like doing it late at night and sometimes it's just fun.	Sometimes you can save money and you can find things that you had difficulty finding in a store. sometimes it's convenient, like doing it late at night and sometimes it's fun.	The idea of doing it at night is interesting. Maybe I'll try it some day.	-49.2626953125	-49.3603515625	4.0316540797226904e-22	3.6565514752534823e-22	0.09765625	1.1025837068089421	False
925	just	[NO CONTEXT]	Then I recommend this package to you. You can receive all the calls free by paying just 10 yuan a month.	Then I recommend this package to you. You can receive all the calls free by paying 10 yuan a month.	That's good. How can I order it?	-29.50390625	-29.294189453125	1.5367963523332792e-13	1.8953750903309735e-13	-0.209716796875	0.810813838470844	False
932	just	[NO CONTEXT]	Just a moment. Let me find out. Our manager Wil be here in a minute. So will you speak to him?	a moment. Let me find out. Our manager Wil be here in a minute. So will you speak to him?	OK. I will.	-16.42822265625	-15.84912109375	7.333538104948075e-08	1.3086218456298977e-07	-0.5791015625	0.5604016262939672	False
933	just	[NO CONTEXT]	I'm afraid the line is busy at the moment. Just hold on, please.	I'm afraid the line is busy at the moment. hold on, please.	Then, will you try extension 235?	-53.041748046875	-52.002197265625	9.21003992281058e-24	2.6045498897663237e-23	-1.03955078125	0.3536134960976651	False
958	just	[NO CONTEXT]	The collar? It is just the collar that is popular with young people in Shanghai.	The collar? It is the collar that is popular with young people in Shanghai.	I don't care what others wear. How much is it?	-41.80078125	-42.99755859375	7.016998179907735e-19	2.1203012404405322e-19	1.19677734375	3.309434549238778	False
976	just	[NO CONTEXT]	I'm just looking.	I'm looking.	If you need any help, let me know.	-23.428848266601562	-24.741729736328125	6.683138792675383e-11	1.7980563691849923e-11	1.3128814697265625	3.716868340287162	False
984	just	[NO CONTEXT]	No, I'm strictly a spectator. I just like watching skating. It's so beautiful.	No, I'm strictly a spectator. I like watching skating. It's so beautiful.	Then you must know a lot about skating.	-29.1513671875	-28.3468017578125	2.1863621008136413e-13	4.888103769630501e-13	-0.8045654296875	0.44728225992201304	False
985	just	[NO CONTEXT]	Yes, there's one just on the other side of this building. Do you have any small change?	Yes, there's one on the other side of this building. Do you have any small change?	Yes, I do. Thank you.	-15.494909286499023	-15.507635116577148	1.8648607108946816e-07	1.841279175917239e-07	0.012725830078125	1.012807148033755	False
991	just	[NO CONTEXT]	Yes. I'm OK. I just had a tumble. No big deal.	Yes. I'm OK. I had a tumble. No big deal.	Good. You scared me.	-27.88623046875	-27.53125	7.747542839864124e-13	1.1049179910028616e-12	-0.35498046875	0.7011871381361242	False
995	just	[NO CONTEXT]	No, not yet. I just want a haircut.	No, not yet. I want a haircut.	Will you sit here, please? How would you like it cut?	-49.543701171875	-49.101318359375	3.0439952330831903e-22	4.737709004565066e-22	-0.4423828125	0.6425036299507038	False
997	just	[NO CONTEXT]	Oh, but I Just want to pick up a package. It won't take long.	Oh, but I want to pick up a package. It won't take long.	I'm afraid you'll have to find a parking meter.	-37.0625	-37.510589599609375	8.01605640523349e-17	5.1210371212853716e-17	0.448089599609375	1.5653189413361397	False
998	just	[NO CONTEXT]	I'd just like a trim, and don't cut it too short.	I'd like a trim, and don't cut it too short.	Yes, sir. How about the sideburns?	-30.07080078125	-29.72247314453125	8.718005813604063e-14	1.2350766888555295e-13	-0.34832763671875	0.705867570189711	False
1001	just	[NO CONTEXT]	I'm just comparing prices.	I'm comparing prices.	You should! This thrift shop is really cheap, though, you have to pay cash here.	-84.019775390625	-85.0972900390625	3.2409712394783132e-37	1.1033581597119238e-37	1.0775146484375	2.9373700742146136	False
1043	just	[NO CONTEXT]	No, thank you. I'm just looking. Maybe later I might need your help.	No, thank you. I'm looking. Maybe later I might need your help.	I hope you will! Take your time. We have a lot more upstairs.	-52.6182861328125	-53.063720703125	1.406593756339783e-23	9.009877979404025e-24	0.4454345703125	1.561168485916415	False
1047	just	[NO CONTEXT]	Just a moment, please. Yes, you can have a seat.	a moment, please. Yes, you can have a seat.	Good. How much is a one-way ticket?	-38.474853515625	-38.3031005859375	1.952465758413653e-17	2.3183274407262994e-17	-0.1717529296875	0.8421872269268283	False
1052	just	[NO CONTEXT]	I just went to bed!	I went to bed!	You shouldn't have stayed up so late watching TV. I told you we had to get an early start.	-51.49368667602539	-51.13466262817383	4.330878736318656e-23	6.201520541981693e-23	-0.3590240478515625	0.6983575571507703	False
1085	just	[NO CONTEXT]	Just a second. I'll have to check that. Anything else I can do for you?	a second. I'll have to check that. Anything else I can do for you?	Yes. I'd like to send a $ 20 money order.	-47.494781494140625	-47.64764404296875	2.3619923021580886e-21	2.0271744155219347e-21	0.152862548828125	1.1651648146664029	False
1101	just	[NO CONTEXT]	It’s probably just people trying to get an early start out of the city for the weekend. Nobody sticks around in the summer.	It’s probably people trying to get an early start out of the city for the weekend. Nobody sticks around in the summer.	Really? Then, I guess I won’t have a hard time finding a room or getting a cab?	-69.66371154785156	-70.43002319335938	5.564606847953476e-31	2.586006229956591e-31	0.7663116455078125	2.151814942861481	False
1105	just	[NO CONTEXT]	Just a moment, please. I’ll see if she’s free.	a moment, please. I’ll see if she’s free.	Thanks.	-12.9111328125	-11.900390625	2.4703942306739898e-06	6.787752823500913e-06	-1.0107421875	0.3639487610864175	False
1154	just	[NO CONTEXT]	I’m so sorry! OK, so you just want a simple message on it.	I’m so sorry! OK, so you want a simple message on it.	Yeah. How about' Happy Birthday Tony, from the gang.'	-67.765625	-68.4375	3.7133253273594345e-30	1.8965809968343725e-30	0.671875	1.957904952942918	False
1157	just	[NO CONTEXT]	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	-15.4248046875	-15.201171875	2.0002875864712618e-07	2.501583111247148e-07	-0.2236328125	0.7996086867863572	False
1199	just	[NO CONTEXT]	No problem. Just give us a few minutes more to pull them up, though. We don’t get that many English singers!	No problem. give us a few minutes more to pull them up, though. We don’t get that many English singers!	Oh, I see.	-11.9892578125	-12.08837890625	6.210570411707906e-06	5.624497730309586e-06	0.09912109375	1.1042000031825172	False
1220	just	[NO CONTEXT]	Just an English muffin. What are you going to have?	an English muffin. What are you going to have?	That sounds good. I'm going to order the same thing.	-30.926040649414062	-31.805023193359375	3.706732098615027e-14	1.539054256401468e-14	0.8789825439453125	2.408447969392518	False
1234	just	[NO CONTEXT]	That's okay, I'll just check back later. Do you have the new Sting album?	That's okay, I'll check back later. Do you have the new Sting album?	Yes, it's right over here.	-21.101470947265625	-21.707763671875	6.850899672320651e-10	3.736268021656457e-10	0.606292724609375	1.8336210444783179	False
1237	just	[NO CONTEXT]	( The hair stylist cuts the customer's hair. ) Almost done. I just have to even things up a bit. ( She shows the customer the results. ) Will that do?	( The hair stylist cuts the customer's hair. ) Almost done. I have to even things up a bit. ( She shows the customer the results. ) Will that do?	Looks good.	-16.86669921875	-16.8291015625	4.730266413866521e-08	4.9114989554202196e-08	-0.03759765625	0.9631003603586856	False
1240	just	[NO CONTEXT]	Cycling during weekends? Do you me riding on the mountainous countryside just the neighboring towns?	Cycling during weekends? Do you me riding on the mountainous countryside the neighboring towns?	Does that make any difference?	-24.5654296875	-25.419921875	2.1447142686844994e-11	9.125742271010731e-12	0.8544921875	2.3501806263995655	False
1246	just	[NO CONTEXT]	No, thanks. I'm just looking.	No, thanks. I'm looking.	We have a special on these skirts this week. Would you like to try one on?	-52.206912994384766	-51.55393981933594	2.122392827651859e-23	4.0776356362733075e-23	-0.6529731750488281	0.5204959483804167	False
1249	just	[NO CONTEXT]	If you bring them back with your receipt within seven days, you'll get a full refund. Also, if you need alterations to the pants, just bring them in and we'll do them for free.	If you bring them back with your receipt within seven days, you'll get a full refund. Also, if you need alterations to the pants, bring them in and we'll do them for free.	Sounds good.	-14.75390625	-14.7392578125	3.912550256745414e-07	3.970284832941477e-07	-0.0146484375	0.985458328904506	False
1254	just	[NO CONTEXT]	I just checked the oil myself, but you can check the tires.	I checked the oil myself, but you can check the tires.	( The attendants fill the tank, clean the windscreen, and add some air to the tires. ) All right, sir, that'll be $ 26.50.	-110.5654296875	-110.4927978515625	9.59497831291209e-49	1.0317811825367545e-48	-0.0726318359375	0.9299431386528793	False
1266	just	[NO CONTEXT]	You are just a little bit chubby, not paunchy.	You are a little bit chubby, not paunchy.	You know, I'm a compulsive overeater. I got to watch what I eat.	-44.851715087890625	-45.19038391113281	3.320073004488127e-20	2.3662772716775227e-20	0.3386688232421875	1.4030786012386582	False
1267	just	[NO CONTEXT]	No, thanks. I’m just looking around.	No, thanks. I’m looking around.	Okay. Please let me know if you need any help.	-27.9158935546875	-28.11572265625	7.521101883095489e-13	6.158809849770356e-13	0.1998291015625	1.221194040172539	False
1269	just	[NO CONTEXT]	I'm just a beginner. Did my poses make me the butt of jokes?	I'm a beginner. Did my poses make me the butt of jokes?	Well, they just look a bit funny. but far from making a laughing stock out of you.	-63.985687255859375	-63.96818542480469	1.6269308860801037e-28	1.6556557915742429e-28	-0.0175018310546875	0.9826504363767382	False
1299	just	[NO CONTEXT]	Hello? Mr. Bernie. My name is Lisa. I hope I’m not disturbing you. I just heard about your daughter. I wanted to call you and tell you how much we’ll miss her.	Hello? Mr. Bernie. My name is Lisa. I hope I’m not disturbing you. I heard about your daughter. I wanted to call you and tell you how much we’ll miss her.	I’m sorry. I think you are calling the wrong person. My name is not Mr. Bernie.	-43.608970642089844	-43.31880187988281	1.1504418946637913e-19	1.5377416621848154e-19	-0.29016876220703125	0.7481372996223887	False
