id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
149	not	[NO CONTEXT]	Marry is not in right now, she went shopping with her mum.	Marry is in right now, she went shopping with her mum.	Will it be too late if I call around ten this evening?	-41.84075927734375	-42.2655029296875	6.742005883956649e-19	4.408849791559862e-19	0.42474365234375	1.529198362997826	False
193	not	[NO CONTEXT]	Not today, Honey. Don't eat too much ice cream.	today, Honey. Don't eat too much ice cream.	Mom, can I have one more piece of cake?	-29.8931884765625	-31.0758056640625	1.041245645357058e-13	3.1911636723680713e-14	1.1826171875	3.2629026657989604	False
226	not	[NO CONTEXT]	Our monthly salary can not buy one square meter of the house here.	Our monthly salary can buy one square meter of the house here.	It is depressing to hear the price goes higher and higher.	-40.83965301513672	-42.324432373046875	1.834695740480233e-18	4.156545804263006e-19	1.4847793579101562	4.413991393042141	False
235	not	[NO CONTEXT]	I'm sorry. He's not in right now.	I'm sorry. He's in right now.	When is he coming back?	-17.25836181640625	-19.2763671875	3.197339083707372e-08	4.249913583546441e-09	2.01800537109375	7.523303758659669	False
244	not	[NO CONTEXT]	I see. Have a look at this one. It’s very cheap because it’s not very durable.	I see. Have a look at this one. It’s very cheap because it’s very durable.	but it looks good. Let me try it on.	-32.647216796875	-34.066650390625	6.629700289919793e-15	1.6033994061953042e-15	1.41943359375	4.1347778128790535	False
249	not	[NO CONTEXT]	I already looked, but did not see anything.	I already looked, but did see anything.	Let me show you.	-19.19476318359375	-18.5260009765625	4.6112669852198e-09	9.000362554731582e-09	-0.66876220703125	0.5123423592303634	False
256	not	[NO CONTEXT]	I'm not sure, what about you?	I'm sure, what about you?	Do you think Kentucky fried chicken is good?	-34.6773681640625	-34.56536865234375	8.705833549070978e-16	9.737582032591098e-16	-0.11199951171875	0.8940446940455115	False
257	not	[NO CONTEXT]	Maybe not. Could you buy some while you're out?	Maybe. Could you buy some while you're out?	No problems. What color?	-31.10302734375	-31.39990234375	3.10546653888179e-14	2.3077867726242165e-14	0.296875	1.3456470830494105	False
272	not	[NO CONTEXT]	The price is moderate, but their work is sometimes not satisfactory.	The price is moderate, but their work is sometimes satisfactory.	Is there a better tailor's around here?	-44.3212890625	-45.82080078125	5.64298283624294e-20	1.2597346186123426e-20	1.49951171875	4.479501279768713	False
279	not	[NO CONTEXT]	Ok, not a problem. Let's go to the station.	Ok, a problem. Let's go to the station.	You have to buy a ticket first. You want to go to Shi Da, right?	-51.238525390625	-51.075439453125	5.58973426370359e-23	6.579887748794911e-23	-0.1630859375	0.8495181798089694	False
288	not	[NO CONTEXT]	Yes, please get some white bread, thick cut, some ham, not the processed stuff, some gouda cheese, some galla apples and...	Yes, please get some white bread, thick cut, some ham, the processed stuff, some gouda cheese, some galla apples and...	Wait. This is sounding like a major list. Why don't you just come with me?	-61.8404541015625	-62.3663330078125	1.3900551314597535e-27	8.21572167452378e-28	0.52587890625	1.6919452563372372	False
302	not	[NO CONTEXT]	I'd better not. Please don't tempt me. Please!	I'd better. Please don't tempt me. Please!	Gee! You are really strong-willed.	-31.111560821533203	-31.735666275024414	3.079078858636902e-14	1.649587120982482e-14	0.6241054534912109	1.866575471808379	False
309	not	[NO CONTEXT]	It is. I'm on a diet and strawberry cream cheese cake is not on it.	It is. I'm on a diet and strawberry cream cheese cake is on it.	A diet? What for? You are in great shape.	-39.1551513671875	-37.8680419921875	9.888577535294591e-18	3.5819401276309965e-17	-1.287109375	0.27606763884785096	False
319	not	[NO CONTEXT]	Not bad.	bad.	I always have the temptation to eat something there.	-42.567626953125	-43.346435546875	3.259226227772685e-19	1.4958299749902007e-19	0.77880859375	2.1788747934363575	False
320	not	[NO CONTEXT]	Yes, I love them, but they are fragile. It is not convenient to take them.	Yes, I love them, but they are fragile. It is convenient to take them.	You are right. How about paintings and embroidered handkerchiefs?	-51.33870577812195	-52.51126539707184	5.056888436949569e-23	1.5654788345938632e-23	1.1725596189498901	3.2302502756362674	False
327	not	[NO CONTEXT]	Certainly not.	Certainly.	May I turn on the TV then?	-34.79443359375	-32.943359375	7.744073910486151e-16	4.930384712060209e-15	-1.85107421875	0.15706834989049392	False
333	not	[NO CONTEXT]	Yard work? I said' what are we doing for fun', not work!	Yard work? I said' what are we doing for fun', work!	It will be fun. And besides, you'll be in the best company.	-44.249267578125	-46.61376953125	6.064391949700061e-20	5.7002921141562846e-21	2.364501953125	10.63873890715102	False
355	not	[NO CONTEXT]	No! My tour bus got a speeding ticket not ten minutes ago. Now my engine is on fire!	No! My tour bus got a speeding ticket ten minutes ago. Now my engine is on fire!	I think that's just steam. Your engine's overheated.	-43.55078125	-45.2373046875	1.219371444907163e-19	2.2578141892690734e-20	1.6865234375	5.400672255062373	False
360	not	[NO CONTEXT]	Well, I do not know Chinese tea at all.	Well, I do know Chinese tea at all.	This is green tea, you can drink it in summer. It can relieve summer-heat and it is good for maintaining your lungs.	-83.10269165039062	-88.25865173339844	8.108855940245321e-37	4.6747088997525524e-39	5.1559600830078125	173.46226501236362	False
367	not	[NO CONTEXT]	Sorry, but I'm not really that interested in those things.	Sorry, but I'm really that interested in those things.	Well, they are very nice you know.	-31.69873046875	-31.3309326171875	1.7116551616594856e-14	2.472571456812681e-14	-0.3677978515625	0.6922571062378637	False
379	not	[NO CONTEXT]	It's not special. It can be seen everywhere.	It's special. It can be seen everywhere.	How about the umbrella? It's made of wood and paper. It's very beautiful.	-46.8995361328125	-44.485595703125	4.283415991281879e-21	4.7879682511654375e-20	-2.4139404296875	0.08946208008457981	False
381	not	[NO CONTEXT]	No, not yet. I'd like to buy a teapot.	No, yet. I'd like to buy a teapot.	Which do you like best?	-20.14300537109375	-20.53289794921875	1.7865036933627054e-09	1.2096945475846992e-09	0.389892578125	1.4768221423578993	False
383	not	[NO CONTEXT]	Oh, no. Carnations are not very elegant. Artificial flowers have no passion.	Oh, no. Carnations are very elegant. Artificial flowers have no passion.	How much did you want to spend?	-28.56396484375	-28.76708984375	3.933939594703085e-13	3.210787920663402e-13	0.203125	1.2252256118773075	False
385	not	[NO CONTEXT]	She'd better not start crying like she usually does.	She'd better start crying like she usually does.	I know, but she is going to miss you something awful. Have I told you how proud I am of you?	-55.281517028808594	-57.620697021484375	9.807136118499239e-25	9.454732372925166e-26	2.3391799926757812	10.372727361996228	False
388	not	[NO CONTEXT]	No, you do not have to. The handbag can be taken with you. There is the cart at the entrance.	No, you do have to. The handbag can be taken with you. There is the cart at the entrance.	Thank you. I'd tike to buy some milk powder for my baby. Is there anything that you can recommend for me?	-69.18069458007812	-69.75645446777344	9.019990697342882e-31	5.071737266589706e-31	0.5757598876953125	1.7784814597480176	False
401	not	[NO CONTEXT]	I'm still not sure. The type with top quality, I guess. Well, which one do you recommend?	I'm still sure. The type with top quality, I guess. Well, which one do you recommend?	Do you prefer imported ones or domestic ones?	-31.5306396484375	-31.843994140625	2.0249634549940564e-14	1.4802295265994e-14	0.3133544921875	1.3680063926613457	False
413	not	[NO CONTEXT]	No, I'm afraid not. Can I sit over there? There's a table free by the window.	No, I'm afraid. Can I sit over there? There's a table free by the window.	Sorry, sir. That table has been reserved. This way, please. How about this one, sir?	-41.684967041015625	-40.82171630859375	7.8785960824487915e-19	1.8679010462408798e-18	-0.863250732421875	0.42178872902846415	False
420	not	[NO CONTEXT]	I'm afraid he is not in at the moment.	I'm afraid he is in at the moment.	May I ask what time he will come back?	-23.155685424804688	-24.77313232421875	8.782407722511109e-11	1.7424700903543437e-11	1.6174468994140625	5.0402057235456725	False
427	not	[NO CONTEXT]	But Day. I'm not sleepy.	But Day. I'm sleepy.	Well, honey. Turn off the light, lie down and go to sleep.	-40.290374755859375	-39.88995361328125	3.177697627427953e-18	4.74256467763421e-18	-0.400421142578125	0.6700378051592797	False
435	not	[NO CONTEXT]	I'm not sure. What do you suggest?	I'm sure. What do you suggest?	Well, how about like this?	-27.148681640625	-26.196044921875	1.6198595943008394e-12	4.199545033453736e-12	-0.95263671875	0.38572263933282674	False
454	not	[NO CONTEXT]	I think it’s good, and it suits me, because I'm not good at cooking. Is it expensive?	I think it’s good, and it suits me, because I'm good at cooking. Is it expensive?	Oh, it is not so expensive. It only costs me 280 dollars.	-44.513427734375	-42.02880859375	4.656546716693237e-20	5.5862497311413005e-19	-2.484619140625	0.08335729587481008	False
460	not	[NO CONTEXT]	The water will not drain.	The water will drain.	Is there anything else wrong with it?	-23.333984375	-25.45068359375	7.348172537339399e-11	8.849292587229132e-12	2.11669921875	8.30368355990842	False
467	not	[NO CONTEXT]	I'm afraid I can't. Parking is not allowed here.	I'm afraid I can't. Parking is allowed here.	Oh, that's too bad. Where can you park around here?	-32.92417526245117	-33.13829803466797	5.025882862082408e-15	4.057140277331776e-15	0.21412277221679688	1.2387747325778284	False
479	not	[NO CONTEXT]	No, not yet. Is it good?	No, yet. Is it good?	Yes, it's quite amusing, actually. Good plot, and Sharon Stone's in it.	-68.05615234375	-67.0966796875	2.777081194409573e-30	7.249069402277291e-30	-0.95947265625	0.38309485539442545	False
480	not	[NO CONTEXT]	Not much. I started exercising.	much. I started exercising.	Trying to get in shape?	-21.87689208984375	-21.17236328125	3.154906437033992e-10	6.382039063284723e-10	-0.70452880859375	0.494341448830026	False
482	not	[NO CONTEXT]	Not back home for dinner again? That's the third time this week!	back home for dinner again? That's the third time this week!	I'm sorry. Our company has just opened. There are always too many things to handle. You know that.	-63.982086181640625	-65.1199951171875	1.6328001464281328e-28	5.232936431209073e-29	1.137908935546875	3.1202369222185897	False
562	not	[NO CONTEXT]	I'm afraid he is not in at the moment.	I'm afraid he is in at the moment.	Then what time do you think he will be in?	-29.09454345703125	-30.279052734375	2.3141969832831505e-13	7.079041856478072e-14	1.18450927734375	3.2690822150817143	False
569	not	[NO CONTEXT]	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	We're on clearance sale now. Prices have up to twenty percent off. Do miss the chance.	Well, how about fifty percent discount? If so, I'll buy that fur coat.	-58.631683349609375	-59.42889404296875	3.4401981388717726e-26	1.550098341234733e-26	0.797210693359375	2.2193418619695304	False
576	not	[NO CONTEXT]	Oh, please do not mention it any more. Last night he did it for the first time.	Oh, please do mention it any more. Last night he did it for the first time.	Really? Was it delicious?	-28.068359375	-27.935546875	6.457529626656516e-13	7.374730313694254e-13	-0.1328125	0.8756292572035382	False
588	not	[NO CONTEXT]	I'm sorry. These batteries are not on sale.	I'm sorry. These batteries are on sale.	But that's what the ad said.	-28.2578125	-27.1455078125	5.343034280514576e-13	1.625008917450595e-12	-1.1123046875	0.3288003052252186	False
609	not	[NO CONTEXT]	Please cut the sides shorter, but not so much at the back.	Please cut the sides shorter, but so much at the back.	It's such a hot season, isn't it? May I suggest thinning out the top?	-61.55591583251953	-60.69842529296875	1.8475892446812852e-27	4.355207335885345e-27	-0.8574905395507812	0.4242253243508784	False
617	not	[NO CONTEXT]	Oh, it is not easy to learn!	Oh, it is easy to learn!	I think you are a quick learner.	-24.0654296875	-24.45703125	3.536036034354204e-11	2.3902662775410032e-11	0.3916015625	1.4793481661766639	False
627	not	[NO CONTEXT]	That dress looks lovely on you, but it's not very practical, is it?	That dress looks lovely on you, but it's very practical, is it?	No, I don't have any plans to go to a formal dance any time soon, but I love the way it looks. I just want to try it on! What do you think about this? It's casual, yet sophisticated.	-99.71931457519531	-102.00637817382812	4.925518343724594e-44	5.0025661506368356e-45	2.2870635986328125	9.845983432118269	False
658	not	[NO CONTEXT]	200 Yuan a week, but smoking is not allowed.	200 Yuan a week, but smoking is allowed.	OK. Can I see the room now?	-23.958984375	-25.49462890625	3.9331933293403e-11	8.468828688590993e-12	1.53564453125	4.644317973557554	False
665	not	[NO CONTEXT]	Sure, why not?	Sure, why?	This is a new product of company this year. It's oil-free.	-55.59521484375	-57.58642578125	7.166464817731303e-25	9.784374129802719e-26	1.9912109375	7.324397782278793	False
669	not	[NO CONTEXT]	I'm sorry, sir. The rooms are not available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	I'm sorry, sir. The rooms are available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	No, thanks. We have made a reservation before.	-29.43743896484375	-31.171173095703125	1.6424142189034657e-13	2.9008917978343174e-14	1.733734130859375	5.661756223136701	False
677	not	[NO CONTEXT]	I'm not sure. It could be the tires. Let's stop here.	I'm sure. It could be the tires. Let's stop here.	How about the tires?	-19.9755859375	-19.2373046875	2.112094057062595e-09	4.41921089428526e-09	-0.73828125	0.47793466018873804	False
678	not	[NO CONTEXT]	Yes, it's not very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Yes, it's very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Is the restaurant on the right or on the left hand side of the road?	-33.375152587890625	-33.15538024902344	3.2015139491046428e-15	3.988423922154918e-15	-0.2197723388671875	0.802701521099815	False
686	not	[NO CONTEXT]	Why? You're not fat.	Why? You're fat.	I'm considering entering for the beauty contest this summer, so I must have a slender figure.	-66.404541015625	-65.621826171875	1.4483524676131022e-29	3.1681300522378296e-29	-0.78271484375	0.45716319839523284	False
692	not	[NO CONTEXT]	Not really.	really.	What did you do for your last move?	-32.32421875	-31.75	9.157357411874059e-15	1.626111044617819e-14	-0.57421875	0.5631446537543375	False
697	not	[NO CONTEXT]	I'm pretty social and outgoing, and I like making new friends. But I'm not a party animal, and I like to keep the apartment clean.	I'm pretty social and outgoing, and I like making new friends. But I'm a party animal, and I like to keep the apartment clean.	I'm like that too. I like to invite friends over sometimes, but I don't want to have lots of crazy parties at the apartment.	-59.387516021728516	-63.41208267211914	1.6155838302021898e-26	2.887236833306962e-28	4.024566650390625	55.95605499226555	False
698	not	[NO CONTEXT]	Irish coffee is my favorite. But I'm not particular on it.	Irish coffee is my favorite. But I'm particular on it.	All right. Would you make coffee yourself when you are at home?	-46.8812255859375	-46.60565185546875	4.362570146985346e-21	5.746753561743771e-21	-0.27557373046875	0.7591364585436626	False
702	not	[NO CONTEXT]	Of course not. But I don't know when to get off.	Of course. But I don't know when to get off.	Where are you going?	-20.2705078125	-19.78125	1.5726435991641091e-09	2.5651471283197114e-09	-0.4892578125	0.6130812466083622	False
717	not	[NO CONTEXT]	I'm not quite sure. What do you have?	I'm quite sure. What do you have?	We have strawberry, chocolate, vanilla and banana.	-32.04345703125	-31.973388671875	1.2125605378012481e-14	1.3005700001714915e-14	-0.070068359375	0.932330084225656	False
726	not	[NO CONTEXT]	Sorry, tomato soup is not being served today, but we have egg soup, it's very delicious. Why don't you try it today?	Sorry, tomato soup is being served today, but we have egg soup, it's very delicious. Why don't you try it today?	It sounds good. I'll try it.	-28.64697265625	-28.62353515625	3.620577533207187e-13	3.7064370551130463e-13	-0.0234375	0.976835024950062	False
729	not	[NO CONTEXT]	Yes, my brakes are not working well.	Yes, my brakes are working well.	What's wrong with them?	-19.0579833984375	-20.3560791015625	5.287166338274939e-09	1.4436674777470245e-09	1.298095703125	3.662315886291244	False
741	not	[NO CONTEXT]	I'm not sure. I don't know very much about the price of pearls.	I'm sure. I don't know very much about the price of pearls.	I see. Let me show you some samples of various qualities. This one is very nice. It's three hundred and fifty dollars.	-65.6812744140625	-64.61846923828125	2.985279217780217e-29	8.640828406019537e-29	-1.06280517578125	0.34548530274025063	False
768	not	[NO CONTEXT]	OK, it's not far from here.	OK, it's far from here.	I have something important to do, can you fast the speed?	-50.9351806640625	-48.3114013671875	7.570631419980701e-23	1.0438184602466826e-21	-2.623779296875	0.07252823846583013	False
789	not	[NO CONTEXT]	Well, you know, the traffic in Beijing is sometimes dangerous. Therefore, I have to remind you of something. First, you should obey the traffic rules, don't break in the red light. Second, don't play a joke with your friends when riding on the bike. Third, do not hurry up when riding, or would make an accident. Finally, remember come on the left and go on the right!	Well, you know, the traffic in Beijing is sometimes dangerous. Therefore, I have to remind you of something. First, you should obey the traffic rules, don't break in the red light. Second, don't play a joke with your friends when riding on the bike. Third, do hurry up when riding, or would make an accident. Finally, remember come on the left and go on the right!	Oh, my dear sister, I am no longer a baby!	-41.57373046875	-41.57763671875	8.805586046743793e-19	8.77125632014845e-19	0.00390625	1.0039138893383475	False
790	not	[NO CONTEXT]	I am afraid not. Are there any vacant tables?	I am afraid. Are there any vacant tables?	I don't think so. You have to wait for about 10 minutes.	-30.8377685546875	-30.5301513671875	4.0488089329234844e-14	5.507109725032617e-14	-0.3076171875	0.7351967066353494	False
796	not	[NO CONTEXT]	No, sir. I'm afraid not.	No, sir. I'm afraid.	Oh, I see. How about the charges?	-34.37890625	-33.1875	1.1733584945264897e-15	3.8623522725779546e-15	-1.19140625	0.30379375357787425	False
798	not	[NO CONTEXT]	Why not go the youth restaurant? You will have a happy lunch there.	Why go the youth restaurant? You will have a happy lunch there.	Well, thanks for your help.	-24.2427978515625	-22.8623046875	2.961329051271916e-11	1.1776798127169046e-10	-1.3804931640625	0.2514545141467728	False
809	not	[NO CONTEXT]	Not to me, I wouldn't be caught dead in that.	to me, I wouldn't be caught dead in that.	I love that kind of stuff.	-20.300003051757812	-19.345840454101562	1.5269354992821602e-09	3.964680940398511e-09	-0.95416259765625	0.38513452210575105	False
818	not	[NO CONTEXT]	It is not too late. Pass your ticket to me, please.	It is too late. Pass your ticket to me, please.	How much is the cancellation fee?	-25.60693359375	-25.4833984375	7.569201064462649e-12	8.564473668250952e-12	-0.12353515625	0.883790569935682	False
841	not	[NO CONTEXT]	Well, why not try Spaghetti Bolognese?	Well, why try Spaghetti Bolognese?	OK. I will follow your advice.	-27.20654296875	-30.87109375	1.5287924068279468e-12	3.9161050569138266e-14	3.66455078125	39.03859535455736	False
848	not	[NO CONTEXT]	Your birthday is coming, and I think this dress suits you. Why not try it now?	Your birthday is coming, and I think this dress suits you. Why try it now?	My birthday present? I can't help telling you that I am a happy woman, darling. I will come back soon. ( Go to her bedroom and wear the new dress, then show it to Steven. )	-142.36474609375	-139.95526123046875	1.4851706357476658e-62	1.6527316131535554e-61	-2.40948486328125	0.08986157364738921	False
861	not	[NO CONTEXT]	We serve different styles of Chinese food here. But I'm not sure which one do you prefer.	We serve different styles of Chinese food here. But I'm sure which one do you prefer.	I have no idea. Could you recommend some to me?	-28.238357543945312	-28.483001708984375	5.448000523716647e-13	4.2656923467008586e-13	0.2446441650390625	1.277166771750476	False
865	not	[NO CONTEXT]	Yes. Maybe you should do it too. You may not get enough vitamins from your food, you know.	Yes. Maybe you should do it too. You may get enough vitamins from your food, you know.	But, I don't believe in taking pills to get enough vitamins.	-34.9776611328125	-37.27783203125	6.44755091171691e-16	6.463135358404927e-17	2.3001708984375	9.975887172674248	False
887	not	[NO CONTEXT]	You are not going to believe this. Do you remember the dress we saw at Mayors that was so beautiful and expensive? I got it today at half price.	You are going to believe this. Do you remember the dress we saw at Mayors that was so beautiful and expensive? I got it today at half price.	So they have started the year end sale earlier this year.	-50.646484375	-50.0341796875	1.0104418100195539e-22	1.8639396858606733e-22	-0.6123046875	0.5421000570375123	False
894	not	[NO CONTEXT]	I want to have a car like that. But I am not rich. And I don’t have a rich daddy.	I want to have a car like that. But I am rich. And I don’t have a rich daddy.	They are By new models now, they are not very expensive. Maybe you should look for one.	-80.80859375	-83.136474609375	8.040325743940595e-36	7.839490393375359e-37	2.327880859375	10.256184191175167	False
900	not	[NO CONTEXT]	Not yet, can you recommend me some chickens?	yet, can you recommend me some chickens?	We have roast chicken, grilled chicken, chicken curry and chicken chops.	-39.92626953125	-41.1676025390625	4.573423927450956e-18	1.32171367708673e-18	1.2413330078125	3.460222896029584	False
901	not	[NO CONTEXT]	Well. I am afraid you have made a mistake. It's not the dish I ordered.	Well. I am afraid you have made a mistake. It's the dish I ordered.	Let me see, I am sorry. It's for table 11.	-42.5322265625	-42.3212890625	3.376670633558039e-19	4.1696316742301877e-19	-0.2109375	0.8098246793420792	False
903	not	[NO CONTEXT]	Not so delicious as before, but it's fine. The soup is tasty but the meat is a little tough.	so delicious as before, but it's fine. The soup is tasty but the meat is a little tough.	I am sorry for that. We will improve the dishes next time.	-32.97283935546875	-32.8135986328125	4.787158591301067e-15	5.613518811888805e-15	-0.15924072265625	0.8527910481323053	False
934	not	[NO CONTEXT]	Exercise. The morning hours are the most precious period within a single day. We should not pass them up easily. Seize the time and do something useful.	Exercise. The morning hours are the most precious period within a single day. We should pass them up easily. Seize the time and do something useful.	So, you choose to spend it on bodybuilding. Where do you exercise?	-52.681884765625	-53.19683837890625	1.3199216426902977e-23	7.886905502751595e-24	0.51495361328125	1.6735608689996366	False
939	not	[NO CONTEXT]	Why don't we go down to the pool? It's not too far from here.	Why don't we go down to the pool? It's too far from here.	Fine. I'll be ready in a minute.	-26.3265380859375	-26.771484375	3.685783161738513e-12	2.3620661916157224e-12	0.4449462890625	1.5604063826921504	False
949	not	[NO CONTEXT]	I'm not familiar with American size.	I'm familiar with American size.	All right. Let me see. I think you'd wear a size 8. This shirt is size 8.	-54.6942138671875	-54.3231201171875	1.764431186788341e-24	2.5572235385184612e-24	-0.37109375	0.6899792529715928	False
959	not	[NO CONTEXT]	The post office? Sorry, I'm not sure.	The post office? Sorry, I'm sure.	Well, thanks anyway.	-18.771728515625	-17.15948486328125	7.039501241774711e-09	3.529639992691397e-08	-1.61224365234375	0.1994396384999876	False
969	not	[NO CONTEXT]	Why not? If I were you, I certainly would.	Why? If I were you, I certainly would.	But I'm afraid it'll take up too much of my time.	-34.938995361328125	-36.05126953125	6.701732845251283e-16	2.203599052536616e-16	1.112274169921875	3.0412668936015184	False
970	not	[NO CONTEXT]	I'm sorry, Mr. Baker is not in. May I take a message?	I'm sorry, Mr. Baker is in. May I take a message?	Yes.Tell him Mr.Cook called and ask him to return my call soon as he gets back.	-70.30059814453125	-69.77996826171875	2.9433245396566284e-31	4.953872634443424e-31	-0.5206298828125	0.5941461876093057	False
987	not	[NO CONTEXT]	No. They are not only ornamental, but also useful.	No. They are only ornamental, but also useful.	No wonder it's so expensive.	-25.98046875	-25.7216796875	5.209856779919208e-12	6.748642870370721e-12	-0.2587890625	0.7719858466348236	False
995	not	[NO CONTEXT]	No, not yet. I just want a haircut.	No, yet. I just want a haircut.	Will you sit here, please? How would you like it cut?	-43.72119140625	-43.83447265625	1.0283189284870348e-19	9.181854538107478e-20	0.11328125	1.1199468737161973	False
1000	not	[NO CONTEXT]	Yes, I would like to look at some of your products. I think what I am using now does not fit me well.	Yes, I would like to look at some of your products. I think what I am using now does fit me well.	We have a full range of products from cosmetics to skin cleansers.	-40.914093017578125	-40.304931640625	1.7030804765433805e-18	3.1317753031566983e-18	-0.609161376953125	0.5438067267555073	False
1010	not	[NO CONTEXT]	You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth. The wind roars at their ears and their bodies rapidly descend. They do not even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.	You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth. The wind roars at their ears and their bodies rapidly descend. They do even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.	Entrusting life to the care of a rope indeed requires infinite courage.	-56.49493408203125	-56.832427978515625	2.9144853235371727e-25	2.0796494509972516e-25	0.337493896484375	1.4014310547095297	False
1012	not	[NO CONTEXT]	I have not given it much thought. Do you have any good suggestions?	I have given it much thought. Do you have any good suggestions?	I want to spend two days in the mountains with friends. The city is too noisy. Do you know Tangle Temple?	-85.96791076660156	-85.12846374511719	4.6196676587569024e-38	1.0694929906506403e-37	-0.839447021484375	0.4319493160910261	False
1015	not	[NO CONTEXT]	Well, to be honest, I mostly use Sarah Winter products now. But I'm not happy with them. So I would like to change companies.	Well, to be honest, I mostly use Sarah Winter products now. But I'm happy with them. So I would like to change companies.	Well, you made a good choice. Coming to us, I mean. We have a full range of products from cosmetics to skin cleansers and moisturizers.	-80.43814086914062	-81.45751953125	1.164553073656414e-35	4.201929466294124e-36	1.019378662109375	2.771472208179371	False
1016	not	[NO CONTEXT]	Yes, in some sense. I should say I like mountain climbing, you know, because I'm not so professional. How about you	Yes, in some sense. I should say I like mountain climbing, you know, because I'm so professional. How about you	I'm the same with you, an amateur mountain climber. I went climbing in the Rocky Mountains with my friends last summer vacation. We spent two days in the mountains.	-73.53137874603271	-75.61075496673584	1.1633970650738402e-32	1.4543413272356203e-33	2.079376220703125	7.999477449253261	False
1022	not	[NO CONTEXT]	Why not walk further to the tree over there?	Why walk further to the tree over there?	Good idea. So we Can rest in the shadow of the tree.	-49.9071044921875	-51.26611328125	2.1165079849402502e-22	5.437633009392252e-23	1.3590087890625	3.892333265750874	False
1023	not	[NO CONTEXT]	This is not what I asked for. I'm afraid.	This is what I asked for. I'm afraid.	Oh, I'm so sorry. May I ask what you ordered again?	-31.824020385742188	-34.106170654296875	1.510092513508812e-14	1.5412684413475085e-15	2.2821502685546875	9.79772551618951	False
