particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
not	mlp	utterance_final_lexical	prompt_without	necessity	generated	10	localized	-0.0468312157581935	-0.0609572979199484	-0.0327051335964385	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0468312157581935	0.0327051335964385	0.0609572979199484	patched_minus_baseline
not	mlp	utterance_final_lexical	prompt_without	necessity	generated	10	random_mean	-0.0039611716148975	-0.0066594814899429	-0.0012628617398522	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0039611716148975	0.0012628617398522	0.0066594814899429	patched_minus_baseline
not	mlp	utterance_final_lexical	prompt_without	necessity	gold	1	localized	-0.004345833598976	-0.008383590780426	-0.000308076417526	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.004345833598976	0.000308076417526	0.008383590780426	patched_minus_baseline
not	mlp	utterance_final_lexical	prompt_without	necessity	gold	1	random_mean	0.002558744822225	0.0021857061435277	0.0029317835009224	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.002558744822225	-0.0029317835009224	-0.0021857061435277	patched_minus_baseline
not	mlp	utterance_final_lexical	prompt_without	necessity	gold	3	localized	-0.000953824985442	-0.0013460859363679	-0.0005615640345161	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.000953824985442	0.0005615640345161	0.0013460859363679	patched_minus_baseline
not	mlp	utterance_final_lexical	prompt_without	necessity	gold	3	random_mean	0.0035642085934673	0.0015837624016308	0.0055446547853038	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0035642085934673	-0.0055446547853038	-0.0015837624016308	patched_minus_baseline
not	mlp	utterance_final_lexical	prompt_without	necessity	gold	5	localized	0.0073261084379752	0.0070099192966622	0.0076422975792882	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0073261084379752	-0.0076422975792882	-0.0070099192966622	patched_minus_baseline
not	mlp	utterance_final_lexical	prompt_without	necessity	gold	5	random_mean	0.0079157708343272	0.0029751207124578	0.0128564209561965	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0079157708343272	-0.0128564209561965	-0.0029751207124578	patched_minus_baseline
not	mlp	utterance_final_lexical	prompt_without	necessity	gold	10	localized	0.0528219392924507	0.0329219410896979	0.0727219374952036	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0528219392924507	-0.0727219374952036	-0.0329219410896979	patched_minus_baseline
not	mlp	utterance_final_lexical	prompt_without	necessity	gold	10	random_mean	0.0123571984664975	0.0070937079371299	0.0176206889958651	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0123571984664975	-0.0176206889958651	-0.0070937079371299	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	generated	1	localized	-0.0529655583808612	-0.0987735278634005	-0.0071575888983219	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0529655583808612	0.0071575888983219	0.0987735278634005	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	generated	1	random_mean	-0.0139409158852189	-0.0273444979208048	-0.000537333849633	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0139409158852189	0.000537333849633	0.0273444979208048	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	generated	3	localized	-0.070131703369783	-0.1126636518213533	-0.0275997549182127	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.070131703369783	0.0275997549182127	0.1126636518213533	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	generated	3	random_mean	-0.06229808198467	-0.0951511347773332	-0.0294450291920068	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.06229808198467	0.0294450291920068	0.0951511347773332	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	generated	5	localized	-0.1002824193915368	-0.1248831218076717	-0.0756817169754019	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.1002824193915368	0.0756817169754019	0.1248831218076717	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	generated	5	random_mean	-0.0474522889654956	-0.052212927523061	-0.0426916504079301	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0474522889654956	0.0426916504079301	0.052212927523061	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	generated	10	localized	-0.1352089151517821	-0.152407974954635	-0.1180098553489291	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.1352089151517821	0.1180098553489291	0.152407974954635	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	generated	10	random_mean	-0.0187435690795397	-0.0195812956228275	-0.0179058425362519	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0187435690795397	0.0179058425362519	0.0195812956228275	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	gold	1	localized	0.0082735140700858	-0.0119816995117417	0.0285287276519134	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0082735140700858	-0.0285287276519134	0.0119816995117417	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	gold	1	random_mean	0.0015155840384447	-0.0007292774777884	0.0037604455546779	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0015155840384447	-0.0037604455546779	0.0007292774777884	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	gold	3	localized	0.0180928396324873	-0.0205639193616392	0.056749598626614	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0180928396324873	-0.056749598626614	0.0205639193616392	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	gold	3	random_mean	0.0187047492134357	0.0102828872039292	0.0271266112229422	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0187047492134357	-0.0271266112229422	-0.0102828872039292	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	gold	5	localized	0.0887391106167251	0.0053417368910757	0.1721364843423744	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0887391106167251	-0.1721364843423744	-0.0053417368910757	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	gold	5	random_mean	0.0586919722873374	0.0254455228889424	0.0919384216857325	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0586919722873374	-0.0919384216857325	-0.0254455228889424	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	gold	10	localized	0.141981672597468	0.0645985167533222	0.2193648284416139	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.141981672597468	-0.2193648284416139	-0.0645985167533222	patched_minus_baseline
not	resid	utterance_final_lexical	prompt_without	necessity	gold	10	random_mean	0.0205961786536316	0.0054392404059751	0.0357531169012881	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0205961786536316	-0.0357531169012881	-0.0054392404059751	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	generated	1	localized	-0.0009670484612044	-0.0013797870508875	-0.0005543098715214	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0009670484612044	0.0005543098715214	0.0013797870508875	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	generated	1	random_mean	-0.0001714902460457	-0.0001835951596258	-0.0001593853324655	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0001714902460457	0.0001593853324655	0.0001835951596258	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	generated	3	localized	-0.0028642888942563	-0.0028700288936384	-0.0028585488948742	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0028642888942563	0.0028585488948742	0.0028700288936384	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	generated	3	random_mean	-0.0004770737348879	-0.0007639160764822	-0.0001902313932936	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0004770737348879	0.0001902313932936	0.0007639160764822	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	generated	5	localized	-0.0050642892717047	-0.0055917108982762	-0.0045368676451332	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0050642892717047	0.0045368676451332	0.0055917108982762	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	generated	5	random_mean	-0.0009282716863856	-0.0010946328243431	-0.0007619105484281	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0009282716863856	0.0007619105484281	0.0010946328243431	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	generated	10	localized	-0.0092504994782947	-0.0113741021219036	-0.0071268968346859	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0092504994782947	0.0071268968346859	0.0113741021219036	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	generated	10	random_mean	-0.0008317399496	-0.0011773966304574	-0.0004860832687426	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0008317399496	0.0004860832687426	0.0011773966304574	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	gold	1	localized	-0.0005100306134627	-0.0010446824599881	2.4621233062623932e-05	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0005100306134627	-2.4621233062623932e-05	0.0010446824599881	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	gold	1	random_mean	-0.0002054877153412	-0.0002813852044771	-0.0001295902262054	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0002054877153412	0.0001295902262054	0.0002813852044771	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	gold	3	localized	-0.0076821381759894	-0.0080225795695803	-0.0073416967823986	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0076821381759894	0.0073416967823986	0.0080225795695803	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	gold	3	random_mean	-0.0008259605602308	-0.0008952022857001	-0.0007567188347615	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0008259605602308	0.0007567188347615	0.0008952022857001	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	gold	5	localized	-0.0137778865795513	-0.0188798085134947	-0.008675964645608	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0137778865795513	0.008675964645608	0.0188798085134947	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	gold	5	random_mean	-0.0012533229352157	-0.0026342017299198	0.0001275558594882	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0012533229352157	-0.0001275558594882	0.0026342017299198	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	gold	10	localized	-0.0149822456919313	-0.0241162145394183	-0.0058482768444443	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0149822456919313	0.0058482768444443	0.0241162145394183	patched_minus_baseline
just	attn	utterance_final_lexical	prompt_without	necessity	gold	10	random_mean	3.12648203533602e-05	-0.0007059015251149	0.0007684311658216	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	-3.12648203533602e-05	-0.0007684311658216	0.0007059015251149	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	generated	1	localized	-0.0012374295357452	-0.0014910989809184	-0.000983760090572	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0012374295357452	0.000983760090572	0.0014910989809184	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	generated	1	random_mean	-0.0002863726323205	-0.0005266855889296	-4.605967571140216e-05	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0002863726323205	4.605967571140216e-05	0.0005266855889296	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	generated	3	localized	-0.0029986197630845	-0.0030342593404554	-0.0029629801857137	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0029986197630845	0.0029629801857137	0.0030342593404554	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	generated	3	random_mean	-0.0003617716750844	-0.0003722153211216	-0.0003513280290472	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0003617716750844	0.0003513280290472	0.0003722153211216	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	generated	5	localized	-0.0034206968073489	-0.0034912331532237	-0.0033501604614741	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0034206968073489	0.0033501604614741	0.0034912331532237	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	generated	5	random_mean	-0.0012730494494765	-0.0018819151681418	-0.0006641837308113	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0012730494494765	0.0006641837308113	0.0018819151681418	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	generated	10	localized	-0.0047503420120841	-0.0052637941485498	-0.0042368898756185	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0047503420120841	0.0042368898756185	0.0052637941485498	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	generated	10	random_mean	-0.0022327992521552	-0.0036060865843125	-0.0008595119199979	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0022327992521552	0.0008595119199979	0.0036060865843125	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	gold	1	localized	0.0013318077708892	-0.000571114811745	0.0032347303535235	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	-0.0013318077708892	-0.0032347303535235	0.000571114811745	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	gold	1	random_mean	-0.0006067289442037	-0.0008920128682651	-0.0003214450201424	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0006067289442037	0.0003214450201424	0.0008920128682651	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	gold	3	localized	-0.0024043262941887	-0.0033295007024159	-0.0014791518859615	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0024043262941887	0.0014791518859615	0.0033295007024159	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	gold	3	random_mean	-0.0015326929958682	-0.0030352702806236	-3.011571111297292e-05	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0015326929958682	3.011571111297292e-05	0.0030352702806236	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	gold	5	localized	-0.0044928902341195	-0.0048762009258894	-0.0041095795423495	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0044928902341195	0.0041095795423495	0.0048762009258894	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	gold	5	random_mean	-0.0051781816541534	-0.0101208172029237	-0.0002355461053832	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0051781816541534	0.0002355461053832	0.0101208172029237	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	gold	10	localized	-0.005869660417685	-0.0073577846883989	-0.0043815361469711	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.005869660417685	0.0043815361469711	0.0073577846883989	patched_minus_baseline
just	mlp	utterance_final_lexical	prompt_without	necessity	gold	10	random_mean	-0.0041780438084823	-0.0104376664861429	0.0020815788691781	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0041780438084823	-0.0020815788691781	0.0104376664861429	patched_minus_baseline
just	resid	utterance_final_lexical	prompt_without	necessity	generated	1	localized	-0.0063267824380562	-0.0082836351762821	-0.0043699296998303	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0063267824380562	0.0043699296998303	0.0082836351762821	patched_minus_baseline
just	resid	utterance_final_lexical	prompt_without	necessity	generated	1	random_mean	-0.0021456658288476	-0.0025789576658566	-0.0017123739918385	component	instruct	Instruct	localization/results/component_patch_runs/20260729_utterance_final_lexical_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0021456658288476	0.0017123739918385	0.0025789576658566	patched_minus_baseline
