particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
not	attn	utterance_final	prompt_without	necessity	gold	3	localized	7.814340467070431e-05	-0.0014839874195641	0.0016402742289055	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	-7.814340467070431e-05	-0.0016402742289055	0.0014839874195641	patched_minus_baseline
not	attn	utterance_final	prompt_without	necessity	gold	3	random_mean	0.0002378500078921	-6.141443942185114e-06	0.0004818414597265	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	-0.0002378500078921	-0.0004818414597265	6.141443942185114e-06	patched_minus_baseline
not	attn	utterance_final	prompt_without	necessity	gold	5	localized	-0.0016603148757754	-0.0034777905041481	0.0001571607525971	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0016603148757754	-0.0001571607525971	0.0034777905041481	patched_minus_baseline
not	attn	utterance_final	prompt_without	necessity	gold	5	random_mean	0.000110729562931	-0.0009249491941296	0.0011464083199916	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	-0.000110729562931	-0.0011464083199916	0.0009249491941296	patched_minus_baseline
not	attn	utterance_final	prompt_without	necessity	gold	10	localized	-0.0123915811821333	-0.0223952561216622	-0.0023879062426043	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0123915811821333	0.0023879062426043	0.0223952561216622	patched_minus_baseline
not	attn	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.000297541388342	-0.0005530220922188	-4.206068446537088e-05	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.000297541388342	4.206068446537088e-05	0.0005530220922188	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	generated	1	localized	-0.0018385591175396	-0.0024000716141601	-0.0012770466209192	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0018385591175396	0.0012770466209192	0.0024000716141601	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0002853430895403	-0.0005321941670538	-3.849201202688589e-05	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0002853430895403	3.849201202688589e-05	0.0005321941670538	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	generated	3	localized	-0.0069476828898271	-0.0082644829680816	-0.0056308828115726	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0069476828898271	0.0056308828115726	0.0082644829680816	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0015455288295216	-0.0016448144432806	-0.0014462432157626	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0015455288295216	0.0014462432157626	0.0016448144432806	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	generated	5	localized	-0.0124899168915761	-0.0135226943098012	-0.011457139473351	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0124899168915761	0.011457139473351	0.0135226943098012	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0024142569899744	-0.0031207667292067	-0.0017077472507422	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0024142569899744	0.0017077472507422	0.0031207667292067	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	generated	10	localized	-0.015945930274337	-0.020716523103279	-0.011175337445395	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.015945930274337	0.011175337445395	0.020716523103279	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0020948148055385	-0.0043957006445383	0.0002060710334612	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0020948148055385	-0.0002060710334612	0.0043957006445383	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	1	localized	-0.001208213575111	-0.0030631301184331	0.0006467029682111	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.001208213575111	-0.0006467029682111	0.0030631301184331	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	-8.7115917166505e-05	-0.000244704034313	7.047219998005053e-05	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	8.7115917166505e-05	-7.047219998005053e-05	0.000244704034313	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	3	localized	-0.0033244505595114	-0.0048092454150288	-0.001839655703994	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0033244505595114	0.001839655703994	0.0048092454150288	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	9.41420520176654e-05	-0.0002062002720753	0.0003944843761106	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	-9.41420520176654e-05	-0.0003944843761106	0.0002062002720753	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	5	localized	-0.0057374011057011	-0.0074375577003797	-0.0040372445110225	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0057374011057011	0.0040372445110225	0.0074375577003797	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	0.0003358605023615	-0.0006568606142509	0.001328581618974	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	-0.0003358605023615	-0.001328581618974	0.0006568606142509	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	10	localized	-0.0079993811333552	-0.0116493263114384	-0.004349435955272	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0079993811333552	0.004349435955272	0.0116493263114384	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0016107823796353	-0.002872512796019	-0.0003490519632517	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0016107823796353	0.0003490519632517	0.002872512796019	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	1	localized	-0.0180338764398583	-0.0196477191419244	-0.0164200337377922	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0180338764398583	0.0164200337377922	0.0196477191419244	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.002582144845903	-0.0041501319810955	-0.0010141577107104	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.002582144845903	0.0010141577107104	0.0041501319810955	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	3	localized	-0.0320603206996664	-0.0368227770139683	-0.0272978643853645	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0320603206996664	0.0272978643853645	0.0368227770139683	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0184420942897608	-0.0214984250552022	-0.0153857635243194	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0184420942897608	0.0153857635243194	0.0214984250552022	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	5	localized	-0.0427306240207842	-0.0475432377249511	-0.0379180103166173	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0427306240207842	0.0379180103166173	0.0475432377249511	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0112856841194799	-0.0160600820227993	-0.0065112862161604	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0112856841194799	0.0065112862161604	0.0160600820227993	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	10	localized	-0.0536420238545043	-0.0588576824026264	-0.0484263653063821	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0536420238545043	0.0484263653063821	0.0588576824026264	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0055858446759054	-0.0073734192647963	-0.0037982700870144	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0055858446759054	0.0037982700870144	0.0073734192647963	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	1	localized	-0.005742123281409	-0.0098295841515482	-0.0016546624112699	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.005742123281409	0.0016546624112699	0.0098295841515482	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0005947125622666	-0.0014657158215064	0.0002762906969732	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0005947125622666	-0.0002762906969732	0.0014657158215064	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	3	localized	-0.0116594344713421	-0.0190230743718892	-0.004295794570795	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0116594344713421	0.004295794570795	0.0190230743718892	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0042139331589116	-0.0123817754774033	0.0039539091595801	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0042139331589116	-0.0039539091595801	0.0123817754774033	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	5	localized	-0.01618426184113	-0.0239818371765995	-0.0083866865056606	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.01618426184113	0.0083866865056606	0.0239818371765995	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	5	random_mean	0.0015806980939372	0.0006736187422091	0.0024877774456652	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	-0.0015806980939372	-0.0024877774456652	-0.0006736187422091	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	10	localized	-0.0190820227252902	-0.0278211218441853	-0.0103429236063951	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	0.0190820227252902	0.0103429236063951	0.0278211218441853	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0017873281576668	0.0006301049105171	0.0029445514048165	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	-0.0017873281576668	-0.0029445514048165	-0.0006301049105171	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	1	localized	-0.0017300775942494	-0.0020223196075336	-0.0014378355809653	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0017300775942494	0.0014378355809653	0.0020223196075336	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	1	random_mean	-7.908099495834357e-05	-0.0001519980304474	-6.163959469257069e-06	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	7.908099495834357e-05	6.163959469257069e-06	0.0001519980304474	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	3	localized	-0.0070255548084416	-0.0072026905679266	-0.0068484190489566	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0070255548084416	0.0068484190489566	0.0072026905679266	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0016962449089517	-0.0024968431748994	-0.000895646643004	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0016962449089517	0.000895646643004	0.0024968431748994	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	5	localized	-0.013225775495966	-0.0134191008993562	-0.0130324500925758	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.013225775495966	0.0130324500925758	0.0134191008993562	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0014578915529987	-0.0014962794830523	-0.001419503622945	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0014578915529987	0.001419503622945	0.0014962794830523	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	10	localized	-0.0266951302421576	-0.0279624557083277	-0.0254278047759875	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0266951302421576	0.0254278047759875	0.0279624557083277	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0021269759250882	-0.0030574860506584	-0.001196465799518	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0021269759250882	0.001196465799518	0.0030574860506584	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	1	localized	0.001257873724762	0.0004353825579606	0.0020803648915634	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	-0.001257873724762	-0.0020803648915634	-0.0004353825579606	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0001346507925641	-0.0004248276921878	0.0001555261070595	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0001346507925641	-0.0001555261070595	0.0004248276921878	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	3	localized	0.0002193352497827	-6.226735509807503e-05	0.0005009378546636	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	-0.0002193352497827	-0.0005009378546636	6.226735509807503e-05	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0008872304659013	-0.0012567961640387	-0.0005176647677639	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0008872304659013	0.0005176647677639	0.0012567961640387	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	5	localized	-0.0005453601842198	-0.0018740656071476	0.000783345238708	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0005453601842198	-0.000783345238708	0.0018740656071476	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0003915968074488	-0.0008305597290845	4.736611418680592e-05	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0003915968074488	-4.736611418680592e-05	0.0008305597290845	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	10	localized	-0.00187808106435	-0.0029074083880708	-0.0008487537406293	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.00187808106435	0.0008487537406293	0.0029074083880708	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0010015509234037	-0.0020801084712148	7.700662440741912e-05	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0010015509234037	-7.700662440741912e-05	0.0020801084712148	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	1	localized	-0.0015261494631639	-0.0019824195760575	-0.0010698793502704	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0015261494631639	0.0010698793502704	0.0019824195760575	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0004245305474934	-0.0008645658838814	1.550478889450842e-05	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0004245305474934	-1.550478889450842e-05	0.0008645658838814	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	3	localized	-0.0041526335168023	-0.0041914593832727	-0.004113807650332	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0041526335168023	0.004113807650332	0.0041914593832727	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0011587987084738	-0.0016458701763521	-0.0006717272405955	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0011587987084738	0.0006717272405955	0.0016458701763521	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	5	localized	-0.0069196065280235	-0.0071492507320394	-0.0066899623240076	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0069196065280235	0.0066899623240076	0.0071492507320394	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0016288648873865	-0.002640640963639	-0.0006170888111341	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0016288648873865	0.0006170888111341	0.002640640963639	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	10	localized	-0.0108909988758823	-0.0110276165547321	-0.0107543811970325	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0108909988758823	0.0107543811970325	0.0110276165547321	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0035507153298405	-0.0042919103308367	-0.0028095203288442	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0035507153298405	0.0028095203288442	0.0042919103308367	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	1	localized	0.0007187483927005	0.0001347287598796	0.0013027680255214	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	-0.0007187483927005	-0.0013027680255214	-0.0001347287598796	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0007955658637036	-0.0017098890178152	0.0001187572904079	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0007955658637036	-0.0001187572904079	0.0017098890178152	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	3	localized	-0.0031089921201747	-0.0068498388247769	0.0006318545844273	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0031089921201747	-0.0006318545844273	0.0068498388247769	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0012249255586088	-0.0024305052215205	-1.9345895697141435e-05	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0012249255586088	1.9345895697141435e-05	0.0024305052215205	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	5	localized	-0.0053590564028174	-0.0104481198670199	-0.0002699929386149	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0053590564028174	0.0002699929386149	0.0104481198670199	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0011925966897734	-0.0023448122700898	-4.038110945714181e-05	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0011925966897734	4.038110945714181e-05	0.0023448122700898	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	10	localized	-0.0045064762969288	-0.0098362073499982	0.0008232547561406	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0045064762969288	-0.0008232547561406	0.0098362073499982	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0006393001995193	-0.0025892631361517	0.0013106627371131	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0006393001995193	-0.0013106627371131	0.0025892631361517	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	1	localized	-0.0119656005075317	-0.0132909656621314	-0.010640235352932	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0119656005075317	0.010640235352932	0.0132909656621314	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0047176567836566	-0.0055334003197328	-0.0039019132475804	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0047176567836566	0.0039019132475804	0.0055334003197328	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	3	localized	-0.0199470033834763	-0.0200975659602582	-0.0197964408066943	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0199470033834763	0.0197964408066943	0.0200975659602582	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0049557837570421	-0.0062969018089077	-0.0036146657051765	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0049557837570421	0.0036146657051765	0.0062969018089077	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	5	localized	-0.0226086614133813	-0.0234174182053963	-0.0217999046213664	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0226086614133813	0.0217999046213664	0.0234174182053963	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0074545357220073	-0.0074733336664352	-0.0074357377775794	component	expanded	Expanded	localization/results/component_patch_runs/20260723_expanded_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	0.0074545357220073	0.0074357377775794	0.0074733336664352	patched_minus_baseline
