id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
745	only	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?	-124.77710962295532	-122.30164957046509	-3.043344137145252	-3.057541239261627	41	40	-93.17736434936523	-90.5968246459961	-5.823585271835327	-5.662301540374756	16	16	-573.4964156150818	-568.4606490135193	-5.310151996435942	-5.312716345920741	108	107	True	False	0.014197102116375149	False
794	only	Can I have the window seat over there?__eou__Sorry, sir. That table has been booked.	Well, in that case, this table is the only choice.	Well, in that case, this table is the choice.	Actually you can have a window seat if you don't mind a ten-minute wait.	-62.99670600891113	-64.85608100891113	-3.499817000495063	-3.8150635887594784	18	17	-79.6730877161026	-78.14411902427673	-3.319711988170942	-3.256004959344864	24	24	-373.2256256341934	-373.55285811424255	-5.1836892449193535	-5.26130786076398	72	71	True	False	0.31524658826441554	False
797	only	Good evening, may I help you?__eou__I would like to book a table for six tonight.	Sorry, sir. We have only double tables left.	Sorry, sir. We have double tables left.	What a pity. Can you recommend a nice restaurant near here?	-86.314697265625	-100.1444091796875	-5.3946685791015625	-6.6762939453125	16	15	-87.91581726074219	-81.84930419921875	-4.884212070041233	-4.547183566623264	18	18	-365.1558151245117	-372.9459686279297	-5.705559611320496	-5.919777279808407	64	63	True	False	1.2816253662109371	True
871	only	Tom, how do you think of second-hand goods?__eou__Why did you ask that? Do you want to buy the used goods?__eou__I'm considering buying a second-hand computer for I'm short of money now.	You know the car I'm driving, which is still in good condition though it is second-hand. And it only cost me 300 dollars. It was so cheap.	You know the car I'm driving, which is still in good condition though it is second-hand. And it cost me 300 dollars. It was so cheap.	But do you really mean that the second - hand goods are just as good as the new ones?	-134.4353666305542	-135.1021146774292	-3.1264038751291676	-3.216717016129267	43	42	-103.76416015625	-102.23068237304688	-4.15056640625	-4.089227294921875	25	25	-677.925545334816	-677.0588155984879	-5.021670706183822	-5.052677728346924	135	134	True	False	0.09031314100009924	False
876	only	I like Chinese food.__eou__I like Chinese food, too. I like dumplings best.__eou__At school, we sometimes have Chinese food for lunch.	That's good. We eat Chinese food only at the Chinese restaurant.	That's good. We eat Chinese food at the Chinese restaurant.	My mother can make some Chinese food.	-71.32503414154053	-68.00838375091553	-3.5662517070770265	-3.5793886184692383	20	19	-73.074462890625	-69.76580810546875	-5.621112530048077	-5.366600623497596	13	13	-523.330885887146	-516.7068014144897	-6.382083974233487	-6.379096313759133	82	81	True	False	0.013136911392211736	False
915	only	Steven, we are preparing a martial arts show for the New Year's party. Would you like to join us?	I'd love to! But I have never learned martial arts, and there is only a month left before the New Year.	I'd love to! But I have never learned martial arts, and there is a month left before the New Year.	That's OK. A month is enough for you to learn the basic movements. It would be great to have you with us on the show.	-109.90410256385803	-115.34114670753479	-3.5452936310921945	-3.8447048902511596	31	30	-148.84184849262238	-147.52836620807648	-4.252624242646354	-4.2150961773736135	35	35	-493.8584645986557	-498.00428903102875	-4.889687768303522	-4.980042890310288	101	100	True	False	0.29941125915896505	False
951	only	Have you got any outdoor interests?	Yes. My only recreation is skateboarding.	Yes. My recreation is skateboarding.	Oh, I know it. It is included in extreme sports. I think it's too dangerous for me.	-82.65087890625	-78.65625	-6.357759915865385	-6.5546875	13	12	-150.71285581588745	-147.16689229011536	-5.382601993424552	-5.255960438932691	28	28	-421.4019045829773	-413.9063560962677	-7.142405162423344	-7.136316484418408	59	58	True	False	0.19692758413461497	False
965	only	Excuse me, where is the Beijing Railway Station?__eou__You can take the subway to get there.__eou__How long will it take to get there?	It takes only ten minutes.	It takes ten minutes.	May I take a bus or a taxi to get there?	-59.387237548828125	-57.2509765625	-5.398839777166193	-5.72509765625	11	10	-83.00526809692383	-79.42256546020508	-4.882662829230814	-4.671915615306181	17	17	-468.79680013656616	-463.09494161605835	-6.088270131643716	-6.093354494948136	77	76	True	False	0.32625787908380666	False
966	only	Excuse me, can you tell me where Main Street is?__eou__Turn left at the second light and then go straight for two blocks.__eou__Is it far?	No. It's only a five-minute walk. You can't miss it.	No. It's a five-minute walk. You can't miss it.	Thanks a lot.	-75.31024301052094	-76.15869534015656	-3.137926792105039	-3.3112476234850674	24	23	-51.654541015625	-50.994964599609375	-5.739393446180555	-5.666107177734375	9	9	-430.43846356868744	-430.63958287239075	-5.124267423436756	-5.188428709305913	84	83	True	False	0.1733208313800283	False
987	only	Where do these flower vases come from?__eou__They are made a town nearby. The flower vases are made of porcelain and covered with tiny bamboo sticks.__eou__Are they breakable?	No. They are not only ornamental, but also useful.	No. They are not ornamental, but also useful.	No wonder it's so expensive.	-92.2388916015625	-97.0562744140625	-5.425817153033088	-6.066017150878906	17	16	-96.94594669342041	-101.94241046905518	-7.457380514878493	-7.841723882235014	13	13	-598.2325563430786	-608.0510416030884	-7.038030074624454	-7.238702876227243	85	84	True	False	0.6401999978458184	False
1010	only	In 1986, a New Zealander Hackett popularized Bungee as a commercialized sport of mass entertainment. This sport is very challenging. It is a test of people's psychological ability of endurance. Especially when descending, as if they are watching a fast forward tape and when they bounce back, they sway around. The timid people will shrink back at the sight of it. Even if they jump off, they find it hard to avoid screaming with closed eyes. No wonder people give the title' brave' to anyone who jumps off.__eou__You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth. The wind roars at their ears and their bodies rapidly descend. They do not even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.__eou__Entrusting life to the care of a rope indeed requires infinite courage.	"A young French fellow recalled his first bungee experience and said, "" When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more. If the cord had broken, I would be knocked to' bakemeat'. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I only felt wind wiring at my ears. My body rapidly descended. I thought that after only seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I only felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable. """	"A young French fellow recalled his first bungee experience and said, "" When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more. If the cord had broken, I would be knocked to' bakemeat'. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I felt wind wiring at my ears. My body rapidly descended. I thought that after seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable. """	It is hard to come by in life that you experience this kind of' comfortable'	-607.7124791145325	-596.6001265048981	-3.357527508920069	-3.3516861039601014	181	178	-178.30627155303955	-179.48955249786377	-8.104830525138162	-8.158616022630172	22	22	-1928.8457859754562	-1918.776523590088	-4.454609205486042	-4.462270985093228	433	430	True	False	-0.005841404959967544	False
1038	only	Can I order take-out here?	We only have spring rolls today for take-out.	We have spring rolls today for take-out.	Then could I have four orders, please?	-72.96623229980469	-79.34137344360352	-4.560389518737793	-5.289424896240234	16	15	-77.0178279876709	-86.49811935424805	-5.501273427690778	-6.1784370967320035	14	14	-336.87352180480957	-352.7329559326172	-6.874969832751216	-7.348603248596191	49	48	True	False	0.7290353775024414	False
1099	only	How long is the warranty?__eou__We guarantee our product for two years.__eou__How about the repairs after the warranty expire? Are you responsible for the fixing if the machine breaks down after the warranty period?	Yes. All repairs are billed at cost. We'll only bill you for parts. The on-site service is $ 300 a year after the warranty.	Yes. All repairs are billed at cost. We'll bill you for parts. The on-site service is $ 300 a year after the warranty.	Will you supply spare parts if we want them?	-163.72715759277344	-161.9932861328125	-4.093178939819336	-4.153674003405449	40	39	-81.39363050460815	-83.96377992630005	-5.426242033640544	-5.597585328420004	15	15	-586.3089747428894	-587.1599164009094	-5.098338910807734	-5.150525582464118	115	114	True	False	0.060495063586112785	False
1142	only	Look! Allen has the mic!	I thought he only liked to listen!	I thought he liked to listen!	That was before he heard Stanley sing! I guess he couldn't stand it any more, so he decided to give it a try himself!	-59.54376220703125	-60.41119384765625	-4.580289400540865	-5.0342661539713545	13	12	-134.10763549804688	-132.65832901000977	-3.9443422205307903	-3.9017155591179344	34	34	-396.0041198730469	-395.3589515686035	-6.092371074969952	-6.17748361825943	65	64	True	False	0.4539767534304895	False
1272	only	Excuse me, but can you tell me the way to the Today Mall?__eou__Yes, go down the fifth street. You won't miss it.__eou__How long will it take me to get there?	It's only about 10 minutes' walk.	It's about 10 minutes' walk.	Thank you very much.	-53.4312858581543	-49.72720909118652	-3.143016815185547	-3.1079505681991577	17	16	-53.624823808670044	-51.75164484977722	-5.362482380867005	-5.1751644849777225	10	10	-447.18066132068634	-441.5502268075943	-5.081598424098709	-5.075289963305681	88	87	True	False	-0.03506624698638916	False
1368	only	Excuse me. How much is the chocolate bar?__eou__One dollar.__eou__So, I can have five for five dollars?	Actually, you can only have four.	Actually, you can have four.	Oh, yeah. I forgot tax. Give me four then, please.	-52.72052001953125	-51.15997314453125	-4.055424616887019	-4.2633310953776045	13	12	-86.39572143554688	-84.16386413574219	-4.319786071777344	-4.20819320678711	20	20	-445.57707023620605	-441.78906059265137	-5.786715197872806	-5.813013955166466	77	76	True	False	0.2079064784905853	False
1446	only	Excuse me. Have you got the time?__eou__My watch says half past five.__eou__Does your watch keep good time?	Oh yeah. It loses only a few seconds in the whole month.	Oh yeah. It loses a few seconds in the whole month.	Thanks a lot.	-76.381591796875	-76.7919921875	-4.020083778782895	-4.266221788194445	19	18	-60.7811279296875	-61.6685791015625	-6.753458658854167	-6.852064344618055	9	9	-433.74624395370483	-435.07742071151733	-6.0242533882459	-6.127850995936864	72	71	True	False	0.24613800941154995	False
1492	only	Now I'm sure we'll never get all our things back. They're so clever these criminals. What's the point of collecting beautiful things for other people to steal?	I only wish it were this time yesterday.	I wish it were this time yesterday.	Think how happy we were. Now this.Things always go wrong.	-86.82763671875	-80.56494140625	-6.201974051339286	-6.197303185096154	14	13	-116.54168701171875	-111.59051513671875	-6.1337730006167765	-5.8731850071957235	19	19	-486.3312072753906	-475.1068420410156	-5.930868381407203	-5.8655165684076005	82	81	True	False	-0.0046708662431314	False
1493	only	Jane! What an enchanting skirt you have on!__eou__Thank you! Guess how much it costs.__eou__Bright colors, smooth material, exquisite craftsmanship, soft lines ... Darling, it looks elegant on you! It can't be any cheap stuff. Something around two hundred, I guess.	Your offer is way off the mark. It set me back only sixty-five.	Your offer is way off the mark. It set me back sixty-five.	Then you got a windfall! Was sixty-five the original price, or did you get a special discount?	-102.4036819934845	-98.76629185676575	-4.654712817885659	-4.703156755084083	22	21	-136.45259308815002	-133.41609799861908	-4.873306896005358	-4.764860642807824	28	28	-761.1199252605438	-754.4698437452316	-5.993070277642078	-5.987855902739933	127	126	True	False	0.048443937198424436	False
1538	only	Excuse me. Would you tell me where The People's Park is?__eou__The People's Park is located on Nanjing Road, near Limbo road, just on the opposite side of the International Hotel.__eou__How long will it take me to get there?	Only about twenty minutes.	About twenty minutes.	I'm not going in the wrong direction, am I?	-66.21842193603516	-58.6182861328125	-6.6218421936035154	-6.513142903645833	10	9	-77.47198677062988	-79.96301651000977	-4.303999265034993	-4.442389806111653	18	18	-549.8670200109482	-544.774408698082	-5.498670200109482	-5.502771805031131	100	99	True	False	-0.10869928995768241	False
1553	only	Our housing problem is a highly complicated issue.__eou__It is true. I think we should change some policies.__eou__Right. Like our LPF program. The mortgage size is linked with the amount of savings households have accumulated on their LPF accounts.	Indeed, it's unfair. Households with higher salaries receive larger LPF contributions and thus qualify for larger loans. Lower-income households, on the other hand, can only get smaller loans, or perhaps nothing if they could not afford to purchase any housing.	Indeed, it's unfair. Households with higher salaries receive larger LPF contributions and thus qualify for larger loans. Lower-income households, on the other hand, can get smaller loans, or perhaps nothing if they could not afford to purchase any housing.	Like you and me!	-193.6576588153839	-196.65820384025574	-3.3975027862348055	-3.511753640004567	57	56	-105.017822265625	-105.1661376953125	-10.5017822265625	-10.51661376953125	10	10	-836.9191409349442	-840.1426516771317	-6.153817212756942	-6.223278901312086	136	135	True	False	0.1142508537697613	False
1562	only	Did you watch the finale last night? My favorite singer won!	Oh, I love him too. He not only sings well but shows perseverance when he encounters difficulties in the contest.	Oh, I love him too. He not sings well but shows perseverance when he encounters difficulties in the contest.	Yeah, he got booted after his initial performance in the audition, but he did not give up. He then tried at another two auditions.	-140.29546356201172	-157.6732177734375	-5.010552270071847	-5.839748806423611	28	27	-181.19497060775757	-180.69756436347961	-5.4907566850835625	-5.475683768590291	33	33	-531.4926543235779	-548.3749325275421	-6.252854756747975	-6.528273006280263	85	84	True	False	0.8291965363517635	True
1577	only	Excuse me, can you tell me where central Park Street is?__eou__Turn right at the third light and then go straight for two blocks.__eou__Is it far?	No. It's only a ten-minute walk.	No. It's a ten-minute walk.	I see. Thanks a lot.	-69.48943519592285	-70.15791809558868	-4.087613835054285	-4.384869880974293	17	16	-59.86614990234375	-58.5443115234375	-4.9888458251953125	-4.878692626953125	12	12	-465.1038702726364	-464.4439697265625	-5.742023089785635	-5.805549621582031	81	80	True	False	0.2972560459200073	False
1579	only	Excuse me, how do I get to the Forbidden City?__eou__Follow this road and turn right at the second intersection. It'll be right there.__eou__Is it far?	No, it should only take you about 15 minutes by foot.	No, it should take you about 15 minutes by foot.	Thank you.	-75.46700286865234	-77.02339172363281	-3.773350143432617	-4.053862722296464	20	19	-67.67138934135437	-66.0222316980362	-8.458923667669296	-8.252778962254524	8	8	-470.7528235912323	-470.7143074274063	-5.671720766159425	-5.740418383261052	83	82	True	False	0.28051257886384695	False
1602	only	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.	-83.805100440979	-78.52664399147034	-4.655838913387722	-4.619214352439432	18	17	-142.38005828857422	-139.21615409851074	-5.695202331542969	-5.568646163940429	25	25	-591.1065884828568	-582.6108845472336	-6.222174615609019	-6.197988133481208	95	94	True	False	-0.03662456094829025	False
1624	only	Hi, I want to check out.__eou__Okay. Come with me.__eou__Can I pay by a credit card?	Sorry, you can only pay cash.	Sorry, you can pay cash.	OK. Here is the money.	-50.82843017578125	-57.83905029296875	-3.9098792442908654	-4.8199208577473955	13	12	-62.6605224609375	-57.1417236328125	-5.221710205078125	-4.761810302734375	12	12	-430.5039863586426	-432.0094795227051	-6.330940975862391	-6.447902679443359	68	67	True	False	0.9100416134565301	True
1706	only	You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth The wind roars at their ears and their bodies rapidly descend. They do not even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.__eou__Entrusting life to the care of a rope indeed requires infinite courage.	A young French fellow recalled his first bungee experience and said, When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more.If the cord had broken, I would be knocked to bake meat. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I only felt wind wiring at my ears. My body rapidly descended. I thought that after only seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I only felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable.	A young French fellow recalled his first bungee experience and said, When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more.If the cord had broken, I would be knocked to bake meat. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I felt wind wiring at my ears. My body rapidly descended. I thought that after seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable.	It is hard to come by in life that you experience this kind of comfortable!	-627.3682034015656	-613.6776406764984	-3.524540468548121	-3.5067293752942765	178	175	-159.87251472473145	-160.67725467681885	-7.6129768916538785	-7.651297841753278	21	21	-1406.771321773529	-1393.8854990005493	-4.582317009034297	-4.585149667764965	307	304	True	False	-0.017811093253844668	False
1817	only	What’s the matter, dear?__eou__Something awful happened. We went to the Portobello Road, and someone stole my handbag.__eou__Oh, dear. Did you lose a lot of money?	No. Only a few pounds. But my passport was in the bag. That’what I’m really worried about.	No. A few pounds. But my passport was in the bag. That’what I’m really worried about.	You must tell your embassy about it. And I think they’ll issue you with a new one.	-107.1123857498169	-111.006019115448	-3.57041285832723	-3.827793762601655	30	29	-129.24459838867188	-129.90121459960938	-4.970946091871995	-4.9962005615234375	26	26	-659.852917432785	-664.4932057857513	-5.737851455937261	-5.82888777005045	115	114	True	False	0.25738090427442506	False
1888	only	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.	-128.56723260879517	-121.00345087051392	-3.8959767457210654	-3.78135783970356	33	32	-99.78541171550751	-103.19987666606903	-4.989270585775375	-5.159993833303451	20	20	-656.5390375852585	-652.373180270195	-5.61144476568597	-5.623906726467198	117	116	True	False	-0.11461890601750557	False
1891	only	I work so hard that I do not have the energy to exercise.__eou__That is just an excuse. You can always find some time to exercise.__eou__But I work hard all the time for long hours. Often I have no time for lunch. Yet, I am still getting fatter.	Bill, you know that work is not the same as exercise as it is stressful but not relaxing. And skipping meals will not help you lose weight.In fact your body will only store fat if you miss meals.	Bill, you know that work is not the same as exercise as it is stressful but not relaxing. And skipping meals will not help you lose weight.In fact your body will store fat if you miss meals.	I know you're right, but what can I do?	-190.42821502685547	-184.00884246826172	-3.9672544797261557	-3.9150817546438663	48	47	-91.65156507492065	-92.69671487808228	-5.09175361527337	-5.149817493226793	18	18	-739.3453640937805	-733.8966479301453	-5.134342806206809	-5.132144391119897	144	143	True	False	-0.05217272508228943	False
1895	only	Hello. This is the Stewart Resident.__eou__Hello. Is Mr. Stewart there?__eou__This is Mr. Stewart. Who’s this?	I’m calling from Bell Canada. We are currently offering a great deal on long distance calling, only $ 17 a month. With this plan you get 500 minutes of long distance calls each month without any additional charges.	I’m calling from Bell Canada. We are currently offering a great deal on long distance calling, $ 17 a month. With this plan you get 500 minutes of long distance calls each month without any additional charges.	I’m sorry. I’m not interested in it.	-148.23683643341064	-146.98570156097412	-2.7451266006187156	-2.7733151237919644	54	53	-77.54629135131836	-77.20783996582031	-4.3081272972954645	-4.289324442545573	18	18	-576.8694764375687	-575.2310620546341	-4.807245636979739	-4.833874471047345	120	119	True	False	0.028188523173248825	False
1938	only	What’s the matter, dear?__eou__Something awful happened. We went to the Portobello Road, and someone stole my handbag.__eou__Oh, dear. Did you lose a lot of money?	No. Only a few pounds. But my passport was in the bag. That’what I’m really worry about.	No. A few pounds. But my passport was in the bag. That’what I’m really worry about.	You must tell the embassy about it. And I think they’ll issue you with a new one.	-116.72080135345459	-120.63445663452148	-3.8906933784484865	-4.159808849466258	30	29	-133.01422119140625	-131.97442626953125	-5.115931584284856	-5.075939471905048	26	26	-673.2025139331818	-676.1935684680939	-5.853934903766798	-5.931522530421876	115	114	True	False	0.26911547101777167	False
1967	only	They must have got in through the kitchen window.	If only we'd remember to close it.	If we'd remember to close it.	I am afraid your diamond bracelet has gone, darling!	-71.64455676078796	-75.73284912109375	-4.776303784052531	-5.409489222935268	15	14	-105.73388671875	-104.7706298828125	-6.608367919921875	-6.548164367675781	16	16	-372.3635187149048	-375.4695739746094	-7.160836898363554	-7.362148509306066	52	51	True	False	0.6331854388827374	False
1997	only	Excuse me, please.Could you tell me how to get to the No. 10 Middle School?__eou__Walk down this road, take the fourth turn to the right.Then you'll see it.__eou__Is it far from here to there?	No. It's only about five minutes' walk.	No. It's about five minutes' walk.	Many thanks!	-59.14468717575073	-60.244433879852295	-3.479099245632396	-3.7652771174907684	17	16	-55.097999572753906	-52.59340572357178	-6.887249946594238	-6.574175715446472	8	8	-469.1431636810303	-467.7383165359497	-4.886907955010732	-4.923561226694208	96	95	True	False	0.2861778718583725	False
2005	only	Michael, it is time to wake up.__eou__Huh?	Yes, it is time to wake up. And, also, from now on I will speak only English to you. And you should speak only English to me, too.	Yes, it is time to wake up. And, also, from now on I will speak English to you. And you should speak English to me, too.	Okay, mom.	-140.69670820236206	-133.75814867019653	-3.5174177050590516	-3.5199512807946456	40	38	-75.64210510253906	-72.71527099609375	-8.404678344726562	-8.079474555121529	9	9	-409.52259492874146	-399.7402558326721	-5.767923872235795	-5.793337041053219	71	69	True	False	0.0025335757355939847	False
2032	only	You should not have criticize your son in front of his friends.__eou__Why? He did something wrong.__eou__I know. But at that time your blame is rubbing salt into his wounds.	I only wanted to help him.	I wanted to help him.	But it is not the right time.	-73.5203857421875	-74.0587158203125	-6.126698811848958	-6.732610529119318	12	11	-110.70361328125	-109.4326171875	-8.515662560096153	-8.417893629807692	13	13	-679.1894607543945	-678.4403915405273	-8.28279830188286	-8.375807302969474	82	81	True	False	0.6059117172703603	False
2038	only	Dad, can you buy a new camera? My old one has gone west.	What? I gave it to you only 3 months ago.	What? I gave it to you 3 months ago.	So, you didn’t buy a good one for me. This time how about a better one?	-70.80592012405396	-67.99395990371704	-3.9336622291141086	-3.9996447002186493	18	17	-102.21519470214844	-101.71045744419098	-3.9313536423903246	-3.9119406709304223	26	26	-395.46929454803467	-392.16791236400604	-5.569990064056826	-5.6023987480572295	71	70	True	False	0.0659824711045407	False
