id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
1656	just	Lisa, can I call Taiwan?__eou__Are you homesick?__eou__I miss my parents.	Don't worry about the bill. Just call.	Don't worry about the bill. Call.	Can you show me how to make an overseas call?	-73.59528636932373	-83.93213939666748	-4.906352424621582	-5.995152814047677	15	14	-26.04346752166748	-28.08211398124695	-1.6277167201042175	-1.7551321238279343	16	16	-281.57386100292206	-294.01530408859253	-4.399591578170657	-4.666909588707818	64	63	True	False	1.088800389426095	True
1695	just	Good afternoon, ma'am. Can I help you find anything?	No, thanks. I'm just looking.	No, thanks. I'm looking.	We have a special on these skirts this week. Would you like to try one on?	-68.75411987304688	-78.71513748168945	-4.911008562360491	-6.055010575514573	14	13	-46.85718309879303	-49.334176778793335	-2.0372688303823057	-2.144964207773623	23	23	-193.91352474689484	-206.27760910987854	-3.462741513337408	-3.7505019838159734	56	55	True	False	1.1440020131540818	True
2104	just	Mom, am I like a superman? All I need is a cape.	No, just a super-boy.	No, a super-boy.	Mom, you always think of me as a child.	-89.86541366577148	-94.83361434936523	-7.488784472147624	-8.621237668124111	12	11	-27.389128804206848	-25.28164803981781	-1.711820550262928	-1.5801030024886131	16	16	-222.59648191928864	-225.45826995372772	-4.4519296383857725	-4.601189182729137	50	49	True	False	1.1324531959764874	True
2479	just	Hey, what are you doing here?	I'm just shopping.	I'm shopping.	What are you shopping for?	-74.61545944213867	-76.22459030151367	-7.461545944213867	-8.469398922390408	10	9	-6.14972186088562	-4.535545349121094	-0.5590656237168745	-0.41232230446555396	11	11	-142.14324402809143	-142.09947156906128	-4.061235543659755	-4.17939622261945	35	34	True	False	1.0078529781765404	True
2485	just	I'm looking for some fresh produce that's on sale.	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?	-101.89336609840393	-117.26420378684998	-6.7928910732269285	-8.37601455620357	15	14	-27.39554190635681	-26.254358291625977	-2.1073493774120626	-2.0195660224327674	13	13	-211.92595517635345	-226.1361153125763	-4.60708598209464	-5.02524700694614	46	45	True	False	1.5831234829766414	True
2522	just	I'm searching for an old music box.__eou__You came to the right place. Any particular decade?__eou__If you had a box made in the' 20s, that would be nice.	We just got one in yesterday, so now we have six.	We got one in yesterday, so now we have six.	Would any of them have dancing figures?	-92.785959482193	-107.7057592868805	-5.1547755267885	-6.335632899228265	18	17	-34.7716349363327	-36.8151490688324	-2.6747411489486694	-2.831934543756338	13	13	-384.5225820541382	-401.4830883741379	-4.523795082989861	-4.779560575882594	85	84	True	False	1.1808573724397649	True
2533	just	Ahhs! I'm beat!__eou__What happened to you? You look like you got hit by a tornado!	I just got back from fighting the crowds.	I got back from fighting the crowds.	You mean at the mall? Was there a sale?	-88.01046180725098	-94.28202819824219	-6.286461557660784	-7.252463707557092	14	13	-37.57895481586456	-37.78485631942749	-2.348684675991535	-2.361553519964218	16	16	-276.8946863412857	-283.4007730484009	-4.395153751448979	-4.570980210458079	63	62	True	False	0.9660021498963074	True
2640	just	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife ...	-109.11924946308136	-123.1222163438797	-6.819953091442585	-8.208147756258647	16	15	-68.39062666893005	-70.82617282867432	-4.885044762066433	-5.059012344905308	14	14	-261.04793870449066	-277.4981333017349	-5.32750895315287	-5.781211110452811	49	48	True	False	1.3881946648160621	True
2659	just	Besides, yours don't have side pockets like mine.__eou__Cool! They're big! What have you got in there?	Just the necessities	The necessities	Are you planning a trip to the Outback?	-65.55224609375	-67.73193359375	-8.19403076171875	-9.675990513392858	8	7	-34.55751943588257	-35.19483661651611	-2.303834629058838	-2.346322441101074	15	15	-291.47173392772675	-294.2926448583603	-5.025374722891841	-5.163028857164216	58	57	True	False	1.4819597516741077	True
2751	just	Good evening. Do you have a reservation?__eou__No, we don't.__eou__How many people are you together?	Just two people.	Two people.	Would you like to sit in a smoking section, a non-smoking section or whatever comes open first?	-55.22479248046875	-57.56886291503906	-6.136088053385417	-7.196107864379883	9	8	-59.347670674324036	-58.100571274757385	-2.2826027182432322	-2.234637356721438	26	26	-272.0565619468689	-273.17355251312256	-3.726802218450259	-3.7940771182378135	73	72	True	False	1.0600198109944658	True
2762	just	Hi, can I help you?	No, thanks. I'm just looking.	No, thanks. I'm looking.	All right. If you need any help, just let me know. My name is Greg.	-73.9766708612442	-88.02847445011139	-5.2840479186603	-6.7714211115470295	14	13	-61.19338762760162	-61.88356637954712	-2.549724484483401	-2.57848193248113	24	24	-196.7944314479828	-211.5907541513443	-3.8587143421173096	-4.231815083026886	51	50	True	False	1.4873731928867295	True
2795	just	Ahhs! I'm beat!__eou__What happened to you? You look like you got hit by a tornado!	I just got back from fighting the crowds.	I got back from fighting the crowds.	You mean at the mall? Was there a sale?	-88.01046180725098	-94.28202819824219	-6.286461557660784	-7.252463707557092	14	13	-37.57895481586456	-37.78485631942749	-2.348684675991535	-2.361553519964218	16	16	-276.8946863412857	-283.4007730484009	-4.395153751448979	-4.570980210458079	63	62	True	False	0.9660021498963074	True
2798	just	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?	-109.11924946308136	-123.1222163438797	-6.819953091442585	-8.208147756258647	16	15	-56.045411825180054	-57.596558570861816	-4.003243701798575	-4.114039897918701	14	14	-248.70272386074066	-264.2685190439224	-5.07556579307634	-5.5055941467483835	49	48	True	False	1.3881946648160621	True
2901	just	Dear, time is up, let’s go there now.	Just a minute. I’m putting on my clothes.	A minute. I’m putting on my clothes.	Have you taken the key to the door?	-101.80931806564331	-110.56740522384644	-6.363082379102707	-7.371160348256429	16	15	-33.34881842136383	-34.17028510570526	-2.382058458668845	-2.4407346504075185	14	14	-232.3228565454483	-241.92850291728973	-4.840059511363506	-5.147414955687015	48	47	True	False	1.0080779691537218	True
3308	just	Hello. Excuse me. Do you know if there's a Commercial Bank around here?__eou__Yes, go straight along Beijing Road and turn right.__eou__Straight on, and turn right. Is it far?	No, it's just a couple of minutes.	No, it's a couple of minutes.	Thanks very much.	-58.73771858215332	-68.15017890930176	-3.915847905476888	-4.867869922092983	15	14	-22.1074481010437	-22.142608165740967	-2.456383122338189	-2.460289796193441	9	9	-364.3656370639801	-373.77164673805237	-4.5545704632997515	-4.731286667570283	80	79	True	False	0.9520220166160951	True
3363	just	I need to eat something.	You just ate.	You ate.	I know, but I'm hungry again.	-68.04624342918396	-75.50504469871521	-7.560693714353773	-9.438130587339401	9	8	-15.435620307922363	-14.752657532691956	-1.1025443077087402	-1.0537612523351396	14	14	-148.04485988616943	-154.82124769687653	-4.229853139604841	-4.553566108731663	35	34	True	False	1.8774368729856281	True
3537	just	I'm looking for some fresh produce that's on sale.	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?	-101.89336609840393	-117.26420378684998	-6.7928910732269285	-8.37601455620357	15	14	-27.39554190635681	-26.254358291625977	-2.1073493774120626	-2.0195660224327674	13	13	-211.92595517635345	-226.1361153125763	-4.60708598209464	-5.02524700694614	46	45	True	False	1.5831234829766414	True
3545	just	I was wondering if you could help me with something.__eou__Sure, anything you say.__eou__Actually, it’s a little bit silly.	Don’t worry about it, just ask.	Don’t worry about it, ask.	What words do I need to know to buy a pair of shoes?	-81.77185153961182	-93.04968357086182	-5.840846538543701	-7.15766796698937	14	13	-46.3000146150589	-48.2522132396698	-2.4368428744767843	-2.5395901705089368	19	19	-353.54639649391174	-366.76812636852264	-4.713951953252157	-4.956326032007063	75	74	True	False	1.3168214284456692	True
3597	just	I'm searching for an old music box.__eou__You came to the right place. Any particular decade?__eou__If you had a box made in the' 20s, that would be nice.	We just got one in yesterday, so now we have six.	We got one in yesterday, so now we have six.	Would any of them have dancing figures?	-92.785959482193	-107.7057592868805	-5.1547755267885	-6.335632899228265	18	17	-34.7716349363327	-36.8151490688324	-2.6747411489486694	-2.831934543756338	13	13	-384.5225820541382	-401.4830883741379	-4.523795082989861	-4.779560575882594	85	84	True	False	1.1808573724397649	True
3797	just	Hi Jackie. You don't look too well. What's going on?	It's nothing. I'm just a little stressed out.	It's nothing. I'm a little stressed out.	Why? What's stressing you out?	-71.6920166015625	-87.2813720703125	-4.2171774471507355	-5.455085754394531	17	16	-25.574597239494324	-24.4490647315979	-1.9672767107303326	-1.8806972870459924	13	13	-190.8098100423813	-205.27363300323486	-3.7413688243604173	-4.105472660064697	51	50	True	False	1.2379083072437957	True
4363	just	Wow! What happened to you? You look sad.	I just lost my job. My boss just told me.	I lost my job. My boss told me.	That's unbelievable. Why did this happen?	-80.58754086494446	-86.44304621219635	-4.740443580290851	-5.7628697474797566	17	15	-44.74069571495056	-47.022732615470886	-3.195763979639326	-3.3587666153907776	14	14	-211.25546300411224	-219.3636111021042	-4.401155479252338	-4.7687741543935696	48	46	True	False	1.0224261671889057	True
4508	just	Mom, have we got any cookies?	Cookies? You just ate an hour ago.	Cookies? You ate an hour ago.	I know, but I'm hungry.	-92.84137296676636	-99.82821655273438	-6.631526640483311	-7.6790935809795675	14	13	-20.11908996105194	-20.753735661506653	-1.5476223046963031	-1.596441204731281	13	13	-193.74305140972137	-201.34964430332184	-4.7254402782858875	-5.033741107583046	41	40	True	False	1.0475669404962566	True
4509	just	Are you going to tell me about the stamp, or not?__eou__120 British pounds. But there are still three days left in the auction. If you want it, you'll have to bid. Do you have the guts?	I'm just asking. It's not like I'd actually make a bid.	I'm asking. It's not like I'd actually make a bid.	Just don't come looking to me for help.	-85.77304077148438	-100.82504272460938	-4.0844305129278276	-5.041252136230469	21	20	-46.68485224246979	-50.87108600139618	-3.1123234828313193	-3.391405733426412	15	15	-346.1528170108795	-365.3358769416809	-3.762530619683473	-4.014679966392098	92	91	True	False	0.9568216233026412	True
5349	just	Hey, Mike, is Jenny coming with us?__eou__Yes. Why?	Nothing. I'm just asking.	Nothing. I'm asking.	Just asking? But why is your face burning like mad? Ah-huh, someone has a crush on Jenny, doesn't he?	-68.93572616577148	-80.20735168457031	-5.744643847147624	-7.291577425870028	12	11	-115.32156372070312	-119.93097758293152	-3.6037988662719727	-3.74784304946661	32	32	-335.48362588882446	-351.3511526584625	-4.8620815346206445	-5.166928715565625	69	68	True	False	1.5469335787224043	True
5636	just	The time has come to say goodbye.	So soon. It seems as if you just got here.	So soon. It seems as if you got here.	I feel that way, too. But all good things must come to an end, as they say.	-93.9907238483429	-108.1865074634552	-5.528866108726053	-6.76165671646595	17	16	-38.79613745212555	-38.78802418708801	-1.4921591327740595	-1.4918470841187697	26	26	-192.12766587734222	-206.30601167678833	-3.3706608048656532	-3.6840359227997914	57	56	True	False	1.2327906077398971	True
6095	just	Hey, Joshua! Is Anny coming with us?__eou__Yes, why?	Nothing. I'm just asking.	Nothing. I'm asking.	Just asking? But why is your face burning like mad? Aha, someone has a crush on Anny, doesn't he?	-66.48823928833008	-77.86896514892578	-5.54068660736084	-7.078996831720525	12	11	-112.96387434005737	-116.9610298871994	-3.530121073126793	-3.6550321839749813	32	32	-339.65982615947723	-355.0288212299347	-4.852283230849674	-5.145345235216444	70	69	True	False	1.5383102243596856	True
6138	just	Hi, Jim. How are you? I haven't seen you for a while.	I'm fine. I've been out of town. I just got back.	I'm fine. I've been out of town. I got back.	Where were you?	-83.68846130371094	-102.0008316040039	-3.985164823986235	-5.1000415802001955	21	20	-11.483460307121277	-11.848267555236816	-1.2759400341245863	-1.3164741728040907	9	9	-186.61196172237396	-205.28913927078247	-3.5209804098561124	-3.947868062899663	53	52	True	False	1.1148767562139605	True
6311	just	What's the weather like?	I don't know. I just woke up.	I don't know. I woke up.	Why don't you look outside?	-72.85554957389832	-85.64815437793732	-4.8570366382598875	-6.117725312709808	15	14	-26.583630800247192	-24.839844226837158	-2.215302566687266	-2.0699870189030967	12	12	-155.1004192829132	-166.14105880260468	-3.9769338277670054	-4.372133126384334	39	38	True	False	1.2606886744499208	True
6440	just	You're not looking happy.What' s the matter?	Oh, nothing special. I'm just a bit tired.	Oh, nothing special. I'm a bit tired.	With the job?	-84.87747979164124	-97.73750495910645	-4.992792928920073	-6.108594059944153	17	16	-34.500004291534424	-35.00781536102295	-3.8333338101704917	-3.889757262335883	9	9	-219.46158647537231	-232.83333015441895	-5.103757825008659	-5.543650717962356	43	42	True	False	1.1158011310240799	True
6563	just	Hello?__eou__Hi, Randy. What are you doing right now?	Nothing. Just watching TV.	Nothing. Watching TV.	I’Ve got two tickets for a newly released film. Would you like to see it with me?	-67.75283813476562	-72.82443237304688	-6.159348921342329	-7.282443237304688	11	10	-76.290478348732	-76.17726695537567	-2.934249167258923	-2.929894882899064	26	26	-295.2168015241623	-300.06691575050354	-4.839619697117414	-5.001115262508392	61	60	True	False	1.1230943159623585	True
6760	just	I heard Rose is pregnant. I hope it'll be a boy this time.__eou__I hope so, too.Rose and her husband have been wanting a boy so much.__eou__After three baby girls in a row, Rose is under a lot of pressure from her in-laws.They want a boy in the worst way now.	But baby girls are just as good and just as fun as baby boys.	But baby girls are as good and as fun as baby boys.	I agree with you, but you know how old-fashioned the elders are.	-86.1697074174881	-94.62836170196533	-4.308485370874405	-5.257131205664741	20	18	-50.41701686382294	-51.518397092819214	-2.520850843191147	-2.5759198546409605	20	20	-435.9625041484833	-445.48347091674805	-3.6330208679040275	-3.775283651836848	120	118	True	False	0.9486458347903355	True
6984	just	You're not looking happy.What' s the matter?	Oh, nothing special. I'm just a bit tired.	Oh, nothing special. I'm a bit tired.	With the job?	-84.87747979164124	-97.73750495910645	-4.992792928920073	-6.108594059944153	17	16	-34.500004291534424	-35.00781536102295	-3.8333338101704917	-3.889757262335883	9	9	-219.46158647537231	-232.83333015441895	-5.103757825008659	-5.543650717962356	43	42	True	False	1.1158011310240799	True
7244	just	Daniel, you can't spit the gum everywhere.	Come on, just a little piece.	Come on, a little piece.	Do you know how many people chew gum everyday?	-77.95132446289062	-85.592529296875	-5.996255727914663	-7.132710774739583	13	12	-34.70575308799744	-35.518527150154114	-2.3137168725331625	-2.367901810010274	15	15	-214.65880513191223	-223.12280905246735	-4.87860920754346	-5.188902536103892	44	43	True	False	1.1364550468249197	True
7354	just	You're not looking happy. What's the matter?	Oh, nothing special. I'm just a bit tired.	Oh, nothing special. I'm a bit tired.	With the job?	-80.92865514755249	-94.51663136482239	-4.7605091263266175	-5.907289460301399	17	16	-34.20019781589508	-34.84863543510437	-3.8000219795438976	-3.8720706039004855	9	9	-190.18172752857208	-204.44451212882996	-4.4228308727574905	-4.867726479257856	43	42	True	False	1.1467803339747817	True
7379	just	Hi, Mark! Long time no see!__eou__Hi, Alex!__eou__Where have you been?	I just got back from London.	I got back from London.	How was your flight?	-57.58655548095703	-67.46406555175781	-4.798879623413086	-6.133096868341619	12	11	-28.888378500938416	-27.310161590576172	-2.8888378500938416	-2.731016159057617	10	10	-250.63778674602509	-258.9370799064636	-4.4756747633218765	-4.707946907390248	56	55	True	False	1.3342172449285332	True
8025	just	Hi, Alex. How are you doing?	Just fine, Karen. I’m just taking a breather from all this paper work!	Fine, Karen. I’m taking a breather from all this paper work!	I know the feeling. I’m calling to let you know about this new Italian place I found. It’s right around the corner.	-136.6761782169342	-146.1617169380188	-5.942442531171053	-6.960081758953276	23	21	-99.52848291397095	-101.62620770931244	-3.110265091061592	-3.1758189909160137	32	32	-310.13124573230743	-321.7027153968811	-4.430446367604392	-4.730922285248251	70	68	True	False	1.0176392277822233	True
8168	just	Do you like traveling?	Yes. I’Ve just come back from Scotland.	Yes. I’Ve come back from Scotland.	Where did you visit?	-116.38423275947571	-123.36233448982239	-7.274014547467232	-8.224155632654826	16	15	-30.951188683509827	-28.620148539543152	-3.0951188683509825	-2.862014853954315	10	10	-207.9489129781723	-212.59533941745758	-5.620240891301954	-5.9054260949293775	37	36	True	False	0.9501410851875942	True
8196	just	Wow! What happened to you? You look sad.	I just lost my job. My boss just told me.	I lost my job. My boss told me.	That's unbelievable. Why did this happen?	-80.58754086494446	-86.44304621219635	-4.740443580290851	-5.7628697474797566	17	15	-44.74069571495056	-47.022732615470886	-3.195763979639326	-3.3587666153907776	14	14	-211.25546300411224	-219.3636111021042	-4.401155479252338	-4.7687741543935696	48	46	True	False	1.0224261671889057	True
8252	just	Hey, Jack! Is Jenny coming with us?__eou__Yes. Why?	Nothing. I am just asking.	Nothing. I am asking.	Just asking?! Why is your face burning like mad? Ah-huh, someone has a crush on Jenny, doesn't he?	-77.57742309570312	-86.27978515625	-6.464785257975261	-7.843616832386363	12	11	-114.02067744731903	-117.21517741680145	-3.678086369268356	-3.781134755380692	31	31	-341.8206557035446	-353.7935780286789	-5.026774348581538	-5.280501164607148	68	67	True	False	1.3788315744111026	True
8333	just	You look so tan and healthy!	Thanks. I just got back from summer camp.	Thanks. I got back from summer camp.	How was it?	-90.73710477352142	-100.7401430606842	-6.049140318234762	-7.195724504334586	15	14	-17.60538876056671	-17.944758415222168	-1.9561543067296345	-1.9938620461357965	9	9	-183.65580546855927	-194.00851488113403	-4.963670418069169	-5.389125413364834	37	36	True	False	1.1465841860998243	True
8362	just	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.	-80.85513305664062	-92.94058227539062	-6.219625619741587	-7.745048522949219	13	12	-29.37988567352295	-30.51953673362732	-2.0985632623944963	-2.1799669095448087	14	14	-185.7728180885315	-198.98009610176086	-4.888758370750828	-5.377840435182726	38	37	True	False	1.525422903207632	True
8556	just	I think I'm going to go home.	Why? We just got here.	Why? We got here.	I know, but it's 12	-81.0287389755249	-92.4376745223999	-6.752394914627075	-8.403424956581809	12	11	-51.74538993835449	-49.51359677314758	-3.9804146106426535	-3.808738213319045	13	13	-195.82436895370483	-205.02391123771667	-4.895609223842621	-5.257023365069658	40	39	True	False	1.6510300419547335	True
8694	just	ORG! It must be so late where you are. What time is it?	Just after 2 am.	After 2 am.	what's wrong? Can't sleep?	-69.58543229103088	-73.33151698112488	-6.325948390093717	-7.333151698112488	11	10	-31.758015990257263	-32.55909764766693	-2.4429243069428663	-2.504545972897456	13	13	-215.51197612285614	-220.1508263349533	-4.685042959192525	-4.8922405852211845	46	45	True	False	1.007203308018771	True
9003	just	Hi, Mark! Long time no see!__eou__Hi, Alex!__eou__Where have you been?	I just got back from London.	I got back from London.	How was your flight?	-57.58655548095703	-67.46406555175781	-4.798879623413086	-6.133096868341619	12	11	-28.888378500938416	-27.310161590576172	-2.8888378500938416	-2.731016159057617	10	10	-250.63778674602509	-258.9370799064636	-4.4756747633218765	-4.707946907390248	56	55	True	False	1.3342172449285332	True
9012	just	Hi, Alex. How are you doing?	Just fine, Karen. I’m just taking a breather from all this paper work!	Fine, Karen. I’m taking a breather from all this paper work!	I know the feeling. I’m calling to let you know about this new Italian place I found. It’s right around the corner.	-136.6761782169342	-146.1617169380188	-5.942442531171053	-6.960081758953276	23	21	-99.52848291397095	-101.62620770931244	-3.110265091061592	-3.1758189909160137	32	32	-310.13124573230743	-321.7027153968811	-4.430446367604392	-4.730922285248251	70	68	True	False	1.0176392277822233	True
9072	just	Look, who's here, Peter!__eou__Oh, Tom! I thought you were in Paris.	Just got back.Good to see you!	Got back.Good to see you!	Good to see you too!	-77.5099755525589	-88.27762615680695	-5.536426825182779	-6.790586627446688	14	13	-14.669309496879578	-14.287753462791443	-1.3335735906254162	-1.2988866784355857	11	11	-243.18008029460907	-253.56617486476898	-4.421456005356529	-4.695669904903129	55	54	True	False	1.254159802263909	True
9360	just	Can I see your ticket please?__eou__Here you are.__eou__Ok, Mr. Smith. Do you have any bags to check?	Just this one.	This one.	And would you prefer a window seat or an aisle seat?	-55.033203125	-59.649169921875	-6.114800347222222	-7.456146240234375	9	8	-18.35173463821411	-18.556172728538513	-1.079513802247889	-1.0915395722669714	17	17	-259.2947770357132	-264.1386194229126	-3.8700712990404953	-4.002100294286555	67	66	True	False	1.3413458930121527	True
9397	just	Why's the plane shaking?	It's just some turbulence.	It's some turbulence.	I'm scared.	-63.91715621948242	-69.05341720581055	-5.810650565407493	-6.905341720581054	11	10	-22.925785779953003	-24.52881944179535	-2.5473095311058893	-2.7254243824217053	9	9	-163.61848855018616	-170.40709948539734	-5.113077767193317	-5.497003209206365	32	31	True	False	1.0946911551735612	True
9687	just	Excuse me, here is my claim tag, but I can't find my baggage.__eou__How many pieces of baggage have you lost?	Just one piece.	One piece.	Can you tell me the features of your baggage?	-65.437255859375	-67.566650390625	-7.270806206597222	-8.445831298828125	9	8	-31.02381205558777	-31.01929783821106	-2.0682541370391845	-2.067953189214071	15	15	-254.91075026988983	-256.94201827049255	-4.1114637140304815	-4.2121642339425005	62	61	True	False	1.1750250922309027	True
10084	just	May I see your ticket and passport, PLS?__eou__Sure, here they are.__eou__Any luggage?	Just this suitcase.	This suitcase.	Your backpack is very big and today's flight is quite full. I am afraid that you will have to check your backpack too.	-56.2640380859375	-57.56085205078125	-6.251559787326389	-7.195106506347656	9	8	-78.25881266593933	-79.90152418613434	-2.5244778279335267	-2.577468522133366	31	31	-330.7098318338394	-333.6327557563782	-4.351445155708413	-4.448436743418376	76	75	True	False	0.943546719021267	True
10098	just	I'd like you to bring me some food.	Just name it, sir.	Name it, sir.	Please send up a bottle of champagne, lobster tail, and filet mignon, medium rare.	-92.5865364074707	-96.4941291809082	-8.41695785522461	-9.649412918090821	11	10	-58.996171951293945	-60.5357608795166	-2.3598468780517576	-2.421430435180664	25	25	-223.64025831222534	-229.04660749435425	-4.300774198312026	-4.491109950869691	52	51	True	False	1.2324550628662116	True
10145	just	Can I see your ticket please?__eou__Here you are.__eou__Ok, Mr. Smith. Do you have any bags to check?	Just this one.	This one.	And would you prefer a window seat or an aisle seat?	-55.033203125	-59.649169921875	-6.114800347222222	-7.456146240234375	9	8	-18.35173463821411	-18.556172728538513	-1.079513802247889	-1.0915395722669714	17	17	-259.2947770357132	-264.1386194229126	-3.8700712990404953	-4.002100294286555	67	66	True	False	1.3413458930121527	True
10155	just	Hello. Excuse me. Do you know if there's a Commercial Bank around here?__eou__Yes, go straight along Beijing Road and turn right.__eou__Straight on, and turn right. Is it far?	No, it's just a couple of minutes.	No, it's a couple of minutes.	Thanks very much.	-58.73771858215332	-68.15017890930176	-3.915847905476888	-4.867869922092983	15	14	-22.1074481010437	-22.142608165740967	-2.456383122338189	-2.460289796193441	9	9	-364.3656370639801	-373.77164673805237	-4.5545704632997515	-4.731286667570283	80	79	True	False	0.9520220166160951	True
