source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	16	16	...........................	...........................	...........................\nSo I was browsing the whole afternoon on that day and there were nothing else to do. I was in the library. It was a sunny day so I decided to go out.	-8.8515625	-9.712890625	-4.42578125	-4.8564453125	2	2	-8.8515625	-9.712890625	-4.42578125	-4.8564453125	0.861328125	0.4306640625	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	17	17	0:04 -- was there something I could do for you?	0:04 -- was there something i could do for you?	0:04 -- was there something I could do for you?\nSpeaker 2: 0:07 No, I'm just browsing.\nSpeaker 1: 0:08 Ah ok. Have a great day!\nSpeaker 1: 0:10 -- I can help you with?\nSpeaker 2: 	-33.30931091308594	-33.56278991699219	-2.562254685621995	-2.5817530705378604	13	13	-33.30931091308594	-33.56278991699219	-2.562254685621995	-2.5817530705378604	0.25347900390625	0.0194983849158654	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	18	18	Okay. Enjoy your day.	okay. enjoy your day.	 Okay. Enjoy your day.\nSpeaker 2: Yeah, thanks.\nSpeaker 1: Have a good day.\nSpeaker 2:   Bye.\nThis is the transcript of the dialogue you will find in this lesson.\nIt’s time to explore the first lesson of the English course on communication and customer service.\nThe	-11.18017578125	-11.55810546875	-1.8633626302083333	-1.9263509114583333	6	6	-11.18017578125	-11.55810546875	-1.8633626302083333	-1.9263509114583333	0.3779296875	0.06298828125	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	19	19	42 63...that's me 43. Enjoy your shopping.	42 63...that's me 43. enjoy your shopping.	42 63...that's me 43. Enjoy your shopping.\nDental, insurance, house rep a lot more.	-54.663330078125	-54.671142578125	-3.904523577008928	-3.9050816127232144	14	14	-54.663330078125	-54.671142578125	-3.904523577008928	-3.9050816127232144	0.0078125	0.000558035714286	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	20	20	Thank you for visiting our site.  Please call back again when you have a need for services.	thank you for visiting our site. please call back again when you have a need for services.	" Thank you for visiting our site.  Please call back again when you have a need for services.\nIf we don't do some sort of service, how are we expected to know whether or not to help this person?\nIf the answer is ""no"" to every question, we cannot help you.\nIf we don't"	-49.894630432128906	-49.7381591796875	-2.4947315216064454	-2.486907958984375	20	20	-49.894630432128906	-49.7381591796875	-2.4947315216064454	-2.486907958984375	-0.1564712524414062	-0.0078235626220704	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	21	21	3.8%, you say? Wow.	3.8%, you say? wow.	3.8%, you say? Wow.\nSpeaker 2: What are you talking about?\nSpeaker 1: I'm talking about this house. I just looked it up on my phone. It's over 300K, that's almost 4% down.\nSpeaker 2: You're right, it is	-27.201171875	-27.8037109375	-3.022352430555556	-3.0893012152777777	9	9	-27.201171875	-27.8037109375	-3.022352430555556	-3.0893012152777777	0.6025390625	0.0669487847222223	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	22	22	3:26pm at the customer service desk. How may I help you?	3:26pm at the customer service desk. how may i help you?	3:26pm at the customer service desk. How may I help you?\nSpeaker 2: I'm trying to find a new computer.\nSpeaker 1: We carry DELL.\nSpeaker 2: Oh, well I'm looking for something really small. The specs on it are that it should have at least	-32.825103759765625	-32.7659912109375	-2.051568984985352	-2.0478744506835938	16	16	-32.825103759765625	-32.7659912109375	-2.051568984985352	-2.0478744506835938	-0.059112548828125	-0.0036945343017578	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	23	23	10%, 20%, 30%. How much are you looking to save?	10%, 20%, 30%. how much are you looking to save?	10%, 20%, 30%. How much are you looking to save?\nSpeaker 2: Like 15-20% would be good.\nSpeaker 1: We've got a great deal on both.\nSpeaker 2: Right now it's 1.2x but I think it's going to go	-25.00457763671875	-25.25946044921875	-1.562786102294922	-1.578716278076172	16	16	-25.00457763671875	-25.25946044921875	-1.562786102294922	-1.578716278076172	0.2548828125	0.01593017578125	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	24	24	*******.ca offers no-cost lessons and tests that cover a range of topics, including math and science.	*******.ca offers no-cost lessons and tests that cover a range of topics, including math and science.	*******.ca offers no-cost lessons and tests that cover a range of topics, including math and science.\nSpeaker 1: Explore exciting careers in electricity and bring your classroom to life.\nSpeaker 1: We've updated our lesson ideas and resources in science, technology, engineering and mathematics. Learn more on our new site	-62.67851257324219	-63.397438049316406	-2.9846910749162947	-3.0189256213960194	21	21	-62.67851257324219	-63.397438049316406	-2.9846910749162947	-3.0189256213960194	0.7189254760742188	0.0342345464797246	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	25	25	010, please pick up the phone. 010, hello? 010?	010, please pick up the phone. 010, hello? 010?	"010, please pick up the phone. 010, hello? 010?\nHaven't heard a ringing tone yet. But if I look out there, I'll see the banner ad: ""Use the Speakerphone"", ""LiveChat with us"". That's not what we want. Instead, it would be great"	-30.89657592773437	-31.759490966796875	-1.9310359954833984	-1.984968185424805	16	16	-30.89657592773437	-31.759490966796875	-1.9310359954833984	-1.984968185424805	0.8629150390625	0.0539321899414062	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	26	26	0078 has an audio and video record. Would you like to see it?	0078 has an audio and video record. would you like to see it?	0078 has an audio and video record. Would you like to see it?\nSpeaker 2: Sure.\nSpeaker 1: What's the date today?\nSpeaker 2: July 21.\nSpeaker 1: Okay, how about we talk about this episode first. I hear it's about new immigration policies.\n	-49.13444137573242	-50.930606842041016	-3.0709025859832764	-3.1831629276275635	16	16	-49.13444137573242	-50.930606842041016	-3.0709025859832764	-3.1831629276275635	1.7961654663085938	0.1122603416442871	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	27	27	10%, 20%, 30%, etc.	10%, 20%, 30%, etc.	10%, 20%, 30%, etc.\nSpeaker 2: What a nice person!\nToday, we practiced using percentages and amounts to describe how much we will spend and how much money we have left. Now you can go to the bank and get some cash for real life. You will have to ask questions about	-16.227783203125	-16.0562744140625	-1.6227783203125	-1.60562744140625	10	10	-16.227783203125	-16.0562744140625	-1.6227783203125	-1.60562744140625	-0.1715087890625	-0.01715087890625	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	28	28	1006 Alexander Avenue, Third floor. You may not know it by name, but chances are, you've been there. You just can't remember what it was called. The 23rd floor.	1006 alexander avenue, third floor. you may not know it by name, but chances are, you've been there. you just can't remember what it was called. the 23rd floor.	1006 Alexander Avenue, Third floor. You may not know it by name, but chances are, you've been there. You just can't remember what it was called. The 23rd floor.\nSpeaker 2: Have you been there before?\nSpeaker 1: Many times, but I don't remember a	-94.16227054595949	-93.11807250976562	-2.2966407450234017	-2.271172500238186	41	41	-94.16227054595949	-93.11807250976562	-2.2966407450234017	-2.271172500238186	-1.0441980361938477	-0.0254682447852157	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	29	29	007, you don't have to hide.	007, you don't have to hide.	007, you don't have to hide.\nSpeaker 2: I don't have to?\nSpeaker 1: You can come out of the closet. I'm not judging you.	-22.952842712402344	-23.41419219970703	-2.5503158569335938	-2.601576911078559	9	9	-22.952842712402344	-23.41419219970703	-2.5503158569335938	-2.601576911078559	0.4613494873046875	0.0512610541449651	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	30	30	15 percent off our latest Apple Watch model.	15 percent off our latest apple watch model.	15 percent off our latest Apple Watch model.\nSpeaker 2: No, thank you. I'm interested in a watch with a different band.\nSpeaker 1: I see. What type of band are you looking for?\nSpeaker 2: A band with a gold buckle.\nSpeaker 1: The perfect watch for	-31.978515625	-31.975830078125	-3.5531684027777777	-3.552870008680556	9	9	-31.978515625	-31.975830078125	-3.5531684027777777	-3.552870008680556	-0.002685546875	-0.0002983940972223	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	31	31	24 hour photo lab. Same day express service for passport photos.	24 hour photo lab. same day express service for passport photos.	24 hour photo lab. Same day express service for passport photos.\nSpeaker 2: I need one of those, please.\nSpeaker 1: You do? So you'll be going on a trip?\nSpeaker 2: I got my visa today, so yes.\nSpeaker 1: Fantastic. That's what we	-37.1435546875	-37.978271484375	-2.857196514423077	-2.921405498798077	13	13	-37.1435546875	-37.978271484375	-2.857196514423077	-2.921405498798077	0.834716796875	0.064208984375	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	32	32	24-hour service. We've been in business since 1899.	24-hour service. we've been in business since 1899.	24-hour service. We've been in business since 1899.\nSpeaker 2: I'm going to have to get on my way.\nSpeaker 1: Okay. Enjoy the ride.\nSpeaker 2: That's it? You're not going to try and sell me something?\nSpeaker 1: I was	-27.48004150390625	-27.90106201171875	-1.962860107421875	-1.9929330008370536	14	14	-27.48004150390625	-27.90106201171875	-1.962860107421875	-1.9929330008370536	0.4210205078125	0.0300728934151786	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	33	33	88% of our clothes are now machine washable. No need to go to the laundrette ever again.	88% of our clothes are now machine washable. no need to go to the laundrette ever again.	88% of our clothes are now machine washable. No need to go to the laundrette ever again.\nSpeaker 1: You want the rest of the information on your e-mail account?\nSpeaker 2: Yes, I do.\nSpeaker 1: It'll only take a moment.\nSpeaker 1:	-46.73288917541504	-48.14266490936279	-2.031864746757176	-2.093159343885339	23	23	-46.73288917541504	-48.14266490936279	-2.031864746757176	-2.093159343885339	1.409775733947754	0.0612945971281631	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	34	34	60 days free rental on all cars, except large 4WD.	60 days free rental on all cars, except large 4wd.	60 days free rental on all cars, except large 4WD.\nSpeaker 2: What is this part?\nSpeaker 1: Oh, you have to pay extra if you need to park in the city.\nSpeaker 2: So we don't want to go with them.\nSpeaker 1: If you want	-46.26730346679688	-47.732666015625	-3.304807390485491	-3.4094761439732144	14	14	-46.26730346679688	-47.732666015625	-3.304807390485491	-3.4094761439732144	1.465362548828125	0.1046687534877235	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	35	35	1 … Thank you for visiting Digital Ink, the online store of Cool Pens. Have you had time to check out our recently featured items? What about our clearance sale items? Don't forget that you can read more about the benefits of each of our writing implements on our website. I think you'll find the shopping experience	1 … thank you for visiting digital ink, the online store of cool pens. have you had time to check out our recently featured items? what about our clearance sale items? don't forget that you can read more about the benefits of each of our writing implements on our website. i think you'll find the shopping experience	1 … Thank you for visiting Digital Ink, the online store of Cool Pens. Have you had time to check out our recently featured items? What about our clearance sale items? Don't forget that you can read more about the benefits of each of our writing implements on our website. I think you'll find the shopping experience	-158.0948944091797	-159.613525390625	-2.4702327251434326	-2.493961334228516	64	64	-158.0948944091797	-159.613525390625	-2.4702327251434326	-2.493961334228516	1.5186309814453125	0.023728609085083	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	36	36	2.	2.	2.\nSpeaker 2: Is there anything I can help you with?\nSpeaker 1: 2.\nSpeaker 2: 2.\nSpeaker 1: 2.\nSpeaker 2: 2.\nSpeaker 1: Is there anything I can help you with?\nSpeaker 2: No, I'm	-5.69140625	-5.7890625	-2.845703125	-2.89453125	2	2	-5.69140625	-5.7890625	-2.845703125	-2.89453125	0.09765625	0.048828125	True	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	base	0.9	1.0	20260416	353299243	50	50	200	37	37	10% discount on gift vouchers, just show this to a member of staff.	10% discount on gift vouchers, just show this to a member of staff.	10% discount on gift vouchers, just show this to a member of staff.\nSpeaker 1: I need you to say, I can't wait to start saving, show this to the cashier.\nSpeaker 1: I have some really exciting news, you've won the loyalty lottery.\nSpeaker 1: I'm	-34.47265625	-35.07158660888672	-2.154541015625	-2.19197416305542	16	16	-34.47265625	-35.07158660888672	-2.154541015625	-2.19197416305542	0.5989303588867188	0.0374331474304199	True	True
