id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
379	not	What can I do for you?__eou__I'd like to buy a keepsake for my girlfriend. Could you make a recommendation for me?__eou__I'd like to. How do you like the hat?	It's not special. It can be seen everywhere.	It's special. It can be seen everywhere.	How about the umbrella? It's made of wood and paper. It's very beautiful.	-27.57461929321289	-29.14798355102539	-1.7234137058258057	-1.9431989034016928	16	15	-27.555813789367676	-27.69146728515625	-1.2525369904258035	-1.2587030584161931	22	22	-142.69780588150024	-144.38253164291382	-1.5681077569395632	-1.6042503515879314	91	90	True	0.2197851975758871	False
381	not	Has someone already helped you?	No, not yet. I'd like to buy a teapot.	No, yet. I'd like to buy a teapot.	Which do you like best?	-29.266481399536133	-33.46411323547363	-1.5403411262913753	-1.8591174019707575	19	18	-13.074052810668945	-13.232242584228516	-1.3074052810668946	-1.3232242584228515	10	10	-71.29889297485352	-75.64665794372559	-1.828176742944962	-1.9907015248348838	39	38	True	0.31877627567938216	False
383	not	I need some flowers for my girlfriend.__eou__No problem. Would you like some artificial carnations?	Oh, no. Carnations are not very elegant. Artificial flowers have no passion.	Oh, no. Carnations are very elegant. Artificial flowers have no passion.	How much did you want to spend?	-43.29222869873047	-45.08531951904297	-1.9678285772150212	-2.1469199770972844	22	21	-16.22461700439453	-16.229546546936035	-1.3520514170328777	-1.3524622122446697	12	12	-116.41136360168457	-118.24112224578857	-1.8776026387368479	-1.9383790532096488	62	61	True	0.1790913998822632	False
385	not	Dad, do you know where Mom is?__eou__I think she is in her room putting a little something together for you to take to school with you.	She'd better not start crying like she usually does.	She'd better start crying like she usually does.	I know, but she is going to miss you something awful. Have I told you how proud I am of you?	-33.99530220031738	-37.07534980773926	-2.1247063875198364	-2.471689987182617	16	15	-47.22990429401398	-49.17352628707886	-1.686782296214785	-1.7561973673956734	28	28	-151.4494687318802	-156.47536611557007	-1.8246923943600022	-1.9082361721410983	83	82	True	0.3469835996627806	False
388	not	Do I have to deposit my handbag at the checkroom?	No, you do not have to. The handbag can be taken with you. There is the cart at the entrance.	No, you do have to. The handbag can be taken with you. There is the cart at the entrance.	Thank you. I'd tike to buy some milk powder for my baby. Is there anything that you can recommend for me?	-49.52458190917969	-55.172454833984375	-1.6508193969726563	-1.9024984425511853	30	29	-62.34354019165039	-64.19749450683594	-2.078118006388346	-2.139916483561198	30	30	-156.44239044189453	-163.92267990112305	-2.0317193563882405	-2.1568773671200403	77	76	True	0.25167904557852894	False
413	not	Can I help you, sir?__eou__I'd like a table for two, please.__eou__Do you have a reservation, sir?	No, I'm afraid not. Can I sit over there? There's a table free by the window.	No, I'm afraid. Can I sit over there? There's a table free by the window.	Sorry, sir. That table has been reserved. This way, please. How about this one, sir?	-38.24257278442383	-42.1757698059082	-1.41639158460829	-1.622144992534931	27	26	-35.12722301483154	-35.641987800598145	-1.3510470390319824	-1.37084568463839	26	26	-106.35354995727539	-110.83074760437012	-1.156016847361689	-1.2179203033447266	92	91	True	0.20575340792664099	False
420	not	Hello, Can I speak to Tom, please?	I'm afraid he is not in at the moment.	I'm afraid he is in at the moment.	May I ask what time he will come back?	-12.224357604980469	-20.19805145263672	-0.7640223503112793	-1.3465367635091146	16	15	-18.90541648864746	-20.04940414428711	-1.3503868920462472	-1.4321002960205078	14	14	-57.24589729309082	-66.35954284667969	-1.3010431202975186	-1.543245182480923	44	43	True	0.5825144131978353	False
427	not	Jenny, you should go to bed now.__eou__But it's still early.__eou__Don't stay up late.	But Day. I'm not sleepy.	But Day. I'm sleepy.	Well, honey. Turn off the light, lie down and go to sleep.	-30.190396308898926	-32.137661933898926	-2.3223381776076097	-2.678138494491577	13	12	-36.09460258483887	-34.92629432678223	-1.8047301292419433	-1.7463147163391113	20	20	-118.61109066009521	-119.38687419891357	-1.7442807450014002	-1.781893644759904	68	67	True	0.3558003168839674	False
460	not	What can I help you with today?__eou__My washing machine isn't working.__eou__What's the problem?	The water will not drain.	The water will drain.	Is there anything else wrong with it?	-11.98982048034668	-19.23902702331543	-1.0899836800315164	-1.923902702331543	11	10	-10.732564926147461	-10.99002456665039	-0.8943804105122884	-0.9158353805541992	12	12	-58.32210445404053	-65.84982776641846	-1.0231948149831671	-1.1758897815431868	57	56	True	0.8339190223000266	False
467	not	I'm thirsty. Pull over to that store, I'll buy some drinks.	I'm afraid I can't. Parking is not allowed here.	I'm afraid I can't. Parking is allowed here.	Oh, that's too bad. Where can you park around here?	-25.593769073486328	-30.253070831298828	-1.4218760596381292	-1.7795924018411076	18	17	-24.082637786865234	-26.835025787353516	-1.337924321492513	-1.4908347659640842	18	18	-105.50563049316406	-112.87874603271484	-1.8840291159493583	-2.0523408369584515	56	55	True	0.3577163422029783	False
480	not	Hi Mike. What have you been up to?	Not much. I started exercising.	Much. I started exercising.	Trying to get in shape?	-20.04054832458496	-28.38680076599121	-1.6700456937154133	-2.5806182514537466	12	11	-12.056020736694336	-12.462078094482422	-1.2056020736694335	-1.2462078094482423	10	10	-57.646860122680664	-66.40802001953125	-1.601301670074463	-1.8973720005580357	36	35	True	0.9105725577383332	False
482	not	Mike, I'm afraid I can't come back home for dinner tonight.	Not back home for dinner again? That's the third time this week!	Back home for dinner again? That's the third time this week!	I'm sorry. Our company has just opened. There are always too many things to handle. You know that.	-31.856922149658203	-32.085819244384766	-1.5928461074829101	-1.6887273286518298	20	19	-56.8212890625	-56.91964912414551	-2.1044921875	-2.10813515274613	27	27	-128.66047859191895	-129.0054054260254	-1.9494011907866506	-1.9846985450157753	66	65	True	0.09588122116891973	False
562	not	Hello? This is Steven. I'd like to speak to Mr. Brown, please.	I'm afraid he is not in at the moment.	I'm afraid he is in at the moment.	Then what time do you think he will be in?	-13.1514892578125	-20.009124755859375	-0.8219680786132812	-1.333941650390625	16	15	-22.29573631286621	-23.082075119018555	-1.4863824208577474	-1.5388050079345703	15	15	-76.91426658630371	-84.55824089050293	-1.4512125771000701	-1.6261200171250563	53	52	True	0.5119735717773437	False
569	not	May I help you?__eou__I'm just browsing, thanks.	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	We're on clearance sale now. Prices have up to twenty percent off. Do miss the chance.	Well, how about fifty percent discount? If so, I'll buy that fur coat.	-66.31948280334473	-74.48940467834473	-2.550749338590182	-2.979576187133789	26	25	-42.65389156341553	-43.02335834503174	-1.938813252882524	-1.9556071975014426	22	22	-137.7667531967163	-146.31639575958252	-1.9966196115466133	-2.1517117023468018	69	68	True	0.4288268485436073	False
576	not	Hi, Kerry. Did your husband make cooking for you?	Oh, please do not mention it any more. Last night he did it for the first time.	Oh, please do mention it any more. Last night he did it for the first time.	Really? Was it delicious?	-50.01172637939453	-60.11223602294922	-2.000469055175781	-2.5046765009562173	25	24	-10.71896743774414	-11.328880310058594	-1.071896743774414	-1.1328880310058593	10	10	-115.23875045776367	-125.94917297363281	-2.2595833423090914	-2.5189834594726563	51	50	True	0.5042074457804362	False
588	not	I'm glad these batteries are on sale.	I'm sorry. These batteries are not on sale.	I'm sorry. These batteries are on sale.	But that's what the ad said.	-14.691156387329102	-15.475015640258789	-0.9181972742080688	-1.031667709350586	16	15	-13.967952728271484	-21.52928924560547	-1.1639960606892903	-1.794107437133789	12	12	-64.14084815979004	-72.49068260192871	-1.5644109307265863	-1.8122670650482178	41	40	True	0.11347043514251709	False
609	not	Good morning. What can I do for you, sir?__eou__Good morning. I'd like to have a haircut.__eou__Very well. Please sit down here. Do you want me to cut your hair very close?	Please cut the sides shorter, but not so much at the back.	Please cut the sides shorter, but so much at the back.	It's such a hot season, isn't it? May I suggest thinning out the top?	-32.43913555145264	-40.58529567718506	-1.707322923760665	-2.2547386487325034	19	18	-52.62951707839966	-50.63796806335449	-2.192896544933319	-2.109915335973104	24	24	-160.90578985214233	-167.04511260986328	-1.6253110086074982	-1.7045419654067682	99	98	True	0.5474157249718383	False
617	not	Can you show me how to use chopsticks?__eou__With pleasure.	Oh, it is not easy to learn!	Oh, it is easy to learn!	I think you are a quick learner.	-20.518997192382812	-21.217117309570312	-1.4656426565987724	-1.632085946890024	14	13	-14.348891258239746	-14.260221481323242	-1.1957409381866455	-1.1883517901102703	12	12	-73.06093502044678	-73.67038536071777	-1.5221028129259746	-1.5674550076748461	48	47	True	0.1664432902912516	False
658	not	I wonder if you can help me. I'm looking for a room.__eou__Yes. I've got a small room.__eou__How much is it?	200 Yuan a week, but smoking is not allowed.	200 Yuan a week, but smoking is allowed.	OK. Can I see the room now?	-31.515102863311768	-33.93029451370239	-1.65868962438483	-1.8850163618723552	19	18	-10.761149883270264	-12.597056865692139	-0.8277807602515588	-0.9690043742840106	13	13	-96.73609352111816	-100.98719215393066	-1.2898145802815755	-1.3646917858639278	75	74	True	0.2263267374875253	False
669	not	Good evening. Welcome to our restaurant.__eou__Good evening. We want a dinning room with a table for eight.	I'm sorry, sir. The rooms are not available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	I'm sorry, sir. The rooms are available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	No, thanks. We have made a reservation before.	-71.47246170043945	-77.76599502563477	-1.662150272103243	-1.851571310134161	43	42	-17.7337703704834	-17.693635940551758	-1.1822513580322265	-1.1795757293701172	15	15	-150.89624214172363	-157.1396999359131	-1.6766249126858181	-1.7656146060214954	90	89	True	0.18942103803091803	False
677	not	The car isn't running smoothly. I'd like to have a look at it.__eou__What's the matter with it?	I'm not sure. It could be the tires. Let's stop here.	I'm sure. It could be the tires. Let's stop here.	How about the tires?	-36.973793029785156	-44.746192932128906	-1.7606568109421503	-2.2373096466064455	21	20	-11.431328773498535	-11.181846618652344	-1.2701476414998372	-1.2424274020724826	9	9	-100.95237445831299	-108.44872856140137	-1.6024186421954443	-1.7491730413129252	63	62	True	0.47665283566429517	False
678	not	Excuse me, do you know where the Post Office is?	Yes, it's not very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Yes, it's very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Is the restaurant on the right or on the left hand side of the road?	-48.59633255004883	-53.71940994262695	-1.3498981263902452	-1.534840284075056	36	35	-20.73396110534668	-20.044025421142578	-1.036698055267334	-1.0022012710571289	20	20	-92.51663017272949	-96.97029495239258	-1.2673510982565683	-1.3468096521165636	73	72	True	0.1849421576848107	False
686	not	Would you like to have a piece of cake?__eou__No, thank you. I'm on a diet.	Why? You're not fat.	Why? You're fat.	I'm considering entering for the beauty contest this summer, so I must have a slender figure.	-14.44373893737793	-18.88776969909668	-1.2036449114481609	-1.7170699726451526	12	11	-51.86680603027344	-54.013099670410156	-2.2550785230553667	-2.34839563784392	23	23	-96.46661758422852	-103.0512809753418	-1.484101808988131	-1.6101762652397156	65	64	True	0.5134250611969917	False
692	not	Hi, Mike. I am going to move on the first of next month.__eou__Congratulations! So, have you started planning your move?__eou__Yes, I am trying to find good movers now. Do you know any?	Not really.	Really.	What did you do for your last move?	-7.3666486740112305	-16.355673789978027	-0.9208310842514038	-2.3365248271397183	8	7	-12.752716064453125	-14.998405456542969	-0.9809781588040866	-1.1537234966571515	13	13	-125.17690563201904	-136.413480758667	-1.6048321234874237	-1.7716036462164544	78	77	True	1.4156937428883145	True
697	not	Hi Steve, it's nice to meet you. I hear that you're looking for an apartment, and I just rented a two-bedroom downtown. I'm looking for a compatible roommate.__eou__Great, I'm looking for a place right in that area. Your apartment sounds ideal.__eou__Alright. So tell me, how would you describe yourself?	I'm pretty social and outgoing, and I like making new friends. But I'm not a party animal, and I like to keep the apartment clean.	I'm pretty social and outgoing, and I like making new friends. But I'm a party animal, and I like to keep the apartment clean.	I'm like that too. I like to invite friends over sometimes, but I don't want to have lots of crazy parties at the apartment.	-47.21495056152344	-55.86308288574219	-1.311526404486762	-1.5960880824497767	36	35	-54.735668659210205	-59.36227035522461	-1.6586566260366729	-1.7988566774310488	33	33	-256.6742272377014	-269.9845447540283	-1.7111615149180095	-1.8119768104297203	150	149	True	0.2845616779630147	False
698	not	What is your favorite coffee?	Irish coffee is my favorite. But I'm not particular on it.	Irish coffee is my favorite. But I'm particular on it.	All right. Would you make coffee yourself when you are at home?	-39.245866775512695	-41.317644119262695	-2.0655719355532995	-2.2954246732923718	19	18	-38.202308654785156	-38.08164978027344	-2.1223504808213978	-2.115647210015191	18	18	-100.49177360534668	-102.44618797302246	-2.1381228426669505	-2.2270910428917925	47	46	True	0.22985273773907222	False
702	not	Good coming, sir.__eou__Good morning.__eou__Would you mind moving to the middle of the bus?	Of course not. But I don't know when to get off.	Of course. But I don't know when to get off.	Where are you going?	-25.795822143554688	-28.779708862304688	-1.3576748496607731	-1.5988727145724826	19	18	-6.8970232009887695	-6.654916763305664	-0.7663359112209744	-0.7394351959228516	9	9	-91.1404447555542	-93.85981559753418	-1.4941056517303968	-1.564330259958903	61	60	True	0.24119786491170947	False
729	not	Can I help you?	Yes, my brakes are not working well.	Yes, my brakes are working well.	What's wrong with them?	-16.375032424926758	-24.815217971801758	-1.169645173209054	-1.9088629209078276	14	13	-7.945075988769531	-7.857715606689453	-0.7945075988769531	-0.7857715606689453	10	10	-37.35550880432129	-45.70021629333496	-1.1319851152824634	-1.4281317591667175	33	32	True	0.7392177476987736	False
741	not	I'm looking for a string of pearls for my wife.__eou__Yes, sir. What price range do you have in mind?	I'm not sure. I don't know very much about the price of pearls.	I'm sure. I don't know very much about the price of pearls.	I see. Let me show you some samples of various qualities. This one is very nice. It's three hundred and fifty dollars.	-24.606769561767578	-32.87172508239746	-1.11848952553489	-1.5653202420189267	22	21	-48.58434867858887	-49.30012321472168	-1.567237054148028	-1.5903265553136026	31	31	-132.16790580749512	-141.14556312561035	-1.5191713311206336	-1.6412274782047716	87	86	True	0.4468307164840368	False
