id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
4162	not	Do you know where you want to transfer to?__eou__I don’t have the slightest clue.__eou__What school would you like to go to?	I’m not sure.	I’m sure.	You honestly have no idea?	-48.1790771484375	-59.1636962890625	-4.379916104403409	-5.91636962890625	11	10	-90.4526824951172	-78.4862060546875	-8.222971135919744	-7.135109641335228	11	11	-475.1720776557922	-474.16734743118286	-6.692564474025243	-6.773819249016898	71	70	True	False	1.536453524502841	True
4315	not	David, why don't you clean your room?	I am not in the mood.	I am in the mood.	Why are you feeling depress?	-50.90380859375	-64.0146484375	-4.241984049479167	-5.819513494318182	12	11	-95.91521072387695	-96.45623016357422	-8.719564611261541	-8.768748196688565	11	11	-338.0783121585846	-351.78583550453186	-7.51285138130188	-7.995132625102997	45	44	True	False	1.5775294448390147	True
4502	not	Why don’t you sit down and relax, darling?__eou__I don’t want to.__eou__Well, come and talk to me then.	Certainly not.	Certainly.	May I turn on the radio then?	-61.60394287109375	-70.3128662109375	-7.700492858886719	-10.044695172991071	8	7	-83.07496643066406	-102.10551071166992	-6.390382033128005	-7.85427005474384	13	13	-510.02306389808655	-537.7652781009674	-7.286043769972665	-7.793699682622716	70	69	True	False	2.3442023141043524	True
4581	not	Why don't you sit down and relax, darling?__eou__I don't want to.__eou__Well, come over and talk to me then.	Certainly not.	Certainly.	May I turn on the TV then?	-58.8055419921875	-67.6112060546875	-7.350692749023437	-9.658743722098214	8	7	-81.78269958496094	-101.05775833129884	-6.290976891150842	-7.773673717792217	13	13	-500.6278706789017	-528.7882262468338	-7.051096770125375	-7.554117517811911	71	70	True	False	2.308050973074777	True
4599	not	David, why don't you clean your room?	I am not in the mood.	I am in the mood.	Why are you feeling depress?	-50.90380859375	-64.0146484375	-4.241984049479167	-5.819513494318182	12	11	-95.91521072387695	-96.45623016357422	-8.719564611261541	-8.768748196688565	11	11	-338.0783121585846	-351.78583550453186	-7.51285138130188	-7.995132625102997	45	44	True	False	1.5775294448390147	True
5672	not	Whose handset sounds so beautiful__eou__Mine. It's My Heart Will Go On, the theme song of Titanic. Isn't it of strong character?__eou__Are you able to compose music?	No, not yet.	No, yet.	Who composed it for your?	-63.8441162109375	-71.2528076171875	-6.38441162109375	-7.916978624131945	10	9	-92.562255859375	-89.50698852539062	-8.414750532670455	-8.136998956853693	11	11	-598.9543006420135	-603.2833106517792	-7.581700008126754	-7.734401418612554	79	78	True	False	1.5325670030381948	True
6312	not	Don't you ever cheat on me.__eou__Why would I do that?__eou__Because men like to cheat.	Some men do, but not me.	Some men do, but me.	I'm watching you.	-82.048095703125	-93.8603515625	-6.311391977163462	-7.821695963541667	13	12	-75.14695978164673	-71.29877424240112	-6.8315417983315205	-6.481706749309193	11	11	-486.5447723865509	-494.5361864566803	-7.371890490705317	-7.608249022410466	66	65	True	False	1.5103039863782053	True
6391	not	Good morning, Mei! How are you?__eou__Hi Tom! I'm fine, and you?	Not bad thanks.	Bad thanks.	Good. See you!	-93.6943359375	-110.14599609375	-10.410481770833334	-13.76824951171875	9	8	-78.89990234375	-99.7353515625	-7.889990234375	-9.97353515625	10	10	-401.773491859436	-439.060601234436	-8.035469837188721	-8.960420433355837	50	49	True	False	3.357767740885416	True
6628	not	Hello?__eou__Hi, Shelley. Have you had lunch?	Not yet.	Yet.	So shall we have lunch together? I’d like to take you this time.	-51.61905479431152	-58.76513671875	-6.45238184928894	-8.39501953125	8	7	-108.30010986328124	-102.74298095703124	-4.922732266512784	-4.670135498046875	22	22	-383.5913009643554	-385.1660919189453	-7.376755787776067	-7.552276312136183	52	51	True	False	1.9426376819610596	True
7028	not	What's the problem? You don't look happy.__eou__I failed my oral test.__eou__How come?	I'm not practicing enough.	I'm practicing enough.	Why don't you go to the English corner to talk to your classmates in English quite often?	-64.72125244140625	-81.3070068359375	-5.3934377034505205	-7.391546075994318	12	11	-134.6315622329712	-127.09371376037598	-5.385262489318848	-5.083748550415039	25	25	-561.0470710992813	-570.1322084665298	-7.013088388741016	-7.216863398310505	80	79	True	False	1.9981083725437978	True
7554	not	Are you ready to go shopping?	Not yet. I'm not finished with my research yet.	Yet. I'm finished with my research yet.	What research?	-73.328125	-91.99691772460938	-4.073784722222222	-5.749807357788086	18	16	-74.8304672241211	-77.6735725402832	-9.353808403015137	-9.7091965675354	8	8	-325.713623046875	-347.26772689819336	-7.402582341974432	-8.268279211861747	44	42	True	False	1.6760226355658636	True
7871	not	Is that girl your girlfriend?	No, it's not.	No, it's.	She doesn't look like our classmate.	-41.08472812175751	-54.11286532878876	-3.423727343479792	-4.9193513935262505	12	11	-64.70732164382935	-65.35713028907776	-4.621951545987811	-4.66836644921984	14	14	-293.7268339395523	-307.41076123714447	-6.830856603245403	-7.31930383897963	43	42	True	False	1.4956240500464584	True
8009	not	We're in big trouble, Jason. Nick is beating us by a long shot.	Impossible! Well, I'm not giving up yet. It's not over till the fat lady sings!	Impossible! Well, I'm giving up yet. It's over till the fat lady sings!	OK, comeback kid. Here's you last question.How many times did Robin Williams win the Oscar for Best Actor?	-74.22822451591492	-109.09783935546876	-2.6510080184255327	-4.196070744441106	28	26	-138.18282663822174	-133.76493906974792	-4.606094221274058	-4.45883130232493	30	30	-441.71535408496857	-472.12131571769714	-5.077187977988144	-5.554368420208202	87	85	True	False	1.5450627260155732	True
8039	not	I have something really cool to tell you about! Do you know anything about online auctions?	Not really.	Really.	They're awesome! I was browsing through the eBay auction today, and I found the cutest fat little copper Buddha! It's over a hundred years old.	-65.3037109375	-77.31219482421875	-8.1629638671875	-11.04459926060268	8	7	-189.6095294952393	-163.54282474517822	-4.989724460401033	-4.303758545925743	38	38	-463.2228169441223	-449.1929104328156	-6.176304225921631	-6.070174465308318	75	74	True	False	2.8816353934151806	True
8112	not	Are you ready to go shopping?	Not yet. I'm not finished with my research yet.	Yet. I'm finished with my research yet.	What research?	-73.328125	-91.99691772460938	-4.073784722222222	-5.749807357788086	18	16	-74.8304672241211	-77.6735725402832	-9.353808403015137	-9.7091965675354	8	8	-325.713623046875	-347.26772689819336	-7.402582341974432	-8.268279211861747	44	42	True	False	1.6760226355658636	True
9132	not	What are you doing this weekend?__eou__I'm going to the movies with a friend. How about you?	I'm not sure yet.	I'm sure yet.	Well, did you want to go see a movie with me?	-55.36161804199219	-69.82089233398438	-4.613468170166016	-6.347353848544034	12	11	-73.2567138671875	-71.47027587890625	-4.069817437065972	-3.9705708821614585	18	18	-343.08674240112305	-355.7627601623535	-5.445821307954335	-5.738109034876669	63	62	True	False	1.7338856783780185	True
9157	not	You have any ideas as to what you want to do this weekend?__eou__I'm going to the movie theater with my friend. What are you going to do?	I'm not quite sure yet.	I'm quite sure yet.	How about you see a movie with me and my friend?	-60.0885009765625	-77.25830078125	-4.6221923828125	-6.438191731770833	13	12	-82.0891695022583	-76.9745512008667	-4.828774676603429	-4.527914776521571	17	17	-413.422103881836	-425.43321800231934	-5.586785187592378	-5.827852301401634	74	73	True	False	1.815999348958333	True
9456	not	Excuse me. Are you Mr. Smith?	No, I'm not.	No, I'm.	Oh, I'm so sorry.	-37.0928817987442	-57.517321705818176	-3.0910734832286835	-5.228847427801653	12	11	-73.630566239357	-76.04450058937073	-5.6638897107197685	-5.849576968413133	13	13	-297.8979043960572	-320.73176062107086	-6.619953431023491	-7.289358195933429	45	44	True	False	2.1377739445729693	True
9464	not	Excuse me. Would you mind trading seats with me?	Not at all.	At all.	Oh, thank you. That’s very kind of you.	-42.37095665931702	-52.921142578125	-4.707884073257446	-6.615142822265625	9	8	-58.24765658378601	-54.963552713394165	-3.235980921321445	-3.053530706299676	18	18	-302.5768983364105	-309.8877851963043	-6.175038741559399	-6.455995524923007	49	48	True	False	1.9072587490081787	True
9496	not	Good afternoon, ladies. May I help you?__eou__Can we have two adjoining double rooms, sir?__eou__Have you made a reservation, ladies?	I'm afraid not.	I'm afraid.	One moment, please. I have to check if there are rooms available. I'm sorry, ladies. We have only two double rooms available but they are on different floors. Would you mind that?	-52.58648300170898	-76.16738510131836	-4.780589363791726	-7.616738510131836	11	10	-138.1140365600586	-128.2895393371582	-3.002479055653448	-2.7889030290686567	46	46	-540.3284378051758	-554.141845703125	-5.097438092501658	-5.277541387648809	106	105	True	False	2.8361491463401105	True
9608	not	Excuse me, would you mind changing seats with me?	Not at all.	At all.	Thank you. That's very kind of you.	-41.43912291526794	-51.818359375	-4.604346990585327	-6.477294921875	9	8	-46.82059156894684	-45.92876422405243	-2.9262869730591774	-2.870547764003277	16	16	-289.3033859729767	-298.7605208158493	-6.155391190914398	-6.494793930779332	47	46	True	False	1.8729479312896729	True
10080	not	Good afternoon, Ladies. May I help you?__eou__Can we have two a joining double room, sir?__eou__Have you made a reservation ladies?	I’m afraid not.	I’m afraid.	One moment, please. I have to check if there are room available. I’m sorry ladies. We have only two double room available, but they are on different floors. Would you mind that?	-57.44978332519531	-78.88148498535156	-5.222707575017756	-7.888148498535156	11	10	-155.2950897216797	-146.6897430419922	-3.375980211340863	-3.188907457434613	46	46	-589.9334487915039	-602.8002319335938	-5.565409894259471	-5.74095458984375	106	105	True	False	2.6654409235174006	True
10386	not	I need my minibar restocked.__eou__Everything is gone, sir?	There's not a drop left of anything.	There's a drop left of anything.	Is there anything in particular you want?	-54.11279630661011	-73.75561857223511	-3.607519753774007	-5.268258469445365	15	14	-73.80822420120239	-73.82452583312988	-5.6775557077848	-5.678809679471529	13	13	-373.7314453125	-393.3905692100525	-7.187143179086538	-7.713540572746127	52	51	True	False	1.6607387156713576	True
10551	not	Professor, excuse me, but I need to leave early.__eou__What seems to be the problem?	I am not feeling well.	I am feeling well.	What is bothering you?	-43.12828063964844	-62.202392578125	-3.9207527854225854	-6.2202392578125	11	10	-68.01158571243286	-57.619606018066406	-6.801158571243287	-5.76196060180664	10	10	-313.10874223709106	-321.7908744812012	-6.13938710268806	-6.435817489624023	51	50	True	False	2.299486472389914	True
11645	not	No, Dave. I haven't wrecked my jeep. I'm calling to offer you a job.__eou__With invoking? No, thanks.__eou__I'd like you to manage a new online auction site we're building.	I'm not interested, Zina.	I'm interested, Zina.	Don't play hard to get. The pay is good. You'd be working with Elvin again.	-69.32330322265625	-87.28436279296875	-4.951664515904018	-6.714181753305288	14	13	-117.2386747598648	-123.76898503303528	-4.187095527138029	-4.420320894036975	28	28	-621.2705236673355	-645.7444679737091	-5.699729574929684	-5.97911544420101	109	108	True	False	1.76251723740127	True
11808	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	-85.07899379730225	-99.9392204284668	-6.5445379844078655	-8.3282683690389	13	12	-121.4138822555542	-100.2402286529541	-8.672420161111015	-7.160016332353864	14	14	-412.970682144165	-406.6572551727295	-7.941743887387789	-7.97367167005352	52	51	True	False	1.7837303846310348	True
11940	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	-85.07899379730225	-99.9392204284668	-6.5445379844078655	-8.3282683690389	13	12	-121.4138822555542	-100.2402286529541	-8.672420161111015	-7.160016332353864	14	14	-412.970682144165	-406.6572551727295	-7.941743887387789	-7.97367167005352	52	51	True	False	1.7837303846310348	True
13071	not	I need to use the ATM.__eou__What’s stopping you?	I’m not sure how.	I’m sure how.	I don’t understand.	-59.563751220703125	-72.05838012695312	-4.963645935058594	-6.550761829723012	12	11	-106.09765625	-103.2911376953125	-9.645241477272728	-9.390103426846592	11	11	-385.0872554779053	-394.7880916595459	-8.193345861232027	-8.582349818685781	47	46	True	False	1.587115894664418	True
